BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,87,ACLBSL,--,87
ADBL,--,2325,ADBL,--,2325
AHPC,--,11233,AHPC,--,11233
AKJCL,--,5562,AKJCL,--,5562
AKPL,--,10062,AKPL,--,10062
ALICL,--,5049,ALICL,--,5049
API,--,49880,API,--,49880
BARUN,--,425,BARUN,--,425
BFC,--,450,BFC,--,450
BHDC,--,3030,BHDC,--,3030
BHL,--,15804,BHL,--,15804
BNHC,--,4504,BNHC,--,4504
BNT,--,10,BNT,--,10
BPCL,--,3958,BPCL,--,3958
CBBL,--,326,CBBL,--,326
CFCL,--,70,CFCL,--,70
CGH,--,215,CGH,--,215
CHCL,--,2669,CHCL,--,2669
CHDC,--,445,CHDC,--,445
CHL,--,1073,CHL,--,1073
CIT,--,1917,CIT,--,1917
CLBSL,--,200,CLBSL,--,200
CORBL,--,2695,CORBL,--,2695
CZBIL,--,4433,CZBIL,--,4433
DDBL,--,303,DDBL,--,303
DHPL,--,354,DHPL,--,354
DORDI,--,2730,DORDI,--,2730
EBL,--,7949,EBL,--,7949
EDBL,--,580,EDBL,--,580
ENL,--,155,ENL,--,155
FMDBL,--,423,FMDBL,--,423
FOWAD,--,3277,FOWAD,--,3277
GBBL,--,1873,GBBL,--,1873
GBLBS,--,3763,GBLBS,--,3763
GFCL,--,4971,GFCL,--,4971
GHL,--,2707,GHL,--,2707
GIMES1,--,1900,GIMES1,--,1900
GLBSL,--,42,GLBSL,--,42
GLH,--,5080,GLH,--,5080
GMFIL,--,6141,GMFIL,--,6141
GRDBL,--,2005,GRDBL,--,2005
GUFL,--,5377,GUFL,--,5377
GVL,--,7160,GVL,--,7160
HBL,--,1499,HBL,--,1499
HDHPC,--,14492,HDHPC,--,14492
HDL,--,3520,HDL,--,3520
HHL,--,440,HHL,--,440
HIDCL,--,16669,HIDCL,--,16669
HPPL,--,2120,HPPL,--,2120
HURJA,--,20144,HURJA,--,20144
ICFC,--,1647,ICFC,--,1647
IGI,--,771,IGI,--,771
ILBS,--,34,ILBS,--,34
JALPA,--,3312,JALPA,--,3312
JBBL,--,2396,JBBL,--,2396
JBLB,--,447,JBLB,--,447
JFL,--,483,JFL,--,483
JOSHI,--,1360,JOSHI,--,1360
JSLBB,--,30,JSLBB,--,30
KBL,--,3093,KBL,--,3093
KDBY,--,400,KDBY,--,400
KKHC,--,50,KKHC,--,50
KMCDB,--,729,KMCDB,--,729
KPCL,--,130,KPCL,--,130
KRBL,--,1010,KRBL,--,1010
KSBBL,--,4130,KSBBL,--,4130
LBBL,--,3128,LBBL,--,3128
LBL,--,10,LBL,--,10
LEC,--,325,LEC,--,325
LICN,--,235,LICN,--,235
LLBS,--,21,LLBS,--,21
MBJC,--,2810,MBJC,--,2810
MBL,--,52,MBL,--,52
MDB,--,720,MDB,--,720
MEN,--,980,MEN,--,980
MERO,--,1736,MERO,--,1736
MFIL,--,2703,MFIL,--,2703
MHNL,--,9010,MHNL,--,9010
MKJC,--,100,MKJC,--,100
MKLB,--,1223,MKLB,--,1223
MLBBL,--,70,MLBBL,--,70
MLBL,--,10086,MLBL,--,10086
MLBS,--,387,MLBS,--,387
MLBSL,--,188,MLBSL,--,188
MMF1,--,500,MMF1,--,500
MMFDB,--,20,MMFDB,--,20
MNBBL,--,3684,MNBBL,--,3684
MPFL,--,3388,MPFL,--,3388
NABBC,--,1037,NABBC,--,1037
NABIL,--,16403,NABIL,--,16403
NBF3,--,600,NBF3,--,600
NBL,--,7447,NBL,--,7447
NCCB,--,1132,NCCB,--,1132
NEF,--,169,NEF,--,169
NESDO,--,2278,NESDO,--,2278
NFS,--,2555,NFS,--,2555
NGPL,--,3757,NGPL,--,3757
NHDL,--,2892,NHDL,--,2892
NHPC,--,43329,NHPC,--,43329
NIBLPF,--,202,NIBLPF,--,202
NIBSF2,--,700,NIBSF2,--,700
NICA,--,12475,NICA,--,12475
NICBF,--,10000,NICBF,--,10000
NICGF,--,4500,NICGF,--,4500
NICL,--,1183,NICL,--,1183
NICLBSL,--,405,NICLBSL,--,405
NICSF,--,12300,NICSF,--,12300
NIFRA,--,9361,NIFRA,--,9361
NIL,--,1402,NIL,--,1402
NLBBL,--,10,NLBBL,--,10
NLG,--,600,NLG,--,600
NLIC,--,7771,NLIC,--,7771
NLICL,--,2347,NLICL,--,2347
NMB,--,3883,NMB,--,3883
NMBHF1,--,8525,NMBHF1,--,8525
NMBMF,--,100,NMBMF,--,100
NMFBS,--,1467,NMFBS,--,1467
NRIC,--,6248,NRIC,--,6248
NRN,--,70,NRN,--,70
NSLB,--,50,NSLB,--,50
NTC,--,1293,NTC,--,1293
NUBL,--,372,NUBL,--,372
NYADI,--,3932,NYADI,--,3932
OHL,--,600,OHL,--,600
PCBL,--,11374,PCBL,--,11374
PFL,--,1062,PFL,--,1062
PICL,--,2314,PICL,--,2314
PMHPL,--,70,PMHPL,--,70
PPCL,--,2660,PPCL,--,2660
PROFL,--,640,PROFL,--,640
PRVU,--,3615,PRVU,--,3615
PSF,--,200,PSF,--,200
RADHI,--,2291,RADHI,--,2291
RBCL,--,10,RBCL,--,10
RFPL,--,9412,RFPL,--,9412
RHPL,--,405,RHPL,--,405
RLFL,--,4814,RLFL,--,4814
RMDC,--,116,RMDC,--,116
RSDC,--,102,RSDC,--,102
RULB,--,415,RULB,--,415
RURU,--,22,RURU,--,22
SADBL,--,14693,SADBL,--,14693
SAHAS,--,11193,SAHAS,--,11193
SANIMA,--,673,SANIMA,--,673
SAPDBL,--,200,SAPDBL,--,200
SBCF,--,100,SBCF,--,100
SBI,--,4703,SBI,--,4703
SBL,--,1907,SBL,--,1907
SCB,--,3402,SCB,--,3402
SDLBSL,--,34,SDLBSL,--,34
SFCL,--,2972,SFCL,--,2972
SFMF,--,100,SFMF,--,100
SHEL,--,300,SHEL,--,300
SHINE,--,2392,SHINE,--,2392
SHIVM,--,16501,SHIVM,--,16501
SHL,--,5700,SHL,--,5700
SHPC,--,14696,SHPC,--,14696
SICL,--,616,SICL,--,616
SIFC,--,3923,SIFC,--,3923
SIGS2,--,10000,SIGS2,--,10000
SINDU,--,3077,SINDU,--,3077
SJCL,--,6035,SJCL,--,6035
SKBBL,--,525,SKBBL,--,525
SLBBL,--,1647,SLBBL,--,1647
SLBSL,--,233,SLBSL,--,233
SMFDB,--,100,SMFDB,--,100
SPC,--,2460,SPC,--,2460
SPDL,--,2330,SPDL,--,2330
SRBL,--,2582,SRBL,--,2582
SSHL,--,1330,SSHL,--,1330
STC,--,261,STC,--,261
SWBBL,--,90,SWBBL,--,90
SWMF,--,370,SWMF,--,370
TPC,--,3522,TPC,--,3522
TRH,--,680,TRH,--,680
UIC,--,1735,UIC,--,1735
ULBSL,--,169,ULBSL,--,169
UMHL,--,5985,UMHL,--,5985
UMRH,--,1608,UMRH,--,1608
UNHPL,--,4270,UNHPL,--,4270
UNL,--,636,UNL,--,636
UPCL,--,41535,UPCL,--,41535
UPPER,--,6270,UPPER,--,6270
VLBS,--,41,VLBS,--,41
WNLB,--,10,WNLB,--,10
