BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,268,ACLBSL,--,268
ADBL,--,11524,ADBL,--,11524
AHPC,--,56512,AHPC,--,56512
AIL,--,1380,AIL,--,1380
AKJCL,--,21341,AKJCL,--,21341
AKPL,--,52179,AKPL,--,52179
ALBSL,--,597,ALBSL,--,597
ALICL,--,27653,ALICL,--,27653
API,--,72098,API,--,72098
BARUN,--,8056,BARUN,--,8056
BBC,--,45,BBC,--,45
BFC,--,7256,BFC,--,7256
BHL,--,30,BHL,--,30
BNHC,--,295,BNHC,--,295
BNT,--,620,BNT,--,620
BOKL,--,12788,BOKL,--,12788
BPCL,--,15625,BPCL,--,15625
CBBL,--,9709,CBBL,--,9709
CBL,--,17689,CBL,--,17689
CCBL,--,19255,CCBL,--,19255
CCBLPO,--,7414,CCBLPO,--,7414
CFCL,--,13791,CFCL,--,13791
CGH,--,1690,CGH,--,1690
CHCL,--,8044,CHCL,--,8044
CHDC,--,6661,CHDC,--,6661
CHL,--,9068,CHL,--,9068
CIT,--,9586,CIT,--,9586
CLBSL,--,1454,CLBSL,--,1454
CMF2,--,2100,CMF2,--,2100
CORBL,--,18892,CORBL,--,18892
CZBIL,--,17211,CZBIL,--,17211
DDBL,--,5318,DDBL,--,5318
DHPL,--,3003,DHPL,--,3003
EBL,--,8549,EBL,--,8549
EDBL,--,3603,EDBL,--,3603
ENL,--,1722,ENL,--,1722
FMDBL,--,4655,FMDBL,--,4655
FOWAD,--,4652,FOWAD,--,4652
GBBL,--,15941,GBBL,--,15941
GBIME,--,53572,GBIME,--,53572
GBLBS,--,5584,GBLBS,--,5584
GFCL,--,2922,GFCL,--,2922
GHL,--,11027,GHL,--,11027
GIC,--,3049,GIC,--,3049
GILB,--,634,GILB,--,634
GIMES1,--,11233,GIMES1,--,11233
GLBSL,--,286,GLBSL,--,286
GLH,--,1229,GLH,--,1229
GMFBS,--,20,GMFBS,--,20
GMFIL,--,2945,GMFIL,--,2945
GRDBL,--,2060,GRDBL,--,2060
GUFL,--,13373,GUFL,--,13373
GUFLPO,--,3094,GUFLPO,--,3094
GVL,--,8108,GVL,--,8108
HDHPC,--,33716,HDHPC,--,33716
HDL,--,6859,HDL,--,6859
HIDCL,--,56712,HIDCL,--,56712
HPPL,--,3441,HPPL,--,3441
HURJA,--,8867,HURJA,--,8867
ICFC,--,10203,ICFC,--,10203
ICFCD83,--,25,ICFCD83,--,25
IGI,--,5338,IGI,--,5338
ILBS,--,1972,ILBS,--,1972
JALPA,--,2990,JALPA,--,2990
JBBL,--,35277,JBBL,--,35277
JBLB,--,2124,JBLB,--,2124
JFL,--,4350,JFL,--,4350
JLI,--,22951,JLI,--,22951
JOSHI,--,6363,JOSHI,--,6363
JSLBB,--,290,JSLBB,--,290
KBL,--,44745,KBL,--,44745
KEF,--,2000,KEF,--,2000
KKHC,--,4250,KKHC,--,4250
KLBSL,--,352,KLBSL,--,352
KMCDB,--,986,KMCDB,--,986
KPCL,--,3850,KPCL,--,3850
KRBL,--,3378,KRBL,--,3378
KSBBL,--,20682,KSBBL,--,20682
LBBL,--,21034,LBBL,--,21034
LBL,--,10457,LBL,--,10457
LEC,--,3842,LEC,--,3842
LEMF,--,3200,LEMF,--,3200
LGIL,--,3668,LGIL,--,3668
LICN,--,21814,LICN,--,21814
LLBS,--,402,LLBS,--,402
LUK,--,2300,LUK,--,2300
MBJC,--,13515,MBJC,--,13515
MBL,--,47638,MBL,--,47638
MDB,--,2991,MDB,--,2991
MEGA,--,68334,MEGA,--,68334
MEGAPO,--,22858,MEGAPO,--,22858
MEN,--,1619,MEN,--,1619
MERO,--,1630,MERO,--,1630
MFIL,--,8722,MFIL,--,8722
MFLD85,--,25,MFLD85,--,25
MHNL,--,5699,MHNL,--,5699
MKJC,--,840,MKJC,--,840
MKLB,--,102,MKLB,--,102
MLBBL,--,453,MLBBL,--,453
MLBL,--,41800,MLBL,--,41800
MLBS,--,170,MLBS,--,170
MLBSL,--,738,MLBSL,--,738
MMF1,--,4900,MMF1,--,4900
MMFDB,--,1377,MMFDB,--,1377
MNBBL,--,24265,MNBBL,--,24265
MPFL,--,9922,MPFL,--,9922
MSLB,--,215,MSLB,--,215
NABBC,--,4267,NABBC,--,4267
NABIL,--,39307,NABIL,--,39307
NBF2,--,79640,NBF2,--,79640
NBF3,--,15140,NBF3,--,15140
NBL,--,34750,NBL,--,34750
NCCB,--,53135,NCCB,--,53135
NEF,--,11018,NEF,--,11018
NESDO,--,2521,NESDO,--,2521
NFS,--,10389,NFS,--,10389
NGPL,--,29187,NGPL,--,29187
NHDL,--,7787,NHDL,--,7787
NHPC,--,49665,NHPC,--,49665
NIB,--,12537,NIB,--,12537
NIBLPF,--,6000,NIBLPF,--,6000
NIBPO,--,140,NIBPO,--,140
NIBSF2,--,100,NIBSF2,--,100
NICA,--,64301,NICA,--,64301
NICAD8182,--,100,NICAD8182,--,100
NICBF,--,1300,NICBF,--,1300
NICGF,--,10700,NICGF,--,10700
NICL,--,5212,NICL,--,5212
NICLBSL,--,13500,NICLBSL,--,13500
NICSF,--,2500,NICSF,--,2500
NIFRA,--,62807,NIFRA,--,62807
NIL,--,16390,NIL,--,16390
NLBBL,--,1370,NLBBL,--,1370
NLG,--,4512,NLG,--,4512
NLIC,--,25069,NLIC,--,25069
NLICL,--,9087,NLICL,--,9087
NMB,--,21082,NMB,--,21082
NMB50,--,7700,NMB50,--,7700
NMBHF1,--,16983,NMBHF1,--,16983
NMBMF,--,850,NMBMF,--,850
NMFBS,--,2396,NMFBS,--,2396
NRIC,--,13713,NRIC,--,13713
NRN,--,6015,NRN,--,6015
NSLB,--,478,NSLB,--,478
NTC,--,15450,NTC,--,15450
NUBL,--,3400,NUBL,--,3400
NYADI,--,2360,NYADI,--,2360
OHL,--,1303,OHL,--,1303
PBD85,--,50,PBD85,--,50
PCBL,--,70190,PCBL,--,70190
PFL,--,1782,PFL,--,1782
PIC,--,9226,PIC,--,9226
PICL,--,6046,PICL,--,6046
PLI,--,1493,PLI,--,1493
PMHPL,--,2699,PMHPL,--,2699
PPCL,--,8320,PPCL,--,8320
PRIN,--,6861,PRIN,--,6861
