BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,20,50,ACLBSL,14,11.0
ACLBSL,22,180,ACLBSL,22,64.0
ACLBSL,42,1,ACLBSL,26,50.0
ACLBSL,50,10,ACLBSL,34,11.0
ACLBSL,52,22,ACLBSL,36,22.0
ACLBSL,57,50,ACLBSL,40,100.0
ACLBSL,58,1,ACLBSL,41,11.0
ACLBSL,6,11,ACLBSL,42,23.0
ADBL,1,15781,ACLBSL,46,22.0
ADBL,11,10,ACLBSL,58,1.0
ADBL,13,283,ACLBSL,7,10.0
ADBL,14,1009,ADBL,1,317.0
ADBL,17,265,ADBL,11,243.0
ADBL,18,100,ADBL,13,194.0
ADBL,19,235,ADBL,14,19079.0
ADBL,21,14,ADBL,16,20.0
ADBL,22,200,ADBL,17,390.0
ADBL,25,51,ADBL,19,250.0
ADBL,26,288,ADBL,29,61.0
ADBL,28,450,ADBL,34,80.0
ADBL,29,61,ADBL,35,30.0
ADBL,32,30,ADBL,36,500.0
ADBL,33,120,ADBL,38,100.0
ADBL,35,290,ADBL,39,12.0
ADBL,38,429,ADBL,4,72.0
ADBL,39,20,ADBL,40,292.0
ADBL,4,261,ADBL,41,12.0
ADBL,40,20,ADBL,42,2608.0
ADBL,41,95,ADBL,43,1388.0
ADBL,42,125,ADBL,45,76.0
ADBL,43,10,ADBL,47,54.0
ADBL,44,50,ADBL,49,11.0
ADBL,45,745,ADBL,51,100.0
ADBL,46,450,ADBL,52,201.0
ADBL,47,500,ADBL,54,170.0
ADBL,48,145,ADBL,55,301.0
ADBL,49,1035,ADBL,56,170.0
ADBL,5,20,ADBL,58,110.0
ADBL,50,60,ADBL,6,81.0
ADBL,51,20,ADBL,7,500.0
ADBL,52,60,AHPC,1,150.0
ADBL,54,203,AHPC,10,400.0
ADBL,55,50,AHPC,13,2026.0
ADBL,57,561,AHPC,14,1068.0
ADBL,58,1591,AHPC,18,30.0
ADBL,59,910,AHPC,19,1000.0
ADBL,6,720,AHPC,21,5735.0
ADBL,7,155,AHPC,22,8000.0
AHPC,1,510,AHPC,25,2500.0
AHPC,11,185,AHPC,26,2640.0
AHPC,13,350,AHPC,28,200.0
AHPC,14,2665,AHPC,3,100.0
AHPC,16,190,AHPC,32,1115.0
AHPC,17,2810,AHPC,33,75.0
AHPC,18,1500,AHPC,34,760.0
AHPC,19,869,AHPC,35,2000.0
AHPC,21,300,AHPC,36,8300.0
AHPC,22,1050,AHPC,38,1100.0
AHPC,25,1507,AHPC,39,698.0
AHPC,26,522,AHPC,40,4258.0
AHPC,28,200,AHPC,41,200.0
AHPC,29,868,AHPC,42,1400.0
AHPC,3,450,AHPC,43,795.0
AHPC,32,7948,AHPC,44,36.0
AHPC,33,2630,AHPC,45,11350.0
AHPC,34,12740,AHPC,46,510.0
AHPC,35,1200,AHPC,48,385.0
AHPC,37,400,AHPC,49,62.0
AHPC,38,4627,AHPC,50,20.0
AHPC,39,610,AHPC,51,130.0
AHPC,4,65,AHPC,54,200.0
AHPC,40,545,AHPC,55,2184.0
AHPC,41,500,AHPC,56,5095.0
AHPC,42,1900,AHPC,57,150.0
AHPC,44,820,AHPC,58,10668.0
AHPC,45,4028,AHPC,59,401.0
AHPC,46,730,AHPC,6,200.0
AHPC,47,485,AIL,29,10.0
AHPC,48,2730,AIL,38,10.0
AHPC,49,820,AIL,39,10.0
AHPC,5,300,AIL,4,10.0
AHPC,50,700,AIL,41,30.0
AHPC,51,60,AIL,42,10.0
AHPC,53,3380,AIL,45,10.0
AHPC,54,600,AIL,49,10.0
AHPC,55,1200,AIL,50,10.0
AHPC,56,4913,AIL,51,150.0
AHPC,57,3780,AIL,56,10.0
AHPC,58,2055,AIL,57,250.0
AHPC,6,900,AIL,58,70.0
AHPC,7,165,AKJCL,11,20.0
AHPC,8,1134,AKJCL,13,124.0
AIL,33,50,AKJCL,16,1082.0
AIL,38,100,AKJCL,17,365.0
AIL,41,10,AKJCL,20,850.0
AIL,42,20,AKJCL,21,400.0
AIL,43,100,AKJCL,25,300.0
AIL,45,20,AKJCL,26,100.0
AIL,47,50,AKJCL,3,200.0
AIL,5,10,AKJCL,32,25.0
AIL,50,180,AKJCL,34,1760.0
AIL,52,50,AKJCL,35,276.0
AKJCL,1,10,AKJCL,36,350.0
AKJCL,14,70,AKJCL,38,300.0
AKJCL,16,55,AKJCL,40,130.0
AKJCL,22,1410,AKJCL,41,300.0
AKJCL,28,250,AKJCL,42,79.0
AKJCL,29,329,AKJCL,45,380.0
AKJCL,3,170,AKJCL,48,100.0
AKJCL,32,100,AKJCL,49,119.0
AKJCL,33,250,AKJCL,50,619.0
AKJCL,34,850,AKJCL,51,540.0
AKJCL,35,310,AKJCL,52,495.0
AKJCL,36,20,AKJCL,55,500.0
AKJCL,38,115,AKJCL,56,250.0
