BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,484,ACLBSL,--,484
ADBL,--,8513,ADBL,--,8513
AHPC,--,81244,AHPC,--,81244
AIL,--,2280,AIL,--,2280
AKJCL,--,39545,AKJCL,--,39545
AKPL,--,91692,AKPL,--,91692
ALBSL,--,618,ALBSL,--,618
ALICL,--,19502,ALICL,--,19502
API,--,60752,API,--,60752
BARUN,--,7739,BARUN,--,7739
BBC,--,130,BBC,--,130
BFC,--,8850,BFC,--,8850
BNHC,--,755,BNHC,--,755
BNT,--,578,BNT,--,578
BOKL,--,15294,BOKL,--,15294
BPCL,--,8022,BPCL,--,8022
CBBL,--,2909,CBBL,--,2909
CBL,--,44192,CBL,--,44192
CCBL,--,13320,CCBL,--,13320
CCBLPO,--,12237,CCBLPO,--,12237
CFCL,--,5950,CFCL,--,5950
CGH,--,840,CGH,--,840
CHCL,--,6165,CHCL,--,6165
CHDC,--,2280,CHDC,--,2280
CHL,--,6111,CHL,--,6111
CIT,--,5897,CIT,--,5897
CLBSL,--,611,CLBSL,--,611
CORBL,--,9419,CORBL,--,9419
CZBIL,--,16567,CZBIL,--,16567
DDBL,--,1975,DDBL,--,1975
DHPL,--,11633,DHPL,--,11633
EBL,--,8831,EBL,--,8831
EBLCP,--,4,EBLCP,--,4
EDBL,--,3272,EDBL,--,3272
ENL,--,1490,ENL,--,1490
FMDBL,--,2079,FMDBL,--,2079
FOWAD,--,3691,FOWAD,--,3691
GBBL,--,8983,GBBL,--,8983
GBIME,--,23108,GBIME,--,23108
GBLBS,--,2387,GBLBS,--,2387
GFCL,--,5123,GFCL,--,5123
GHL,--,10322,GHL,--,10322
GIC,--,15902,GIC,--,15902
GILB,--,514,GILB,--,514
GIMES1,--,6870,GIMES1,--,6870
GLBSL,--,246,GLBSL,--,246
GLH,--,1095,GLH,--,1095
GMFBS,--,525,GMFBS,--,525
GMFIL,--,1283,GMFIL,--,1283
GRDBL,--,1323,GRDBL,--,1323
GUFL,--,8520,GUFL,--,8520
GVL,--,9326,GVL,--,9326
HDHPC,--,19821,HDHPC,--,19821
HDL,--,6091,HDL,--,6091
HIDCL,--,46172,HIDCL,--,46172
HPPL,--,1787,HPPL,--,1787
HURJA,--,4155,HURJA,--,4155
ICFC,--,16863,ICFC,--,16863
IGI,--,4760,IGI,--,4760
ILBS,--,324,ILBS,--,324
JALPA,--,5780,JALPA,--,5780
JBBL,--,10217,JBBL,--,10217
JBLB,--,1689,JBLB,--,1689
JFL,--,2496,JFL,--,2496
JLI,--,5523,JLI,--,5523
JOSHI,--,5968,JOSHI,--,5968
JSLBB,--,30,JSLBB,--,30
KBL,--,13069,KBL,--,13069
KEF,--,820,KEF,--,820
KKHC,--,23254,KKHC,--,23254
KLBSL,--,477,KLBSL,--,477
KMCDB,--,826,KMCDB,--,826
KPCL,--,2475,KPCL,--,2475
KRBL,--,1540,KRBL,--,1540
KSBBL,--,24126,KSBBL,--,24126
LBBL,--,14142,LBBL,--,14142
LBL,--,21750,LBL,--,21750
LEC,--,9598,LEC,--,9598
LEMF,--,2000,LEMF,--,2000
LGIL,--,6628,LGIL,--,6628
LICN,--,5308,LICN,--,5308
LLBS,--,343,LLBS,--,343
LUK,--,5180,LUK,--,5180
MBJC,--,4795,MBJC,--,4795
MBL,--,15005,MBL,--,15005
MDB,--,6194,MDB,--,6194
MEGA,--,19764,MEGA,--,19764
MEN,--,1382,MEN,--,1382
MERO,--,1499,MERO,--,1499
MFIL,--,6169,MFIL,--,6169
MFLD85,--,25,MFLD85,--,25
MHNL,--,3385,MHNL,--,3385
MKJC,--,2024,MKJC,--,2024
MKLB,--,100,MKLB,--,100
MLBBL,--,1125,MLBBL,--,1125
MLBL,--,20148,MLBL,--,20148
MLBS,--,233,MLBS,--,233
MLBSL,--,197,MLBSL,--,197
MMF1,--,9530,MMF1,--,9530
