Stock,Buyer,Qty,Stock,Seller,Qty
ALICL,41,200,ALICL,17,600
ALICL,42,400,API,19,1044
API,14,1000,CBL,45,40
API,34,44,CCBL,38,16
CBL,42,40,CCBL,58,24
CCBL,42,40,GHL,43,80
GHL,38,80,GUFL,35,140
GUFL,7,140,HDHPC,45,100
HDHPC,20,20,HIDCL,33,400
HDHPC,34,80,HIDCL,57,20
HIDCL,37,20,HPPL,53,20
HIDCL,52,400,ILBS,11,20
HPPL,37,20,JOSHI,43,20000
ILBS,34,20,KBL,46,20
JOSHI,43,20000,NBL,20,200
KBL,56,20,NCCB,14,1240
NBL,41,140,NCCB,33,380
NBL,49,60,NCCB,56,400
NCCB,25,2000,NHDL,25,200
NCCB,56,20,NHPC,43,20
NHDL,5,200,NICA,21,200
NHPC,57,20,NICL,42,148
NICA,20,200,NIFRA,55,200
NICL,45,148,NMFBS,16,20
NIFRA,16,200,NMFBS,26,80
NMFBS,18,60,NRIC,14,20
NMFBS,57,40,NRIC,51,20
NRIC,34,140,NRIC,53,100
PCBL,56,20,PCBL,54,20
PMHPL,35,800,PMHPL,55,800
PROFL,8,20,PROFL,34,20
RSDC,34,20,RSDC,34,20
ULI,34,20,ULI,41,20
UPCL,58,60,UPCL,42,60
