Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,10,ACLBSL,10,20.0
ACLBSL,20,20,ACLBSL,11,10.0
ACLBSL,22,180,ACLBSL,14,100.0
ACLBSL,25,57,ACLBSL,21,30.0
ACLBSL,26,10,ACLBSL,22,110.0
ACLBSL,29,20,ACLBSL,25,30.0
ACLBSL,3,10,ACLBSL,28,10.0
ACLBSL,33,270,ACLBSL,3,99.0
ACLBSL,35,55,ACLBSL,32,20.0
ACLBSL,36,83,ACLBSL,34,30.0
ACLBSL,39,50,ACLBSL,36,35.0
ACLBSL,41,20,ACLBSL,38,190.0
ACLBSL,42,30,ACLBSL,39,10.0
ACLBSL,43,76,ACLBSL,41,20.0
ACLBSL,45,50,ACLBSL,43,135.0
ACLBSL,47,70,ACLBSL,44,10.0
ACLBSL,51,195,ACLBSL,45,30.0
ACLBSL,53,123,ACLBSL,47,40.0
ACLBSL,54,10,ACLBSL,48,290.0
ACLBSL,57,100,ACLBSL,49,10.0
ACLBSL,58,15,ACLBSL,5,60.0
ACLBSL,7,20,ACLBSL,53,10.0
ACLBSL,8,40,ACLBSL,55,10.0
ADBL,1,729,ACLBSL,56,65.0
ADBL,10,200,ACLBSL,57,20.0
ADBL,11,392,ACLBSL,58,10.0
ADBL,13,1550,ACLBSL,6,10.0
ADBL,14,1420,ACLBSL,8,100.0
ADBL,16,2350,ADBL,1,5418.0
ADBL,17,675,ADBL,10,391.0
ADBL,19,460,ADBL,11,342.0
ADBL,20,44,ADBL,13,129.0
ADBL,21,1050,ADBL,14,5185.0
ADBL,22,562,ADBL,16,245.0
ADBL,25,425,ADBL,17,772.0
ADBL,26,535,ADBL,19,1100.0
ADBL,28,854,ADBL,20,588.0
ADBL,29,355,ADBL,21,1232.0
ADBL,3,140,ADBL,25,875.0
ADBL,32,420,ADBL,26,3183.0
ADBL,33,8592,ADBL,28,10680.0
ADBL,34,1705,ADBL,29,902.0
ADBL,35,1290,ADBL,3,1000.0
ADBL,36,909,ADBL,32,367.0
ADBL,37,150,ADBL,33,1730.0
ADBL,38,1978,ADBL,34,5651.0
ADBL,39,465,ADBL,35,1578.0
ADBL,4,1875,ADBL,36,2222.0
ADBL,40,1205,ADBL,37,1948.0
ADBL,41,1974,ADBL,38,5754.0
ADBL,42,2816,ADBL,39,867.0
ADBL,43,850,ADBL,4,956.0
ADBL,44,2348,ADBL,40,742.0
ADBL,45,2864,ADBL,41,2386.0
ADBL,46,750,ADBL,42,4812.0
ADBL,47,349,ADBL,43,150.0
ADBL,48,2570,ADBL,44,310.0
ADBL,49,2845,ADBL,45,3170.0
ADBL,5,120,ADBL,47,756.0
ADBL,50,4880,ADBL,48,93.0
ADBL,51,1680,ADBL,49,1771.0
ADBL,52,824,ADBL,50,1926.0
ADBL,53,3215,ADBL,51,1415.0
ADBL,54,3565,ADBL,52,220.0
ADBL,55,272,ADBL,53,1420.0
ADBL,56,650,ADBL,54,428.0
ADBL,57,3188,ADBL,55,600.0
ADBL,58,8399,ADBL,56,1010.0
ADBL,59,280,ADBL,57,1606.0
ADBL,6,3440,ADBL,58,2608.0
ADBL,7,570,ADBL,59,555.0
ADBL,8,1110,ADBL,6,390.0
ADBL,D01,1000,ADBL,7,160.0
ADBLD83,4,500,ADBL,8,1246.0
ADBLD83,47,500,ADBLD83,38,500.0
AHPC,1,3175,ADBLD83,8,500.0
AHPC,10,5620,AHPC,1,520.0
AHPC,11,730,AHPC,10,5501.0
AHPC,13,2290,AHPC,11,215.0
AHPC,14,11121,AHPC,13,250.0
AHPC,16,16931,AHPC,14,6320.0
AHPC,17,5312,AHPC,16,3394.0
AHPC,18,120,AHPC,17,10136.0
AHPC,19,6047,AHPC,18,2000.0
AHPC,20,2020,AHPC,19,2115.0
AHPC,21,6768,AHPC,20,18250.0
AHPC,22,3261,AHPC,21,5957.0
AHPC,25,4651,AHPC,22,5900.0
AHPC,26,12955,AHPC,25,7931.0
AHPC,28,6977,AHPC,26,10856.0
AHPC,29,2195,AHPC,28,21891.0
AHPC,3,4392,AHPC,29,3665.0
AHPC,32,12663,AHPC,3,21116.0
AHPC,33,4215,AHPC,32,6647.0
AHPC,34,18927,AHPC,33,8038.0
AHPC,35,4109,AHPC,34,8577.0
AHPC,36,10926,AHPC,35,18151.0
AHPC,37,8243,AHPC,36,9453.0
AHPC,38,19217,AHPC,37,800.0
AHPC,39,7435,AHPC,38,18258.0
AHPC,4,5485,AHPC,39,18685.0
AHPC,40,2850,AHPC,4,9896.0
AHPC,41,5330,AHPC,40,4720.0
AHPC,42,20417,AHPC,41,4034.0
AHPC,43,2765,AHPC,42,7237.0
AHPC,44,15118,AHPC,43,8671.0
AHPC,45,55487,AHPC,44,6997.0
AHPC,46,1869,AHPC,45,7021.0
AHPC,47,11790,AHPC,46,1530.0
AHPC,48,4155,AHPC,47,1615.0
AHPC,49,16948,AHPC,48,8011.0
AHPC,5,8100,AHPC,49,11470.0
AHPC,50,15419,AHPC,5,6920.0
AHPC,51,6221,AHPC,50,14624.0
AHPC,52,2218,AHPC,51,1735.0
AHPC,53,4765,AHPC,52,2990.0
AHPC,54,5147,AHPC,53,2035.0
AHPC,55,4910,AHPC,54,3800.0
AHPC,56,1362,AHPC,55,8606.0
AHPC,57,10329,AHPC,56,5704.0
AHPC,58,21363,AHPC,57,6036.0
AHPC,59,7868,AHPC,58,10662.0
AHPC,6,2349,AHPC,59,67126.0
AHPC,7,8153,AHPC,6,1700.0
AHPC,8,2924,AHPC,7,5266.0
AIL,1,290,AHPC,8,610.0
AIL,11,30,AIL,1,490.0
AIL,13,140,AIL,10,40.0
AIL,14,30,AIL,13,70.0
AIL,16,60,AIL,14,130.0
AIL,17,480,AIL,16,410.0
AIL,19,94,AIL,17,70.0
AIL,20,10,AIL,18,10.0
AIL,21,141,AIL,19,280.0
AIL,22,10,AIL,20,150.0
AIL,25,565,AIL,21,150.0
AIL,26,2040,AIL,22,40.0
AIL,28,50,AIL,25,20.0
AIL,29,735,AIL,26,410.0
AIL,3,30,AIL,28,510.0
AIL,32,110,AIL,29,140.0
AIL,33,185,AIL,3,10.0
AIL,34,879,AIL,32,10.0
AIL,35,40,AIL,33,204.0
AIL,36,132,AIL,34,3145.0
AIL,37,50,AIL,35,80.0
AIL,38,378,AIL,36,80.0
AIL,4,159,AIL,38,550.0
AIL,40,200,AIL,39,175.0
AIL,41,80,AIL,4,60.0
AIL,42,395,AIL,41,140.0
AIL,43,130,AIL,42,385.0
AIL,44,120,AIL,43,1048.0
AIL,45,290,AIL,45,926.0
AIL,46,30,AIL,46,230.0
AIL,47,530,AIL,47,150.0
AIL,48,510,AIL,48,10.0
AIL,49,255,AIL,49,545.0
AIL,5,53,AIL,50,40.0
AIL,50,220,AIL,51,40.0
AIL,51,327,AIL,52,130.0
AIL,52,31,AIL,53,485.0
AIL,53,100,AIL,54,10.0
AIL,54,140,AIL,55,120.0
AIL,56,20,AIL,56,70.0
AIL,57,885,AIL,57,247.0
AIL,58,1346,AIL,58,370.0
AIL,59,510,AIL,59,30.0
AIL,6,758,AIL,6,1472.0
AIL,7,180,AIL,8,132.0
AIL,8,66,AKJCL,10,10.0
AKJCL,1,125,AKJCL,11,239.0
AKJCL,10,390,AKJCL,13,119.0
AKJCL,11,318,AKJCL,14,100.0
AKJCL,13,50,AKJCL,16,630.0
AKJCL,14,250,AKJCL,17,100.0
