BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,374,ACLBSL,--,374
ADBL,--,9502,ADBL,--,9502
AHPC,--,21584,AHPC,--,21584
AKJCL,--,6326,AKJCL,--,6326
AKPL,--,252136,AKPL,--,252136
ALBSL,--,184,ALBSL,--,184
ALICL,--,13305,ALICL,--,13305
API,--,113249,API,--,113249
BARUN,--,203,BARUN,--,203
BFC,--,2760,BFC,--,2760
BHDC,--,3410,BHDC,--,3410
BHL,--,2524,BHL,--,2524
BNHC,--,220,BNHC,--,220
BPCL,--,1408,BPCL,--,1408
CBBL,--,1079,CBBL,--,1079
CBLD88,--,95,CBLD88,--,95
CFCL,--,7030,CFCL,--,7030
CGH,--,826,CGH,--,826
CHCL,--,2016,CHCL,--,2016
CHDC,--,4158,CHDC,--,4158
CHL,--,4041,CHL,--,4041
CIT,--,1471,CIT,--,1471
CLBSL,--,353,CLBSL,--,353
CMF1,--,500,CMF1,--,500
CMF2,--,700,CMF2,--,700
CORBL,--,155,CORBL,--,155
CZBIL,--,7017,CZBIL,--,7017
DDBL,--,967,DDBL,--,967
DHPL,--,2971,DHPL,--,2971
DORDI,--,24586,DORDI,--,24586
EBL,--,33375,EBL,--,33375
EDBL,--,1268,EDBL,--,1268
ENL,--,292,ENL,--,292
FMDBL,--,6154,FMDBL,--,6154
FOWAD,--,906,FOWAD,--,906
GBBL,--,4575,GBBL,--,4575
GBLBS,--,3769,GBLBS,--,3769
GFCL,--,3457,GFCL,--,3457
GHL,--,5641,GHL,--,5641
GILB,--,172,GILB,--,172
GIMES1,--,4554,GIMES1,--,4554
GLBSL,--,602,GLBSL,--,602
GLH,--,813,GLH,--,813
GMFBS,--,49,GMFBS,--,49
GMFIL,--,5465,GMFIL,--,5465
GRDBL,--,3047,GRDBL,--,3047
GUFL,--,12254,GUFL,--,12254
GVL,--,11423,GVL,--,11423
HBL,--,6114,HBL,--,6114
HDHPC,--,19158,HDHPC,--,19158
HDL,--,4344,HDL,--,4344
HEI,--,5766,HEI,--,5766
HHL,--,9422,HHL,--,9422
HIDCL,--,20908,HIDCL,--,20908
HPPL,--,150,HPPL,--,150
HURJA,--,1740,HURJA,--,1740
ICFC,--,14433,ICFC,--,14433
IGI,--,2541,IGI,--,2541
ILBS,--,2247,ILBS,--,2247
JALPA,--,639,JALPA,--,639
JBBL,--,8401,JBBL,--,8401
JBLB,--,1349,JBLB,--,1349
JFL,--,1012,JFL,--,1012
JOSHI,--,3165,JOSHI,--,3165
JSLBB,--,280,JSLBB,--,280
KBL,--,24128,KBL,--,24128
KDBY,--,1200,KDBY,--,1200
KEF,--,300,KEF,--,300
KKHC,--,947,KKHC,--,947
KMCDB,--,581,KMCDB,--,581
KPCL,--,6321,KPCL,--,6321
KRBL,--,1044,KRBL,--,1044
KSBBL,--,3681,KSBBL,--,3681
LBBL,--,4065,LBBL,--,4065
LBL,--,7891,LBL,--,7891
