Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,20,ACLBSL,10,10.0
ACLBSL,13,10,ACLBSL,16,90.0
ACLBSL,16,29,ACLBSL,19,40.0
ACLBSL,19,58,ACLBSL,20,20.0
ACLBSL,22,10,ACLBSL,21,30.0
ACLBSL,32,50,ACLBSL,22,120.0
ACLBSL,33,10,ACLBSL,32,20.0
ACLBSL,34,10,ACLBSL,33,50.0
ACLBSL,35,200,ACLBSL,34,40.0
ACLBSL,38,20,ACLBSL,35,50.0
ACLBSL,39,10,ACLBSL,36,100.0
ACLBSL,41,50,ACLBSL,38,110.0
ACLBSL,45,120,ACLBSL,39,30.0
ACLBSL,47,10,ACLBSL,4,10.0
ACLBSL,48,500,ACLBSL,41,60.0
ACLBSL,51,50,ACLBSL,45,320.0
ACLBSL,52,30,ACLBSL,48,10.0
ACLBSL,56,30,ACLBSL,49,70.0
ACLBSL,57,50,ACLBSL,51,20.0
ACLBSL,58,273,ACLBSL,52,60.0
ACLBSL,7,10,ACLBSL,53,200.0
ACLBSL,8,10,ACLBSL,55,10.0
ADBL,1,302,ACLBSL,56,27.0
ADBL,10,410,ACLBSL,57,43.0
ADBL,11,930,ACLBSL,7,10.0
ADBL,13,150,ACLBSL,8,10.0
ADBL,14,3557,ADBL,1,1060.0
ADBL,16,1200,ADBL,10,1700.0
ADBL,17,160,ADBL,11,550.0
ADBL,18,1000,ADBL,13,444.0
ADBL,19,640,ADBL,14,30720.0
ADBL,20,699,ADBL,17,100.0
ADBL,21,390,ADBL,19,78.0
ADBL,22,1228,ADBL,21,846.0
ADBL,25,147,ADBL,22,326.0
ADBL,26,367,ADBL,25,3647.0
ADBL,28,453,ADBL,26,20.0
ADBL,29,1158,ADBL,28,20.0
ADBL,32,762,ADBL,32,99.0
ADBL,33,4140,ADBL,33,130.0
ADBL,34,8502,ADBL,34,620.0
ADBL,35,105,ADBL,35,280.0
ADBL,36,1657,ADBL,36,780.0
ADBL,37,1500,ADBL,37,3980.0
ADBL,38,380,ADBL,38,1968.0
ADBL,39,260,ADBL,39,500.0
ADBL,4,220,ADBL,4,2450.0
ADBL,40,400,ADBL,41,320.0
ADBL,41,580,ADBL,42,444.0
ADBL,42,470,ADBL,43,367.0
ADBL,43,3300,ADBL,44,745.0
ADBL,44,2220,ADBL,45,3486.0
ADBL,45,1786,ADBL,46,100.0
ADBL,46,385,ADBL,47,2015.0
ADBL,47,2065,ADBL,48,455.0
ADBL,48,7222,ADBL,49,916.0
ADBL,49,1626,ADBL,5,90.0
ADBL,5,50,ADBL,50,44.0
ADBL,50,820,ADBL,51,200.0
ADBL,51,1672,ADBL,52,420.0
ADBL,52,130,ADBL,53,100.0
ADBL,53,60,ADBL,54,1657.0
ADBL,54,350,ADBL,55,1235.0
ADBL,55,3905,ADBL,57,3002.0
