0,1,2,3,4,5
ILBS,45,21,10,,
SHIVM,19,21,64,,
SDLBSL,25,20,11,,
UMHL,32,4,10,,
AKPL,36,26,514,,
UMRH,40,52,60,,
SSHL,54,47,706,,
SSHL,39,47,20,,
SSHL,13,47,200,,
SSHL,25,47,20,,
SSHL,26,47,20,,
SSHL,45,47,20,,
SSHL,13,47,100,,
SSHL,50,47,100,,
SSHL,50,47,500,,
SSHL,44,47,100,,
SSHL,50,47,500,,
SSHL,59,47,100,,
SSHL,42,47,100,,
SSHL,52,47,514,,
NICA,28,17,10,,
NCCB,56,54,184,,
NCCB,56,50,100,,
NCCB,56,26,490,,
NCCB,56,21,231,,
NCCB,56,29,275,,
NCCB,56,34,220,,
SHPC,49,49,10,,
NBL,33,50,10,,
PPCL,34,58,350,,
AIL,14,34,10,,
AIL,14,57,10,,
GLH,14,21,10,,
HDL,36,32,50,,
NRIC,34,18,773,,
NRIC,34,49,55,,
NRIC,34,7,100,,
NRIC,34,28,100,,
NRIC,34,54,200,,
NRIC,34,21,26,,
NRIC,34,14,400,,
NRIC,34,42,50,,
NRIC,34,48,40,,
NRIC,34,22,32,,
NRIC,34,32,100,,
JBBL,26,57,10,,
LBBL,33,1,10,,
NLICL,28,6,10,,
GUFL,28,22,10,,
MKJC,28,58,10,,
RADHI,56,11,20,,
PCBL,56,58,500,,
HDL,57,49,20,,
HDL,48,49,30,,
SHINE,53,20,50,,
SHINE,53,42,10,,
SHINE,53,32,140,,
SAHAS,58,48,54,,
SAHAS,58,58,10,,
SAHAS,58,28,10,,
SAHAS,58,45,30,,
SAHAS,58,39,100,,
SAHAS,58,3,50,,
SAHAS,58,58,10,,
SAHAS,58,56,100,,
SAHAS,58,21,46,,
SAHAS,58,21,90,,
NRIC,34,22,100,,
NRIC,34,33,37,,
NRIC,34,43,94,,
NRIC,34,26,100,,
NRIC,34,43,151,,
NRIC,34,22,36,,
NRIC,34,49,510,,
NRIC,34,57,50,,
NRIC,34,4,46,,
GBBL,59,17,195,,
GBBL,59,28,305,,
MBJC,16,38,10,,
MBJC,16,59,20,,
MBJC,16,42,10,,
MBJC,16,49,10,,
RULB,36,19,20,,
RULB,58,19,10,,
RULB,58,19,40,,
RULB,58,19,15,,
SIC,35,39,141,,
GUFL,20,22,10,,
GRDBL,8,10,483,,
NIFRA,36,25,100,,
GVL,26,25,50,,
UPPER,56,4,10,,
MFIL,42,26,50,,
CHL,38,25,10,,
PLI,28,25,10,,
RADHI,56,57,35,,
RADHI,56,36,10,,
AKJCL,46,4,25,,
AKJCL,46,49,75,,
NFS,7,58,50,,
NFS,6,58,167,,
SKBBL,13,56,30,,
SKBBL,13,21,70,,
SBI,5,6,50,,
MBJC,29,34,10,,
UPCL,34,34,100,,
CBBL,45,57,50,,
SHINE,35,32,300,,
IGI,42,21,50,,
IGI,28,21,50,,
PRVU,54,49,73,,
ALICL,28,6,500,,
PLI,52,25,10,,
ILBS,49,43,10,,
PROFL,38,42,50,,
PROFL,38,58,60,,
PROFL,52,58,10,,
FOWAD,38,44,65,,
SPC,29,28,10,,
ALBSL,28,6,11,,
ENL,14,52,10,,
NGPL,18,39,50,,
ADBL,34,45,10,,
NABBC,3,50,10,,
RADHI,59,43,278,,
RADHI,41,43,100,,
RADHI,19,43,20,,
RADHI,56,43,27,,
ALICL,28,49,15,,
AHPC,35,58,11,,
MDB,32,1,10,,
RLFL,58,19,25,,
CFCL,57,7,20,,
MLBL,13,35,80,,
NABBC,35,50,10,,
GMFIL,59,33,10,,
GBLBS,59,54,10,,
IGI,44,38,43,,
IGI,44,57,17,,
IGI,44,42,500,,
IGI,44,42,440,,
NHPC,52,37,1000,,
RMDC,39,49,115,,
RMDC,39,52,50,,
RMDC,39,40,25,,
RMDC,39,55,50,,
RMDC,39,52,100,,
RMDC,39,58,80,,
RMDC,39,19,80,,
CZBIL,58,54,241,,
NRIC,59,58,20,,
PCBL,5,58,10,,
JSLBB,18,32,10,,
JSLBB,18,28,11,,
NMB50,35,17,4900,,
MDB,59,1,10,,
SSHL,54,58,170,,
KSBBL,58,59,85,,
UPPER,56,58,1279,,
UPPER,56,25,500,,
UPPER,56,58,13,,
UPPER,56,59,200,,
UPPER,56,38,84,,
UPPER,56,36,500,,
UPPER,56,46,34,,
UPPER,56,48,20,,
UPPER,56,41,1000,,
UPPER,56,42,130,,
UPPER,56,28,240,,
JBLB,1,49,40,,
UMHL,14,47,10,,
UMHL,14,34,390,,
AHPC,34,22,100,,
NHPC,35,37,500,,
NGPL,4,34,43,,
PICL,40,58,15,,
JALPA,47,22,10,,
JALPA,47,35,10,,
JALPA,47,20,40,,
UMHL,47,34,10,,
RULB,44,33,10,,
GUFL,28,57,817,,
GUFL,28,49,30,,
GUFL,28,57,299,,
HIDCL,45,36,100,,
NGPL,58,34,80,,
NGPL,19,34,20,,
NGPL,41,34,100,,
NGPL,14,34,87,,
NGPL,32,34,50,,
NGPL,37,34,120,,
HIDCL,34,46,300,,
RLFL,45,29,150,,
NICA,36,3,363,,
NICA,52,3,10,,
NICA,35,3,50,,
NICA,25,3,50,,
NICA,50,3,33,,
NICA,46,3,10,,
NICA,35,3,70,,
NICA,47,3,45,,
NICA,17,3,10,,
NICA,32,3,17,,
NICA,42,3,20,,
NICA,16,3,22,,
ICFC,6,38,10,,
FOWAD,38,28,25,,
FOWAD,38,57,60,,
NICA,47,17,48,,
SFCL,47,10,50,,
GBBL,4,28,195,,
RADHI,56,46,173,,
SHPC,57,46,25,,
CIT,55,1,50,,
AKJCL,16,39,175,,
AKJCL,55,39,100,,
AKJCL,50,39,60,,
AKJCL,34,39,50,,
AKJCL,52,39,400,,
AKJCL,58,39,20,,
AKJCL,38,39,145,,
HDL,48,34,20,,
OHL,57,57,100,,
GFCL,17,54,50,,
PRVU,56,21,324,,
RFPL,59,59,340,,
RFPL,59,57,10,,
RFPL,59,57,10,,
RFPL,59,57,10,,
RFPL,59,57,10,,
RFPL,59,57,10,,
RFPL,59,49,10,,
GLBSL,38,43,10,,
VLBS,1,16,40,,
SANIMA,44,35,35,,
SHPC,28,49,102,,
SHPC,28,49,898,,
NICA,49,17,10,,
ENL,21,14,10,,
HIDCL,45,56,10,,
HIDCL,45,36,1240,,
NABIL,41,45,100,,
AHPC,35,17,89,,
SHIVM,49,21,100,,
SHINE,8,32,10,,
SHIVM,1,21,50,,
CZBIL,55,54,511,,
CLBSL,43,59,15,,
CLBSL,5,59,20,,
SHL,43,58,100,,
API,59,42,4,,
API,45,42,10,,
API,44,42,10,,
API,25,42,76,,
API,41,42,200,,
API,44,42,100,,
API,14,42,100,,
AKPL,38,52,100,,
SIFC,49,58,50,,
GMFIL,17,33,50,,
GMFIL,14,33,50,,
GMFIL,53,33,200,,
GMFIL,36,33,79,,
SPC,29,58,10,,
JBBL,19,57,50,,
JBBL,19,57,50,,
JBBL,21,57,10,,
JBBL,32,57,340,,
JBBL,45,57,140,,
JBBL,37,57,200,,
JBBL,45,57,30,,
JBBL,43,57,30,,
JBBL,1,57,36,,
HDL,57,32,15,,
JBBL,18,57,50,,
MBJC,29,20,10,,
MBJC,29,35,10,,
MBJC,29,49,10,,
MBJC,29,54,320,,
MBJC,29,3,300,,
SMFDB,25,29,10,,
AKJCL,38,34,355,,
NMFBS,47,10,29,,
NMFBS,47,50,18,,
KSBBL,56,41,10,,
AHPC,58,17,10,,
GHL,58,38,80,,
PCBL,5,45,50,,
NLICL,37,17,100,,
NLICL,58,17,100,,
CBBL,21,57,87,,
CBBL,21,42,38,,
CBBL,21,42,65,,
CBBL,21,57,300,,
CBBL,21,49,10,,
NMB,21,28,10,,
NHDL,35,34,10,,
NHDL,38,34,10,,
NABIL,41,28,55,,
NABIL,22,28,10,,
NABIL,39,28,25,,
NABIL,50,28,10,,
MKJC,28,52,10,,
HDL,56,32,10,,
MLBL,13,34,100,,
RFPL,39,34,20,,
MLBL,48,34,100,,
NICA,16,49,18,,
NRIC,48,4,104,,
NRIC,48,57,46,,
NRIC,48,52,40,,
NRIC,48,42,25,,
NRIC,48,42,35,,
RLI,28,14,30,,
KKHC,42,49,100,,
HDL,46,32,11,,
SSHL,52,7,540,,
SLBBL,42,7,50,,
SSHL,21,7,10,,
SHIVM,39,45,150,,
BHL,41,58,10,,
NGPL,45,39,10,,
IGI,17,42,10,,
NIFRA,1,25,41,,
NIFRA,38,25,50,,
NIFRA,54,25,50,,
NIFRA,45,25,100,,
NIFRA,14,25,699,,
NIFRA,50,25,60,,
API,40,38,230,,
JOSHI,42,36,100,,
PCBL,5,17,300,,
PCBL,5,13,74,,
NHPC,53,57,114,,
NHPC,38,57,186,,
LBBL,18,49,41,,
JBLB,20,28,10,,
NUBL,1,20,10,,
NHPC,38,8,14,,
NHPC,57,8,156,,
MDB,6,16,12,,
IGI,34,42,36,,
NICBF,49,44,2000,,
KBL,38,14,135,,
KBL,52,14,50,,
KBL,29,14,55,,
KBL,35,14,20,,
KBL,25,14,12,,
GUFL,39,36,200,,
GHL,58,38,100,,
NHDL,34,34,20,,
NHDL,58,34,10,,
NHDL,32,34,10,,
NHDL,56,34,50,,
NHDL,41,34,1054,,
NHDL,32,34,18,,
NHDL,42,34,450,,
SHEL,34,4,10,,
GVL,34,45,50,,
BHL,41,56,10,,
SHINE,35,32,50,,
NRIC,16,42,50,,
SFCL,38,10,10,,
NRIC,17,49,17,,
NRIC,43,49,53,,
STC,46,49,10,,
NRIC,57,49,30,,
AHPC,22,17,301,,
AHPC,22,3,395,,
GBBL,4,55,190,,
GBBL,36,55,110,,
NFS,21,55,45,,
GBBL,36,22,390,,
SADBL,34,50,102,,
SADBL,34,56,47,,
SADBL,34,7,300,,
SADBL,34,6,25,,
SADBL,34,58,500,,
SADBL,34,25,626,,
ULBSL,26,21,20,,
BARUN,33,4,50,,
LEMF,38,43,100,,
STC,48,26,20,,
STC,48,4,27,,
STC,48,32,10,,
JBLB,48,3,50,,
NICA,59,49,100,,
NICA,44,49,10,,
NICA,36,49,72,,
NIL,53,40,50,,
PICL,33,3,93,,
PRIN,58,46,10,,
LBBL,32,49,10,,
CBL,32,14,10,,
RFPL,39,41,10,,
SANIMA,35,54,50,,
SANIMA,44,54,50,,
AHPC,16,3,25,,
NLIC,4,18,12,,
SLBSL,14,58,30,,
SLBSL,14,41,10,,
FMDBL,39,14,75,,
FMDBL,39,49,25,,
FMDBL,39,51,25,,
FMDBL,39,14,75,,
FMDBL,39,6,30,,
FMDBL,39,26,50,,
FMDBL,39,58,20,,
ADBL,34,1,284,,
GILB,41,14,10,,
HDL,48,21,10,,
LBL,46,6,483,,
LBL,21,6,100,,
LBL,36,6,50,,
LBL,4,6,169,,
LBL,14,6,300,,
LBL,25,6,30,,
LBL,39,6,30,,
NIFRA,50,39,200,,
NIFRA,35,39,50,,
DHPL,50,43,10,,
NIFRA,42,39,10,,
UMHL,32,58,200,,
CZBIL,55,13,239,,
UMHL,22,58,700,,
UMHL,56,58,100,,
NRN,32,57,300,,
NGPL,14,17,13,,
NGPL,33,17,12,,
NGPL,52,17,75,,
FMDBL,35,35,100,,
UPCL,34,16,60,,
CIT,49,1,10,,
HDL,42,32,10,,
RULB,45,33,10,,
RULB,4,33,170,,
IGI,34,58,14,,
IGI,53,58,486,,
KSBBL,34,41,285,,
CFCL,56,21,50,,
NRIC,7,29,100,,
GFCL,6,34,150,,
MFIL,42,35,90,,
MFIL,42,52,82,,
MFIL,42,17,200,,
MFIL,42,6,118,,
MFIL,42,45,46,,
MFIL,42,34,60,,
AKJCL,38,34,135,,
NGPL,52,44,25,,
KSBBL,48,41,100,,
JBLB,14,28,30,,
RSDC,57,14,68,,
SHIVM,36,45,50,,
NTC,58,34,10,,
BARUN,19,28,197,,
BARUN,19,52,10,,
BARUN,19,35,57,,
BARUN,19,59,236,,
LICN,20,59,20,,
BHL,8,3,10,,
NHPC,10,54,50,,
GBBL,4,1,115,,
PIC,21,57,68,,
PIC,34,57,20,,
PIC,17,57,20,,
KSBBL,17,41,100,,
AKPL,21,52,50,,
JALPA,47,58,37,,
JALPA,47,58,40,,
JALPA,53,58,50,,
JALPA,45,58,30,,
JALPA,47,58,90,,
JALPA,50,58,10,,
HDL,6,32,12,,
HDL,6,34,10,,
HDL,6,53,10,,
HDL,6,17,30,,
HDL,6,48,38,,
NGPL,18,44,25,,
NGPL,45,44,50,,
NGPL,45,28,400,,
NGPL,45,39,50,,
SHIVM,1,17,50,,
SHIVM,25,17,50,,
NICA,29,17,400,,
FMDBL,35,26,20,,
JALPA,38,20,10,,
JALPA,38,45,10,,
BARUN,44,59,207,,
BARUN,44,13,100,,
HIDCL,57,11,1000,,
NMB,48,26,100,,
JALPA,56,58,43,,
JALPA,34,58,100,,
JALPA,47,58,90,,
BARUN,44,6,133,,
MERO,44,44,70,,
GUFL,28,8,300,,
EDBL,28,55,125,,
ILBS,45,21,10,,
SHIVM,19,21,64,,
SDLBSL,25,20,11,,
UMHL,32,4,10,,
AKPL,36,26,514,,
UMRH,40,52,60,,
SSHL,54,47,706,,
SSHL,39,47,20,,
SSHL,13,47,200,,
SSHL,25,47,20,,
SSHL,26,47,20,,
SSHL,45,47,20,,
SSHL,13,47,100,,
SSHL,50,47,100,,
SSHL,50,47,500,,
SSHL,44,47,100,,
SSHL,50,47,500,,
SSHL,59,47,100,,
SSHL,42,47,100,,
SSHL,52,47,514,,
NICA,28,17,10,,
NCCB,56,54,184,,
NCCB,56,50,100,,
NCCB,56,26,490,,
NCCB,56,21,231,,
NCCB,56,29,275,,
NCCB,56,34,220,,
SHPC,49,49,10,,
NBL,33,50,10,,
PPCL,34,58,350,,
AIL,14,34,10,,
AIL,14,57,10,,
GLH,14,21,10,,
HDL,36,32,50,,
NRIC,34,18,773,,
NRIC,34,49,55,,
NRIC,34,7,100,,
NRIC,34,28,100,,
NRIC,34,54,200,,
NRIC,34,21,26,,
NRIC,34,14,400,,
NRIC,34,42,50,,
NRIC,34,48,40,,
NRIC,34,22,32,,
NRIC,34,32,100,,
JBBL,26,57,10,,
LBBL,33,1,10,,
NLICL,28,6,10,,
GUFL,28,22,10,,
MKJC,28,58,10,,
RADHI,56,11,20,,
PCBL,56,58,500,,
HDL,57,49,20,,
HDL,48,49,30,,
SHINE,53,20,50,,
SHINE,53,42,10,,
SHINE,53,32,140,,
SAHAS,58,48,54,,
SAHAS,58,58,10,,
SAHAS,58,28,10,,
SAHAS,58,45,30,,
SAHAS,58,39,100,,
SAHAS,58,3,50,,
SAHAS,58,58,10,,
SAHAS,58,56,100,,
SAHAS,58,21,46,,
SAHAS,58,21,90,,
NRIC,34,22,100,,
NRIC,34,33,37,,
NRIC,34,43,94,,
NRIC,34,26,100,,
NRIC,34,43,151,,
NRIC,34,22,36,,
NRIC,34,49,510,,
NRIC,34,57,50,,
NRIC,34,4,46,,
GBBL,59,17,195,,
GBBL,59,28,305,,
MBJC,16,38,10,,
MBJC,16,59,20,,
MBJC,16,42,10,,
MBJC,16,49,10,,
RULB,36,19,20,,
RULB,58,19,10,,
RULB,58,19,40,,
RULB,58,19,15,,
SIC,35,39,141,,
GUFL,20,22,10,,
GRDBL,8,10,483,,
NIFRA,36,25,100,,
GVL,26,25,50,,
UPPER,56,4,10,,
MFIL,42,26,50,,
CHL,38,25,10,,
PLI,28,25,10,,
RADHI,56,57,35,,
RADHI,56,36,10,,
AKJCL,46,4,25,,
AKJCL,46,49,75,,
NFS,7,58,50,,
NFS,6,58,167,,
SKBBL,13,56,30,,
SKBBL,13,21,70,,
SBI,5,6,50,,
MBJC,29,34,10,,
UPCL,34,34,100,,
CBBL,45,57,50,,
SHINE,35,32,300,,
IGI,42,21,50,,
IGI,28,21,50,,
PRVU,54,49,73,,
ALICL,28,6,500,,
PLI,52,25,10,,
ILBS,49,43,10,,
PROFL,38,42,50,,
PROFL,38,58,60,,
PROFL,52,58,10,,
FOWAD,38,44,65,,
SPC,29,28,10,,
ALBSL,28,6,11,,
ENL,14,52,10,,
NGPL,18,39,50,,
ADBL,34,45,10,,
NABBC,3,50,10,,
RADHI,59,43,278,,
RADHI,41,43,100,,
RADHI,19,43,20,,
RADHI,56,43,27,,
ALICL,28,49,15,,
AHPC,35,58,11,,
MDB,32,1,10,,
RLFL,58,19,25,,
CFCL,57,7,20,,
MLBL,13,35,80,,
NABBC,35,50,10,,
GMFIL,59,33,10,,
GBLBS,59,54,10,,
IGI,44,38,43,,
IGI,44,57,17,,
IGI,44,42,500,,
IGI,44,42,440,,
NHPC,52,37,1000,,
RMDC,39,49,115,,
RMDC,39,52,50,,
RMDC,39,40,25,,
RMDC,39,55,50,,
RMDC,39,52,100,,
RMDC,39,58,80,,
RMDC,39,19,80,,
CZBIL,58,54,241,,
NRIC,59,58,20,,
PCBL,5,58,10,,
JSLBB,18,32,10,,
JSLBB,18,28,11,,
NMB50,35,17,4900,,
MDB,59,1,10,,
SSHL,54,58,170,,
KSBBL,58,59,85,,
UPPER,56,58,1279,,
UPPER,56,25,500,,
UPPER,56,58,13,,
UPPER,56,59,200,,
UPPER,56,38,84,,
UPPER,56,36,500,,
UPPER,56,46,34,,
UPPER,56,48,20,,
UPPER,56,41,1000,,
UPPER,56,42,130,,
UPPER,56,28,240,,
JBLB,1,49,40,,
UMHL,14,47,10,,
UMHL,14,34,390,,
AHPC,34,22,100,,
NHPC,35,37,500,,
NGPL,4,34,43,,
PICL,40,58,15,,
JALPA,47,22,10,,
JALPA,47,35,10,,
JALPA,47,20,40,,
UMHL,47,34,10,,
RULB,44,33,10,,
GUFL,28,57,817,,
GUFL,28,49,30,,
GUFL,28,57,299,,
HIDCL,45,36,100,,
NGPL,58,34,80,,
NGPL,19,34,20,,
NGPL,41,34,100,,
NGPL,14,34,87,,
NGPL,32,34,50,,
NGPL,37,34,120,,
HIDCL,34,46,300,,
RLFL,45,29,150,,
NICA,36,3,363,,
NICA,52,3,10,,
NICA,35,3,50,,
NICA,25,3,50,,
