0,1,2,3,4,5
AKPL,50,39,10,,
SADBL,26,13,100,,
PMHPL,41,44,10,,
SADBL,16,34,10,,
LBBL,46,1,30,,
LLBS,1,38,180,,
LLBS,1,13,240,,
LLBS,1,21,40,,
LLBS,1,55,261,,
GIC,22,22,10,,
AHPC,57,51,10,,
GUFL,39,34,332,,
GUFL,38,34,100,,
GUFL,1,34,300,,
GUFL,49,34,13,,
GUFL,1,34,200,,
GUFL,25,34,10,,
GUFL,34,34,45,,
NRN,28,57,10,,
AHPC,28,51,20,,
PCBL,5,58,194,,
PCBL,5,49,289,,
PCBL,5,34,17,,
CORBL,17,36,20,,
HURJA,41,4,100,,
NTC,16,14,40,,
NTC,39,14,10,,
NTC,58,6,50,,
PCBL,56,58,310,,
NCCB,56,45,386,,
NCCB,56,19,44,,
NCCB,56,25,70,,
CHL,25,41,10,,
NRN,35,57,10,,
UPPER,38,25,450,,
RADHI,19,19,90,,
GUFL,58,54,30,,
TPC,38,57,10,,
TPC,38,34,100,,
SDLBSL,25,26,27,,
AHPC,38,22,100,,
GUFL,20,54,10,,
GUFL,20,54,10,,
SHINE,44,50,500,,
LLBS,36,55,19,,
LLBS,36,51,11,,
LLBS,36,42,30,,
SLBSL,14,20,10,,
LBBL,14,7,10,,
CFCL,45,14,10,,
RLFL,42,26,30,,
BHL,16,52,10,,
BHL,16,32,10,,
BHL,16,35,40,,
SAHAS,52,38,20,,
AKPL,26,39,30,,
GUFL,20,54,10,,
CFCL,45,45,10,,
LEC,34,50,10,,
LEC,42,50,25,,
LEC,52,50,40,,
LEC,45,50,25,,
SBI,5,46,336,,
SAHAS,40,38,10,,
SAHAS,40,35,10,,
MMFDB,58,48,10,,
MMFDB,58,10,20,,
MDB,4,1,10,,
JBBL,49,48,160,,
SLI,49,57,150,,
SPDL,48,41,20,,
SAHAS,22,26,15,,
AKJCL,26,59,10,,
RHPL,44,26,20,,
CFCL,57,58,10,,
SIFC,33,49,10,,
EBL,49,46,15,,
EBL,16,46,140,,
STC,59,39,10,,
EBL,44,46,10,,
LICN,8,28,130,,
API,58,11,35,,
SIFC,38,14,490,,
UMRH,48,33,20,,
UPPER,38,16,50,,
UPPER,28,16,50,,
PLI,52,14,30,,
NICA,52,44,20,,
BNHC,38,22,80,,
BNHC,13,22,50,,
UPCL,32,40,10,,
GFCL,29,21,147,,
ICFC,34,34,10,,
ALICL,45,39,186,,
ALICL,16,39,384,,
MPFL,45,22,15,,
MPFL,45,32,95,,
MBL,45,25,100,,
NGPL,41,32,100,,
SHPC,56,22,10,,
NTC,4,58,15,,
MBJC,19,52,20,,
MBJC,57,52,10,,
SHINE,8,13,10,,
SWBBL,44,4,51,,
SWBBL,44,8,20,,
SWBBL,44,34,29,,
SIFC,32,14,10,,
LBBL,33,7,10,,
MBL,16,21,63,,
MBL,14,21,50,,
SPDL,49,41,20,,
PRVU,1,45,77,,
PRVU,59,45,30,,
PRVU,34,45,30,,
PRVU,59,45,150,,
AKJCL,45,45,80,,
PRVU,44,45,174,,
PRVU,21,45,539,,
AKJCL,11,45,420,,
AHPC,36,51,10,,
HDHPC,57,58,385,,
HDHPC,34,58,115,,
LEC,6,47,100,,
HDL,56,44,10,,
HDL,56,44,10,,
RFPL,35,42,20,,
RFPL,35,6,10,,
RFPL,35,21,10,,
RFPL,35,52,10,,
RLFL,48,57,20,,
SADBL,34,34,40,,
DHPL,50,50,10,,
SANIMA,25,13,90,,
SHIVM,58,28,941,,
SHIVM,53,28,50,,
SHIVM,34,28,50,,
SHIVM,20,28,50,,
SHIVM,35,28,100,,
SHIVM,38,28,20,,
SHIVM,1,28,100,,
SHIVM,35,28,100,,
SHIVM,1,28,50,,
SHIVM,58,28,25,,
SHIVM,52,28,100,,
SHIVM,35,28,50,,
SHIVM,58,28,10,,
SHIVM,45,28,25,,
SHIVM,49,28,40,,
MKJC,58,32,10,,
