BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,13,14.0,ACLBSL,1,11
ACLBSL,14,15.0,ACLBSL,10,93
ACLBSL,16,8.0,ACLBSL,13,5
ACLBSL,17,61.0,ACLBSL,16,549
ACLBSL,19,222.0,ACLBSL,17,30
ACLBSL,21,311.0,ACLBSL,19,39
ACLBSL,22,1365.0,ACLBSL,21,22
ACLBSL,25,100.0,ACLBSL,22,110
ACLBSL,26,70.0,ACLBSL,26,324
ACLBSL,29,10.0,ACLBSL,3,11
ACLBSL,32,49.0,ACLBSL,32,70
ACLBSL,33,194.0,ACLBSL,33,118
ACLBSL,34,10.0,ACLBSL,34,1918
ACLBSL,35,48.0,ACLBSL,35,210
ACLBSL,38,900.0,ACLBSL,38,21
ACLBSL,39,8.0,ACLBSL,39,100
ACLBSL,40,31.0,ACLBSL,40,10
ACLBSL,41,10.0,ACLBSL,42,77
ACLBSL,42,61.0,ACLBSL,44,64
ACLBSL,43,10.0,ACLBSL,45,372
ACLBSL,44,20.0,ACLBSL,47,25
ACLBSL,45,140.0,ACLBSL,49,11
ACLBSL,46,554.0,ACLBSL,50,1
ACLBSL,48,20.0,ACLBSL,51,90
ACLBSL,49,290.0,ACLBSL,52,146
ACLBSL,5,10.0,ACLBSL,53,43
ACLBSL,52,200.0,ACLBSL,56,43
ACLBSL,54,20.0,ACLBSL,57,227
ACLBSL,57,20.0,ACLBSL,58,58
ACLBSL,59,5.0,ACLBSL,6,10
ACLBSL,6,26.0,ADBL,10,224
ACLBSL,7,1.0,ADBL,11,40
ACLBSL,8,5.0,ADBL,13,143
ADBL,1,270.0,ADBL,14,882
ADBL,10,530.0,ADBL,16,111
ADBL,11,50.0,ADBL,17,300
ADBL,13,516.0,ADBL,19,150
ADBL,14,1550.0,ADBL,20,500
ADBL,16,650.0,ADBL,21,1100
ADBL,17,145.0,ADBL,22,170
ADBL,19,215.0,ADBL,26,3980
ADBL,20,224.0,ADBL,29,1821
ADBL,21,1365.0,ADBL,3,500
ADBL,22,320.0,ADBL,32,45
ADBL,25,850.0,ADBL,33,500
ADBL,28,120.0,ADBL,34,1325
ADBL,29,950.0,ADBL,35,1908
ADBL,3,10.0,ADBL,36,160
ADBL,32,200.0,ADBL,38,168
ADBL,33,20.0,ADBL,4,50
ADBL,34,1452.0,ADBL,40,1350
ADBL,35,100.0,ADBL,41,300
ADBL,36,205.0,ADBL,42,1506
ADBL,38,6189.0,ADBL,43,5217
ADBL,39,50.0,ADBL,44,331
ADBL,4,211.0,ADBL,45,1839
ADBL,40,200.0,ADBL,46,177
ADBL,41,235.0,ADBL,47,100
ADBL,42,4458.0,ADBL,48,120
ADBL,43,160.0,ADBL,49,7734
ADBL,44,695.0,ADBL,5,701
ADBL,45,2849.0,ADBL,50,100
ADBL,46,120.0,ADBL,51,50
ADBL,47,1155.0,ADBL,52,701
ADBL,48,40.0,ADBL,53,3595
ADBL,49,2367.0,ADBL,54,30
ADBL,5,10.0,ADBL,56,270
ADBL,50,2101.0,ADBL,57,690
ADBL,51,160.0,ADBL,58,1832
ADBL,52,225.0,ADBL,6,319
ADBL,54,234.0,ADBL,8,30
ADBL,55,86.0,AHPC,1,4455
ADBL,56,260.0,AHPC,10,1547
ADBL,57,460.0,AHPC,11,1485
ADBL,58,1582.0,AHPC,13,1530
ADBL,59,175.0,AHPC,14,11585
ADBL,6,325.0,AHPC,16,2647
ADBL,7,150.0,AHPC,17,17498
ADBL,8,1830.0,AHPC,19,3367
ADBL,D01,5000.0,AHPC,20,3658
AHPC,1,2703.0,AHPC,21,1014
AHPC,10,480.0,AHPC,22,2537
AHPC,11,1082.0,AHPC,25,14675
AHPC,13,2950.0,AHPC,26,8902
AHPC,14,7533.0,AHPC,28,2849
AHPC,16,13807.0,AHPC,29,3809
AHPC,17,6133.0,AHPC,3,1831
AHPC,18,300.0,AHPC,32,4142
AHPC,19,6589.0,AHPC,33,5844
AHPC,20,1410.0,AHPC,34,12935
AHPC,21,6347.0,AHPC,35,10907
AHPC,22,5653.0,AHPC,36,4908
AHPC,25,3476.0,AHPC,37,716
AHPC,26,6353.0,AHPC,38,12377
AHPC,28,4044.0,AHPC,39,14203
AHPC,29,4795.0,AHPC,4,2126
AHPC,3,32367.0,AHPC,40,2274
AHPC,32,3020.0,AHPC,41,3603
AHPC,33,6335.0,AHPC,42,8874
AHPC,34,9031.0,AHPC,43,711
AHPC,35,15181.0,AHPC,44,10979
AHPC,36,6232.0,AHPC,45,14973
AHPC,37,1700.0,AHPC,46,1646
AHPC,38,6852.0,AHPC,47,1650
AHPC,39,1716.0,AHPC,48,3135
AHPC,4,990.0,AHPC,49,5644
AHPC,40,2266.0,AHPC,5,3453
AHPC,41,9574.0,AHPC,50,12901
AHPC,42,5793.0,AHPC,51,2551
AHPC,43,1936.0,AHPC,52,3610
AHPC,44,1800.0,AHPC,53,4571
AHPC,45,12022.0,AHPC,54,705
AHPC,46,1870.0,AHPC,55,3179
AHPC,47,4915.0,AHPC,56,8872
AHPC,48,4845.0,AHPC,57,2798
AHPC,49,14098.0,AHPC,58,24793
AHPC,5,250.0,AHPC,59,6561
AHPC,50,17650.0,AHPC,6,14343
AHPC,51,8447.0,AHPC,7,510
AHPC,52,4420.0,AHPC,8,2129
AHPC,53,1765.0,AIL,1,50
AHPC,54,1898.0,AIL,10,100
AHPC,55,560.0,AIL,11,530
AHPC,56,3436.0,AIL,13,86
AHPC,57,12918.0,AIL,14,350
AHPC,58,8156.0,AIL,16,230
AHPC,59,13500.0,AIL,17,140
AHPC,6,4203.0,AIL,19,380
AHPC,7,2561.0,AIL,20,50
AHPC,8,50.0,AIL,21,444
AIL,1,270.0,AIL,22,766
AIL,11,250.0,AIL,25,170
AIL,14,700.0,AIL,26,365
AIL,16,10.0,AIL,28,210
AIL,17,135.0,AIL,29,220
AIL,19,1247.0,AIL,3,10
