BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,326,ACLBSL,--,326
ADBL,--,4699,ADBL,--,4699
AHPC,--,22553,AHPC,--,22553
AKJCL,--,34484,AKJCL,--,34484
AKPL,--,18713,AKPL,--,18713
ALBSL,--,423,ALBSL,--,423
ALICL,--,32688,ALICL,--,32688
API,--,53990,API,--,53990
BARUN,--,2565,BARUN,--,2565
BBC,--,70,BBC,--,70
BFC,--,3155,BFC,--,3155
BHDC,--,2680,BHDC,--,2680
BHL,--,1190,BHL,--,1190
BNHC,--,1265,BNHC,--,1265
BNT,--,10,BNT,--,10
BPCL,--,1737,BPCL,--,1737
CBBL,--,2893,CBBL,--,2893
CFCL,--,14841,CFCL,--,14841
CGH,--,845,CGH,--,845
CHCL,--,7532,CHCL,--,7532
CHDC,--,1810,CHDC,--,1810
CHL,--,4528,CHL,--,4528
CIT,--,5207,CIT,--,5207
CLBSL,--,498,CLBSL,--,498
CMF1,--,1000,CMF1,--,1000
CMF2,--,3200,CMF2,--,3200
CORBL,--,1023,CORBL,--,1023
CZBIL,--,17072,CZBIL,--,17072
DDBL,--,1889,DDBL,--,1889
DHPL,--,5298,DHPL,--,5298
DORDI,--,5660,DORDI,--,5660
EBL,--,4029,EBL,--,4029
EDBL,--,1136,EDBL,--,1136
ENL,--,315,ENL,--,315
FMDBL,--,2730,FMDBL,--,2730
FOWAD,--,2518,FOWAD,--,2518
GBBL,--,13915,GBBL,--,13915
GBLBS,--,3134,GBLBS,--,3134
GFCL,--,4907,GFCL,--,4907
GHL,--,9704,GHL,--,9704
GILB,--,602,GILB,--,602
GIMES1,--,13035,GIMES1,--,13035
GLBSL,--,26,GLBSL,--,26
GLH,--,2965,GLH,--,2965
GMFIL,--,4623,GMFIL,--,4623
GRDBL,--,3830,GRDBL,--,3830
GUFL,--,18884,GUFL,--,18884
GVL,--,4122,GVL,--,4122
HBL,--,2032,HBL,--,2032
HDHPC,--,17485,HDHPC,--,17485
HDL,--,5037,HDL,--,5037
HEI,--,336211,HEI,--,336211
HHL,--,4094,HHL,--,4094
HIDCL,--,42031,HIDCL,--,42031
HIDCLP,--,1000,HIDCLP,--,1000
HPPL,--,870,HPPL,--,870
HURJA,--,6269,HURJA,--,6269
ICFC,--,10746,ICFC,--,10746
IGI,--,7147,IGI,--,7147
ILBS,--,44,ILBS,--,44
JALPA,--,1440,JALPA,--,1440
JBBL,--,10948,JBBL,--,10948
JBLB,--,2099,JBLB,--,2099
JFL,--,2113,JFL,--,2113
JOSHI,--,3444,JOSHI,--,3444
JSLBB,--,172,JSLBB,--,172
KBL,--,19503,KBL,--,19503
KDBY,--,1410,KDBY,--,1410
KEF,--,18100,KEF,--,18100
KKHC,--,7653,KKHC,--,7653
KLBSL,--,15,KLBSL,--,15
KMCDB,--,159,KMCDB,--,159
KPCL,--,2943,KPCL,--,2943
KRBL,--,2660,KRBL,--,2660
KSBBL,--,14963,KSBBL,--,14963
LBBL,--,19675,LBBL,--,19675
LBL,--,4408,LBL,--,4408
LEC,--,2552,LEC,--,2552
LEMF,--,1500,LEMF,--,1500
LICN,--,2968,LICN,--,2968
LLBS,--,423,LLBS,--,423
LUK,--,7100,LUK,--,7100
MBJC,--,3820,MBJC,--,3820
MBL,--,7757,MBL,--,7757
MDB,--,4231,MDB,--,4231
MEN,--,203,MEN,--,203
MERO,--,1586,MERO,--,1586
MFIL,--,6527,MFIL,--,6527
MHL,--,10416,MHL,--,10416
MHNL,--,4570,MHNL,--,4570
MKJC,--,4290,MKJC,--,4290
MKLB,--,130,MKLB,--,130
MLBBL,--,270,MLBBL,--,270
MLBL,--,24339,MLBL,--,24339
MLBS,--,310,MLBS,--,310
MLBSL,--,547,MLBSL,--,547
MMF1,--,3500,MMF1,--,3500
MMFDB,--,697,MMFDB,--,697
MNBBL,--,4705,MNBBL,--,4705
MPFL,--,12491,MPFL,--,12491
NABBC,--,3021,NABBC,--,3021
NABIL,--,24478,NABIL,--,24478
NBF2,--,1400,NBF2,--,1400
NBF3,--,3700,NBF3,--,3700
NBL,--,18744,NBL,--,18744
NCCB,--,14261,NCCB,--,14261
NESDO,--,1784,NESDO,--,1784
NFS,--,7457,NFS,--,7457
NGPL,--,10256,NGPL,--,10256
NHDL,--,2646,NHDL,--,2646
NHPC,--,32456,NHPC,--,32456
NIBLPF,--,41350,NIBLPF,--,41350
NIBSF2,--,1800,NIBSF2,--,1800
NICA,--,19500,NICA,--,19500
NICBF,--,116990,NICBF,--,116990
NICD83/84,--,175,NICD83/84,--,175
NICGF,--,12100,NICGF,--,12100
NICL,--,1653,NICL,--,1653
NICLBSL,--,1947,NICLBSL,--,1947
NICSF,--,5800,NICSF,--,5800
NIFRA,--,24354,NIFRA,--,24354
NIL,--,1391,NIL,--,1391
NLBBL,--,1197,NLBBL,--,1197
NLG,--,1649,NLG,--,1649
NLIC,--,9568,NLIC,--,9568
NLICL,--,1777,NLICL,--,1777
NMB,--,9012,NMB,--,9012
NMB50,--,500,NMB50,--,500
NMBHF1,--,200,NMBHF1,--,200
NMBMF,--,581,NMBMF,--,581
NMFBS,--,840,NMFBS,--,840
NRIC,--,13862,NRIC,--,13862
NRN,--,3892,NRN,--,3892
NSLB,--,43,NSLB,--,43
NTC,--,16507,NTC,--,16507
NUBL,--,2375,NUBL,--,2375
NYADI,--,1675,NYADI,--,1675
OHL,--,491,OHL,--,491
PBD88,--,520,PBD88,--,520
PCBL,--,28186,PCBL,--,28186
PFL,--,1178,PFL,--,1178
PICL,--,1486,PICL,--,1486
PMHPL,--,2860,PMHPL,--,2860
PPCL,--,13339,PPCL,--,13339
PROFL,--,9308,PROFL,--,9308
PRVU,--,21537,PRVU,--,21537
PSF,--,2000,PSF,--,2000
RADHI,--,4083,RADHI,--,4083
RBCL,--,20,RBCL,--,20
RFPL,--,7087,RFPL,--,7087
RHGCL,--,9585,RHGCL,--,9585
RHPL,--,9335,RHPL,--,9335
RIDI,--,48502,RIDI,--,48502
RLFL,--,16001,RLFL,--,16001
RMDC,--,1230,RMDC,--,1230
RMF1,--,3690,RMF1,--,3690
RSDC,--,395,RSDC,--,395
RULB,--,850,RULB,--,850
RURU,--,322,RURU,--,322
SABSL,--,348,SABSL,--,348
SADBL,--,11745,SADBL,--,11745
SAEF,--,12000,SAEF,--,12000
SAHAS,--,5265,SAHAS,--,5265
SANIMA,--,8882,SANIMA,--,8882
SAPDBL,--,4367,SAPDBL,--,4367
SBCF,--,200,SBCF,--,200
SBI,--,2554,SBI,--,2554
SBL,--,9586,SBL,--,9586
SCB,--,2675,SCB,--,2675
SDLBSL,--,156,SDLBSL,--,156
SEF,--,2900,SEF,--,2900
SFCL,--,41423,SFCL,--,41423
SFMF,--,278961,SFMF,--,278961
SGHC,--,7420,SGHC,--,7420
SHEL,--,1285,SHEL,--,1285
SHINE,--,7715,SHINE,--,7715
SHIVM,--,15763,SHIVM,--,15763
SHL,--,6887,SHL,--,6887
SHPC,--,17647,SHPC,--,17647
SICL,--,4062,SICL,--,4062
SIFC,--,4240,SIFC,--,4240
SIGS2,--,1000,SIGS2,--,1000
SINDU,--,5695,SINDU,--,5695
SJCL,--,6888,SJCL,--,6888
SKBBL,--,4916,SKBBL,--,4916
SLBBL,--,455,SLBBL,--,455
SLBSL,--,180,SLBSL,--,180
SLCF,--,4000,SLCF,--,4000
SMATA,--,45,SMATA,--,45
SMB,--,104,SMB,--,104
SMFBS,--,16,SMFBS,--,16
SMFDB,--,110,SMFDB,--,110
SPC,--,3230,SPC,--,3230
SPDL,--,6295,SPDL,--,6295
SRBL,--,6537,SRBL,--,6537
SSHL,--,6251,SSHL,--,6251
STC,--,680,STC,--,680
SWBBL,--,2858,SWBBL,--,2858
SWMF,--,1122,SWMF,--,1122
TPC,--,680,TPC,--,680
TRH,--,110,TRH,--,110
UHEWA,--,13240,UHEWA,--,13240
UIC,--,1436,UIC,--,1436
ULBSL,--,350,ULBSL,--,350
UMHL,--,67249,UMHL,--,67249
UMRH,--,5526,UMRH,--,5526
UNHPL,--,11649,UNHPL,--,11649
UPCL,--,45122,UPCL,--,45122
UPPER,--,10777,UPPER,--,10777
USHEC,--,8902,USHEC,--,8902
USLB,--,393,USLB,--,393
VLBS,--,169,VLBS,--,169
WNLB,--,263,WNLB,--,263
