BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,42,ACLBSL,--,42
ADBL,--,5111,ADBL,--,5111
AHPC,--,45578,AHPC,--,45578
AKJCL,--,20398,AKJCL,--,20398
AKPL,--,28259,AKPL,--,28259
ALBSL,--,174,ALBSL,--,174
ALICL,--,5509,ALICL,--,5509
API,--,24349,API,--,24349
BARUN,--,651,BARUN,--,651
BFC,--,4578,BFC,--,4578
BHDC,--,2729,BHDC,--,2729
BHL,--,1674,BHL,--,1674
BNHC,--,1350,BNHC,--,1350
BNT,--,290,BNT,--,290
BPCL,--,16963,BPCL,--,16963
CBBL,--,1419,CBBL,--,1419
CFCL,--,6043,CFCL,--,6043
CGH,--,847,CGH,--,847
CHCL,--,2430,CHCL,--,2430
CHDC,--,820,CHDC,--,820
CHL,--,3161,CHL,--,3161
CIT,--,2774,CIT,--,2774
CLBSL,--,868,CLBSL,--,868
CMF1,--,1000,CMF1,--,1000
CMF2,--,350,CMF2,--,350
CORBL,--,470,CORBL,--,470
CZBIL,--,10012,CZBIL,--,10012
DDBL,--,942,DDBL,--,942
DHPL,--,1440,DHPL,--,1440
DORDI,--,3790,DORDI,--,3790
EBL,--,3118,EBL,--,3118
EDBL,--,2919,EDBL,--,2919
ENL,--,1160,ENL,--,1160
FMDBL,--,680,FMDBL,--,680
FOWAD,--,1527,FOWAD,--,1527
GBBL,--,10354,GBBL,--,10354
GBLBS,--,840,GBLBS,--,840
GFCL,--,11702,GFCL,--,11702
GHL,--,6899,GHL,--,6899
GILB,--,110,GILB,--,110
GIMES1,--,8841,GIMES1,--,8841
GLBSL,--,32,GLBSL,--,32
GLH,--,2044,GLH,--,2044
GMFBS,--,10,GMFBS,--,10
GMFIL,--,4335,GMFIL,--,4335
GRDBL,--,1155,GRDBL,--,1155
GUFL,--,11555,GUFL,--,11555
GVL,--,1945,GVL,--,1945
HBL,--,2789,HBL,--,2789
HDHPC,--,7674,HDHPC,--,7674
HDL,--,10604,HDL,--,10604
HEI,--,10428,HEI,--,10428
HHL,--,10260,HHL,--,10260
HIDCL,--,36522,HIDCL,--,36522
HPPL,--,896,HPPL,--,896
HURJA,--,787,HURJA,--,787
ICFC,--,13920,ICFC,--,13920
IGI,--,5995,IGI,--,5995
ILBS,--,88,ILBS,--,88
JALPA,--,1505,JALPA,--,1505
JBBL,--,21469,JBBL,--,21469
JBLB,--,1934,JBLB,--,1934
JFL,--,6237,JFL,--,6237
JOSHI,--,7819,JOSHI,--,7819
JSLBB,--,38,JSLBB,--,38
KBL,--,8419,KBL,--,8419
KDBY,--,7500,KDBY,--,7500
KEF,--,2800,KEF,--,2800
KKHC,--,3644,KKHC,--,3644
KLBSL,--,20,KLBSL,--,20
KMCDB,--,130,KMCDB,--,130
KPCL,--,1342,KPCL,--,1342
KRBL,--,2940,KRBL,--,2940
KSBBL,--,7365,KSBBL,--,7365
LBBL,--,19606,LBBL,--,19606
LBL,--,4291,LBL,--,4291
LEC,--,560,LEC,--,560
LICN,--,3803,LICN,--,3803
LLBS,--,241,LLBS,--,241
LUK,--,2200,LUK,--,2200
MBJC,--,2246,MBJC,--,2246
MBL,--,7257,MBL,--,7257
MDB,--,4680,MDB,--,4680
MEN,--,342,MEN,--,342
MERO,--,701,MERO,--,701
MFIL,--,4592,MFIL,--,4592
MHNL,--,5060,MHNL,--,5060
MKJC,--,460,MKJC,--,460
MKLB,--,50,MKLB,--,50
MLBBL,--,400,MLBBL,--,400
MLBL,--,17956,MLBL,--,17956
MLBS,--,930,MLBS,--,930
MLBSL,--,227,MLBSL,--,227
MMF1,--,1000,MMF1,--,1000
MMFDB,--,10,MMFDB,--,10
MNBBL,--,9756,MNBBL,--,9756
MPFL,--,3734,MPFL,--,3734
NABBC,--,420,NABBC,--,420
NABIL,--,10143,NABIL,--,10143
NBF3,--,1500,NBF3,--,1500
NBL,--,5634,NBL,--,5634
NCCB,--,23928,NCCB,--,23928
NESDO,--,3598,NESDO,--,3598
NFS,--,11919,NFS,--,11919
NGPL,--,10176,NGPL,--,10176
NHDL,--,1880,NHDL,--,1880
NHPC,--,18037,NHPC,--,18037
NIBSF2,--,4400,NIBSF2,--,4400
NICA,--,29597,NICA,--,29597
NICBF,--,400,NICBF,--,400
NICGF,--,1000,NICGF,--,1000
NICL,--,1155,NICL,--,1155
NICLBSL,--,280,NICLBSL,--,280
NIFRA,--,10058,NIFRA,--,10058
NIL,--,542,NIL,--,542
NLBBL,--,1984,NLBBL,--,1984
NLG,--,80,NLG,--,80
NLIC,--,71642,NLIC,--,71642
NLICL,--,8605,NLICL,--,8605
NMB,--,2147,NMB,--,2147
NMB50,--,1000,NMB50,--,1000
NMBHF1,--,121045,NMBHF1,--,121045
NMBMF,--,1471,NMBMF,--,1471
NMFBS,--,631,NMFBS,--,631
NRIC,--,14807,NRIC,--,14807
NRN,--,1811,NRN,--,1811
NSLB,--,1010,NSLB,--,1010
