BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,345,ACLBSL,--,345
ADBL,--,4188,ADBL,--,4188
AHPC,--,9306,AHPC,--,9306
AKJCL,--,10475,AKJCL,--,10475
AKPL,--,59922,AKPL,--,59922
ALBSL,--,252,ALBSL,--,252
ALICL,--,7015,ALICL,--,7015
API,--,54461,API,--,54461
BARUN,--,1226,BARUN,--,1226
BBC,--,10,BBC,--,10
BFC,--,3336,BFC,--,3336
BHDC,--,1860,BHDC,--,1860
BHL,--,3685,BHL,--,3685
BNHC,--,512,BNHC,--,512
BNL,--,52,BNL,--,52
BNT,--,60,BNT,--,60
BOKD86,--,125,BOKD86,--,125
BPCL,--,1436,BPCL,--,1436
CBBL,--,1365,CBBL,--,1365
CFCL,--,4562,CFCL,--,4562
CGH,--,480,CGH,--,480
CHCL,--,6135,CHCL,--,6135
CHDC,--,2195,CHDC,--,2195
CHL,--,1504,CHL,--,1504
CIT,--,3687,CIT,--,3687
CLBSL,--,1079,CLBSL,--,1079
CMF1,--,4950,CMF1,--,4950
CMF2,--,1500,CMF2,--,1500
CORBL,--,1943,CORBL,--,1943
CZBIL,--,9083,CZBIL,--,9083
DDBL,--,575,DDBL,--,575
DHPL,--,1580,DHPL,--,1580
DORDI,--,2417,DORDI,--,2417
EBL,--,3756,EBL,--,3756
EDBL,--,2862,EDBL,--,2862
ENL,--,1610,ENL,--,1610
FMDBL,--,1422,FMDBL,--,1422
FOWAD,--,1129,FOWAD,--,1129
GBBL,--,5246,GBBL,--,5246
GBILD86/87,--,70,GBILD86/87,--,70
GBLBS,--,5640,GBLBS,--,5640
GFCL,--,4191,GFCL,--,4191
GHL,--,3811,GHL,--,3811
GILB,--,397,GILB,--,397
GLBSL,--,50,GLBSL,--,50
GLH,--,1280,GLH,--,1280
GMFBS,--,186,GMFBS,--,186
GMFIL,--,2960,GMFIL,--,2960
GRDBL,--,2166,GRDBL,--,2166
GUFL,--,12256,GUFL,--,12256
GVL,--,1240,GVL,--,1240
GWFD83,--,120,GWFD83,--,120
HBL,--,2606,HBL,--,2606
HDHPC,--,38883,HDHPC,--,38883
HDL,--,2576,HDL,--,2576
HEI,--,16255,HEI,--,16255
HHL,--,3330,HHL,--,3330
HIDCL,--,27793,HIDCL,--,27793
HIDCLP,--,5200,HIDCLP,--,5200
HPPL,--,690,HPPL,--,690
HURJA,--,5272,HURJA,--,5272
ICFC,--,6005,ICFC,--,6005
IGI,--,6501,IGI,--,6501
ILBS,--,177,ILBS,--,177
JALPA,--,2805,JALPA,--,2805
JBBL,--,6750,JBBL,--,6750
JBLB,--,1293,JBLB,--,1293
JFL,--,3670,JFL,--,3670
JOSHI,--,2972,JOSHI,--,2972
JSLBB,--,95,JSLBB,--,95
KBL,--,6943,KBL,--,6943
KDBY,--,3600,KDBY,--,3600
KEF,--,1400,KEF,--,1400
KKHC,--,1873,KKHC,--,1873
KLBSL,--,198,KLBSL,--,198
KMCDB,--,76,KMCDB,--,76
KPCL,--,651,KPCL,--,651
KRBL,--,3570,KRBL,--,3570
KSBBL,--,9654,KSBBL,--,9654
LBBL,--,12346,LBBL,--,12346
LBL,--,449,LBL,--,449
LEC,--,3664,LEC,--,3664
LEMF,--,13300,LEMF,--,13300
LICN,--,737,LICN,--,737
LLBS,--,784,LLBS,--,784
LUK,--,600,LUK,--,600
MBJC,--,2761,MBJC,--,2761
MBL,--,5117,MBL,--,5117
MDB,--,4566,MDB,--,4566
MEN,--,100,MEN,--,100
MERO,--,764,MERO,--,764
MFIL,--,5492,MFIL,--,5492
MHL,--,1530,MHL,--,1530
MHNL,--,4070,MHNL,--,4070
MKJC,--,6876,MKJC,--,6876
MKLB,--,30,MKLB,--,30
MLBBL,--,295,MLBBL,--,295
MLBL,--,14074,MLBL,--,14074
MLBS,--,70,MLBS,--,70
MLBSL,--,78,MLBSL,--,78
MMF1,--,300,MMF1,--,300
MMFDB,--,323,MMFDB,--,323
MNBBL,--,5780,MNBBL,--,5780
MPFL,--,5051,MPFL,--,5051
MSLB,--,10,MSLB,--,10
NABBC,--,1050,NABBC,--,1050
NABIL,--,25216,NABIL,--,25216
NBF3,--,500,NBF3,--,500
NBL,--,15275,NBL,--,15275
NBLD87,--,50,NBLD87,--,50
NCCB,--,27697,NCCB,--,27697
NEF,--,3100,NEF,--,3100
NESDO,--,2180,NESDO,--,2180
NFS,--,4862,NFS,--,4862
NGPL,--,6258,NGPL,--,6258
NHDL,--,1550,NHDL,--,1550
NHPC,--,17712,NHPC,--,17712
NIBD84,--,25,NIBD84,--,25
NIBLPF,--,16395,NIBLPF,--,16395
NIBSF2,--,10100,NIBSF2,--,10100
NICA,--,6650,NICA,--,6650
NICBF,--,2100,NICBF,--,2100
NICD83/84,--,625,NICD83/84,--,625
NICGF,--,10000,NICGF,--,10000
NICL,--,1999,NICL,--,1999
NICLBSL,--,750,NICLBSL,--,750
NICSF,--,2700,NICSF,--,2700
NIFRA,--,21543,NIFRA,--,21543
NIL,--,776,NIL,--,776
NLBBL,--,1218,NLBBL,--,1218
NLG,--,1037,NLG,--,1037
NLIC,--,6533,NLIC,--,6533
NLICL,--,20007,NLICL,--,20007
NLO,--,36,NLO,--,36
NMB,--,6521,NMB,--,6521
NMB50,--,3000,NMB50,--,3000
NMBHF1,--,2300,NMBHF1,--,2300
NMBMF,--,647,NMBMF,--,647
NMFBS,--,1134,NMFBS,--,1134
NRIC,--,12308,NRIC,--,12308
NRN,--,900,NRN,--,900
NSLB,--,32,NSLB,--,32
NTC,--,4576,NTC,--,4576
NUBL,--,517,NUBL,--,517
NYADI,--,782,NYADI,--,782
OHL,--,150,OHL,--,150
PBD88,--,175,PBD88,--,175
PCBL,--,25287,PCBL,--,25287
PCBLP,--,25000,PCBLP,--,25000
PFL,--,2771,PFL,--,2771
PICL,--,1209,PICL,--,1209
PMHPL,--,1694,PMHPL,--,1694
PPCL,--,6053,PPCL,--,6053
PROFL,--,5598,PROFL,--,5598
PRVU,--,4558,PRVU,--,4558
PSF,--,1200,PSF,--,1200
RADHI,--,4610,RADHI,--,4610
RBCL,--,10,RBCL,--,10
RBCLPO,--,20,RBCLPO,--,20
RFPL,--,2340,RFPL,--,2340
RHGCL,--,2670,RHGCL,--,2670
RHPL,--,4740,RHPL,--,4740
RIDI,--,43176,RIDI,--,43176
RLFL,--,7746,RLFL,--,7746
RMDC,--,1909,RMDC,--,1909
RSDC,--,351,RSDC,--,351
RULB,--,571,RULB,--,571
RURU,--,542,RURU,--,542
SABSL,--,40,SABSL,--,40
SADBL,--,11609,SADBL,--,11609
SAEF,--,110866,SAEF,--,110866
SAHAS,--,2920,SAHAS,--,2920
SANIMA,--,6297,SANIMA,--,6297
SAPDBL,--,3650,SAPDBL,--,3650
SBCF,--,200,SBCF,--,200
SBI,--,330,SBI,--,330
SBL,--,10110,SBL,--,10110
SBLPO,--,14851,SBLPO,--,14851
SCB,--,3878,SCB,--,3878
SDLBSL,--,94,SDLBSL,--,94
SEF,--,500,SEF,--,500
SFCL,--,16070,SFCL,--,16070
SFMF,--,38300,SFMF,--,38300
SGHC,--,2160,SGHC,--,2160
SHEL,--,960,SHEL,--,960
SHINE,--,6829,SHINE,--,6829
SHIVM,--,9282,SHIVM,--,9282
SHL,--,5660,SHL,--,5660
SHPC,--,13856,SHPC,--,13856
SICL,--,3097,SICL,--,3097
SIFC,--,5185,SIFC,--,5185
SIGS2,--,975,SIGS2,--,975
SINDU,--,6292,SINDU,--,6292
SJCL,--,2800,SJCL,--,2800
SKBBL,--,1138,SKBBL,--,1138
SLBBL,--,825,SLBBL,--,825
SLBSL,--,268,SLBSL,--,268
SLCF,--,800,SLCF,--,800
SMATA,--,50,SMATA,--,50
SMFBS,--,170,SMFBS,--,170
SMFDB,--,328,SMFDB,--,328
SPC,--,555,SPC,--,555
SPDL,--,4174,SPDL,--,4174
SRBL,--,1377,SRBL,--,1377
SSHL,--,4362,SSHL,--,4362
STC,--,538,STC,--,538
SWBBL,--,2531,SWBBL,--,2531
SWMF,--,1370,SWMF,--,1370
TPC,--,835,TPC,--,835
TRH,--,120,TRH,--,120
UHEWA,--,1950,UHEWA,--,1950
UIC,--,570,UIC,--,570
ULBSL,--,550,ULBSL,--,550
UMHL,--,17972,UMHL,--,17972
UMRH,--,13733,UMRH,--,13733
UNHPL,--,7329,UNHPL,--,7329
UNL,--,20,UNL,--,20
UPCL,--,28385,UPCL,--,28385
UPPER,--,8778,UPPER,--,8778
USHEC,--,1733,USHEC,--,1733
USLB,--,215,USLB,--,215
VLBS,--,240,VLBS,--,240
WNLB,--,20,WNLB,--,20
