Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,130,ACLBSL,14,200.0
ACLBSL,21,10,ACLBSL,21,40.0
ACLBSL,22,30,ACLBSL,26,10.0
ACLBSL,35,20,ACLBSL,29,155.0
ACLBSL,38,10,ACLBSL,34,10.0
ACLBSL,39,50,ACLBSL,38,10.0
ACLBSL,41,10,ACLBSL,39,10.0
ACLBSL,42,10,ACLBSL,42,10.0
ACLBSL,43,70,ACLBSL,43,10.0
ACLBSL,44,80,ACLBSL,47,65.0
ACLBSL,45,25,ACLBSL,49,30.0
ACLBSL,47,30,ACLBSL,51,10.0
ACLBSL,49,50,ACLBSL,7,10.0
ACLBSL,51,15,ADBL,1,2457.0
ACLBSL,52,20,ADBL,10,1205.0
ACLBSL,6,10,ADBL,11,857.0
ADBL,1,2545,ADBL,13,354.0
ADBL,10,800,ADBL,14,42549.0
ADBL,11,2081,ADBL,16,2177.0
ADBL,13,2819,ADBL,17,1882.0
ADBL,14,4294,ADBL,18,440.0
ADBL,16,3057,ADBL,19,337.0
ADBL,17,3575,ADBL,20,115.0
ADBL,18,850,ADBL,21,5379.0
ADBL,19,3358,ADBL,22,1908.0
ADBL,20,390,ADBL,25,830.0
ADBL,21,5489,ADBL,26,1197.0
ADBL,22,3625,ADBL,28,2192.0
ADBL,25,3595,ADBL,29,1925.0
ADBL,26,4951,ADBL,3,2006.0
ADBL,28,3051,ADBL,32,2858.0
ADBL,29,6276,ADBL,33,6696.0
ADBL,3,810,ADBL,34,7337.0
ADBL,32,2900,ADBL,35,1225.0
ADBL,33,4070,ADBL,36,1269.0
ADBL,34,5713,ADBL,37,1003.0
ADBL,35,5654,ADBL,38,1893.0
ADBL,36,2030,ADBL,39,1213.0
ADBL,37,839,ADBL,4,1426.0
ADBL,38,15777,ADBL,40,334.0
ADBL,39,2895,ADBL,41,3470.0
ADBL,4,2752,ADBL,42,1212.0
ADBL,40,850,ADBL,43,21573.0
ADBL,41,4262,ADBL,44,2515.0
ADBL,42,10059,ADBL,45,4176.0
ADBL,43,1595,ADBL,46,107.0
ADBL,44,3334,ADBL,47,300.0
ADBL,45,8716,ADBL,48,2200.0
ADBL,46,2991,ADBL,49,3690.0
ADBL,47,3493,ADBL,50,9992.0
ADBL,48,5404,ADBL,51,14171.0
ADBL,49,4908,ADBL,52,587.0
ADBL,5,1485,ADBL,53,6908.0
ADBL,50,3328,ADBL,55,4296.0
ADBL,51,6394,ADBL,56,3982.0
ADBL,52,2803,ADBL,57,4014.0
ADBL,53,1719,ADBL,58,15208.0
ADBL,54,9020,ADBL,59,4161.0
ADBL,55,3510,ADBL,6,4215.0
ADBL,56,3952,ADBL,7,695.0
ADBL,57,10087,ADBL,8,3250.0
ADBL,58,8677,ADBLD83,40,200.0
ADBL,59,2576,ADBLD83,58,25.0
ADBL,6,5286,AHPC,1,500.0
ADBL,7,3615,AHPC,11,20.0
ADBL,8,1526,AHPC,13,700.0
ADBLD83,47,225,AHPC,14,4075.0
AHPC,1,450,AHPC,16,1020.0
AHPC,13,500,AHPC,17,2660.0
AHPC,14,730,AHPC,18,1300.0
AHPC,16,1500,AHPC,19,1000.0
AHPC,17,1170,AHPC,20,1100.0
AHPC,19,290,AHPC,21,945.0
AHPC,20,320,AHPC,22,1742.0
AHPC,21,1260,AHPC,25,3540.0
AHPC,22,242,AHPC,26,2920.0
AHPC,25,740,AHPC,28,915.0
AHPC,26,2115,AHPC,29,50.0
AHPC,28,3500,AHPC,3,1020.0
AHPC,29,110,AHPC,32,4049.0
AHPC,3,17249,AHPC,33,3329.0
AHPC,32,35,AHPC,34,580.0
AHPC,33,1300,AHPC,35,3177.0
AHPC,34,4146,AHPC,38,4465.0
AHPC,35,285,AHPC,39,700.0
AHPC,36,500,AHPC,4,1088.0
AHPC,37,150,AHPC,40,2060.0
AHPC,38,3700,AHPC,41,2484.0
AHPC,39,390,AHPC,42,2850.0
AHPC,4,140,AHPC,43,200.0
AHPC,40,1050,AHPC,44,100.0
AHPC,41,250,AHPC,45,5780.0
AHPC,42,220,AHPC,46,1265.0
AHPC,43,1019,AHPC,48,50.0
AHPC,44,2244,AHPC,49,2884.0
AHPC,45,1805,AHPC,5,2804.0
AHPC,46,3830,AHPC,50,850.0
AHPC,47,750,AHPC,51,2558.0
AHPC,48,2440,AHPC,52,2008.0
AHPC,49,3367,AHPC,54,700.0
AHPC,5,113,AHPC,55,2500.0
AHPC,50,573,AHPC,56,250.0
AHPC,51,5895,AHPC,57,1850.0
AHPC,52,2323,AHPC,58,526.0
AHPC,53,338,AHPC,59,300.0
AHPC,54,550,AHPC,6,524.0
AHPC,55,45,AHPC,7,200.0
AHPC,56,192,AHPC,8,300.0
AHPC,57,1921,AIL,1,20.0
AHPC,58,2161,AIL,13,60.0
AHPC,59,500,AIL,14,40.0
AHPC,6,400,AIL,16,20.0
AHPC,7,650,AIL,17,25.0
AHPC,8,480,AIL,18,10.0
AIL,1,60,AIL,21,40.0
AIL,13,467,AIL,22,38.0
AIL,14,40,AIL,25,30.0
AIL,16,50,AIL,28,30.0
AIL,17,1208,AIL,29,130.0
AIL,21,552,AIL,32,30.0
AIL,22,20,AIL,33,370.0
AIL,25,70,AIL,34,30.0
AIL,26,610,AIL,35,100.0
AIL,28,40,AIL,38,60.0
AIL,29,240,AIL,41,120.0
AIL,3,50,AIL,43,10.0
AIL,32,110,AIL,45,90.0
AIL,33,100,AIL,47,30.0
AIL,34,860,AIL,48,10.0
AIL,35,190,AIL,49,6319.0
AIL,38,35,AIL,50,20.0
AIL,39,150,AIL,51,30.0
AIL,4,43,AIL,52,58.0
AIL,41,255,AIL,56,20.0
AIL,42,70,AIL,57,20.0
AIL,43,100,AIL,58,40.0
AIL,44,10,AIL,59,30.0
AIL,45,130,AIL,7,20.0
AIL,46,10,AIL,8,200.0
AIL,47,20,AKJCL,1,3070.0
AIL,49,60,AKJCL,10,700.0
AIL,5,80,AKJCL,13,1850.0
AIL,50,50,AKJCL,14,1250.0
AIL,51,1000,AKJCL,16,1050.0
AIL,52,135,AKJCL,17,2810.0
AIL,53,250,AKJCL,19,410.0
AIL,56,500,AKJCL,21,700.0
AIL,57,110,AKJCL,22,20.0
AIL,58,95,AKJCL,25,3405.0
AIL,59,40,AKJCL,26,930.0
AIL,6,40,AKJCL,28,16400.0
AIL,7,200,AKJCL,29,1080.0
AKJCL,1,1475,AKJCL,3,2583.0
AKJCL,10,500,AKJCL,32,4595.0
AKJCL,11,1325,AKJCL,33,200.0
AKJCL,13,1500,AKJCL,34,8550.0
AKJCL,14,795,AKJCL,35,1780.0
AKJCL,16,1375,AKJCL,36,3170.0
AKJCL,17,6260,AKJCL,37,670.0
AKJCL,18,250,AKJCL,38,2089.0
AKJCL,19,1165,AKJCL,39,300.0
AKJCL,21,4638,AKJCL,4,414.0
AKJCL,22,705,AKJCL,40,400.0
AKJCL,25,210,AKJCL,41,165.0
AKJCL,26,500,AKJCL,42,4434.0
AKJCL,28,1200,AKJCL,43,470.0
AKJCL,29,1685,AKJCL,44,355.0
AKJCL,3,25,AKJCL,45,5835.0
AKJCL,32,525,AKJCL,47,9998.0
AKJCL,33,1855,AKJCL,48,1150.0
AKJCL,34,4737,AKJCL,49,1437.0
AKJCL,35,3055,AKJCL,50,550.0
AKJCL,36,3190,AKJCL,51,20.0
AKJCL,37,2250,AKJCL,52,200.0
AKJCL,38,3520,AKJCL,53,155.0
AKJCL,39,3210,AKJCL,54,580.0
AKJCL,4,4295,AKJCL,55,400.0
AKJCL,40,2050,AKJCL,56,3663.0
AKJCL,41,4310,AKJCL,57,7378.0
AKJCL,42,3001,AKJCL,58,10161.0
AKJCL,43,1290,AKJCL,59,105.0
AKJCL,44,5300,AKJCL,6,800.0
AKJCL,45,3756,AKJCL,7,20.0
AKJCL,46,760,AKJCL,8,100.0
AKJCL,47,1330,AKPL,1,1555.0
AKJCL,48,4335,AKPL,10,50.0
AKJCL,49,1850,AKPL,11,590.0
AKJCL,5,1610,AKPL,13,1312.0
AKJCL,50,2090,AKPL,14,5383.0
AKJCL,51,5120,AKPL,16,852.0
AKJCL,52,3300,AKPL,17,1000.0
AKJCL,53,1150,AKPL,19,370.0
AKJCL,54,1814,AKPL,21,1556.0
AKJCL,55,165,AKPL,22,250.0
AKJCL,56,1597,AKPL,25,1230.0
AKJCL,57,3572,AKPL,26,1341.0
AKJCL,58,4162,AKPL,28,1320.0
AKJCL,59,800,AKPL,29,1216.0
AKJCL,6,1775,AKPL,3,3517.0
AKJCL,7,240,AKPL,32,2560.0
AKJCL,8,780,AKPL,33,1377.0
AKPL,1,650,AKPL,34,1414.0
AKPL,10,200,AKPL,35,2765.0
AKPL,11,570,AKPL,36,3049.0
AKPL,13,1860,AKPL,37,500.0
AKPL,14,1626,AKPL,38,3854.0
AKPL,16,1900,AKPL,39,2451.0
AKPL,17,5656,AKPL,4,57.0
AKPL,18,337,AKPL,40,140.0
AKPL,19,1630,AKPL,41,2974.0
AKPL,20,820,AKPL,42,517.0
AKPL,21,170,AKPL,43,588.0
AKPL,22,6401,AKPL,44,2335.0
AKPL,25,550,AKPL,45,10700.0
AKPL,26,783,AKPL,46,345.0
AKPL,28,1879,AKPL,47,257.0
AKPL,29,470,AKPL,48,820.0
AKPL,3,1309,AKPL,49,7543.0
AKPL,32,2100,AKPL,5,2000.0
AKPL,33,6100,AKPL,50,3077.0
AKPL,34,1790,AKPL,51,950.0
AKPL,35,320,AKPL,53,150.0
AKPL,36,770,AKPL,55,1361.0
AKPL,37,575,AKPL,56,360.0
AKPL,38,4845,AKPL,57,1282.0
AKPL,39,2454,AKPL,58,5505.0
AKPL,4,574,AKPL,59,3692.0
AKPL,41,1559,AKPL,8,180.0
AKPL,42,1975,ALBSL,17,93.0
AKPL,43,470,ALBSL,19,22.0
AKPL,44,2050,ALBSL,29,24.0
AKPL,45,2880,ALBSL,3,20.0
AKPL,46,1480,ALBSL,32,115.0
AKPL,47,800,ALBSL,34,24.0
AKPL,48,650,ALBSL,43,32.0
AKPL,49,4766,ALBSL,44,42.0
AKPL,5,950,ALBSL,45,298.0
AKPL,50,330,ALBSL,51,12.0
AKPL,51,1336,ALBSL,53,50.0
AKPL,52,800,ALBSL,57,39.0
AKPL,53,3390,ALBSL,6,22.0
AKPL,54,443,ALICL,1,16.0
AKPL,55,1386,ALICL,14,100.0
AKPL,56,5005,ALICL,25,33.0
AKPL,57,2780,ALICL,29,300.0
AKPL,58,3693,ALICL,3,100.0
AKPL,59,50,ALICL,32,91.0
AKPL,6,843,ALICL,34,765.0
AKPL,7,170,ALICL,35,11.0
