BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,11,17.0,ACLBSL,11,144
ACLBSL,14,515.0,ACLBSL,20,50
ACLBSL,25,10.0,ACLBSL,21,10
ACLBSL,29,200.0,ACLBSL,29,10
ACLBSL,34,20.0,ACLBSL,36,40
ACLBSL,41,40.0,ACLBSL,44,26
ACLBSL,42,22.0,ACLBSL,47,22
ACLBSL,45,41.0,ACLBSL,49,708
ACLBSL,48,176.0,ACLBSL,7,82
ACLBSL,49,40.0,ACLBSL,8,26
ACLBSL,5,19.0,ADBL,29,1860
ACLBSL,50,10.0,ADBL,34,27
ACLBSL,58,1.0,ADBL,39,23
ACLBSL,7,7.0,ADBL,41,20
ADBL,14,20.0,ADBL,45,125
ADBL,25,20.0,ADBL,52,12
ADBL,28,200.0,ADBL,58,70
ADBL,35,50.0,AHPC,14,450
ADBL,38,250.0,AHPC,16,460
ADBL,4,30.0,AHPC,18,3000
ADBL,40,100.0,AHPC,28,240
ADBL,45,500.0,AHPC,32,560
ADBL,47,40.0,AHPC,33,460
ADBL,49,12.0,AHPC,34,6000
ADBL,50,840.0,AHPC,36,310
ADBL,53,50.0,AHPC,38,400
ADBL,7,25.0,AHPC,39,490
AHPC,17,5000.0,AHPC,44,50
AHPC,21,18.0,AHPC,45,350
AHPC,26,100.0,AHPC,47,116
AHPC,28,250.0,AHPC,48,50
AHPC,3,500.0,AHPC,49,400
AHPC,32,2000.0,AHPC,50,500
AHPC,34,1100.0,AHPC,54,264
AHPC,35,1932.0,AHPC,55,100
AHPC,36,100.0,AHPC,57,500
AHPC,41,100.0,AHPC,59,200
AHPC,42,150.0,AIL,34,10
AHPC,44,100.0,AIL,41,10
AHPC,47,100.0,AKJCL,1,30
AHPC,5,20.0,AKJCL,11,20
AHPC,52,404.0,AKJCL,13,50
AHPC,55,510.0,AKJCL,19,220
AHPC,57,400.0,AKJCL,22,20
AHPC,58,1016.0,AKJCL,26,700
AHPC,6,100.0,AKJCL,33,412
AHPC,7,1000.0,AKJCL,34,310
AIL,47,10.0,AKJCL,35,100
AIL,57,10.0,AKJCL,41,20
AKJCL,1,20.0,AKJCL,42,100
AKJCL,20,20.0,AKJCL,43,88
AKJCL,29,240.0,AKJCL,45,83
AKJCL,35,30.0,AKJCL,49,20
AKJCL,38,310.0,AKJCL,51,100
AKJCL,41,500.0,AKJCL,55,364
AKJCL,42,60.0,AKJCL,56,110
AKJCL,43,777.0,AKJCL,6,20
AKJCL,47,100.0,AKJCL,7,30
AKJCL,49,606.0,AKPL,1,30
AKJCL,50,50.0,AKPL,11,15
AKJCL,54,34.0,AKPL,19,250
AKJCL,57,30.0,AKPL,20,436
AKJCL,58,20.0,AKPL,22,50
AKPL,13,500.0,AKPL,25,565
AKPL,14,300.0,AKPL,33,663
AKPL,19,406.0,AKPL,35,109
AKPL,21,148.0,AKPL,38,1866
AKPL,22,50.0,AKPL,45,300
AKPL,26,22.0,AKPL,49,1100
AKPL,34,240.0,AKPL,55,217
AKPL,35,50.0,AKPL,57,54
AKPL,38,450.0,ALBSL,26,10
AKPL,40,120.0,ALBSL,28,16
AKPL,42,60.0,ALICL,19,127
AKPL,49,114.0,ALICL,35,150
AKPL,50,304.0,ALICL,44,67
AKPL,54,1866.0,ALICL,58,35
AKPL,55,100.0,API,10,40
AKPL,57,800.0,API,14,500
AKPL,58,100.0,API,25,500
AKPL,7,25.0,API,26,60
ALBSL,14,26.0,API,32,100
ALICL,1,20.0,API,35,1027
ALICL,14,57.0,API,36,9415
ALICL,17,93.0,API,39,80
ALICL,19,85.0,API,41,27
ALICL,45,14.0,API,42,100
ALICL,49,10.0,API,45,160
ALICL,56,100.0,API,48,100
API,1,100.0,API,49,500
API,13,50.0,API,54,20
API,17,5460.0,API,55,40
API,21,100.0,API,56,500
API,22,100.0,API,57,57
API,26,420.0,API,58,300
API,28,20.0,API,59,25
API,29,140.0,BARUN,45,520
API,34,350.0,BARUN,47,934
API,35,80.0,BFC,14,515
API,43,700.0,BFC,32,40
API,45,180.0,BFC,40,80
API,46,468.0,BFC,53,120
API,47,110.0,BFC,55,500
API,48,100.0,BNHC,21,20
API,49,424.0,BNHC,28,10
API,51,601.0,BNHC,32,10
API,53,1577.0,BNHC,34,440
API,54,50.0,BNHC,35,100
API,56,640.0,BNHC,39,10
API,57,800.0,BNHC,41,10
API,58,938.0,BNHC,42,10
API,59,110.0,BNHC,44,10
API,7,33.0,BNHC,45,20
BARUN,25,414.0,BNHC,49,10
BARUN,26,20.0,BNHC,56,10
BARUN,33,20.0,BNHC,57,10
BARUN,47,500.0,BNHC,58,30
BARUN,52,500.0,BNT,42,50
BFC,10,200.0,BNT,48,18
BFC,14,120.0,BOKL,22,81
BFC,35,20.0,BOKL,25,110
BFC,38,20.0,BOKL,26,2000
BFC,4,45.0,BOKL,29,418
BFC,45,10.0,BOKL,34,240
BFC,47,120.0,BOKL,35,1000
BFC,49,120.0,BOKL,4,65
BFC,51,100.0,BOKL,48,120
BFC,55,200.0,BOKL,58,332
BFC,57,200.0,BPCL,22,30
BFC,58,100.0,BPCL,44,119
BNHC,13,20.0,BPCL,45,33
BNHC,25,30.0,BPCL,49,224
BNHC,38,10.0,BPCL,58,25
BNHC,39,500.0,CBBL,44,74
BNHC,43,30.0,CBBL,47,25
BNHC,44,20.0,CBBL,57,20
BNHC,51,80.0,CBBL,58,10
BNHC,59,10.0,CBBL,59,20
BNT,49,68.0,CBBL,8,45
BOKL,25,500.0,CBL,11,694
BOKL,32,455.0,CBL,22,224
BOKL,35,45.0,CBL,26,2326
BOKL,36,1110.0,CBL,34,166
BOKL,38,20.0,CBL,38,200
BOKL,55,309.0,CBL,53,200
BOKL,56,1882.0,CBL,54,10
BOKL,58,45.0,CBL,55,4000
BPCL,14,50.0,CBL,58,111
BPCL,33,10.0,CBL,59,11
BPCL,36,25.0,CBL,6,10
BPCL,44,93.0,CCBL,28,79
BPCL,47,253.0,CCBL,32,53
CBBL,14,25.0,CCBL,4,203
CBBL,26,10.0,CCBL,41,130
CBBL,28,10.0,CCBL,52,40
CBBL,38,15.0,CCBL,55,900
CBBL,42,20.0,CCBL,58,110
CBBL,44,20.0,CFCL,14,1020
CBBL,45,20.0,CFCL,28,200
CBBL,47,10.0,CFCL,38,1620
CBBL,57,44.0,CFCL,48,1390
CBBL,58,20.0,CGH,39,25
CBL,10,6880.0,CGH,45,10
CBL,21,61.0,CGH,47,10
CBL,32,1000.0,CHCL,21,10
CBL,48,11.0,CHCL,26,60
CCBL,14,130.0,CHCL,44,10
CCBL,17,50.0,CHCL,47,10
CCBL,28,10.0,CHCL,52,10
CCBL,34,103.0,CHCL,55,16
CCBL,35,20.0,CHCL,57,11
CCBL,43,10.0,CHDC,25,100
CCBL,5,50.0,CHDC,26,10
CCBL,57,1100.0,CHDC,35,10
CCBL,58,20.0,CHDC,36,10
CCBL,7,22.0,CHDC,39,20
CFCL,1,50.0,CHDC,42,100
CFCL,11,120.0,CHDC,44,10
CFCL,35,1200.0,CHDC,57,40
CFCL,4,100.0,CHL,18,10
CFCL,43,300.0,CIT,22,30
CFCL,46,1200.0,CIT,35,150
CFCL,49,1000.0,CLBSL,13,23
