Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,14,200.0,ACLBSL,10,10
ACLBSL,18,500.0,ACLBSL,14,100
ACLBSL,22,110.0,ACLBSL,16,1199
ACLBSL,33,145.0,ACLBSL,17,20
ACLBSL,38,36.0,ACLBSL,21,10
ACLBSL,39,21.0,ACLBSL,22,41
ACLBSL,41,971.0,ACLBSL,25,16
ACLBSL,44,500.0,ACLBSL,26,20
ACLBSL,45,1620.0,ACLBSL,3,10
ACLBSL,46,192.0,ACLBSL,32,121
ACLBSL,51,30.0,ACLBSL,33,800
ACLBSL,56,23.0,ACLBSL,34,10
ACLBSL,58,199.0,ACLBSL,35,20
ADBL,1,750.0,ACLBSL,36,30
ADBL,10,10.0,ACLBSL,37,90
ADBL,11,25.0,ACLBSL,39,35
ADBL,13,500.0,ACLBSL,42,50
ADBL,14,620.0,ACLBSL,44,81
ADBL,16,3958.0,ACLBSL,45,260
ADBL,17,350.0,ACLBSL,47,20
ADBL,19,160.0,ACLBSL,48,139
ADBL,20,500.0,ACLBSL,49,10
ADBL,21,195.0,ACLBSL,5,70
ADBL,22,1675.0,ACLBSL,50,390
ADBL,25,1100.0,ACLBSL,51,50
ADBL,26,802.0,ACLBSL,52,310
ADBL,28,150.0,ACLBSL,53,30
ADBL,29,842.0,ACLBSL,54,10
ADBL,3,40.0,ACLBSL,55,20
ADBL,32,1710.0,ACLBSL,56,70
ADBL,33,5682.0,ACLBSL,57,80
ADBL,34,3168.0,ACLBSL,58,250
ADBL,35,629.0,ACLBSL,59,155
ADBL,38,4069.0,ACLBSL,6,20
ADBL,39,1150.0,ADBL,1,210
ADBL,4,250.0,ADBL,11,442
ADBL,40,500.0,ADBL,13,349
ADBL,41,2647.0,ADBL,14,837
ADBL,42,3791.0,ADBL,16,2150
ADBL,43,415.0,ADBL,17,1060
ADBL,44,2176.0,ADBL,18,100
ADBL,45,795.0,ADBL,19,112
ADBL,47,300.0,ADBL,21,3620
ADBL,48,2966.0,ADBL,22,650
ADBL,49,11542.0,ADBL,25,1595
ADBL,50,16236.0,ADBL,26,256
ADBL,51,308.0,ADBL,28,750
ADBL,52,1125.0,ADBL,29,124
ADBL,54,280.0,ADBL,3,1036
ADBL,55,1132.0,ADBL,32,5124
ADBL,56,700.0,ADBL,33,1725
ADBL,57,1330.0,ADBL,34,14532
ADBL,58,2252.0,ADBL,35,1636
ADBL,6,2190.0,ADBL,36,2000
ADBL,7,150.0,ADBL,37,150
ADBL,8,300.0,ADBL,38,2410
ADBLD83,14,100.0,ADBL,39,2963
ADBLD83,17,100.0,ADBL,4,666
ADBLD83,33,100.0,ADBL,40,2354
ADBLD83,42,110.0,ADBL,41,1942
AHPC,1,1420.0,ADBL,42,1151
AHPC,10,27434.0,ADBL,43,1333
AHPC,11,2257.0,ADBL,44,1936
AHPC,13,700.0,ADBL,45,3360
AHPC,14,25597.0,ADBL,46,120
AHPC,16,520.0,ADBL,47,900
AHPC,17,2750.0,ADBL,48,1392
AHPC,18,15545.0,ADBL,49,2081
AHPC,19,3287.0,ADBL,51,769
AHPC,20,3190.0,ADBL,52,847
AHPC,21,1819.0,ADBL,53,50
AHPC,22,2069.0,ADBL,54,441
AHPC,25,767.0,ADBL,56,1614
AHPC,26,25673.0,ADBL,57,2570
AHPC,28,2330.0,ADBL,58,4922
AHPC,29,3200.0,ADBL,59,10
AHPC,3,3000.0,ADBL,6,6455
AHPC,32,5115.0,ADBL,7,115
AHPC,33,5459.0,ADBL,8,611
AHPC,34,28865.0,ADBLD83,1,100
AHPC,35,7389.0,ADBLD83,13,300
AHPC,36,5118.0,ADBLD83,40,10
AHPC,37,3500.0,AHPC,1,2170
AHPC,38,28152.0,AHPC,10,2566
AHPC,39,7530.0,AHPC,11,1818
AHPC,4,2145.0,AHPC,13,2551
AHPC,40,5390.0,AHPC,14,5370
