BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,223,ACLBSL,--,223
ADBL,--,2013,ADBL,--,2013
ADBLD83,--,50,ADBLD83,--,50
AHPC,--,47863,AHPC,--,47863
AIL,--,985,AIL,--,985
AKJCL,--,16161,AKJCL,--,16161
AKPL,--,19805,AKPL,--,19805
ALBSL,--,321,ALBSL,--,321
ALICL,--,7418,ALICL,--,7418
API,--,21533,API,--,21533
BARUN,--,9818,BARUN,--,9818
BBC,--,173,BBC,--,173
BFC,--,8500,BFC,--,8500
BNHC,--,1250,BNHC,--,1250
BNT,--,40,BNT,--,40
BOKL,--,5301,BOKL,--,5301
BPCL,--,4913,BPCL,--,4913
CBBL,--,2995,CBBL,--,2995
CBL,--,5325,CBL,--,5325
CCBL,--,9370,CCBL,--,9370
CFCL,--,3980,CFCL,--,3980
CGH,--,435,CGH,--,435
CHCL,--,3565,CHCL,--,3565
CHDC,--,3036,CHDC,--,3036
CHL,--,5779,CHL,--,5779
CIT,--,1832,CIT,--,1832
CLBSL,--,693,CLBSL,--,693
CMF2,--,4850,CMF2,--,4850
CORBL,--,210,CORBL,--,210
CZBIL,--,10286,CZBIL,--,10286
DDBL,--,912,DDBL,--,912
DHPL,--,2850,DHPL,--,2850
EBL,--,1729,EBL,--,1729
EDBL,--,1939,EDBL,--,1939
ENL,--,1005,ENL,--,1005
FMDBL,--,3024,FMDBL,--,3024
FOWAD,--,2804,FOWAD,--,2804
GBBL,--,6567,GBBL,--,6567
GBIME,--,10340,GBIME,--,10340
GBLBS,--,909,GBLBS,--,909
GFCL,--,999,GFCL,--,999
GHL,--,9795,GHL,--,9795
GIC,--,460,GIC,--,460
GILB,--,1033,GILB,--,1033
GIMES1,--,2600,GIMES1,--,2600
GLBSL,--,76,GLBSL,--,76
GLH,--,330,GLH,--,330
GMFBS,--,42,GMFBS,--,42
GMFIL,--,1606,GMFIL,--,1606
GRDBL,--,421,GRDBL,--,421
GUFL,--,4542,GUFL,--,4542
GVL,--,7766,GVL,--,7766
HDHPC,--,17100,HDHPC,--,17100
HDL,--,3275,HDL,--,3275
HIDCL,--,22079,HIDCL,--,22079
HPPL,--,3539,HPPL,--,3539
HURJA,--,1559,HURJA,--,1559
ICFC,--,10040,ICFC,--,10040
IGI,--,3039,IGI,--,3039
ILBS,--,354,ILBS,--,354
JALPA,--,10870,JALPA,--,10870
JBBL,--,10222,JBBL,--,10222
JBLB,--,568,JBLB,--,568
JFL,--,1571,JFL,--,1571
JLI,--,7487,JLI,--,7487
JOSHI,--,5872,JOSHI,--,5872
JSLBB,--,60,JSLBB,--,60
KBL,--,4994,KBL,--,4994
KEF,--,3100,KEF,--,3100
KKHC,--,3310,KKHC,--,3310
KLBSL,--,220,KLBSL,--,220
KMCDB,--,82,KMCDB,--,82
KPCL,--,1075,KPCL,--,1075
KRBL,--,160,KRBL,--,160
KSBBL,--,11662,KSBBL,--,11662
LBBL,--,10048,LBBL,--,10048
LBL,--,1692,LBL,--,1692
LEC,--,3170,LEC,--,3170
LEMF,--,5000,LEMF,--,5000
LGIL,--,4527,LGIL,--,4527
LICN,--,2524,LICN,--,2524
MBJC,--,4480,MBJC,--,4480
MBL,--,3785,MBL,--,3785
MDB,--,2101,MDB,--,2101
MEGA,--,5002,MEGA,--,5002
MEN,--,940,MEN,--,940
MERO,--,603,MERO,--,603
MFIL,--,6222,MFIL,--,6222
MFLD85,--,50,MFLD85,--,50
MHNL,--,3258,MHNL,--,3258
MKJC,--,545,MKJC,--,545
MKLB,--,60,MKLB,--,60
MLBBL,--,100,MLBBL,--,100
MLBL,--,15287,MLBL,--,15287
MLBS,--,120,MLBS,--,120
MLBSL,--,303,MLBSL,--,303
MMF1,--,5275,MMF1,--,5275
MMFDB,--,740,MMFDB,--,740
MNBBL,--,5862,MNBBL,--,5862
MPFL,--,9777,MPFL,--,9777
MSLB,--,20,MSLB,--,20
NABBC,--,110,NABBC,--,110
NABIL,--,8759,NABIL,--,8759
NBF3,--,1000,NBF3,--,1000
NBL,--,9078,NBL,--,9078
NCCB,--,8990,NCCB,--,8990
NEF,--,209,NEF,--,209
NESDO,--,3503,NESDO,--,3503
NFS,--,6855,NFS,--,6855
NGPL,--,14874,NGPL,--,14874
NHDL,--,3678,NHDL,--,3678
NHPC,--,37173,NHPC,--,37173
NIBD2082,--,50,NIBD2082,--,50
NIBD84,--,25,NIBD84,--,25
NIBSF2,--,700,NIBSF2,--,700
NICA,--,11677,NICA,--,11677
NICBF,--,32000,NICBF,--,32000
NICGF,--,6143,NICGF,--,6143
NICL,--,4383,NICL,--,4383
NICLBSL,--,1082,NICLBSL,--,1082
NICSF,--,2600,NICSF,--,2600
NIFRA,--,23022,NIFRA,--,23022
NIL,--,3719,NIL,--,3719
NLBBL,--,1173,NLBBL,--,1173
