BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,174,ACLBSL,--,174
ADBL,--,7974,ADBL,--,7974
AHPC,--,46394,AHPC,--,46394
AIL,--,960,AIL,--,960
AKBSL,--,3162,AKBSL,--,3162
AKJCL,--,15757,AKJCL,--,15757
AKPL,--,19665,AKPL,--,19665
ALBSL,--,408,ALBSL,--,408
ALICL,--,29638,ALICL,--,29638
API,--,38620,API,--,38620
BARUN,--,8861,BARUN,--,8861
BBC,--,40,BBC,--,40
BFC,--,5609,BFC,--,5609
BHL,--,3604,BHL,--,3604
BNHC,--,690,BNHC,--,690
BNT,--,260,BNT,--,260
BPCL,--,2991,BPCL,--,2991
CBBL,--,5860,CBBL,--,5860
CBL,--,21235,CBL,--,21235
CCBL,--,9545,CCBL,--,9545
CFCL,--,6302,CFCL,--,6302
CGH,--,885,CGH,--,885
CHCL,--,11250,CHCL,--,11250
CHDC,--,749,CHDC,--,749
CHL,--,4912,CHL,--,4912
CIT,--,4398,CIT,--,4398
CLBSL,--,128,CLBSL,--,128
CMF1,--,2825,CMF1,--,2825
CORBL,--,2942,CORBL,--,2942
CYCL,--,10,CYCL,--,10
CZBIL,--,5040,CZBIL,--,5040
DDBL,--,1941,DDBL,--,1941
DHPL,--,3884,DHPL,--,3884
EBL,--,2129,EBL,--,2129
EDBL,--,731,EDBL,--,731
ENL,--,205,ENL,--,205
FMDBL,--,5718,FMDBL,--,5718
FOWAD,--,803,FOWAD,--,803
GBBL,--,9072,GBBL,--,9072
GBLBS,--,2286,GBLBS,--,2286
GFCL,--,2696,GFCL,--,2696
GHL,--,6182,GHL,--,6182
GIC,--,440,GIC,--,440
GILB,--,580,GILB,--,580
GIMES1,--,1400,GIMES1,--,1400
GLBSL,--,220,GLBSL,--,220
GLH,--,1236,GLH,--,1236
GMFBS,--,70,GMFBS,--,70
GMFIL,--,2770,GMFIL,--,2770
GRDBL,--,1908,GRDBL,--,1908
GUFL,--,12916,GUFL,--,12916
GVL,--,3900,GVL,--,3900
HBL,--,2152,HBL,--,2152
HDHPC,--,17657,HDHPC,--,17657
HDL,--,10482,HDL,--,10482
HIDCL,--,53120,HIDCL,--,53120
HPPL,--,6337,HPPL,--,6337
HURJA,--,1572,HURJA,--,1572
ICFC,--,7289,ICFC,--,7289
IGI,--,12356,IGI,--,12356
IGIPO,--,1000,IGIPO,--,1000
ILBS,--,997,ILBS,--,997
JALPA,--,869,JALPA,--,869
JBBL,--,24640,JBBL,--,24640
JBLB,--,1036,JBLB,--,1036
JFL,--,3702,JFL,--,3702
JLI,--,5868,JLI,--,5868
JOSHI,--,7780,JOSHI,--,7780
JSLBB,--,584,JSLBB,--,584
KBL,--,16670,KBL,--,16670
KEF,--,5350,KEF,--,5350
KKHC,--,1990,KKHC,--,1990
KLBSL,--,250,KLBSL,--,250
KMCDB,--,237,KMCDB,--,237
KPCL,--,5837,KPCL,--,5837
KRBL,--,1493,KRBL,--,1493
KSBBL,--,11512,KSBBL,--,11512
LBBL,--,23990,LBBL,--,23990
LBL,--,10809,LBL,--,10809
LEC,--,3331,LEC,--,3331
LGIL,--,2410,LGIL,--,2410
LICN,--,7852,LICN,--,7852
LLBS,--,610,LLBS,--,610
MBJC,--,2660,MBJC,--,2660
MBL,--,13142,MBL,--,13142
MDB,--,2183,MDB,--,2183
MEN,--,830,MEN,--,830
MERO,--,1347,MERO,--,1347
MFIL,--,6461,MFIL,--,6461
MHNL,--,10755,MHNL,--,10755
MKJC,--,258,MKJC,--,258
MKLB,--,140,MKLB,--,140
MLBBL,--,20,MLBBL,--,20
MLBL,--,26167,MLBL,--,26167
MLBS,--,176,MLBS,--,176
MLBSL,--,384,MLBSL,--,384
MMF1,--,3100,MMF1,--,3100
MMFDB,--,169,MMFDB,--,169
MNBBL,--,15880,MNBBL,--,15880
MPFL,--,2790,MPFL,--,2790
NABBC,--,720,NABBC,--,720
NABIL,--,25812,NABIL,--,25812
NBF2,--,500,NBF2,--,500
NBF3,--,17970,NBF3,--,17970
NBL,--,48644,NBL,--,48644
NCCB,--,24028,NCCB,--,24028
NEF,--,5959,NEF,--,5959
NESDO,--,2014,NESDO,--,2014
NFS,--,2750,NFS,--,2750
NGPL,--,70073,NGPL,--,70073
NHDL,--,2092,NHDL,--,2092
NHPC,--,51113,NHPC,--,51113
NIBSF2,--,500,NIBSF2,--,500
NICA,--,20845,NICA,--,20845
NICL,--,1630,NICL,--,1630
NICLBSL,--,2660,NICLBSL,--,2660
NICSF,--,750,NICSF,--,750
NIFRA,--,36066,NIFRA,--,36066
NIL,--,5563,NIL,--,5563
NLBBL,--,1576,NLBBL,--,1576
NLG,--,651,NLG,--,651
NLIC,--,17026,NLIC,--,17026
NLICL,--,5408,NLICL,--,5408
NMB,--,11740,NMB,--,11740
NMBHF1,--,4000,NMBHF1,--,4000
NMBMF,--,302,NMBMF,--,302
NMFBS,--,1757,NMFBS,--,1757
NRIC,--,14809,NRIC,--,14809
NRN,--,2705,NRN,--,2705
NTC,--,26002,NTC,--,26002
NUBL,--,1685,NUBL,--,1685
NYADI,--,11479,NYADI,--,11479
OHL,--,1216,OHL,--,1216
PCBL,--,17545,PCBL,--,17545
PFL,--,3061,PFL,--,3061
PIC,--,905,PIC,--,905
PICL,--,1209,PICL,--,1209
PLI,--,3620,PLI,--,3620
PMHPL,--,1770,PMHPL,--,1770
PPCL,--,11797,PPCL,--,11797
PRIN,--,251,PRIN,--,251
PROFL,--,4192,PROFL,--,4192
PRVU,--,11683,PRVU,--,11683
PSF,--,500,PSF,--,500
RADHI,--,25547,RADHI,--,25547
RBCL,--,180,RBCL,--,180
RBCLPO,--,231,RBCLPO,--,231
RFPL,--,4937,RFPL,--,4937
RHPL,--,6048,RHPL,--,6048
RLFL,--,5951,RLFL,--,5951
RLI,--,2240,RLI,--,2240
RMDC,--,1625,RMDC,--,1625
RSDC,--,1932,RSDC,--,1932
RULB,--,355,RULB,--,355
RURU,--,32,RURU,--,32
SABSL,--,75,SABSL,--,75
SADBL,--,17413,SADBL,--,17413
SAEF,--,24200,SAEF,--,24200
SAHAS,--,7172,SAHAS,--,7172
SANIMA,--,9620,SANIMA,--,9620
SAPDBL,--,3690,SAPDBL,--,3690
SBCF,--,1100,SBCF,--,1100
SBI,--,377,SBI,--,377
SBL,--,15063,SBL,--,15063
SCB,--,720,SCB,--,720
SDLBSL,--,252,SDLBSL,--,252
SEF,--,1000,SEF,--,1000
SFCL,--,7927,SFCL,--,7927
SFMF,--,100,SFMF,--,100
SGI,--,1550,SGI,--,1550
SHEL,--,1771,SHEL,--,1771
SHINE,--,21360,SHINE,--,21360
SHIVM,--,16688,SHIVM,--,16688
SHL,--,1900,SHL,--,1900
SHPC,--,37727,SHPC,--,37727
SIC,--,298,SIC,--,298
SICL,--,4291,SICL,--,4291
SIFC,--,1934,SIFC,--,1934
SIGS2,--,1720,SIGS2,--,1720
SIL,--,288,SIL,--,288
SINDU,--,2491,SINDU,--,2491
SJCL,--,3761,SJCL,--,3761
SKBBL,--,1934,SKBBL,--,1934
SLBBL,--,1085,SLBBL,--,1085
SLBSL,--,306,SLBSL,--,306
SLCF,--,500,SLCF,--,500
SLI,--,735,SLI,--,735
SLICL,--,16016,SLICL,--,16016
SMATA,--,108,SMATA,--,108
SMB,--,30,SMB,--,30
SMFBS,--,98,SMFBS,--,98
SMFDB,--,40,SMFDB,--,40
SPC,--,200,SPC,--,200
SPDL,--,8961,SPDL,--,8961
SRBL,--,3275,SRBL,--,3275
SSHL,--,9339,SSHL,--,9339
STC,--,1300,STC,--,1300
SWBBL,--,913,SWBBL,--,913
SWMF,--,876,SWMF,--,876
TPC,--,1725,TPC,--,1725
TRH,--,2200,TRH,--,2200
UIC,--,4530,UIC,--,4530
ULBSL,--,825,ULBSL,--,825
UMHL,--,16176,UMHL,--,16176
UMRH,--,928,UMRH,--,928
UNHPL,--,16300,UNHPL,--,16300
UNL,--,10,UNL,--,10
UPCL,--,53692,UPCL,--,53692
UPPER,--,23953,UPPER,--,23953
USLB,--,30,USLB,--,30
VLBS,--,192,VLBS,--,192
