0,1,2,3,4,5
HIDCL,7,41,30,,
HIDCL,48,41,20,,
JBBL,22,45,11,,
JBBL,33,45,39,,
KBL,58,52,500,,
NFS,7,34,40,,
JBLB,26,6,10,,
RULB,4,16,10,,
ADBL,34,26,25,,
PLI,55,39,10,,
HDHPC,34,29,70,,
NBL,57,14,118,,
NIFRA,33,39,64,,
KBL,58,1,100,,
RADHI,50,39,30,,
NTC,5,28,15,,
NTC,52,28,15,,
SAHAS,3,41,40,,
NLIC,49,58,10,,
SAHAS,26,34,10,,
NLIC,54,58,30,,
GIC,16,39,10,,
UPCL,53,35,30,,
NABIL,57,17,15,,
UMRH,50,52,50,,
UMRH,50,39,50,,
KBL,58,50,99,,
RHPL,19,45,20,,
PRVU,57,52,10,,
PRVU,57,58,490,,
MMF1,25,34,100,,
AKPL,54,45,100,,
PICL,28,36,100,,
HDHPC,34,16,100,,
AIL,34,39,10,,
SHL,20,22,100,,
SHL,37,22,200,,
GMFIL,22,28,80,,
GMFIL,50,28,70,,
NFS,17,34,10,,
AKJCL,41,57,100,,
NIL,38,49,25,,
NABIL,4,17,60,,
HIDCL,32,41,25,,
MERO,49,22,50,,
CBBL,6,22,10,,
RLFL,21,55,35,,
PRVU,39,58,3300,,
PRVU,39,56,1000,,
PRVU,39,8,700,,
JLI,1,58,10,,
RULB,37,58,10,,
DHPL,8,52,85,,
DHPL,49,52,10,,
ACLBSL,49,26,30,,
SINDU,49,22,70,,
SADBL,59,8,16,,
NIFRA,33,58,64,,
NIFRA,33,37,400,,
MBJC,7,57,10,,
EIC,42,55,310,,
KBL,14,5,500,,
MNBBL,32,34,13,,
MNBBL,32,42,37,,
NLIC,51,58,10,,
NABIL,19,17,20,,
SLBBL,58,10,20,,
SLI,48,39,10,,
EIC,42,57,20,,
GLICL,37,46,200,,
SSHL,49,33,900,,
SSHL,28,33,100,,
SSHL,56,33,300,,
SADBL,51,21,80,,
NBL,28,19,371,,
NBL,34,19,129,,
AKPL,49,49,230,,
SGI,57,39,10,,
UIC,34,38,50,,
UIC,34,6,300,,
UIC,34,39,20,,
PLIC,45,55,30,,
SAHAS,56,41,20,,
PLI,55,17,10,,
MLBL,6,43,238,,
MLBL,37,43,75,,
JBLB,34,36,30,,
JBLB,1,36,10,,
NRN,36,39,10,,
NBL,34,43,19,,
CBBL,45,35,50,,
CBBL,42,35,10,,
LBBL,34,35,10,,
CZBIL,32,45,10,,
PLI,55,51,10,,
CFCL,34,45,100,,
CFCL,45,45,100,,
CFCL,49,45,100,,
CFCL,3,45,10,,
CFCL,59,45,20,,
MBJC,55,58,10,,
SJCL,28,34,30,,
NIFRA,33,39,64,,
UPPER,1,4,50,,
KBL,32,5,470,,
SJCL,28,45,40,,
NIFRA,4,28,15,,
ENL,14,1,10,,
HDHPC,17,29,30,,
GBIME,57,51,120,,
