BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,61,ACLBSL,--,61
ADBL,--,8043,ADBL,--,8043
AHPC,--,113993,AHPC,--,113993
AIL,--,3695,AIL,--,3695
AKJCL,--,32092,AKJCL,--,32092
AKPL,--,78325,AKPL,--,78325
ALBSL,--,518,ALBSL,--,518
ALICL,--,12201,ALICL,--,12201
API,--,74772,API,--,74772
BARUN,--,62753,BARUN,--,62753
BBC,--,87,BBC,--,87
BFC,--,6804,BFC,--,6804
BNHC,--,4075,BNHC,--,4075
BNL,--,21,BNL,--,21
BNT,--,32,BNT,--,32
BOKL,--,14177,BOKL,--,14177
BPCL,--,4502,BPCL,--,4502
CBBL,--,7860,CBBL,--,7860
CBL,--,14737,CBL,--,14737
CCBL,--,14731,CCBL,--,14731
CFCL,--,9722,CFCL,--,9722
CGH,--,2440,CGH,--,2440
CHCL,--,16662,CHCL,--,16662
CHDC,--,7632,CHDC,--,7632
CHL,--,9145,CHL,--,9145
CIT,--,2339,CIT,--,2339
CLBSL,--,841,CLBSL,--,841
CMF1,--,1700,CMF1,--,1700
CMF2,--,100,CMF2,--,100
CORBL,--,45,CORBL,--,45
CZBIL,--,6157,CZBIL,--,6157
DDBL,--,1447,DDBL,--,1447
DHPL,--,8634,DHPL,--,8634
EBL,--,6090,EBL,--,6090
EDBL,--,2047,EDBL,--,2047
ENL,--,1645,ENL,--,1645
FMDBL,--,8196,FMDBL,--,8196
FOWAD,--,5468,FOWAD,--,5468
GBBL,--,14959,GBBL,--,14959
GBIME,--,23682,GBIME,--,23682
GBLBS,--,1971,GBLBS,--,1971
GFCL,--,7606,GFCL,--,7606
GHL,--,12623,GHL,--,12623
GIC,--,1820,GIC,--,1820
GILB,--,862,GILB,--,862
GIMES1,--,5270,GIMES1,--,5270
GLBSL,--,160,GLBSL,--,160
GLH,--,1690,GLH,--,1690
GMFBS,--,301,GMFBS,--,301
GMFIL,--,1942,GMFIL,--,1942
GRDBL,--,2989,GRDBL,--,2989
GUFL,--,14647,GUFL,--,14647
GVL,--,11151,GVL,--,11151
HDHPC,--,40326,HDHPC,--,40326
HDL,--,7835,HDL,--,7835
HIDCL,--,84703,HIDCL,--,84703
HPPL,--,1390,HPPL,--,1390
HURJA,--,7877,HURJA,--,7877
ICFC,--,18142,ICFC,--,18142
ICFCD83,--,100,ICFCD83,--,100
IGI,--,18568,IGI,--,18568
ILBS,--,1156,ILBS,--,1156
JALPA,--,38403,JALPA,--,38403
JBBL,--,24192,JBBL,--,24192
JBLB,--,2607,JBLB,--,2607
JFL,--,9283,JFL,--,9283
JLI,--,15853,JLI,--,15853
JOSHI,--,12590,JOSHI,--,12590
JSLBB,--,141,JSLBB,--,141
KBL,--,19195,KBL,--,19195
KEF,--,3800,KEF,--,3800
KKHC,--,7427,KKHC,--,7427
KLBSL,--,240,KLBSL,--,240
KMCDB,--,876,KMCDB,--,876
KPCL,--,420,KPCL,--,420
KRBL,--,2755,KRBL,--,2755
KSBBL,--,16813,KSBBL,--,16813
LBBL,--,15816,LBBL,--,15816
LBL,--,8018,LBL,--,8018
LEC,--,16428,LEC,--,16428
LEMF,--,22550,LEMF,--,22550
LGIL,--,29475,LGIL,--,29475
LICN,--,10719,LICN,--,10719
LLBS,--,191,LLBS,--,191
LUK,--,240,LUK,--,240
MBJC,--,13484,MBJC,--,13484
MBL,--,9846,MBL,--,9846
MDB,--,964,MDB,--,964
MEGA,--,20017,MEGA,--,20017
MEN,--,2060,MEN,--,2060
MERO,--,2117,MERO,--,2117
MFIL,--,14782,MFIL,--,14782
MHNL,--,7548,MHNL,--,7548
MKJC,--,575,MKJC,--,575
MKLB,--,760,MKLB,--,760
MLBBL,--,113,MLBBL,--,113
MLBL,--,44355,MLBL,--,44355
MLBS,--,541,MLBS,--,541
MLBSL,--,827,MLBSL,--,827
MMF1,--,3700,MMF1,--,3700
MMFDB,--,380,MMFDB,--,380
MNBBL,--,14621,MNBBL,--,14621
MPFL,--,8426,MPFL,--,8426
NABBC,--,1004,NABBC,--,1004
NABIL,--,17022,NABIL,--,17022
NBF2,--,1750,NBF2,--,1750
NBF3,--,2800,NBF3,--,2800
NBL,--,30606,NBL,--,30606
NCCB,--,24770,NCCB,--,24770
NEF,--,3093,NEF,--,3093
NESDO,--,4292,NESDO,--,4292
NFS,--,14742,NFS,--,14742
NGPL,--,47596,NGPL,--,47596
NHDL,--,7804,NHDL,--,7804
NHPC,--,116701,NHPC,--,116701
NIBD84,--,75,NIBD84,--,75
NIBLPF,--,100,NIBLPF,--,100
NIBSF2,--,4050,NIBSF2,--,4050
NICA,--,51925,NICA,--,51925
NICBF,--,100,NICBF,--,100
NICGF,--,600,NICGF,--,600
NICL,--,22497,NICL,--,22497
NICLBSL,--,1839,NICLBSL,--,1839
NICSF,--,3200,NICSF,--,3200
NIFRA,--,65224,NIFRA,--,65224
NIL,--,9242,NIL,--,9242
NLBBL,--,1373,NLBBL,--,1373
NLG,--,7698,NLG,--,7698
NLIC,--,28435,NLIC,--,28435
NLICL,--,12757,NLICL,--,12757
NMB,--,17343,NMB,--,17343
NMB50,--,200,NMB50,--,200
NMBHF1,--,14261,NMBHF1,--,14261
NMBMF,--,788,NMBMF,--,788
NMFBS,--,2656,NMFBS,--,2656
NRIC,--,11828,NRIC,--,11828
NRN,--,5515,NRN,--,5515
NSLB,--,1840,NSLB,--,1840
NTC,--,17720,NTC,--,17720
NUBL,--,1856,NUBL,--,1856
NYADI,--,2852,NYADI,--,2852
OHL,--,1160,OHL,--,1160
PCBL,--,32940,PCBL,--,32940
PFL,--,5197,PFL,--,5197
PIC,--,3016,PIC,--,3016
PICL,--,15131,PICL,--,15131
PLI,--,10835,PLI,--,10835
PMHPL,--,6889,PMHPL,--,6889
PPCL,--,14708,PPCL,--,14708
PRIN,--,2328,PRIN,--,2328
PROFL,--,7609,PROFL,--,7609
PRVU,--,14183,PRVU,--,14183
PSF,--,1325,PSF,--,1325
RADHI,--,50415,RADHI,--,50415
RBCL,--,110,RBCL,--,110
RBCLPO,--,120,RBCLPO,--,120
RHPL,--,38360,RHPL,--,38360
RLFL,--,9216,RLFL,--,9216
RLI,--,15375,RLI,--,15375
RMDC,--,1919,RMDC,--,1919
RMF1,--,300,RMF1,--,300
RSDC,--,3308,RSDC,--,3308
RULB,--,1548,RULB,--,1548
RURU,--,300,RURU,--,300
SABSL,--,160,SABSL,--,160
SADBL,--,16260,SADBL,--,16260
SAEF,--,5243,SAEF,--,5243
SAHAS,--,11661,SAHAS,--,11661
SANIMA,--,8184,SANIMA,--,8184
SAPDBL,--,2432,SAPDBL,--,2432
SBCF,--,12925,SBCF,--,12925
SBI,--,5859,SBI,--,5859
SBL,--,12944,SBL,--,12944
SCB,--,4319,SCB,--,4319
SDLBSL,--,303,SDLBSL,--,303
SEF,--,2850,SEF,--,2850
SFCL,--,3808,SFCL,--,3808
SFMF,--,5400,SFMF,--,5400
SGI,--,3437,SGI,--,3437
SHEL,--,1707,SHEL,--,1707
SHINE,--,17912,SHINE,--,17912
SHIVM,--,32385,SHIVM,--,32385
SHL,--,19786,SHL,--,19786
SHPC,--,136224,SHPC,--,136224
SIC,--,1673,SIC,--,1673
SICL,--,4021,SICL,--,4021
SIFC,--,4855,SIFC,--,4855
SIGS2,--,5200,SIGS2,--,5200
SIL,--,5363,SIL,--,5363
SINDU,--,2566,SINDU,--,2566
SJCL,--,6888,SJCL,--,6888
SKBBL,--,1457,SKBBL,--,1457
SLBBL,--,3861,SLBBL,--,3861
SLBSL,--,1896,SLBSL,--,1896
SLCF,--,2400,SLCF,--,2400
SLI,--,8917,SLI,--,8917
SLICL,--,66473,SLICL,--,66473
SMATA,--,516,SMATA,--,516
SMB,--,40,SMB,--,40
SMFBS,--,137,SMFBS,--,137
SMFDB,--,984,SMFDB,--,984
SPC,--,1925,SPC,--,1925
SPDL,--,42597,SPDL,--,42597
SRBL,--,7149,SRBL,--,7149
SRD80,--,10,SRD80,--,10
SSHL,--,11221,SSHL,--,11221
STC,--,538,STC,--,538
SWBBL,--,1292,SWBBL,--,1292
SWMF,--,1319,SWMF,--,1319
TPC,--,5279,TPC,--,5279
TRH,--,3930,TRH,--,3930
UIC,--,6730,UIC,--,6730
UMHL,--,34187,UMHL,--,34187
UMRH,--,1190,UMRH,--,1190
UNHPL,--,41266,UNHPL,--,41266
UPCL,--,76015,UPCL,--,76015
UPPER,--,86028,UPPER,--,86028
USLB,--,965,USLB,--,965
VLBS,--,47,VLBS,--,47
