BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,148,ACLBSL,--,148
ADBL,--,10703,ADBL,--,10703
AHPC,--,29537,AHPC,--,29537
AIL,--,1770,AIL,--,1770
AKJCL,--,12707,AKJCL,--,12707
AKPL,--,32305,AKPL,--,32305
ALBSL,--,255,ALBSL,--,255
ALICL,--,40535,ALICL,--,40535
API,--,14947,API,--,14947
BARUN,--,5260,BARUN,--,5260
BBC,--,30,BBC,--,30
BFC,--,3172,BFC,--,3172
BHL,--,40,BHL,--,40
BNHC,--,380,BNHC,--,380
BNT,--,120,BNT,--,120
BOKL,--,3546,BOKL,--,3546
BPCL,--,14646,BPCL,--,14646
CBBL,--,5560,CBBL,--,5560
CBL,--,6433,CBL,--,6433
CCBL,--,7303,CCBL,--,7303
CFCL,--,4991,CFCL,--,4991
CGH,--,638,CGH,--,638
CHCL,--,4184,CHCL,--,4184
CHDC,--,2440,CHDC,--,2440
CHL,--,4607,CHL,--,4607
CIT,--,5173,CIT,--,5173
CLBSL,--,1373,CLBSL,--,1373
CMF1,--,500,CMF1,--,500
CMF2,--,4722,CMF2,--,4722
CORBL,--,8396,CORBL,--,8396
CZBIL,--,10813,CZBIL,--,10813
DDBL,--,1091,DDBL,--,1091
DHPL,--,940,DHPL,--,940
EBL,--,3277,EBL,--,3277
EDBL,--,1083,EDBL,--,1083
ENL,--,1293,ENL,--,1293
FMDBL,--,6880,FMDBL,--,6880
FOWAD,--,1070,FOWAD,--,1070
GBBL,--,9376,GBBL,--,9376
GBIME,--,12585,GBIME,--,12585
GBLBS,--,1700,GBLBS,--,1700
GFCL,--,1749,GFCL,--,1749
GHL,--,7611,GHL,--,7611
GIC,--,1365,GIC,--,1365
GILB,--,1201,GILB,--,1201
GIMES1,--,59140,GIMES1,--,59140
GLBSL,--,50,GLBSL,--,50
GLH,--,170,GLH,--,170
GMFBS,--,341,GMFBS,--,341
GMFIL,--,950,GMFIL,--,950
GRDBL,--,589,GRDBL,--,589
GUFL,--,6447,GUFL,--,6447
GVL,--,2654,GVL,--,2654
HDHPC,--,7735,HDHPC,--,7735
HDL,--,3843,HDL,--,3843
HIDCL,--,36223,HIDCL,--,36223
HPPL,--,3460,HPPL,--,3460
HURJA,--,9437,HURJA,--,9437
ICFC,--,6988,ICFC,--,6988
ICFCD83,--,15,ICFCD83,--,15
IGI,--,6285,IGI,--,6285
ILBS,--,1164,ILBS,--,1164
JALPA,--,1333,JALPA,--,1333
JBBL,--,8434,JBBL,--,8434
JBLB,--,1354,JBLB,--,1354
JFL,--,5087,JFL,--,5087
JLI,--,3723,JLI,--,3723
JOSHI,--,2132,JOSHI,--,2132
JSLBB,--,333,JSLBB,--,333
KBL,--,7589,KBL,--,7589
KEF,--,3300,KEF,--,3300
KKHC,--,4673,KKHC,--,4673
KLBSL,--,2044,KLBSL,--,2044
KLBSLP,--,2000,KLBSLP,--,2000
KMCDB,--,431,KMCDB,--,431
KPCL,--,990,KPCL,--,990
KRBL,--,3385,KRBL,--,3385
KSBBL,--,6569,KSBBL,--,6569
LBBL,--,5211,LBBL,--,5211
LBL,--,4758,LBL,--,4758
LEC,--,6020,LEC,--,6020
LGIL,--,3528,LGIL,--,3528
LICN,--,6993,LICN,--,6993
LUK,--,2000,LUK,--,2000
MBJC,--,2270,MBJC,--,2270
MBL,--,10280,MBL,--,10280
MDB,--,1257,MDB,--,1257
MEGA,--,69769,MEGA,--,69769
MEGAPO,--,103873,MEGAPO,--,103873
MEN,--,1140,MEN,--,1140
MERO,--,1040,MERO,--,1040
MFIL,--,6522,MFIL,--,6522
MFLD85,--,100,MFLD85,--,100
MHNL,--,324635,MHNL,--,324635
MKJC,--,2790,MKJC,--,2790
MKLB,--,50,MKLB,--,50
MLBBL,--,18,MLBBL,--,18
MLBL,--,10347,MLBL,--,10347
MLBS,--,270,MLBS,--,270
MLBSL,--,202,MLBSL,--,202
MMF1,--,6050,MMF1,--,6050
MMFDB,--,406,MMFDB,--,406
MNBBL,--,9193,MNBBL,--,9193
MPFL,--,716,MPFL,--,716
MSLB,--,26,MSLB,--,26
NABBC,--,2190,NABBC,--,2190
NABIL,--,21927,NABIL,--,21927
NBF2,--,15983,NBF2,--,15983
NBF3,--,23692,NBF3,--,23692
NBL,--,20189,NBL,--,20189
NCCB,--,70328,NCCB,--,70328
NEF,--,27895,NEF,--,27895
NESDO,--,2389,NESDO,--,2389
NFS,--,2952,NFS,--,2952
NGPL,--,9337,NGPL,--,9337
NHDL,--,4037,NHDL,--,4037
NHPC,--,30131,NHPC,--,30131
NIB,--,67910,NIB,--,67910
NIBD84,--,25,NIBD84,--,25
NIBLPF,--,2000,NIBLPF,--,2000
NIBPO,--,60,NIBPO,--,60
NIBSF2,--,1400,NIBSF2,--,1400
NICA,--,57554,NICA,--,57554
NICBF,--,10100,NICBF,--,10100
NICGF,--,6700,NICGF,--,6700
NICL,--,1015,NICL,--,1015
