0,1,2,3,4,5
LBBL,45,6,100,,
SPDL,50,28,100,,
SADBL,38,34,50,,
UPCL,53,57,20,,
SPC,57,58,100,,
UPCL,46,57,50,,
UPPER,21,39,80,,
GUFL,53,58,100,,
AKJCL,22,41,100,,
AKJCL,22,34,1000,,
MBJC,32,58,10,,
GBBL,17,40,41,,
GBBL,29,40,200,,
GBBL,42,40,80,,
GBBL,11,40,100,,
GBBL,35,40,230,,
GBBL,14,40,10,,
GBBL,58,40,51,,
GBBL,57,40,100,,
GBBL,56,40,52,,
GBBL,35,40,100,,
GBBL,58,40,36,,
PPCL,28,58,200,,
NRIC,4,41,10,,
LBBL,56,58,233,,
LBBL,56,25,100,,
LBBL,56,14,42,,
LBBL,56,40,500,,
LBBL,56,38,25,,
LBBL,56,42,100,,
NLIC,35,58,10,,
NLIC,35,17,319,,
HIDCL,21,19,100,,
UPPER,38,39,150,,
UPPER,50,39,258,,
ULI,22,57,10,,
NHPC,10,35,100,,
GBIME,43,16,10,,
NHPC,25,35,90,,
NHPC,25,45,10,,
API,35,58,10,,
MKJC,49,29,10,,
SLICL,58,59,14,,
GBBL,58,35,14,,
NHPC,48,45,50,,
SHIVM,34,34,30,,
SHIVM,34,17,20,,
CBL,42,8,20,,
MNBBL,21,26,74,,
NFS,20,35,228,,
CMF2,32,57,1000,,
CMF2,32,48,4000,,
CMF2,32,26,800,,
SLICL,57,59,435,,
SLICL,57,5,40,,
LICN,33,50,200,,
LICN,33,5,40,,
LICN,33,26,200,,
LICN,33,5,290,,
LICN,33,36,100,,
LICN,33,43,100,,
LICN,33,35,10,,
CGH,58,52,10,,
HPPL,57,32,15,,
MBJC,42,39,10,,
KMCDB,39,41,10,,
TPC,32,13,10,,
RLFL,7,19,100,,
SLICL,55,4,250,,
MBJC,42,3,50,,
MBJC,42,13,26,,
ICFC,14,19,437,,
ICFC,14,56,225,,
ICFC,14,44,101,,
ICFC,14,57,37,,
SHPC,46,14,50,,
PLI,43,14,10,,
PLI,43,45,10,,
PLI,43,58,10,,
NLIC,45,32,100,,
SAHAS,8,58,100,,
SAHAS,8,26,10,,
SAHAS,8,26,10,,
SAHAS,8,41,10,,
SAHAS,8,41,10,,
SAHAS,8,34,10,,
SAHAS,8,3,50,,
ULI,1,38,10,,
SLI,38,45,30,,
SLI,38,45,10,,
SLI,38,58,10,,
SLI,38,8,10,,
SLI,38,55,10,,
SLI,38,13,10,,
SLI,38,42,10,,
SLI,38,45,10,,
SLI,38,21,10,,
SLICL,19,5,10,,
BFC,49,4,93,,
NHPC,59,45,40,,
NRIC,14,41,50,,
UPCL,1,57,300,,
NLIC,45,17,150,,
NIFRA,54,22,597,,
NIFRA,34,22,487,,
NIFRA,17,22,150,,
NIFRA,38,22,371,,
NIFRA,6,22,500,,
NIFRA,57,22,100,,
NIFRA,13,22,500,,
NIFRA,5,22,295,,
SHPC,32,14,60,,
SSHL,38,45,75,,
GBIME,59,16,18,,
NIFRA,5,42,179,,
NIFRA,5,58,26,,
SADBL,47,57,20,,
BFC,45,42,50,,
NIFRA,38,58,28,,
HDHPC,38,49,10,,
NIFRA,38,58,22,,
IGI,55,50,30,,
HIDCL,49,19,10,,
NIFRA,49,58,32,,
MNBBL,58,26,500,,
UPCL,17,22,500,,
UPCL,38,57,500,,
NTC,19,57,50,,
UPCL,17,35,100,,
UPCL,17,35,10,,
PRVU,32,56,75,,
PRVU,44,56,90,,
PRVU,42,56,35,,
UMHL,51,52,35,,
UMHL,51,11,200,,
KSBBL,35,55,36,,
AHPC,58,48,18,,
PRVU,37,57,330,,
PRVU,37,49,10,,
PRVU,37,21,500,,
PRVU,37,25,20,,
PRVU,37,58,200,,
PRVU,37,28,500,,
PRVU,37,32,350,,
PRVU,37,35,40,,
PRVU,37,43,50,,
EDBL,7,34,900,,
SRBL,5,19,100,,
SAHAS,36,3,50,,
HIDCL,21,19,70,,
AKPL,40,22,100,,
API,20,32,50,,
HIDCL,1,19,100,,
GHL,34,56,250,,
PRVU,42,45,15,,
SLI,38,28,50,,
SLI,38,42,10,,
AKJCL,35,13,50,,
GIMES1,11,42,200,,
NHPC,36,35,200,,
ULI,22,6,10,,
PPCL,22,53,50,,
SBL,43,6,10,,
API,20,45,50,,
MNBBL,1,26,200,,
AHPC,54,46,200,,
CHCL,50,25,202,,
FMDBL,42,14,100,,
API,14,45,50,,
HIDCL,16,34,17,,
HIDCL,16,45,78,,
NFS,13,35,20,,
NFS,34,35,50,,
NFS,48,35,30,,
NFS,48,35,20,,
NFS,58,35,11,,
NFS,48,35,30,,
NFS,48,35,10,,
NFS,48,35,10,,
NFS,48,35,30,,
NFS,48,35,20,,
NFS,48,35,10,,
NFS,48,35,10,,
NFS,48,35,10,,
NFS,58,35,11,,
CHCL,58,25,66,,
CHCL,58,59,222,,
NABIL,6,1,10,,
NABIL,54,1,10,,
NABIL,53,1,80,,
MLBL,41,14,50,,
NMB,53,56,50,,
SAHAS,11,53,10,,
SAHAS,11,36,10,,
SAHAS,11,16,10,,
SHINE,35,39,100,,
CHCL,34,59,268,,
KBL,38,25,33,,
KBL,55,25,67,,
API,17,39,500,,
UPCL,21,35,190,,
NRIC,49,16,15,,
MBL,49,35,10,,
MBL,49,6,14,,
NLIC,57,32,100,,
KSBBL,58,52,10,,
AKJCL,35,34,60,,
JBBL,29,58,60,,
KRBL,17,58,350,,
CBBL,41,52,10,,
CCBL,57,38,70,,
CCBL,28,38,60,,
PPCL,34,14,95,,
PPCL,49,14,135,,
PPCL,6,14,480,,
PPCL,28,14,20,,
NLIC,25,47,30,,
FOWAD,3,14,144,,
FOWAD,3,40,156,,
FOWAD,55,40,20,,
UMHL,39,52,90,,
NIFRA,38,49,129,,
NIFRA,21,49,25,,
NIFRA,17,49,67,,
NIFRA,35,49,179,,
NIFRA,25,49,100,,
NBL,43,51,100,,
NLIC,6,47,20,,
SIFC,53,41,220,,
SIFC,14,41,250,,
SIFC,38,41,30,,
UPPER,50,13,40,,
UPPER,50,38,48,,
UPPER,50,10,34,,
UPPER,50,19,20,,
UPPER,50,11,100,,
RHPL,55,50,50,,
RHPL,58,50,10,,
RHPL,36,50,50,,
CIT,34,28,100,,
MFIL,28,32,200,,
SLICL,13,4,100,,
GUFL,53,41,38,,
GUFL,26,41,62,,
LBBL,4,17,20,,
MEN,36,26,10,,
GUFL,26,34,10,,
GUFL,26,38,28,,
CHCL,14,59,10,,
SJCL,17,7,40,,
ICFC,34,51,50,,
JBBL,29,41,200,,
JBBL,29,26,109,,
JBBL,29,4,191,,
ADBL,14,11,30,,
FOWAD,38,40,10,,
GBIME,49,16,30,,
AKPL,32,58,72,,
FOWAD,41,40,100,,
AKPL,32,38,203,,
AKPL,32,13,25,,
PRVU,44,45,10,,
GBIME,34,16,20,,
GHL,13,43,125,,
ICFC,34,28,13,,
SCB,42,29,10,,
SHIVM,14,50,10,,
SANIMA,50,37,300,,
ICFC,34,43,50,,
JOSHI,6,21,250,,
JOSHI,6,49,500,,
JOSHI,6,14,250,,
NHPC,57,35,60,,
NABIL,53,33,100,,
NABIL,53,35,20,,
RHPL,11,1,50,,
UPPER,28,49,10,,
NIFRA,53,22,300,,
CHCL,35,25,20,,
NRN,32,52,25,,
NRN,32,52,75,,
ALICL,57,19,100,,
ALICL,57,45,20,,
MFIL,46,42,85,,
GBBL,51,35,42,,
MMF1,58,29,100,,
CCBL,57,35,201,,
FOWAD,36,40,100,,
FOWAD,58,40,74,,
FOWAD,54,40,30,,
HIDCL,34,45,322,,
HIDCL,34,13,68,,
HIDCL,34,1,10,,
NICA,7,55,190,,
NRIC,59,41,25,,
NRIC,59,49,80,,
NRIC,59,57,295,,
NLIC,49,37,30,,
MNBBL,14,26,100,,
JBBL,25,4,100,,
NABIL,58,58,16,,
GUFL,21,58,200,,
CBL,6,34,140,,
HDL,40,45,10,,
SLICL,13,40,70,,
SAHAS,45,53,10,,
LBBL,4,19,10,,
LBBL,4,13,151,,
SPC,51,58,490,,
NICA,55,55,10,,
FOWAD,49,14,16,,
MBJC,34,13,100,,
SLI,28,49,10,,
UPPER,16,37,113,,
NIFRA,49,58,10,,
ICFC,41,57,463,,
ICFC,41,56,500,,
ICFC,41,1,20,,
ICFC,41,41,17,,
API,50,44,528,,
API,44,44,104,,
API,44,34,396,,
MFIL,39,19,20,,
MFIL,21,19,50,,
CHL,25,32,25,,
NMB,58,56,50,,
AHPC,49,48,100,,
SHINE,58,7,35,,
ICFC,34,57,50,,
LBBL,38,13,215,,
LBBL,38,41,185,,
NRIC,59,57,35,,
NRIC,59,54,200,,
NRIC,59,55,40,,
NRIC,59,58,90,,
NRIC,59,58,140,,
NRIC,59,44,335,,
NRIC,59,47,160,,
FMDBL,42,45,10,,
GFCL,3,43,13,,
NICL,46,44,1000,,
AHPC,49,36,30,,
SPC,22,58,200,,
SLICL,32,40,100,,
UPCL,45,42,100,,
UPCL,45,22,45,,
CHCL,19,25,20,,
PLI,55,7,10,,
SLI,38,49,235,,
AIL,50,58,10,,
RLI,43,32,230,,
UPPER,28,26,47,,
NRN,32,29,10,,
CORBL,22,8,10,,
CORBL,22,38,20,,
CORBL,22,20,20,,
CORBL,22,19,50,,
AHPC,49,36,70,,
AHPC,32,36,200,,
HDL,57,49,30,,
SPDL,44,18,200,,
MBJC,13,13,200,,
PPCL,28,40,280,,
SJCL,50,7,30,,
SJCL,22,7,170,,
GUFL,53,57,11,,
GFCL,19,43,10,,
STC,45,17,10,,
API,29,34,50,,
API,29,57,50,,
NABIL,6,58,200,,
MBJC,58,13,12,,
AKJCL,34,34,500,,
DHPL,13,25,100,,
NABIL,6,52,50,,
JLI,43,36,10,,
JBBL,16,55,40,,
FOWAD,56,14,20,,
NIFRA,58,58,10,,
UPPER,50,26,100,,
MDB,59,32,200,,
SANIMA,59,56,48,,
CFCL,51,42,451,,
MBL,56,57,10,,
IGI,17,57,220,,
NRIC,36,47,40,,
NRIC,36,40,40,,
NRIC,36,20,20,,
SANIMA,11,56,100,,
NLIC,49,26,20,,
SSHL,1,45,100,,
FMDBL,35,45,100,,
NLIC,35,26,80,,
NLIC,35,32,42,,
NLIC,35,17,228,,
UPCL,34,22,250,,
LEC,25,49,10,,
PICL,5,49,15,,
MLBL,43,47,100,,
MERO,50,43,51,,
