0,1,2,3,4,5
NESDO,--,--,50,,
NUBL,--,--,200,,
NICLBSL,--,--,10,,
HIDCL,--,--,918,,
HIDCL,--,--,10,,
HIDCL,--,--,105,,
MBL,--,--,50,,
TPC,--,--,50,,
HPPL,--,--,10,,
MBJC,--,--,20,,
MBJC,--,--,30,,
MBJC,--,--,40,,
MBJC,--,--,100,,
MBJC,--,--,50,,
MBJC,--,--,60,,
PROFL,--,--,40,,
GBBL,--,--,10,,
SHIVM,--,--,40,,
HBL,--,--,36,,
HBL,--,--,116,,
HBL,--,--,110,,
RSDC,--,--,10,,
KSBBL,--,--,150,,
KSBBL,--,--,50,,
GFCL,--,--,116,,
GHL,--,--,100,,
PROFL,--,--,100,,
GVL,--,--,10,,
WNLB,--,--,10,,
SAEF,--,--,300,,
SCB,--,--,23,,
SHIVM,--,--,100,,
GBIME,--,--,17,,
PRIN,--,--,50,,
PRIN,--,--,40,,
PCBL,--,--,460,,
MLBL,--,--,10,,
NBL,--,--,20,,
SIFC,--,--,100,,
NICL,--,--,500,,
NICL,--,--,100,,
NICL,--,--,10,,
HIDCL,--,--,100,,
SPDL,--,--,17,,
RLI,--,--,150,,
RLI,--,--,100,,
HIDCL,--,--,100,,
STC,--,--,24,,
CHDC,--,--,30,,
GBIME,--,--,50,,
SBI,--,--,10,,
HDL,--,--,37,,
HDL,--,--,50,,
NICLBSL,--,--,24,,
EBL,--,--,150,,
SHIVM,--,--,20,,
BFC,--,--,25,,
UMHL,--,--,14,,
VLBS,--,--,40,,
VLBS,--,--,100,,
SICL,--,--,17,,
LUK,--,--,145,,
SRBL,--,--,50,,
NTC,--,--,100,,
NIB,--,--,67,,
UPPER,--,--,15,,
UPPER,--,--,25,,
NHDL,--,--,30,,
NCCB,--,--,10,,
UIC,--,--,100,,
NMB,--,--,60,,
NMB,--,--,10,,
PPCL,--,--,500,,
PPCL,--,--,500,,
PPCL,--,--,300,,
PPCL,--,--,100,,
PPCL,--,--,200,,
RADHI,--,--,10,,
PROFL,--,--,100,,
PROFL,--,--,138,,
MBL,--,--,50,,
SLI,--,--,10,,
SLI,--,--,10,,
SHL,--,--,1000,,
HDL,--,--,10,,
GIC,--,--,100,,
ADBL,--,--,90,,
ADBL,--,--,110,,
MBL,--,--,20,,
JBBL,--,--,20,,
AHPC,--,--,600,,
GVL,--,--,10,,
GHL,--,--,100,,
BHL,--,--,10,,
ADBL,--,--,60,,
ADBL,--,--,30,,
PFL,--,--,24,,
PFL,--,--,99,,
NCCB,--,--,64,,
NCCB,--,--,14,,
IGI,--,--,122,,
IGI,--,--,20,,
IGI,--,--,10,,
IGI,--,--,95,,
ICFC,--,--,205,,
ICFC,--,--,200,,
ICFC,--,--,30,,
ICFC,--,--,50,,
ICFC,--,--,15,,
UMHL,--,--,15,,
UMHL,--,--,25,,
NIL,--,--,500,,
AHPC,--,--,200,,
NTC,--,--,50,,
MEGA,--,--,500,,
GVL,--,--,10,,
KSBBL,--,--,12,,
HDL,--,--,10,,
HDL,--,--,10,,
HDL,--,--,70,,
HDL,--,--,10,,
HDL,--,--,20,,
SAEF,--,--,2696,,
RLI,--,--,300,,
PCBL,--,--,40,,
PROFL,--,--,100,,
MNBBL,--,--,25,,
ALICL,--,--,100,,
ALICL,--,--,25,,
ALICL,--,--,10,,
SAHAS,--,--,80,,
GHL,--,--,400,,
NABIL,--,--,15,,
MSLB,--,--,10,,
MSLB,--,--,10,,
GVL,--,--,10,,
SAPDBL,--,--,10,,
ENL,--,--,100,,
ENL,--,--,50,,
ENL,--,--,100,,
ENL,--,--,10,,
MBJC,--,--,10,,
MBL,--,--,1865,,
MBL,--,--,22,,
NICA,--,--,10,,
NYADI,--,--,30,,
NYADI,--,--,10,,
NYADI,--,--,10,,
HIDCL,--,--,100,,
NTC,--,--,10,,
SSHL,--,--,200,,
JBBL,--,--,15,,
JBBL,--,--,80,,
JBBL,--,--,200,,
NABIL,--,--,30,,
KKHC,--,--,32,,
NIB,--,--,70,,
AKJCL,--,--,18,,
GBIME,--,--,29,,
ALICL,--,--,390,,
ALICL,--,--,40,,
ALICL,--,--,100,,
ALICL,--,--,50,,
ALICL,--,--,20,,
MBJC,--,--,10,,
MBJC,--,--,10,,
NBF3,--,--,300,,
KMCDB,--,--,12,,
SADBL,--,--,30,,
NABIL,--,--,10,,
SHIVM,--,--,20,,
LEC,--,--,150,,
LEC,--,--,100,,
SHINE,--,--,450,,
SHINE,--,--,100,,
SHINE,--,--,300,,
SHINE,--,--,200,,
SHINE,--,--,500,,
SHINE,--,--,500,,
SHINE,--,--,500,,
SHINE,--,--,400,,
SHINE,--,--,200,,
HDL,--,--,10,,
RHPL,--,--,30,,
NLIC,--,--,30,,
NLIC,--,--,50,,
LGIL,--,--,20,,
NABIL,--,--,100,,
NABIL,--,--,133,,
NABIL,--,--,500,,
NABIL,--,--,50,,
NABIL,--,--,40,,
NABIL,--,--,10,,
USLB,--,--,14,,
GBIME,--,--,20,,
PCBL,--,--,10,,
MBJC,--,--,10,,
NTC,--,--,100,,
HDHPC,--,--,200,,
LGIL,--,--,100,,
LICN,--,--,10,,
NIB,--,--,30,,
ADBL,--,--,100,,
HURJA,--,--,110,,
NIB,--,--,15,,
BOKL,--,--,100,,
BOKL,--,--,20,,
JOSHI,--,--,20,,
NABIL,--,--,20,,
NRN,--,--,200,,
UNHPL,--,--,200,,
PFL,--,--,77,,
PFL,--,--,23,,
NIFRA,--,--,120,,
NIFRA,--,--,400,,
NIFRA,--,--,30,,
NIFRA,--,--,450,,
SINDU,--,--,480,,
NHPC,--,--,864,,
NHPC,--,--,136,,
ALICL,--,--,20,,
ALICL,--,--,20,,
NIFRA,--,--,75,,
MERO,--,--,40,,
MERO,--,--,10,,
GVL,--,--,10,,
NTC,--,--,100,,
UPPER,--,--,40,,
UPPER,--,--,25,,
UPPER,--,--,300,,
UPPER,--,--,621,,
NCCB,--,--,50,,
NLIC,--,--,250,,
NLIC,--,--,400,,
NLIC,--,--,50,,
NLIC,--,--,200,,
NLIC,--,--,100,,
NIFRA,--,--,425,,
NIFRA,--,--,60,,
NIFRA,--,--,15,,
BNT,--,--,10,,
SLICL,--,--,20,,
SLICL,--,--,50,,
STC,--,--,10,,
HIDCL,--,--,165,,
SAHAS,--,--,10,,
NABBC,--,--,120,,
UPPER,--,--,210,,
PCBL,--,--,50,,
HIDCL,--,--,200,,
RURU,--,--,40,,
UPCL,--,--,42,,
UPCL,--,--,10,,
ALICL,--,--,200,,
ALICL,--,--,50,,
ALICL,--,--,75,,
MDB,--,--,100,,
HDL,--,--,10,,
HDL,--,--,20,,
HDL,--,--,15,,
HDL,--,--,10,,
SAHAS,--,--,10,,
NIB,--,--,10,,
NIFRA,--,--,200,,
