BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,10,44.0,ACLBSL,13,1
ACLBSL,11,20.0,ACLBSL,17,10
ACLBSL,13,1.0,ACLBSL,19,11
ACLBSL,14,25.0,ACLBSL,20,20
ACLBSL,16,278.0,ACLBSL,21,240
ACLBSL,19,23.0,ACLBSL,22,15
ACLBSL,22,30.0,ACLBSL,26,22
ACLBSL,26,25.0,ACLBSL,28,11
ACLBSL,29,10.0,ACLBSL,29,12
ACLBSL,34,50.0,ACLBSL,34,10
ACLBSL,36,20.0,ACLBSL,36,12
ACLBSL,39,11.0,ACLBSL,38,17
ACLBSL,41,40.0,ACLBSL,41,11
ACLBSL,42,108.0,ACLBSL,43,12
ACLBSL,44,20.0,ACLBSL,44,200
ACLBSL,45,253.0,ACLBSL,45,370
ACLBSL,48,1.0,ACLBSL,48,11
ACLBSL,49,19.0,ACLBSL,49,11
ACLBSL,55,50.0,ACLBSL,51,11
ACLBSL,57,10.0,ACLBSL,58,11
ACLBSL,59,50.0,ACLBSL,59,59
ACLBSL,7,20.0,ACLBSL,7,31
ADBL,1,1327.0,ADBL,1,14
ADBL,10,100.0,ADBL,10,5610
ADBL,11,385.0,ADBL,11,200
ADBL,13,75.0,ADBL,13,492
ADBL,14,2484.0,ADBL,14,1922
ADBL,16,1740.0,ADBL,16,7
ADBL,19,341.0,ADBL,17,625
ADBL,21,335.0,ADBL,19,300
ADBL,22,710.0,ADBL,21,696
ADBL,26,86.0,ADBL,25,129
ADBL,28,965.0,ADBL,26,997
ADBL,29,110.0,ADBL,3,115
ADBL,3,233.0,ADBL,32,250
ADBL,32,705.0,ADBL,33,85
ADBL,34,765.0,ADBL,34,371
ADBL,35,130.0,ADBL,35,100
ADBL,36,120.0,ADBL,38,45
ADBL,38,100.0,ADBL,4,1981
ADBL,39,112.0,ADBL,40,1224
ADBL,4,350.0,ADBL,42,430
ADBL,40,50.0,ADBL,43,1000
ADBL,41,696.0,ADBL,44,500
ADBL,42,1889.0,ADBL,45,227
ADBL,43,225.0,ADBL,47,604
ADBL,44,1725.0,ADBL,48,100
ADBL,45,311.0,ADBL,49,500
ADBL,46,1300.0,ADBL,50,200
ADBL,47,650.0,ADBL,51,237
ADBL,48,200.0,ADBL,52,70
ADBL,49,890.0,ADBL,54,220
ADBL,5,38.0,ADBL,55,300
ADBL,50,50.0,ADBL,56,370
ADBL,51,190.0,ADBL,57,226
ADBL,52,316.0,ADBL,58,2561
ADBL,54,226.0,ADBL,6,1950
ADBL,55,40.0,ADBL,7,1000
ADBL,56,470.0,ADBL,8,100
ADBL,57,2748.0,ADBLD83,21,100
ADBL,58,1194.0,ADBLD83,33,25
ADBL,59,523.0,AHPC,1,5726
ADBL,6,654.0,AHPC,10,4363
ADBL,7,200.0,AHPC,11,5852
ADBLD83,19,50.0,AHPC,13,4052
ADBLD83,28,75.0,AHPC,14,32689
AHPC,1,9770.0,AHPC,16,25091
AHPC,10,11709.0,AHPC,17,23402
AHPC,11,568.0,AHPC,18,850
AHPC,13,840.0,AHPC,19,32629
AHPC,14,20689.0,AHPC,20,7766
AHPC,16,9800.0,AHPC,21,13681
AHPC,17,6838.0,AHPC,22,10535
AHPC,18,4640.0,AHPC,25,6749
AHPC,19,2190.0,AHPC,26,32828
AHPC,20,3700.0,AHPC,28,11900
AHPC,21,12150.0,AHPC,29,4606
AHPC,22,21733.0,AHPC,3,12063
AHPC,25,1606.0,AHPC,32,19097
AHPC,26,15920.0,AHPC,33,18657
AHPC,28,3530.0,AHPC,34,42499
AHPC,29,10444.0,AHPC,35,21806
AHPC,3,7500.0,AHPC,36,12108
AHPC,32,6137.0,AHPC,37,8010
AHPC,33,7628.0,AHPC,38,24909
AHPC,34,103882.0,AHPC,39,11662
AHPC,35,17873.0,AHPC,4,13320
AHPC,36,52367.0,AHPC,40,7778
AHPC,37,1000.0,AHPC,41,13378
AHPC,38,48606.0,AHPC,42,14881
AHPC,39,17277.0,AHPC,43,7630
AHPC,4,720.0,AHPC,44,25120
AHPC,40,6284.0,AHPC,45,26444
AHPC,41,8470.0,AHPC,46,6374
AHPC,42,34118.0,AHPC,47,11368
AHPC,43,4300.0,AHPC,48,21366
AHPC,44,33584.0,AHPC,49,26373
AHPC,45,31581.0,AHPC,5,5852
AHPC,46,14500.0,AHPC,50,8003
AHPC,47,12541.0,AHPC,51,10466
AHPC,48,23338.0,AHPC,52,14970
AHPC,49,35899.0,AHPC,53,9121
AHPC,5,4500.0,AHPC,54,8870
AHPC,50,4158.0,AHPC,55,9371
AHPC,51,9568.0,AHPC,56,21018
AHPC,52,9846.0,AHPC,57,28226
AHPC,53,19006.0,AHPC,58,53471
AHPC,54,2240.0,AHPC,59,11984
AHPC,55,12715.0,AHPC,6,8422
AHPC,56,25055.0,AHPC,7,9785
AHPC,57,15365.0,AHPC,8,3572
AHPC,58,3002.0,AIL,1,10
AHPC,59,23486.0,AIL,13,30
AHPC,6,26409.0,AIL,14,10
AHPC,7,9002.0,AIL,17,310
AHPC,8,2609.0,AIL,19,30
AIL,1,45.0,AIL,20,60
AIL,11,210.0,AIL,21,30
AIL,13,275.0,AIL,22,10
AIL,14,50.0,AIL,25,320
AIL,16,690.0,AIL,26,520
AIL,22,200.0,AIL,28,110
AIL,25,170.0,AIL,32,60
AIL,26,515.0,AIL,34,980
AIL,29,15.0,AIL,35,150
AIL,32,50.0,AIL,36,50
AIL,33,50.0,AIL,38,250
AIL,34,654.0,AIL,39,20
AIL,35,100.0,AIL,40,120
AIL,36,20.0,AIL,41,253
AIL,37,50.0,AIL,42,260
AIL,38,615.0,AIL,45,293
AIL,39,1000.0,AIL,46,104
AIL,41,240.0,AIL,48,10
AIL,42,270.0,AIL,49,275
AIL,44,597.0,AIL,50,210
AIL,45,60.0,AIL,51,1210
AIL,46,13.0,AIL,52,460
AIL,47,20.0,AIL,54,35
AIL,49,334.0,AIL,56,10
AIL,51,150.0,AIL,57,130
AIL,52,70.0,AIL,58,560
AIL,53,20.0,AIL,59,177
AIL,54,79.0,AIL,7,30
AIL,57,110.0,AIL,8,10
AIL,58,275.0,AKJCL,1,730
AIL,6,100.0,AKJCL,10,400
AIL,8,50.0,AKJCL,11,430
AKJCL,1,970.0,AKJCL,13,1300
AKJCL,10,3000.0,AKJCL,14,2360
AKJCL,11,504.0,AKJCL,16,1460
AKJCL,13,1500.0,AKJCL,17,3458
AKJCL,14,1630.0,AKJCL,19,1800
AKJCL,16,4561.0,AKJCL,21,3876
AKJCL,17,350.0,AKJCL,22,220
AKJCL,18,100.0,AKJCL,25,946
AKJCL,19,714.0,AKJCL,26,230
AKJCL,20,1500.0,AKJCL,28,4065
AKJCL,21,1698.0,AKJCL,29,2608
AKJCL,22,2110.0,AKJCL,3,567
AKJCL,25,110.0,AKJCL,32,975
AKJCL,26,700.0,AKJCL,33,1270
AKJCL,28,5915.0,AKJCL,34,1872
AKJCL,29,800.0,AKJCL,35,248
AKJCL,3,152.0,AKJCL,36,1100
AKJCL,32,60.0,AKJCL,37,1100
AKJCL,33,2500.0,AKJCL,38,5064
AKJCL,34,2863.0,AKJCL,39,1420
AKJCL,35,2320.0,AKJCL,4,360
AKJCL,36,1893.0,AKJCL,40,1110
AKJCL,37,100.0,AKJCL,41,940
AKJCL,38,2930.0,AKJCL,42,6150
AKJCL,39,2300.0,AKJCL,45,5366
AKJCL,4,550.0,AKJCL,46,1092
AKJCL,40,1510.0,AKJCL,47,1900
AKJCL,41,585.0,AKJCL,48,2803
AKJCL,42,1258.0,AKJCL,49,610
