BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,63,ACLBSL,--,63
ADBL,--,3216,ADBL,--,3216
AHPC,--,12583,AHPC,--,12583
AKJCL,--,5099,AKJCL,--,5099
AKPL,--,25401,AKPL,--,25401
ALBSL,--,1479,ALBSL,--,1479
ALICL,--,3600,ALICL,--,3600
API,--,30407,API,--,30407
BARUN,--,1122,BARUN,--,1122
BBC,--,50,BBC,--,50
BFC,--,4932,BFC,--,4932
BHDC,--,2265,BHDC,--,2265
BHL,--,2735,BHL,--,2735
BNHC,--,634,BNHC,--,634
BOKD86,--,50,BOKD86,--,50
BPCL,--,3080,BPCL,--,3080
CBBL,--,2812,CBBL,--,2812
CBLD88,--,100,CBLD88,--,100
CFCL,--,6229,CFCL,--,6229
CGH,--,1105,CGH,--,1105
CHCL,--,4153,CHCL,--,4153
CHDC,--,1724,CHDC,--,1724
CHL,--,1941,CHL,--,1941
CIT,--,1739,CIT,--,1739
CLBSL,--,371,CLBSL,--,371
CMF1,--,9000,CMF1,--,9000
CMF2,--,100,CMF2,--,100
CORBL,--,1699,CORBL,--,1699
CZBIL,--,13856,CZBIL,--,13856
DDBL,--,2725,DDBL,--,2725
DHPL,--,3680,DHPL,--,3680
DORDI,--,4244,DORDI,--,4244
EBL,--,6446,EBL,--,6446
EDBL,--,3688,EDBL,--,3688
ENL,--,130,ENL,--,130
FMDBL,--,657,FMDBL,--,657
FOWAD,--,1856,FOWAD,--,1856
GBBL,--,12268,GBBL,--,12268
GBILD86/87,--,15,GBILD86/87,--,15
GBLBS,--,408,GBLBS,--,408
GFCL,--,2669,GFCL,--,2669
GHL,--,5660,GHL,--,5660
GILB,--,246,GILB,--,246
GIMES1,--,1510,GIMES1,--,1510
GLBSL,--,67,GLBSL,--,67
GLH,--,941,GLH,--,941
GMFBS,--,10,GMFBS,--,10
GMFIL,--,1870,GMFIL,--,1870
GRDBL,--,1540,GRDBL,--,1540
GUFL,--,3642,GUFL,--,3642
GVL,--,2150,GVL,--,2150
HBL,--,1740,HBL,--,1740
HDHPC,--,23168,HDHPC,--,23168
HDL,--,4473,HDL,--,4473
HEI,--,52423,HEI,--,52423
HEIP,--,2485,HEIP,--,2485
HHL,--,1950,HHL,--,1950
HIDCL,--,28149,HIDCL,--,28149
HIDCLP,--,74860,HIDCLP,--,74860
HPPL,--,570,HPPL,--,570
HURJA,--,820,HURJA,--,820
ICFC,--,8479,ICFC,--,8479
IGI,--,18243,IGI,--,18243
ILBS,--,258,ILBS,--,258
JALPA,--,3380,JALPA,--,3380
JBBL,--,14616,JBBL,--,14616
JBLB,--,2066,JBLB,--,2066
JFL,--,3039,JFL,--,3039
JOSHI,--,1300,JOSHI,--,1300
JSLBB,--,368,JSLBB,--,368
KBL,--,12026,KBL,--,12026
KDBY,--,2500,KDBY,--,2500
