0,1,2,3,4,5
SPDL,--,--,122,,
MMF1,--,--,130,,
NRIC,--,--,20,,
MBJC,--,--,10,,
MBJC,--,--,10,,
AKPL,--,--,22,,
NABIL,--,--,20,,
PPCL,--,--,50,,
PPCL,--,--,100,,
NIFRA,--,--,100,,
NIFRA,--,--,19,,
UPPER,--,--,45,,
RADHI,--,--,10,,
NCCB,--,--,10,,
NIL,--,--,41,,
NIL,--,--,63,,
AKJCL,--,--,450,,
MBL,--,--,176,,
MLBL,--,--,1000,,
HIDCL,--,--,100,,
BARUN,--,--,100,,
CORBL,--,--,30,,
MLBS,--,--,53,,
MLBS,--,--,10,,
CZBIL,--,--,14,,
DDBL,--,--,10,,
JBBL,--,--,146,,
JBBL,--,--,119,,
SRBL,--,--,163,,
PICL,--,--,50,,
TPC,--,--,10,,
CFCL,--,--,85,,
SAHAS,--,--,10,,
GHL,--,--,10,,
MKJC,--,--,100,,
AKPL,--,--,70,,
AKPL,--,--,80,,
NBL,--,--,10,,
RLFL,--,--,141,,
RLFL,--,--,59,,
GBLBS,--,--,100,,
SBL,--,--,17,,
GBIME,--,--,50,,
SMATA,--,--,30,,
CGH,--,--,10,,
GVL,--,--,10,,
CIT,--,--,23,,
CIT,--,--,27,,
NLIC,--,--,88,,
NLIC,--,--,12,,
SPDL,--,--,250,,
KSBBL,--,--,181,,
KSBBL,--,--,200,,
KSBBL,--,--,592,,
NBL,--,--,10,,
NABIL,--,--,10,,
NFS,--,--,129,,
NFS,--,--,40,,
NFS,--,--,45,,
NFS,--,--,86,,
NIFRA,--,--,78,,
NIFRA,--,--,22,,
KPCL,--,--,500,,
SAHAS,--,--,10,,
NRIC,--,--,100,,
NICLBSL,--,--,20,,
ICFC,--,--,53,,
NBL,--,--,500,,
UIC,--,--,10,,
NGPL,--,--,90,,
SCB,--,--,20,,
MLBL,--,--,500,,
MLBL,--,--,500,,
MLBL,--,--,120,,
MLBL,--,--,20,,
MBJC,--,--,230,,
MBJC,--,--,60,,
MBJC,--,--,10,,
