BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,54,ACLBSL,--,54
ADBL,--,5206,ADBL,--,5206
AHPC,--,20804,AHPC,--,20804
AIL,--,190,AIL,--,190
AKBSL,--,10,AKBSL,--,10
AKJCL,--,7478,AKJCL,--,7478
AKPL,--,18146,AKPL,--,18146
ALBSL,--,133,ALBSL,--,133
ALICL,--,22632,ALICL,--,22632
API,--,33021,API,--,33021
BARUN,--,11962,BARUN,--,11962
BBC,--,30,BBC,--,30
BFC,--,3683,BFC,--,3683
BHL,--,390,BHL,--,390
BNHC,--,280,BNHC,--,280
BNT,--,20,BNT,--,20
BOKL,--,11688,BOKL,--,11688
BPCL,--,1328,BPCL,--,1328
CBBL,--,938,CBBL,--,938
CBL,--,20781,CBL,--,20781
CCBL,--,7994,CCBL,--,7994
CFCL,--,1286,CFCL,--,1286
CGH,--,1530,CGH,--,1530
CHCL,--,4761,CHCL,--,4761
CHDC,--,1250,CHDC,--,1250
CHL,--,1383,CHL,--,1383
CIT,--,6667,CIT,--,6667
CLBSL,--,301,CLBSL,--,301
CMF1,--,1000,CMF1,--,1000
CORBL,--,5172,CORBL,--,5172
CZBIL,--,9478,CZBIL,--,9478
DDBL,--,472,DDBL,--,472
DHPL,--,1820,DHPL,--,1820
EBL,--,3402,EBL,--,3402
EDBL,--,667,EDBL,--,667
ENL,--,1005,ENL,--,1005
FMDBL,--,1150,FMDBL,--,1150
FOWAD,--,803,FOWAD,--,803
GBBL,--,7388,GBBL,--,7388
GBIME,--,10179,GBIME,--,10179
GBLBS,--,787,GBLBS,--,787
GFCL,--,554,GFCL,--,554
GHL,--,5338,GHL,--,5338
GIC,--,800,GIC,--,800
GILB,--,365,GILB,--,365
GLBSL,--,42,GLBSL,--,42
GLH,--,641,GLH,--,641
GMFBS,--,28,GMFBS,--,28
GMFIL,--,1793,GMFIL,--,1793
GRDBL,--,280,GRDBL,--,280
GUFL,--,9015,GUFL,--,9015
GVL,--,28167,GVL,--,28167
HBL,--,3961,HBL,--,3961
HDHPC,--,11823,HDHPC,--,11823
HDL,--,2790,HDL,--,2790
HIDCL,--,28446,HIDCL,--,28446
HPPL,--,2000,HPPL,--,2000
HURJA,--,2430,HURJA,--,2430
ICFC,--,17275,ICFC,--,17275
IGI,--,2588,IGI,--,2588
ILBS,--,780,ILBS,--,780
JALPA,--,2435,JALPA,--,2435
JBBL,--,7698,JBBL,--,7698
JBLB,--,722,JBLB,--,722
JFL,--,762,JFL,--,762
JLI,--,2228,JLI,--,2228
JOSHI,--,495,JOSHI,--,495
JSLBB,--,24,JSLBB,--,24
KBL,--,232841,KBL,--,232841
KEF,--,1700,KEF,--,1700
KKHC,--,1721,KKHC,--,1721
KLBSL,--,10,KLBSL,--,10
KMCDB,--,195,KMCDB,--,195
KPCL,--,280,KPCL,--,280
KRBL,--,318,KRBL,--,318
KSBBL,--,11976,KSBBL,--,11976
LBBL,--,14088,LBBL,--,14088
LBL,--,1763,LBL,--,1763
LEC,--,305,LEC,--,305
LEMF,--,2700,LEMF,--,2700
LGIL,--,1990,LGIL,--,1990
LICN,--,5208,LICN,--,5208
LLBS,--,78,LLBS,--,78
LUK,--,2690,LUK,--,2690
MBJC,--,2790,MBJC,--,2790
MBL,--,13094,MBL,--,13094
MDB,--,2874,MDB,--,2874
MEGA,--,69641,MEGA,--,69641
MEGAPO,--,17752,MEGAPO,--,17752
MEN,--,195,MEN,--,195
MERO,--,389,MERO,--,389
MFIL,--,3184,MFIL,--,3184
MHNL,--,3674,MHNL,--,3674
MKJC,--,610,MKJC,--,610
MKLB,--,110,MKLB,--,110
MLBBL,--,150,MLBBL,--,150
MLBL,--,8443,MLBL,--,8443
MLBSL,--,127,MLBSL,--,127
MMF1,--,4475,MMF1,--,4475
MMFDB,--,201,MMFDB,--,201
MNBBL,--,2239,MNBBL,--,2239
MPFL,--,1112,MPFL,--,1112
MSLB,--,145,MSLB,--,145
NABBC,--,1431,NABBC,--,1431
NABIL,--,11277,NABIL,--,11277
NBF2,--,223870,NBF2,--,223870
NBF3,--,1200,NBF3,--,1200
NBL,--,9759,NBL,--,9759
NCCB,--,4267,NCCB,--,4267
NEF,--,2614,NEF,--,2614
NESDO,--,1537,NESDO,--,1537
NFS,--,2778,NFS,--,2778
NGPL,--,11102,NGPL,--,11102
NHDL,--,3623,NHDL,--,3623
NHPC,--,16124,NHPC,--,16124
NIB,--,82750,NIB,--,82750
NIBLPF,--,2575,NIBLPF,--,2575
NIBPO,--,23945,NIBPO,--,23945
NIBSF2,--,1200,NIBSF2,--,1200
NICA,--,28455,NICA,--,28455
NICL,--,2636,NICL,--,2636
NICLBSL,--,440,NICLBSL,--,440
NICSF,--,1300,NICSF,--,1300
NIFRA,--,20469,NIFRA,--,20469
NIL,--,2125,NIL,--,2125
NLBBL,--,540,NLBBL,--,540
NLG,--,111,NLG,--,111
NLIC,--,17974,NLIC,--,17974
NLICL,--,2745,NLICL,--,2745
NMB,--,8971,NMB,--,8971
NMB50,--,79381,NMB50,--,79381
NMBHF1,--,10322,NMBHF1,--,10322
NMBMF,--,65,NMBMF,--,65
NMFBS,--,402,NMFBS,--,402
NRIC,--,3107,NRIC,--,3107
NRN,--,7555,NRN,--,7555
NSLB,--,181,NSLB,--,181
NTC,--,2901,NTC,--,2901
NUBL,--,3607,NUBL,--,3607
NYADI,--,170,NYADI,--,170
OHL,--,501,OHL,--,501
PCBL,--,6744,PCBL,--,6744
PFL,--,1599,PFL,--,1599
PIC,--,279,PIC,--,279
PICL,--,681,PICL,--,681
PLI,--,700,PLI,--,700
PMHPL,--,820,PMHPL,--,820
PPCL,--,8640,PPCL,--,8640
PRIN,--,535,PRIN,--,535
PROFL,--,1171,PROFL,--,1171
PRVU,--,8482,PRVU,--,8482
PSF,--,3950,PSF,--,3950
RADHI,--,4933,RADHI,--,4933
RBCL,--,70,RBCL,--,70
RBCLPO,--,70,RBCLPO,--,70
RHPL,--,5763,RHPL,--,5763
RLFL,--,4001,RLFL,--,4001
RLI,--,380,RLI,--,380
RMDC,--,944,RMDC,--,944
RMF1,--,5300,RMF1,--,5300
RSDC,--,2718,RSDC,--,2718
RULB,--,420,RULB,--,420
RURU,--,120,RURU,--,120
SABSL,--,26,SABSL,--,26
SADBL,--,2264,SADBL,--,2264
SAHAS,--,5047,SAHAS,--,5047
SANIMA,--,4978,SANIMA,--,4978
SAPDBL,--,485,SAPDBL,--,485
SBI,--,1013,SBI,--,1013
SBL,--,3871,SBL,--,3871
SCB,--,5275,SCB,--,5275
SDBD87,--,100,SDBD87,--,100
SDLBSL,--,392,SDLBSL,--,392
SEF,--,1100,SEF,--,1100
SFCL,--,4544,SFCL,--,4544
SFMF,--,110000,SFMF,--,110000
SGI,--,140,SGI,--,140
SHEL,--,1062,SHEL,--,1062
SHINE,--,2154,SHINE,--,2154
SHIVM,--,14404,SHIVM,--,14404
SHL,--,2761,SHL,--,2761
SHPC,--,16132,SHPC,--,16132
SIC,--,190,SIC,--,190
SICL,--,5463,SICL,--,5463
SIFC,--,30,SIFC,--,30
SIL,--,277,SIL,--,277
SINDU,--,195,SINDU,--,195
SJCL,--,1790,SJCL,--,1790
SKBBL,--,1213,SKBBL,--,1213
SLBBL,--,563,SLBBL,--,563
SLCF,--,100,SLCF,--,100
SLI,--,370,SLI,--,370
SLICL,--,15706,SLICL,--,15706
SMB,--,10,SMB,--,10
SMFBS,--,20,SMFBS,--,20
SMFDB,--,20,SMFDB,--,20
SPC,--,4390,SPC,--,4390
SPDL,--,7242,SPDL,--,7242
SRBL,--,2735,SRBL,--,2735
SSHL,--,2241,SSHL,--,2241
STC,--,224,STC,--,224
SWBBL,--,258,SWBBL,--,258
SWMF,--,717,SWMF,--,717
TPC,--,860,TPC,--,860
TRH,--,506,TRH,--,506
UIC,--,1805,UIC,--,1805
ULBSL,--,1657,ULBSL,--,1657
UMHL,--,24949,UMHL,--,24949
UMRH,--,10,UMRH,--,10
UNHPL,--,19057,UNHPL,--,19057
UNL,--,50,UNL,--,50
UPCL,--,16640,UPCL,--,16640
UPPER,--,15226,UPPER,--,15226
USLB,--,29,USLB,--,29
VLBS,--,112,VLBS,--,112
WNLB,--,140,WNLB,--,140
