BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,419,ACLBSL,--,419
ADBL,--,11554,ADBL,--,11554
AHPC,--,66085,AHPC,--,66085
AKJCL,--,19734,AKJCL,--,19734
AKPL,--,84990,AKPL,--,84990
ALBSL,--,1284,ALBSL,--,1284
ALICL,--,9523,ALICL,--,9523
API,--,89096,API,--,89096
BARUN,--,2474,BARUN,--,2474
BFC,--,10253,BFC,--,10253
BHDC,--,8981,BHDC,--,8981
BHL,--,7467,BHL,--,7467
BNHC,--,345,BNHC,--,345
BNT,--,20,BNT,--,20
BPCL,--,7693,BPCL,--,7693
CBBL,--,4647,CBBL,--,4647
CFCL,--,19559,CFCL,--,19559
CGH,--,545,CGH,--,545
CHCL,--,7671,CHCL,--,7671
CHDC,--,5543,CHDC,--,5543
CHL,--,9361,CHL,--,9361
CIT,--,3690,CIT,--,3690
CLBSL,--,1215,CLBSL,--,1215
CMF1,--,17334,CMF1,--,17334
CMF2,--,1300,CMF2,--,1300
CORBL,--,3922,CORBL,--,3922
CZBIL,--,26130,CZBIL,--,26130
DDBL,--,3333,DDBL,--,3333
DHPL,--,10713,DHPL,--,10713
DORDI,--,15448,DORDI,--,15448
EBL,--,13967,EBL,--,13967
EDBL,--,12671,EDBL,--,12671
ENL,--,1838,ENL,--,1838
FMDBL,--,8509,FMDBL,--,8509
FOWAD,--,4708,FOWAD,--,4708
GBBL,--,16000,GBBL,--,16000
GBILD86/87,--,75,GBILD86/87,--,75
GBLBS,--,2854,GBLBS,--,2854
GFCL,--,15028,GFCL,--,15028
GHL,--,10443,GHL,--,10443
GILB,--,799,GILB,--,799
GIMES1,--,6500,GIMES1,--,6500
GLBSL,--,1984,GLBSL,--,1984
GLH,--,2297,GLH,--,2297
GMFBS,--,312,GMFBS,--,312
GMFIL,--,14192,GMFIL,--,14192
GRDBL,--,6078,GRDBL,--,6078
GUFL,--,19537,GUFL,--,19537
GVL,--,5495,GVL,--,5495
HBL,--,10129,HBL,--,10129
HDHPC,--,124197,HDHPC,--,124197
HDL,--,10385,HDL,--,10385
HEI,--,7195,HEI,--,7195
HHL,--,11412,HHL,--,11412
HIDCL,--,107478,HIDCL,--,107478
HIDCLP,--,16740,HIDCLP,--,16740
HPPL,--,2509,HPPL,--,2509
HURJA,--,1840,HURJA,--,1840
ICFC,--,22911,ICFC,--,22911
IGI,--,11447,IGI,--,11447
ILBS,--,772,ILBS,--,772
JALPA,--,3914,JALPA,--,3914
JBBL,--,24589,JBBL,--,24589
JBLB,--,2430,JBLB,--,2430
JFL,--,5848,JFL,--,5848
JOSHI,--,8154,JOSHI,--,8154
JSLBB,--,494,JSLBB,--,494
KBL,--,30911,KBL,--,30911
KDBY,--,14950,KDBY,--,14950
KEF,--,2200,KEF,--,2200
KKHC,--,2360,KKHC,--,2360
KLBSL,--,60,KLBSL,--,60
KMCDB,--,487,KMCDB,--,487
KPCL,--,1485,KPCL,--,1485
KRBL,--,10384,KRBL,--,10384
KSBBL,--,15839,KSBBL,--,15839
LBBL,--,30333,LBBL,--,30333
LBL,--,17114,LBL,--,17114
LEC,--,7105,LEC,--,7105
LEMF,--,5000,LEMF,--,5000
LICN,--,9006,LICN,--,9006
LLBS,--,493,LLBS,--,493
LUK,--,3000,LUK,--,3000
MBJC,--,16432,MBJC,--,16432
MBL,--,9357,MBL,--,9357
MBLD2085,--,25,MBLD2085,--,25
MDB,--,3034,MDB,--,3034
MEN,--,1620,MEN,--,1620
MERO,--,1131,MERO,--,1131
MFIL,--,7543,MFIL,--,7543
MFLD85,--,50,MFLD85,--,50
MHL,--,10660,MHL,--,10660
MHNL,--,6992,MHNL,--,6992
MKJC,--,5326,MKJC,--,5326
MKLB,--,795,MKLB,--,795
MLBBL,--,1287,MLBBL,--,1287
MLBL,--,22626,MLBL,--,22626
MLBS,--,200,MLBS,--,200
MLBSL,--,971,MLBSL,--,971
MMF1,--,5250,MMF1,--,5250
MMFDB,--,2027,MMFDB,--,2027
MNBBL,--,13820,MNBBL,--,13820
MPFL,--,15144,MPFL,--,15144
MSLB,--,123,MSLB,--,123
NABBC,--,5504,NABBC,--,5504
NABIL,--,31401,NABIL,--,31401
NBF2,--,5500,NBF2,--,5500
NBF3,--,4020,NBF3,--,4020
NBL,--,20938,NBL,--,20938
NBLD85,--,35,NBLD85,--,35
NCCB,--,92858,NCCB,--,92858
NEF,--,2185,NEF,--,2185
NESDO,--,8834,NESDO,--,8834
NFS,--,17780,NFS,--,17780
NGPL,--,6985,NGPL,--,6985
NHDL,--,6004,NHDL,--,6004
NHPC,--,35854,NHPC,--,35854
NIBD84,--,200,NIBD84,--,200
NIBLPF,--,6700,NIBLPF,--,6700
NIBSF2,--,20300,NIBSF2,--,20300
NICA,--,12623,NICA,--,12623
NICBF,--,19455,NICBF,--,19455
NICGF,--,13900,NICGF,--,13900
NICL,--,4810,NICL,--,4810
NICLBSL,--,4373,NICLBSL,--,4373
NICSF,--,9950,NICSF,--,9950
NIFRA,--,56279,NIFRA,--,56279
NIL,--,4404,NIL,--,4404
NLBBL,--,1030,NLBBL,--,1030
NLG,--,2880,NLG,--,2880
NLIC,--,26352,NLIC,--,26352
NLICL,--,7145,NLICL,--,7145
NMB,--,25522,NMB,--,25522
NMB50,--,4630,NMB50,--,4630
NMBHF1,--,23905,NMBHF1,--,23905
NMBMF,--,1777,NMBMF,--,1777
NMFBS,--,1909,NMFBS,--,1909
NRIC,--,28621,NRIC,--,28621
NRN,--,6106,NRN,--,6106
NSLB,--,1155,NSLB,--,1155
NTC,--,71510,NTC,--,71510
NUBL,--,3099,NUBL,--,3099
NYADI,--,2224,NYADI,--,2224
OHL,--,160,OHL,--,160
PBD85,--,25,PBD85,--,25
PBLD86,--,100,PBLD86,--,100
PCBL,--,30658,PCBL,--,30658
PFL,--,7004,PFL,--,7004
PICL,--,6998,PICL,--,6998
PMHPL,--,2527,PMHPL,--,2527
PPCL,--,7536,PPCL,--,7536
PROFL,--,15393,PROFL,--,15393
PRVU,--,21154,PRVU,--,21154
PSF,--,42150,PSF,--,42150
RADHI,--,28231,RADHI,--,28231
RBCL,--,140,RBCL,--,140
RFPL,--,10478,RFPL,--,10478
RHPL,--,15257,RHPL,--,15257
RIDI,--,47439,RIDI,--,47439
RLFL,--,8320,RLFL,--,8320
RMDC,--,2459,RMDC,--,2459
RMF1,--,2300,RMF1,--,2300
RSDC,--,1660,RSDC,--,1660
RULB,--,1158,RULB,--,1158
RURU,--,1590,RURU,--,1590
SABSL,--,251,SABSL,--,251
SADBL,--,13329,SADBL,--,13329
SAEF,--,15100,SAEF,--,15100
SAHAS,--,14205,SAHAS,--,14205
SANIMA,--,23500,SANIMA,--,23500
SAPDBL,--,4900,SAPDBL,--,4900
SBCF,--,3500,SBCF,--,3500
SBI,--,6011,SBI,--,6011
SBL,--,29922,SBL,--,29922
SCB,--,7537,SCB,--,7537
SDLBSL,--,458,SDLBSL,--,458
SFCL,--,15759,SFCL,--,15759
SGHC,--,6947,SGHC,--,6947
SHEL,--,2140,SHEL,--,2140
SHINE,--,15856,SHINE,--,15856
SHIVM,--,38498,SHIVM,--,38498
SHL,--,13017,SHL,--,13017
SHPC,--,21100,SHPC,--,21100
SICL,--,4950,SICL,--,4950
SIFC,--,10090,SIFC,--,10090
SIGS2,--,2000,SIGS2,--,2000
SINDU,--,4341,SINDU,--,4341
SJCL,--,13855,SJCL,--,13855
SKBBL,--,3048,SKBBL,--,3048
SLBBL,--,1309,SLBBL,--,1309
SLBSL,--,178,SLBSL,--,178
SLCF,--,3900,SLCF,--,3900
SMATA,--,214,SMATA,--,214
SMB,--,158,SMB,--,158
SMFBS,--,94,SMFBS,--,94
SMFDB,--,630,SMFDB,--,630
SPC,--,1875,SPC,--,1875
SPDL,--,13044,SPDL,--,13044
SRBL,--,27724,SRBL,--,27724
SSHL,--,11700,SSHL,--,11700
STC,--,822,STC,--,822
SWBBL,--,3189,SWBBL,--,3189
SWMF,--,1024,SWMF,--,1024
TPC,--,1726,TPC,--,1726
TRH,--,1285,TRH,--,1285
UHEWA,--,14620,UHEWA,--,14620
UIC,--,1394,UIC,--,1394
ULBSL,--,861,ULBSL,--,861
UMHL,--,37443,UMHL,--,37443
UMRH,--,7589,UMRH,--,7589
UNHPL,--,11998,UNHPL,--,11998
UNL,--,10,UNL,--,10
UPCL,--,58349,UPCL,--,58349
UPPER,--,22842,UPPER,--,22842
USHEC,--,9098,USHEC,--,9098
USLB,--,611,USLB,--,611
VLBS,--,783,VLBS,--,783
WNLB,--,417,WNLB,--,417
