BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,237,ACLBSL,--,237
ADBL,--,12123,ADBL,--,12123
AHPC,--,104990,AHPC,--,104990
AIL,--,3002,AIL,--,3002
AKBSL,--,4504,AKBSL,--,4504
AKJCL,--,43503,AKJCL,--,43503
AKPL,--,108544,AKPL,--,108544
ALBSL,--,907,ALBSL,--,907
ALICL,--,66856,ALICL,--,66856
API,--,90201,API,--,90201
BARUN,--,26284,BARUN,--,26284
BBC,--,154,BBC,--,154
BFC,--,15285,BFC,--,15285
BHL,--,6497,BHL,--,6497
BNHC,--,3987,BNHC,--,3987
BNT,--,300,BNT,--,300
BOKD86,--,50,BOKD86,--,50
BPCL,--,5990,BPCL,--,5990
CBBL,--,9564,CBBL,--,9564
CBL,--,11535,CBL,--,11535
CCBL,--,14390,CCBL,--,14390
CFCL,--,14833,CFCL,--,14833
CGH,--,2423,CGH,--,2423
CHCL,--,10231,CHCL,--,10231
CHDC,--,7882,CHDC,--,7882
CHL,--,16825,CHL,--,16825
CIT,--,7912,CIT,--,7912
CLBSL,--,1684,CLBSL,--,1684
CMF1,--,3200,CMF1,--,3200
CMF2,--,2738,CMF2,--,2738
CORBL,--,9921,CORBL,--,9921
CYCL,--,52,CYCL,--,52
CZBIL,--,13913,CZBIL,--,13913
DDBL,--,4752,DDBL,--,4752
DHPL,--,10647,DHPL,--,10647
EBL,--,5403,EBL,--,5403
EDBL,--,13311,EDBL,--,13311
ENL,--,4326,ENL,--,4326
FMDBL,--,9721,FMDBL,--,9721
FOWAD,--,6308,FOWAD,--,6308
GBBL,--,19430,GBBL,--,19430
GBD80/81,--,500,GBD80/81,--,500
GBLBS,--,3993,GBLBS,--,3993
GFCL,--,4557,GFCL,--,4557
GHL,--,19629,GHL,--,19629
GIC,--,939,GIC,--,939
GILB,--,1358,GILB,--,1358
GIMES1,--,10060,GIMES1,--,10060
GLBSL,--,760,GLBSL,--,760
GLH,--,6226,GLH,--,6226
GMFBS,--,140,GMFBS,--,140
GMFIL,--,29531,GMFIL,--,29531
GRDBL,--,5863,GRDBL,--,5863
GUFL,--,41178,GUFL,--,41178
GVL,--,9560,GVL,--,9560
HBL,--,2018,HBL,--,2018
HDHPC,--,58125,HDHPC,--,58125
HDL,--,19035,HDL,--,19035
HIDCL,--,93413,HIDCL,--,93413
HPPL,--,14366,HPPL,--,14366
HURJA,--,8952,HURJA,--,8952
ICFC,--,26173,ICFC,--,26173
ICFCD83,--,110,ICFCD83,--,110
IGI,--,29208,IGI,--,29208
ILBS,--,1792,ILBS,--,1792
JALPA,--,4302,JALPA,--,4302
JBBL,--,66723,JBBL,--,66723
JBLB,--,11737,JBLB,--,11737
JFL,--,11323,JFL,--,11323
JOSHI,--,19550,JOSHI,--,19550
JSLBB,--,627,JSLBB,--,627
KBL,--,32610,KBL,--,32610
