BStock,Buyer,BQty,SStock,Seller,SQty
ADBL,34,20,ADBL,21,20.0
AHPC,16,400,AHPC,3,520.0
AHPC,34,20,AKJCL,36,110.0
AHPC,59,100,API,3,2810.0
AKJCL,51,110,BFC,55,50.0
API,29,2000,CHCL,55,350.0
API,32,100,CZBIL,55,1030.0
API,51,40,EDBL,55,20.0
API,59,100,ENL,59,20.0
API,6,70,HIDCL,42,200.0
API,8,500,LBBL,55,22.0
BFC,59,50,LBBL,8,200.0
CHCL,36,350,MHNL,34,20.0
CZBIL,34,350,MLBSL,51,20.0
CZBIL,45,680,NABIL,55,100.0
EDBL,34,20,NHPC,3,800.0
ENL,14,20,NIFRA,36,200.0
HIDCL,48,200,NIFRA,42,42.0
LBBL,34,222,NLICL,20,400.0
MHNL,34,20,RADHI,55,80.0
MLBSL,37,20,RSDC,59,20.0
NABIL,16,50,SAHAS,51,100.0
NABIL,49,50,SBL,55,430.0
NHPC,51,800,SHEL,8,20.0
NIFRA,41,242,SHIVM,35,290.0
NLICL,13,400,SHIVM,41,120.0
RADHI,34,20,SHIVM,54,450.0
RADHI,59,60,SHIVM,58,70.0
RSDC,34,20,,,
SAHAS,29,100,,,
SBL,39,200,,,
SBL,45,230,,,
SHEL,34,20,,,
SHIVM,21,100,,,
SHIVM,28,200,,,
SHIVM,35,20,,,
SHIVM,37,80,,,
SHIVM,38,50,,,
SHIVM,41,20,,,
SHIVM,43,200,,,
SHIVM,45,100,,,
SHIVM,57,60,,,
SHIVM,58,100,,,
