BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,2816,ACLBSL,--,2816
ADBL,--,25770,ADBL,--,25770
AHPC,--,293691,AHPC,--,293691
AKJCL,--,126537,AKJCL,--,126537
AKPL,--,114295,AKPL,--,114295
ALBSL,--,3269,ALBSL,--,3269
ALICL,--,78172,ALICL,--,78172
API,--,408661,API,--,408661
BARUN,--,18388,BARUN,--,18388
BBC,--,400,BBC,--,400
BFC,--,25324,BFC,--,25324
BHDC,--,20066,BHDC,--,20066
BHL,--,19976,BHL,--,19976
BNHC,--,3475,BNHC,--,3475
BNT,--,165,BNT,--,165
BOKD86,--,100,BOKD86,--,100
BPCL,--,59239,BPCL,--,59239
CBBL,--,10860,CBBL,--,10860
CBLD88,--,25,CBLD88,--,25
CFCL,--,72504,CFCL,--,72504
CGH,--,6047,CGH,--,6047
CHCL,--,58229,CHCL,--,58229
CHDC,--,20493,CHDC,--,20493
CHL,--,37145,CHL,--,37145
CIT,--,27019,CIT,--,27019
CLBSL,--,6622,CLBSL,--,6622
CMF1,--,13420,CMF1,--,13420
CMF2,--,2700,CMF2,--,2700
CORBL,--,12169,CORBL,--,12169
CZBIL,--,85648,CZBIL,--,85648
DDBL,--,6640,DDBL,--,6640
DHPL,--,23865,DHPL,--,23865
DORDI,--,42312,DORDI,--,42312
EBL,--,72792,EBL,--,72792
EDBL,--,44657,EDBL,--,44657
ENL,--,5173,ENL,--,5173
FMDBL,--,37728,FMDBL,--,37728
FOWAD,--,9311,FOWAD,--,9311
GBBL,--,54469,GBBL,--,54469
GBD80/81,--,25,GBD80/81,--,25
GBILD86/87,--,125,GBILD86/87,--,125
GBLBS,--,13157,GBLBS,--,13157
GFCL,--,124461,GFCL,--,124461
GHL,--,45579,GHL,--,45579
GILB,--,2485,GILB,--,2485
GIMES1,--,12700,GIMES1,--,12700
GLBSL,--,554,GLBSL,--,554
GLH,--,17471,GLH,--,17471
GMFBS,--,930,GMFBS,--,930
GMFIL,--,67075,GMFIL,--,67075
GRDBL,--,14294,GRDBL,--,14294
GUFL,--,101636,GUFL,--,101636
GVL,--,46836,GVL,--,46836
HBL,--,13189,HBL,--,13189
HDL,--,37418,HDL,--,37418
HIDCL,--,542903,HIDCL,--,542903
HPPL,--,17120,HPPL,--,17120
HURJA,--,34792,HURJA,--,34792
ICFC,--,83719,ICFC,--,83719
ICFCD83,--,40,ICFCD83,--,40
IGI,--,127271,IGI,--,127271
ILBS,--,2346,ILBS,--,2346
JALPA,--,18070,JALPA,--,18070
JBBL,--,82383,JBBL,--,82383
JBLB,--,6762,JBLB,--,6762
JFL,--,33213,JFL,--,33213
JOSHI,--,36351,JOSHI,--,36351
JSLBB,--,931,JSLBB,--,931
KBL,--,126907,KBL,--,126907
KDBY,--,5820,KDBY,--,5820
KEF,--,7740,KEF,--,7740
KKHC,--,18584,KKHC,--,18584
KLBSL,--,205,KLBSL,--,205
KMCDB,--,5145,KMCDB,--,5145
KPCL,--,9016,KPCL,--,9016
KRBL,--,36412,KRBL,--,36412
KSBBL,--,62505,KSBBL,--,62505
LBBL,--,105941,LBBL,--,105941
LBL,--,44487,LBL,--,44487
LEC,--,22590,LEC,--,22590
LEMF,--,14500,LEMF,--,14500
LICN,--,32263,LICN,--,32263
LLBS,--,1802,LLBS,--,1802
LUK,--,3350,LUK,--,3350
MBJC,--,49095,MBJC,--,49095
MBL,--,70013,MBL,--,70013
MDB,--,34581,MDB,--,34581
MEN,--,18007,MEN,--,18007
MERO,--,7634,MERO,--,7634
MFIL,--,24142,MFIL,--,24142
MFLD85,--,40,MFLD85,--,40
MHNL,--,63498,MHNL,--,63498
MKJC,--,15514,MKJC,--,15514
MKLB,--,1175,MKLB,--,1175
MLBBL,--,1840,MLBBL,--,1840
MLBL,--,59652,MLBL,--,59652
MLBS,--,1160,MLBS,--,1160
MLBSL,--,1402,MLBSL,--,1402
MMF1,--,10940,MMF1,--,10940
MMFDB,--,937,MMFDB,--,937
MNBBL,--,52288,MNBBL,--,52288
