BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,467,ACLBSL,--,467
ADBL,--,12776,ADBL,--,12776
AHPC,--,31884,AHPC,--,31884
AKJCL,--,16746,AKJCL,--,16746
AKPL,--,30328,AKPL,--,30328
ALBSL,--,507,ALBSL,--,507
ALICL,--,19160,ALICL,--,19160
API,--,83973,API,--,83973
BARUN,--,9311,BARUN,--,9311
BBC,--,138,BBC,--,138
BFC,--,6502,BFC,--,6502
BHL,--,2485,BHL,--,2485
BNHC,--,180,BNHC,--,180
BNT,--,85,BNT,--,85
BOKD86,--,100,BOKD86,--,100
BPCL,--,5373,BPCL,--,5373
CBBL,--,4609,CBBL,--,4609
CBLD88,--,75,CBLD88,--,75
CCBL,--,15325,CCBL,--,15325
CFCL,--,51098,CFCL,--,51098
CGH,--,2028,CGH,--,2028
CHCL,--,2105,CHCL,--,2105
CHDC,--,14219,CHDC,--,14219
CHL,--,3467,CHL,--,3467
CIT,--,5635,CIT,--,5635
CLBSL,--,1650,CLBSL,--,1650
CMF1,--,102475,CMF1,--,102475
CMF2,--,4875,CMF2,--,4875
CORBL,--,2703,CORBL,--,2703
CZBIL,--,31928,CZBIL,--,31928
DDBL,--,1463,DDBL,--,1463
DHPL,--,4973,DHPL,--,4973
DORDI,--,8988,DORDI,--,8988
EBL,--,15812,EBL,--,15812
EBLCP,--,10,EBLCP,--,10
EDBL,--,3209,EDBL,--,3209
ENL,--,7373,ENL,--,7373
FMDBL,--,41120,FMDBL,--,41120
FOWAD,--,6681,FOWAD,--,6681
GBBL,--,13952,GBBL,--,13952
GBD80/81,--,500,GBD80/81,--,500
GBILD86/87,--,75,GBILD86/87,--,75
GBLBS,--,22958,GBLBS,--,22958
GFCL,--,7783,GFCL,--,7783
GHL,--,8629,GHL,--,8629
GILB,--,835,GILB,--,835
GIMES1,--,71957,GIMES1,--,71957
GLBSL,--,315,GLBSL,--,315
GLH,--,3030,GLH,--,3030
GMFBS,--,128,GMFBS,--,128
GMFIL,--,34686,GMFIL,--,34686
GRDBL,--,1641,GRDBL,--,1641
GUFL,--,43975,GUFL,--,43975
GVL,--,36197,GVL,--,36197
GWFD83,--,10,GWFD83,--,10
HBL,--,2761,HBL,--,2761
HDHPC,--,13651,HDHPC,--,13651
HDL,--,13185,HDL,--,13185
HIDCL,--,39979,HIDCL,--,39979
HPPL,--,8095,HPPL,--,8095
HURJA,--,3470,HURJA,--,3470
ICFC,--,28052,ICFC,--,28052
ICFCD83,--,100,ICFCD83,--,100
IGI,--,29754,IGI,--,29754
ILBS,--,1597,ILBS,--,1597
JALPA,--,4147,JALPA,--,4147
JBBL,--,20968,JBBL,--,20968
JBLB,--,3170,JBLB,--,3170
JFL,--,5564,JFL,--,5564
JOSHI,--,6015,JOSHI,--,6015
JSLBB,--,1094,JSLBB,--,1094
KBL,--,31065,KBL,--,31065
KEF,--,21744,KEF,--,21744
KKHC,--,3628,KKHC,--,3628
KLBSL,--,160,KLBSL,--,160
KMCDB,--,1868,KMCDB,--,1868
KPCL,--,2912,KPCL,--,2912
KRBL,--,5280,KRBL,--,5280
KSBBL,--,23263,KSBBL,--,23263
LBBL,--,16231,LBBL,--,16231
LBL,--,5421,LBL,--,5421
LEC,--,2560,LEC,--,2560
LEMF,--,4900,LEMF,--,4900
LICN,--,5094,LICN,--,5094
LLBS,--,819,LLBS,--,819
LUK,--,1600,LUK,--,1600
MBJC,--,7527,MBJC,--,7527
MBL,--,21648,MBL,--,21648
MDB,--,8666,MDB,--,8666
MEN,--,2283,MEN,--,2283
MERO,--,3100,MERO,--,3100
MFIL,--,9168,MFIL,--,9168
MHNL,--,6679,MHNL,--,6679
MKJC,--,1676,MKJC,--,1676
MKLB,--,109,MKLB,--,109
MLBBL,--,1141,MLBBL,--,1141
MLBL,--,16711,MLBL,--,16711
MLBS,--,908,MLBS,--,908
MLBSL,--,592,MLBSL,--,592
MMF1,--,14732,MMF1,--,14732
MMFDB,--,1311,MMFDB,--,1311
MNBBL,--,18381,MNBBL,--,18381
MPFL,--,7694,MPFL,--,7694
MSLB,--,60,MSLB,--,60
NABBC,--,2055,NABBC,--,2055
NABIL,--,28365,NABIL,--,28365
NBF2,--,6866,NBF2,--,6866
NBF3,--,8770,NBF3,--,8770
NBL,--,39036,NBL,--,39036
NBLD82,--,575,NBLD82,--,575
NBLD85,--,125,NBLD85,--,125
NCCB,--,34373,NCCB,--,34373
NEF,--,4310,NEF,--,4310
NESDO,--,2594,NESDO,--,2594
NFS,--,7248,NFS,--,7248
NGPL,--,23000,NGPL,--,23000
NHDL,--,3501,NHDL,--,3501
NHPC,--,49383,NHPC,--,49383
NIBD84,--,250,NIBD84,--,250
NIBLPF,--,13709,NIBLPF,--,13709
NIBSF2,--,27900,NIBSF2,--,27900
NICA,--,119246,NICA,--,119246
NICBF,--,23250,NICBF,--,23250
NICGF,--,13449,NICGF,--,13449
NICL,--,2788,NICL,--,2788
NICLBSL,--,2382,NICLBSL,--,2382
NICSF,--,8100,NICSF,--,8100
NIFRA,--,38511,NIFRA,--,38511
NIL,--,3379,NIL,--,3379
NLBBL,--,1345,NLBBL,--,1345
NLG,--,3525,NLG,--,3525
NLIC,--,26933,NLIC,--,26933
NLICL,--,5762,NLICL,--,5762
NMB,--,26791,NMB,--,26791
NMB50,--,3440,NMB50,--,3440
NMBMF,--,525,NMBMF,--,525
NMFBS,--,6701,NMFBS,--,6701
NRIC,--,64115,NRIC,--,64115
NRN,--,11664,NRN,--,11664
NSLB,--,163,NSLB,--,163
NTC,--,32026,NTC,--,32026
NUBL,--,4348,NUBL,--,4348
NYADI,--,1710,NYADI,--,1710
OHL,--,96,OHL,--,96
PBD85,--,175,PBD85,--,175
PBLD86,--,50,PBLD86,--,50
PCBL,--,40850,PCBL,--,40850
PFL,--,4260,PFL,--,4260
PICL,--,10337,PICL,--,10337
PMHPL,--,8185,PMHPL,--,8185
PPCL,--,19393,PPCL,--,19393
PROFL,--,11480,PROFL,--,11480
PROFLP,--,3239,PROFLP,--,3239
PRVU,--,27615,PRVU,--,27615
PSF,--,16550,PSF,--,16550
RADHI,--,17110,RADHI,--,17110
RBCL,--,267,RBCL,--,267
RBCLPO,--,160,RBCLPO,--,160
RFPL,--,7407,RFPL,--,7407
RHPL,--,8680,RHPL,--,8680
RLFL,--,13611,RLFL,--,13611
RMDC,--,9305,RMDC,--,9305
RMF1,--,8100,RMF1,--,8100
RSDC,--,10893,RSDC,--,10893
RULB,--,1070,RULB,--,1070
RURU,--,196,RURU,--,196
SABSL,--,303,SABSL,--,303
SADBL,--,28272,SADBL,--,28272
SAEF,--,3650,SAEF,--,3650
SAHAS,--,9231,SAHAS,--,9231
SANIMA,--,58778,SANIMA,--,58778
SAPDBL,--,1826,SAPDBL,--,1826
SBCF,--,4800,SBCF,--,4800
SBI,--,34951,SBI,--,34951
SBIBD86,--,50,SBIBD86,--,50
SBL,--,25034,SBL,--,25034
SBLD83,--,300,SBLD83,--,300
SBLD84,--,14,SBLD84,--,14
SCB,--,2845,SCB,--,2845
SDBD87,--,25,SDBD87,--,25
SDLBSL,--,425,SDLBSL,--,425
SEF,--,3497,SEF,--,3497
SFCL,--,18131,SFCL,--,18131
SFMF,--,500,SFMF,--,500
SHEL,--,2465,SHEL,--,2465
SHINE,--,21463,SHINE,--,21463
SHIVM,--,192866,SHIVM,--,192866
SHL,--,7725,SHL,--,7725
SHPC,--,23093,SHPC,--,23093
SICL,--,10174,SICL,--,10174
SIFC,--,11209,SIFC,--,11209
SINDU,--,5930,SINDU,--,5930
SJCL,--,4170,SJCL,--,4170
SKBBL,--,7192,SKBBL,--,7192
SLBBL,--,1901,SLBBL,--,1901
SLBSL,--,40,SLBSL,--,40
SLCF,--,1500,SLCF,--,1500
SMATA,--,560,SMATA,--,560
SMB,--,10,SMB,--,10
SMFBS,--,116,SMFBS,--,116
SMFDB,--,716,SMFDB,--,716
SPC,--,867,SPC,--,867
SPDL,--,24607,SPDL,--,24607
SRBL,--,66680,SRBL,--,66680
SRD80,--,200,SRD80,--,200
SSHL,--,1935,SSHL,--,1935
STC,--,236,STC,--,236
SWBBL,--,6111,SWBBL,--,6111
SWMF,--,2113,SWMF,--,2113
TPC,--,2416,TPC,--,2416
TRH,--,3710,TRH,--,3710
UIC,--,3660,UIC,--,3660
ULBSL,--,1385,ULBSL,--,1385
UMHL,--,37311,UMHL,--,37311
UMRH,--,4167,UMRH,--,4167
UNHPL,--,16527,UNHPL,--,16527
UNL,--,30,UNL,--,30
UPCL,--,42042,UPCL,--,42042
UPPER,--,64746,UPPER,--,64746
USLB,--,298,USLB,--,298
VLBS,--,361,VLBS,--,361
WNLB,--,287,WNLB,--,287
