BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,20,ACLBSL,--,20
ADBL,--,92,ADBL,--,92
AHPC,--,167,AHPC,--,167
AKJCL,--,1190,AKJCL,--,1190
AKPL,--,40,AKPL,--,40
API,--,2332,API,--,2332
AVYAN,--,3040,AVYAN,--,3040
BARUN,--,40,BARUN,--,40
BFC,--,8472,BFC,--,8472
BHDC,--,260,BHDC,--,260
BHL,--,110,BHL,--,110
BPCL,--,100,BPCL,--,100
CBBL,--,70,CBBL,--,70
CCBD88,--,25,CCBD88,--,25
CGH,--,200,CGH,--,200
CHCL,--,110,CHCL,--,110
CHDC,--,40,CHDC,--,40
CHL,--,50,CHL,--,50
CIT,--,60,CIT,--,60
CZBIL,--,1302,CZBIL,--,1302
DDBL,--,15,DDBL,--,15
DLBS,--,57,DLBS,--,57
DORDI,--,80,DORDI,--,80
EBL,--,47144,EBL,--,47144
ENL,--,650,ENL,--,650
FMDBL,--,15,FMDBL,--,15
FOWAD,--,40,FOWAD,--,40
GBBL,--,8400,GBBL,--,8400
GFCL,--,150,GFCL,--,150
GHL,--,247,GHL,--,247
GIMES1,--,1000,GIMES1,--,1000
GLH,--,40,GLH,--,40
GMFBS,--,20,GMFBS,--,20
GMFIL,--,230,GMFIL,--,230
GUFL,--,70,GUFL,--,70
GVL,--,70,GVL,--,70
HBL,--,160,HBL,--,160
HDHPC,--,590,HDHPC,--,590
HDL,--,458,HDL,--,458
HEIP,--,200,HEIP,--,200
HHL,--,140,HHL,--,140
HIDCL,--,1104,HIDCL,--,1104
ICFC,--,260,ICFC,--,260
JALPA,--,110,JALPA,--,110
JBBL,--,360,JBBL,--,360
JBLB,--,114,JBLB,--,114
JOSHI,--,1620,JOSHI,--,1620
JSLBB,--,20,JSLBB,--,20
KDBY,--,700,KDBY,--,700
KKHC,--,200,KKHC,--,200
KPCL,--,32,KPCL,--,32
KRBL,--,20,KRBL,--,20
KSBBL,--,155,KSBBL,--,155
LBBL,--,2359,LBBL,--,2359
LBL,--,1305,LBL,--,1305
LEC,--,40,LEC,--,40
LEMF,--,200,LEMF,--,200
LICN,--,7200,LICN,--,7200
MBJC,--,120,MBJC,--,120
MBL,--,40,MBL,--,40
MDB,--,1094,MDB,--,1094
MERO,--,120,MERO,--,120
MFIL,--,156,MFIL,--,156
MHL,--,100,MHL,--,100
MLBL,--,1074,MLBL,--,1074
MLBS,--,50,MLBS,--,50
MNBBL,--,1042,MNBBL,--,1042
NABBC,--,20,NABBC,--,20
NABIL,--,4717,NABIL,--,4717
NBL,--,36175,NBL,--,36175
NESDO,--,40,NESDO,--,40
NGPL,--,100,NGPL,--,100
NHPC,--,2148,NHPC,--,2148
NICA,--,1690,NICA,--,1690
NICFC,--,200,NICFC,--,200
NICGF,--,100,NICGF,--,100
NIFRA,--,3502,NIFRA,--,3502
NLIC,--,1454,NLIC,--,1454
NLICL,--,146,NLICL,--,146
NMB,--,4624,NMB,--,4624
NRIC,--,534,NRIC,--,534
NRN,--,107,NRN,--,107
NTC,--,20,NTC,--,20
NUBL,--,10,NUBL,--,10
NYADI,--,220,NYADI,--,220
PBD88,--,25,PBD88,--,25
PCBL,--,2740,PCBL,--,2740
PICL,--,11,PICL,--,11
PPCL,--,60,PPCL,--,60
PPL,--,1560,PPL,--,1560
PRVU,--,6540,PRVU,--,6540
RADHI,--,57,RADHI,--,57
RFPL,--,290,RFPL,--,290
RHGCL,--,120,RHGCL,--,120
RHPL,--,90,RHPL,--,90
RIDI,--,560,RIDI,--,560
RSDC,--,220,RSDC,--,220
RULB,--,90,RULB,--,90
RURU,--,182,RURU,--,182
SADBL,--,1200,SADBL,--,1200
SAHAS,--,210,SAHAS,--,210
SANIMA,--,8320,SANIMA,--,8320
SBI,--,303,SBI,--,303
SBL,--,415,SBL,--,415
SCB,--,60,SCB,--,60
SFCL,--,800,SFCL,--,800
SGHC,--,50,SGHC,--,50
SHIVM,--,50,SHIVM,--,50
SHL,--,2900,SHL,--,2900
SHPC,--,240,SHPC,--,240
SIFC,--,25,SIFC,--,25
SJCL,--,80,SJCL,--,80
SMB,--,20,SMB,--,20
SPDL,--,136,SPDL,--,136
SPHL,--,1030,SPHL,--,1030
SSHL,--,800,SSHL,--,800
UHEWA,--,540,UHEWA,--,540
UIC,--,60,UIC,--,60
ULBSL,--,20,ULBSL,--,20
UMHL,--,831,UMHL,--,831
UNHPL,--,600,UNHPL,--,600
UNL,--,135,UNL,--,135
UPCL,--,1300,UPCL,--,1300
UPPER,--,1186,UPPER,--,1186
USHEC,--,100,USHEC,--,100
USLB,--,32,USLB,--,32
