BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,391,ACLBSL,--,391
ADBL,--,10407,ADBL,--,10407
ADBLD83,--,400,ADBLD83,--,400
AHPC,--,86586,AHPC,--,86586
AIL,--,4240,AIL,--,4240
AKJCL,--,18476,AKJCL,--,18476
AKPL,--,54377,AKPL,--,54377
ALBSL,--,440,ALBSL,--,440
ALICL,--,27802,ALICL,--,27802
API,--,61069,API,--,61069
BARUN,--,26341,BARUN,--,26341
BBC,--,440,BBC,--,440
BFC,--,11568,BFC,--,11568
BNHC,--,2848,BNHC,--,2848
BNT,--,67,BNT,--,67
BOKL,--,39714,BOKL,--,39714
BPCL,--,5599,BPCL,--,5599
CBBL,--,8106,CBBL,--,8106
CBL,--,18034,CBL,--,18034
CCBL,--,48426,CCBL,--,48426
CFCL,--,7987,CFCL,--,7987
CGH,--,2575,CGH,--,2575
CHCL,--,12662,CHCL,--,12662
CHDC,--,3394,CHDC,--,3394
CHL,--,10686,CHL,--,10686
CIT,--,11451,CIT,--,11451
CLBSL,--,1087,CLBSL,--,1087
CMF2,--,10000,CMF2,--,10000
CORBL,--,288,CORBL,--,288
CZBIL,--,33081,CZBIL,--,33081
DDBL,--,2454,DDBL,--,2454
DHPL,--,6350,DHPL,--,6350
EBL,--,7550,EBL,--,7550
EDBL,--,3808,EDBL,--,3808
ENL,--,1247,ENL,--,1247
FMDBL,--,5108,FMDBL,--,5108
FOWAD,--,3976,FOWAD,--,3976
GBBL,--,12779,GBBL,--,12779
GBIME,--,29363,GBIME,--,29363
GBLBS,--,2955,GBLBS,--,2955
GFCL,--,5112,GFCL,--,5112
GHL,--,10803,GHL,--,10803
GIC,--,18913,GIC,--,18913
GILB,--,984,GILB,--,984
GIMES1,--,10860,GIMES1,--,10860
GLBSL,--,700,GLBSL,--,700
GLH,--,2471,GLH,--,2471
GMFBS,--,118,GMFBS,--,118
GMFIL,--,4416,GMFIL,--,4416
GRDBL,--,2153,GRDBL,--,2153
GUFL,--,10941,GUFL,--,10941
GVL,--,5720,GVL,--,5720
HDHPC,--,21872,HDHPC,--,21872
HDL,--,9107,HDL,--,9107
HIDCL,--,63322,HIDCL,--,63322
HPPL,--,5768,HPPL,--,5768
HURJA,--,8062,HURJA,--,8062
ICFC,--,13765,ICFC,--,13765
ICFCD83,--,50,ICFCD83,--,50
IGI,--,4723,IGI,--,4723
ILBS,--,1582,ILBS,--,1582
JALPA,--,6747,JALPA,--,6747
JBBL,--,41568,JBBL,--,41568
JBLB,--,2734,JBLB,--,2734
JFL,--,4060,JFL,--,4060
JLI,--,9684,JLI,--,9684
JOSHI,--,10086,JOSHI,--,10086
JSLBB,--,414,JSLBB,--,414
KBL,--,41379,KBL,--,41379
KBLPO,--,50000,KBLPO,--,50000
KEF,--,1650,KEF,--,1650
KKHC,--,12866,KKHC,--,12866
KLBSL,--,1516,KLBSL,--,1516
KMCDB,--,937,KMCDB,--,937
KPCL,--,4080,KPCL,--,4080
KRBL,--,1033,KRBL,--,1033
KSBBL,--,13707,KSBBL,--,13707
LBBL,--,20834,LBBL,--,20834
LBL,--,8768,LBL,--,8768
LEC,--,20139,LEC,--,20139
LEMF,--,28000,LEMF,--,28000
LGIL,--,14258,LGIL,--,14258
LICN,--,9114,LICN,--,9114
LLBS,--,167,LLBS,--,167
LUK,--,1100,LUK,--,1100
MBJC,--,6169,MBJC,--,6169
MBL,--,26005,MBL,--,26005
MDB,--,2171,MDB,--,2171
MEGA,--,40891,MEGA,--,40891
MEN,--,7850,MEN,--,7850
MERO,--,4564,MERO,--,4564
MFIL,--,6507,MFIL,--,6507
MHNL,--,3218,MHNL,--,3218
MKJC,--,2990,MKJC,--,2990
MKLB,--,167,MKLB,--,167
MLBBL,--,1975,MLBBL,--,1975
MLBL,--,33253,MLBL,--,33253
MLBS,--,400,MLBS,--,400
MLBSL,--,772,MLBSL,--,772
MMF1,--,17210,MMF1,--,17210
MMFDB,--,460,MMFDB,--,460
MNBBL,--,20930,MNBBL,--,20930
MPFL,--,4562,MPFL,--,4562
MSLB,--,140,MSLB,--,140
NABBC,--,3439,NABBC,--,3439
NABIL,--,38844,NABIL,--,38844
NBF2,--,43867,NBF2,--,43867
NBF3,--,11531,NBF3,--,11531
NBL,--,52604,NBL,--,52604
NBLD82,--,45,NBLD82,--,45
NCCB,--,26562,NCCB,--,26562
NEF,--,89058,NEF,--,89058
NESDO,--,8176,NESDO,--,8176
NFS,--,8112,NFS,--,8112
NGPL,--,29250,NGPL,--,29250
NHDL,--,10806,NHDL,--,10806
NHPC,--,63402,NHPC,--,63402
NIBD84,--,50,NIBD84,--,50
NIBLPF,--,5270,NIBLPF,--,5270
NIBSF2,--,900,NIBSF2,--,900
NICA,--,32822,NICA,--,32822
NICAD8283,--,200,NICAD8283,--,200
NICBF,--,46500,NICBF,--,46500
NICGF,--,31000,NICGF,--,31000
NICL,--,14411,NICL,--,14411
NICLBSL,--,3417,NICLBSL,--,3417
NICSF,--,1100,NICSF,--,1100
NIFRA,--,58746,NIFRA,--,58746
NIL,--,5948,NIL,--,5948
NLBBL,--,1386,NLBBL,--,1386
NLG,--,7034,NLG,--,7034
NLIC,--,39881,NLIC,--,39881
NLICL,--,13837,NLICL,--,13837
NMB,--,15994,NMB,--,15994
NMB50,--,25830,NMB50,--,25830
NMBHF1,--,39325,NMBHF1,--,39325
NMBMF,--,1450,NMBMF,--,1450
NMFBS,--,1429,NMFBS,--,1429
NRIC,--,19568,NRIC,--,19568
NRN,--,3668,NRN,--,3668
NSLB,--,1363,NSLB,--,1363
NTC,--,17311,NTC,--,17311
NUBL,--,4350,NUBL,--,4350
NYADI,--,4476,NYADI,--,4476
OHL,--,2892,OHL,--,2892
PCBL,--,59577,PCBL,--,59577
PFL,--,3648,PFL,--,3648
PIC,--,7171,PIC,--,7171
PICL,--,14808,PICL,--,14808
PLI,--,11205,PLI,--,11205
PMHPL,--,6217,PMHPL,--,6217
PPCL,--,12610,PPCL,--,12610
PRIN,--,4095,PRIN,--,4095
PROFL,--,3890,PROFL,--,3890
PRVU,--,31832,PRVU,--,31832
PSF,--,7045,PSF,--,7045
RADHI,--,14976,RADHI,--,14976
RBCL,--,998,RBCL,--,998
RBCLPO,--,570,RBCLPO,--,570
RHPL,--,22584,RHPL,--,22584
RLFL,--,4640,RLFL,--,4640
RLI,--,4513,RLI,--,4513
RMDC,--,2001,RMDC,--,2001
RMF1,--,30200,RMF1,--,30200
RSDC,--,3841,RSDC,--,3841
RULB,--,2080,RULB,--,2080
RURU,--,43,RURU,--,43
SABSL,--,481,SABSL,--,481
SADBL,--,16730,SADBL,--,16730
SAEF,--,223601,SAEF,--,223601
SAHAS,--,19373,SAHAS,--,19373
SANIMA,--,23082,SANIMA,--,23082
SAPDBL,--,5010,SAPDBL,--,5010
SBCF,--,4800,SBCF,--,4800
SBI,--,6778,SBI,--,6778
SBL,--,26024,SBL,--,26024
SCB,--,6962,SCB,--,6962
SDBD87,--,25,SDBD87,--,25
SDLBSL,--,1042,SDLBSL,--,1042
SEF,--,2000,SEF,--,2000
SFCL,--,1946,SFCL,--,1946
SFMF,--,43480,SFMF,--,43480
SGI,--,2925,SGI,--,2925
SHEL,--,2410,SHEL,--,2410
SHINE,--,14229,SHINE,--,14229
SHIVM,--,21497,SHIVM,--,21497
SHL,--,13991,SHL,--,13991
SHPC,--,27568,SHPC,--,27568
SIC,--,1679,SIC,--,1679
SICL,--,2658,SICL,--,2658
SIFC,--,7693,SIFC,--,7693
SIGS2,--,1100,SIGS2,--,1100
SIL,--,10440,SIL,--,10440
SINDU,--,4083,SINDU,--,4083
SJCL,--,16849,SJCL,--,16849
SKBBL,--,22397,SKBBL,--,22397
SLBBL,--,2055,SLBBL,--,2055
SLBSL,--,3786,SLBSL,--,3786
SLCF,--,28200,SLCF,--,28200
SLI,--,15120,SLI,--,15120
SLICL,--,39570,SLICL,--,39570
SMATA,--,631,SMATA,--,631
SMB,--,350,SMB,--,350
SMFBS,--,124,SMFBS,--,124
SMFDB,--,540,SMFDB,--,540
SPC,--,550,SPC,--,550
SPDL,--,29355,SPDL,--,29355
SRBL,--,13733,SRBL,--,13733
SSHL,--,8580,SSHL,--,8580
STC,--,1062,STC,--,1062
SWBBL,--,1197,SWBBL,--,1197
