0,1,2,3,4,5
SAHAS,25,29,10,,
SHEL,49,4,10,,
RMDC,10,41,50,,
NABIL,10,41,10,,
MNBBL,48,28,15,,
PRVU,1,57,80,,
NRIC,11,43,10,,
NMB,58,22,200,,
SIL,19,14,100,,
MNBBL,25,28,20,,
MNBBL,25,54,180,,
MNBBL,8,54,10,,
MNBBL,42,54,10,,
MBJC,57,18,10,,
BNHC,51,25,10,,
MFIL,38,35,50,,
NMB,26,22,50,,
PRVU,43,57,34,,
NIL,58,28,30,,
SAHAS,29,52,50,,
ADBL,28,14,10,,
CBBL,34,6,10,,
CBBL,34,11,50,,
UPCL,11,19,20,,
UPCL,50,19,807,,
UPCL,58,19,95,,
ULI,29,18,10,,
ADBL,52,14,100,,
SBL,46,21,114,,
JLI,38,48,10,,
MBL,57,26,70,,
MBL,14,26,20,,
AIL,14,14,10,,
AIL,42,14,10,,
AIL,14,14,80,,
SABSL,49,38,10,,
SABSL,49,34,12,,
PRVU,58,57,28,,
RLFL,46,45,50,,
NLICL,14,42,60,,
NLICL,55,42,50,,
NGPL,57,39,10,,
BPCL,34,35,10,,
SHEL,49,38,10,,
PLI,58,18,10,,
SHIVM,29,58,50,,
NLIC,6,56,50,,
NICA,40,59,100,,
SABSL,49,34,10,,
SHIVM,22,58,100,,
RADHI,28,49,94,,
UPCL,58,38,100,,
MEGA,35,28,63,,
MEGA,57,28,55,,
MEGA,59,28,102,,
SJCL,16,3,20,,
SJCL,45,3,40,,
SJCL,21,3,30,,
SJCL,47,3,100,,
SJCL,7,3,270,,
MBJC,34,29,60,,
MBJC,39,29,20,,
MBJC,19,29,540,,
MBJC,16,29,80,,
NIFRA,57,43,12,,
MBJC,16,41,10,,
MLBL,58,55,200,,
NICA,34,59,50,,
MBJC,16,45,10,,
MBL,14,19,20,,
RHPL,45,28,90,,
NICA,57,59,25,,
NABIL,58,52,20,,
UPCL,50,42,73,,
UPCL,53,42,27,,
NIFRA,14,43,18,,
NIFRA,38,43,26,,
NIFRA,34,43,10,,
GIC,55,16,10,,
NLIC,58,4,1409,,
SAHAS,29,38,10,,
RLFL,46,32,427,,
RLFL,48,32,200,,
RLFL,28,32,300,,
RLFL,4,32,30,,
RLFL,29,32,250,,
RLFL,21,32,83,,
SLI,22,41,90,,
PROFL,45,3,140,,
PROFL,21,3,78,,
MKJC,38,7,100,,
ILBS,29,45,12,,
HDL,22,49,10,,
PRVU,51,57,41,,
