0,1,2,3,4,5
MHL,--,--,10,,
NTC,--,--,33,,
MEN,--,--,10,,
UMRH,--,--,10,,
MEN,--,--,10,,
GBBL,--,--,27,,
NABIL,--,--,15,,
AVYAN,--,--,10,,
ICFC,--,--,500,,
ICFC,--,--,34,,
GVL,--,--,10,,
SHIVM,--,--,54,,
SHIVM,--,--,10,,
SHIVM,--,--,36,,
NMB,--,--,393,,
NIFRA,--,--,10,,
SBL,--,--,100,,
GVL,--,--,40,,
GVL,--,--,70,,
GVL,--,--,10,,
GVL,--,--,50,,
JOSHI,--,--,75,,
JOSHI,--,--,25,,
GLH,--,--,10,,
PRVU,--,--,400,,
SPDL,--,--,89,,
UPPER,--,--,50,,
AVYAN,--,--,10,,
SPDL,--,--,11,,
KSBBL,--,--,220,,
KSBBL,--,--,10,,
KSBBL,--,--,20,,
PRVU,--,--,28,,
PPL,--,--,50,,
SANIMA,--,--,102,,
SANIMA,--,--,98,,
NFS,--,--,30,,
NFS,--,--,60,,
NFS,--,--,30,,
NFS,--,--,370,,
HIDCL,--,--,10,,
NABIL,--,--,40,,
CBBL,--,--,20,,
KPCL,--,--,463,,
KPCL,--,--,20,,
AHPC,--,--,20,,
NMB,--,--,287,,
SHL,--,--,160,,
NIFRA,--,--,221,,
NIFRA,--,--,237,,
NIFRA,--,--,10,,
NIFRA,--,--,32,,
SANIMA,--,--,127,,
SANIMA,--,--,13,,
SANIMA,--,--,10,,
SANIMA,--,--,50,,
NABIL,--,--,18,,
CBBL,--,--,10,,
AVYAN,--,--,10,,
NMB,--,--,13,,
JBLB,--,--,30,,
JBLB,--,--,10,,
AVYAN,--,--,10,,
NABIL,--,--,66,,
NABIL,--,--,223,,
NABIL,--,--,50,,
NABIL,--,--,10,,
NABIL,--,--,60,,
NABIL,--,--,100,,
NABIL,--,--,33,,
NHPC,--,--,40,,
NHPC,--,--,151,,
MHL,--,--,10,,
LEC,--,--,100,,
NESDO,--,--,10,,
EBL,--,--,250,,
NMB,--,--,10,,
AHPC,--,--,13,,
HIDCL,--,--,12,,
NICA,--,--,82,,
PPL,--,--,50,,
GBBL,--,--,52,,
GBBL,--,--,348,,
GBBL,--,--,200,,
GBBL,--,--,100,,
GBBL,--,--,200,,
GBBL,--,--,100,,
AVYAN,--,--,10,,
NABIL,--,--,50,,
NABIL,--,--,20,,
SRBL,--,--,17,,
NIFRA,--,--,54,,
RLFL,--,--,154,,
SRBL,--,--,530,,
SRBL,--,--,70,,
SRBL,--,--,10,,
SRBL,--,--,100,,
SRBL,--,--,180,,
SRBL,--,--,100,,
NABIL,--,--,40,,
MHL,--,--,10,,
RIDI,--,--,135,,
RIDI,--,--,100,,
HDHPC,--,--,199,,
DORDI,--,--,700,,
AVYAN,--,--,10,,
PPL,--,--,10,,
PPL,--,--,10,,
PPL,--,--,10,,
PPL,--,--,10,,
PPL,--,--,10,,
BFC,--,--,400,,
BFC,--,--,87,,
AHPC,--,--,40,,
HIDCL,--,--,12,,
HDL,--,--,10,,
MMF1,--,--,400,,
NABIL,--,--,30,,
PPL,--,--,50,,
NIFRA,--,--,18,,
NIFRA,--,--,46,,
CZBIL,--,--,11,,
NRIC,--,--,56,,
NRIC,--,--,24,,
NLICL,--,--,10,,
PPL,--,--,10,,
SLBSL,--,--,10,,
SLBSL,--,--,25,,
SLBSL,--,--,20,,
SLBSL,--,--,25,,
SLBSL,--,--,13,,
GBLBS,--,--,55,,
NUBL,--,--,100,,
NUBL,--,--,10,,
NUBL,--,--,38,,
PPL,--,--,10,,
MBL,--,--,62,,
NABIL,--,--,40,,
UMRH,--,--,360,,
UMRH,--,--,60,,
UMRH,--,--,10,,
PPL,--,--,10,,
DORDI,--,--,2000,,
GBLBS,--,--,10,,
GBLBS,--,--,10,,
AVYAN,--,--,10,,
NRN,--,--,17,,
PBD88,--,--,25,,
SPC,--,--,10,,
NABIL,--,--,10,,
SANIMA,--,--,20,,
PPL,--,--,10,,
NICA,--,--,228,,
NICA,--,--,100,,
NICA,--,--,20,,
NICA,--,--,52,,
AVYAN,--,--,10,,
SHIVM,--,--,14,,
SHIVM,--,--,340,,
SHIVM,--,--,35,,
SHIVM,--,--,100,,
SHIVM,--,--,11,,
FOWAD,--,--,100,,
MBL,--,--,50,,
RFPL,--,--,10,,
FMDBL,--,--,100,,
AKJCL,--,--,372,,
AKJCL,--,--,30,,
AKJCL,--,--,20,,
AKJCL,--,--,78,,
BARUN,--,--,150,,
CZBIL,--,--,11,,
LBBL,--,--,1645,,
LBBL,--,--,105,,
LBBL,--,--,200,,
LBBL,--,--,50,,
LBBL,--,--,500,,
HIDCL,--,--,12,,
NHPC,--,--,120,,
SGHC,--,--,10,,
NRIC,--,--,76,,
NRIC,--,--,135,,
NRIC,--,--,75,,
NRIC,--,--,200,,
NRIC,--,--,14,,
CZBIL,--,--,11,,
JBBL,--,--,24,,
GBLBS,--,--,10,,
HDHPC,--,--,55,,
HDHPC,--,--,50,,
HDHPC,--,--,100,,
HDHPC,--,--,20,,
HDHPC,--,--,30,,
MBL,--,--,75,,
NTC,--,--,10,,
RHGCL,--,--,10,,
ADBL,--,--,10,,
NFS,--,--,10,,
FMDBL,--,--,10,,
NIFRA,--,--,54,,
NIFRA,--,--,500,,
NICA,--,--,20,,
SGHC,--,--,200,,
NLICL,--,--,35,,
NLICL,--,--,40,,
NRIC,--,--,26,,
SHINE,--,--,10,,
AVYAN,--,--,10,,
MBL,--,--,10,,
JBBL,--,--,10,,
JBBL,--,--,90,,
HDHPC,--,--,1000,,
HDHPC,--,--,50,,
HDHPC,--,--,100,,
HDHPC,--,--,10,,
HDHPC,--,--,25,,
HDHPC,--,--,200,,
HDHPC,--,--,100,,
NICL,--,--,151,,
NICL,--,--,100,,
NICL,--,--,56,,
NICL,--,--,173,,
NICL,--,--,10,,
NICL,--,--,10,,
SICL,--,--,13,,
ICFC,--,--,100,,
PPL,--,--,10,,
NICA,--,--,61,,
AVYAN,--,--,10,,
AKPL,--,--,20,,
AKPL,--,--,80,,
UMHL,--,--,10,,
UMHL,--,--,200,,
MBL,--,--,10,,
HDL,--,--,40,,
MNBBL,--,--,25,,
SANIMA,--,--,17,,
HDHPC,--,--,500,,
HDHPC,--,--,500,,
NABIL,--,--,70,,
NABIL,--,--,30,,
NLIC,--,--,100,,
SANIMA,--,--,42,,
MPFL,--,--,30,,
EBL,--,--,175,,
HHL,--,--,10,,
NGPL,--,--,20,,
PRVU,--,--,60,,
PRVU,--,--,290,,
PRVU,--,--,50,,
PRVU,--,--,100,,
