BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,469,ACLBSL,--,469
ADBL,--,4447,ADBL,--,4447
AHPC,--,65270,AHPC,--,65270
AIL,--,1633,AIL,--,1633
AKJCL,--,10882,AKJCL,--,10882
AKPL,--,24185,AKPL,--,24185
ALBSL,--,446,ALBSL,--,446
ALICL,--,12663,ALICL,--,12663
API,--,59833,API,--,59833
BARUN,--,8714,BARUN,--,8714
BBC,--,50,BBC,--,50
BFC,--,3136,BFC,--,3136
BHL,--,70,BHL,--,70
BNHC,--,1058,BNHC,--,1058
BNT,--,229,BNT,--,229
BOKL,--,9958,BOKL,--,9958
BPCL,--,1940,BPCL,--,1940
CBBL,--,4198,CBBL,--,4198
CBL,--,23566,CBL,--,23566
CCBL,--,26996,CCBL,--,26996
CCBLPO,--,118500,CCBLPO,--,118500
CFCL,--,4272,CFCL,--,4272
CGH,--,2060,CGH,--,2060
CHCL,--,8424,CHCL,--,8424
CHDC,--,4948,CHDC,--,4948
CHL,--,5528,CHL,--,5528
CIT,--,2884,CIT,--,2884
CLBSL,--,1645,CLBSL,--,1645
CMF1,--,5000,CMF1,--,5000
CORBL,--,9694,CORBL,--,9694
CZBIL,--,11698,CZBIL,--,11698
DDBL,--,1961,DDBL,--,1961
DHPL,--,1504,DHPL,--,1504
EBL,--,4859,EBL,--,4859
EDBL,--,4596,EDBL,--,4596
ENL,--,520,ENL,--,520
FMDBL,--,3758,FMDBL,--,3758
FOWAD,--,710,FOWAD,--,710
GBBL,--,25234,GBBL,--,25234
GBIME,--,10466,GBIME,--,10466
GBLBS,--,4005,GBLBS,--,4005
GFCL,--,561,GFCL,--,561
GHL,--,5234,GHL,--,5234
GIC,--,672,GIC,--,672
GILB,--,209,GILB,--,209
GIMES1,--,670,GIMES1,--,670
GLBSL,--,10,GLBSL,--,10
GLH,--,1506,GLH,--,1506
GMFBS,--,284,GMFBS,--,284
GMFIL,--,3335,GMFIL,--,3335
GRDBL,--,362,GRDBL,--,362
GUFL,--,4955,GUFL,--,4955
GVL,--,4150,GVL,--,4150
HDHPC,--,11670,HDHPC,--,11670
HDL,--,4931,HDL,--,4931
HIDCL,--,28660,HIDCL,--,28660
HPPL,--,1240,HPPL,--,1240
HURJA,--,360,HURJA,--,360
ICFC,--,10239,ICFC,--,10239
IGI,--,6352,IGI,--,6352
ILBS,--,728,ILBS,--,728
JALPA,--,2488,JALPA,--,2488
JBBL,--,22811,JBBL,--,22811
JBLB,--,1077,JBLB,--,1077
JFL,--,800,JFL,--,800
JLI,--,13056,JLI,--,13056
JOSHI,--,1090,JOSHI,--,1090
JSLBB,--,145,JSLBB,--,145
KBL,--,21134,KBL,--,21134
KEF,--,2000,KEF,--,2000
KKHC,--,2420,KKHC,--,2420
KLBSL,--,244,KLBSL,--,244
KMCDB,--,1005,KMCDB,--,1005
KPCL,--,450,KPCL,--,450
KRBL,--,3717,KRBL,--,3717
KSBBL,--,17670,KSBBL,--,17670
LBBL,--,21726,LBBL,--,21726
LBL,--,4205,LBL,--,4205
LEC,--,3630,LEC,--,3630
LEMF,--,3700,LEMF,--,3700
LGIL,--,434,LGIL,--,434
LICN,--,13321,LICN,--,13321
LLBS,--,651,LLBS,--,651
LUK,--,300,LUK,--,300
MBJC,--,4272,MBJC,--,4272
MBL,--,3081,MBL,--,3081
MDB,--,6143,MDB,--,6143
MEGA,--,58659,MEGA,--,58659
MEN,--,955,MEN,--,955
