0,1,2,3,4,5
MNBBL,57,32,20,,
NLIC,57,45,120,,
NLIC,57,45,100,,
NIFRA,49,46,60,,
UPCL,34,50,150,,
UPCL,34,34,255,,
CHDC,35,33,100,,
PPCL,47,20,10,,
GLH,14,44,30,,
JLI,16,41,10,,
TPC,6,47,180,,
ALICL,21,19,10,,
MBL,41,41,40,,
ICFC,28,34,10,,
AHPC,58,58,500,,
AHPC,37,58,70,,
DDBL,4,57,50,,
KSBBL,21,39,10,,
LGIL,55,11,125,,
LGIL,55,55,55,,
LGIL,55,55,20,,
NTC,1,32,18,,
NTC,1,3,73,,
NTC,1,16,109,,
AHPC,45,59,500,,
HDHPC,54,13,100,,
AHPC,37,25,20,,
MBJC,16,58,10,,
NIFRA,49,45,50,,
ALICL,17,45,10,,
UPCL,57,34,200,,
HDHPC,35,13,200,,
SPC,4,16,40,,
UPCL,58,34,145,,
UPCL,58,52,50,,
UPCL,58,39,500,,
UPCL,58,57,65,,
UPCL,58,48,240,,
MBJC,5,46,10,,
GHL,45,17,200,,
GLH,14,19,10,,
JBLB,58,10,10,,
CFCL,28,32,100,,
KPCL,41,34,490,,
KPCL,41,50,100,,
KPCL,41,17,100,,
KPCL,41,22,10,,
CBL,46,28,20,,
MBJC,20,58,30,,
MBJC,20,22,10,,
MBJC,20,26,10,,
MBJC,20,57,10,,
MBJC,20,58,10,,
MBJC,20,11,10,,
MBJC,20,57,10,,
MBJC,20,14,20,,
MBJC,20,44,10,,
MBJC,20,41,10,,
MBJC,20,4,50,,
MBJC,20,35,10,,
MBJC,20,56,10,,
SAHAS,50,22,10,,
SAHAS,50,49,10,,
GUFL,45,5,162,,
NGPL,17,42,453,,
NGPL,17,16,200,,
NGPL,17,16,25,,
NGPL,17,58,1000,,
NGPL,17,54,50,,
NGPL,17,17,10,,
SHPC,33,34,150,,
FOWAD,11,49,14,,
LEC,26,44,50,,
MBJC,5,53,10,,
SLI,7,49,10,,
SLI,7,52,10,,
DHPL,38,52,72,,
DHPL,38,51,928,,
IGI,20,50,428,,
IGI,20,36,53,,
IGI,20,41,19,,
RHPL,5,54,105,,
SANIMA,51,13,198,,
SANIMA,51,38,68,,
GBBL,52,33,800,,
GBBL,39,33,200,,
GBBL,49,33,20,,
OHL,50,57,500,,
OHL,50,25,50,,
MBJC,5,49,10,,
LGIL,48,57,170,,
LGIL,58,57,300,,
LGIL,22,57,10,,
LGIL,34,57,40,,
LGIL,55,57,230,,
LGIL,28,57,250,,
GBIME,19,44,280,,
GBIME,41,44,50,,
GBIME,58,44,70,,
UMHL,47,40,450,,
SAHAS,47,19,10,,
MBL,17,41,10,,
SPC,58,1,300,,
NICA,57,48,20,,
GHL,45,48,50,,
SEF,33,47,9900,,
SEF,4,47,4000,,
SEF,10,47,3375,,
SEF,34,47,1000,,
JBLB,58,58,30,,
CBL,25,44,166,,
CBL,34,44,5000,,
CBL,54,44,50,,
CBL,4,44,450,,
CBL,40,44,19,,
CBL,40,44,115,,
CBL,4,44,200,,
MBJC,5,45,10,,
KSBBL,58,39,107,,
KSBBL,58,32,750,,
KSBBL,58,45,43,,
SBL,49,49,500,,
GHL,45,45,450,,
GHL,35,45,50,,
NABIL,6,17,30,,
JBLB,49,58,10,,
NLIC,25,45,32,,
ICFC,44,53,100,,
HPPL,42,26,10,,
SBL,57,20,25,,
GLH,14,42,10,,
ICFC,44,25,30,,
SMFDB,44,41,50,,
SAHAS,57,13,10,,
SAHAS,57,44,10,,
SAHAS,57,49,10,,
SAHAS,57,42,10,,
SAHAS,57,48,10,,
SAHAS,57,42,10,,
SAHAS,57,35,10,,
SAHAS,57,56,10,,
SAHAS,57,34,10,,
SAHAS,57,38,30,,
SAHAS,57,11,10,,
SAHAS,57,58,10,,
SAHAS,57,49,10,,
SAHAS,57,29,10,,
SAHAS,57,45,10,,
HIDCL,42,41,51,,
UMHL,47,46,1000,,
HIDCL,3,40,76,,
HIDCL,3,7,315,,
HIDCL,3,13,15,,
HIDCL,3,34,200,,
HIDCL,3,56,25,,
HIDCL,3,57,620,,
HIDCL,3,42,11,,
HIDCL,3,38,150,,
HIDCL,3,35,50,,
HIDCL,3,14,100,,
HIDCL,3,17,700,,
HIDCL,3,55,200,,
HIDCL,3,20,300,,
