0,1,2,3,4,5
ICFC,--,--,280,,
ICFC,--,--,120,,
HDL,--,--,25,,
JBLB,--,--,54,,
BOKL,--,--,11,,
AKPL,--,--,40,,
BHL,--,--,10,,
MNBBL,--,--,657,,
MNBBL,--,--,1343,,
JALPA,--,--,10,,
UPCL,--,--,190,,
UPCL,--,--,10,,
SLBBL,--,--,37,,
NESDO,--,--,10,,
MBL,--,--,300,,
MBJC,--,--,10,,
SICL,--,--,200,,
CHDC,--,--,10,,
CHDC,--,--,10,,
GVL,--,--,10,,
DDBL,--,--,23,,
MFIL,--,--,15,,
CBBL,--,--,10,,
UPPER,--,--,190,,
GBBL,--,--,28,,
MNBBL,--,--,100,,
NABIL,--,--,53,,
UPPER,--,--,100,,
UPPER,--,--,50,,
UPPER,--,--,50,,
UPPER,--,--,10,,
PPCL,--,--,400,,
ULBSL,--,--,10,,
BOKL,--,--,50,,
BOKL,--,--,10,,
BOKL,--,--,376,,
NMB,--,--,93,,
SHIVM,--,--,40,,
NYADI,--,--,10,,
AKPL,--,--,200,,
DHPL,--,--,100,,
JBBL,--,--,50,,
MBJC,--,--,440,,
MBJC,--,--,50,,
MBJC,--,--,10,,
CIT,--,--,10,,
MNBBL,--,--,300,,
KSBBL,--,--,200,,
CZBIL,--,--,112,,
CZBIL,--,--,68,,
NMFBS,--,--,40,,
NGPL,--,--,14,,
HIDCL,--,--,74,,
HIDCL,--,--,126,,
JALPA,--,--,10,,
API,--,--,68,,
MLBL,--,--,200,,
MLBL,--,--,400,,
CCBL,--,--,300,,
STC,--,--,64,,
STC,--,--,10,,
BHL,--,--,10,,
NUBL,--,--,70,,
NUBL,--,--,30,,
CCBL,--,--,200,,
JBBL,--,--,200,,
MMFDB,--,--,10,,
MMFDB,--,--,10,,
KSBBL,--,--,50,,
AKPL,--,--,50,,
AKJCL,--,--,22,,
HDL,--,--,50,,
MBJC,--,--,10,,
STC,--,--,10,,
NICA,--,--,395,,
BOKL,--,--,124,,
BOKL,--,--,50,,
BOKL,--,--,26,,
CLBSL,--,--,21,,
NIFRA,--,--,100,,
TPC,--,--,10,,
AHPC,--,--,20,,
AHPC,--,--,980,,
HDL,--,--,15,,
SICL,--,--,312,,
ICFC,--,--,450,,
SAHAS,--,--,10,,
HURJA,--,--,10,,
CHL,--,--,15,,
CHL,--,--,15,,
AKPL,--,--,11,,
AKPL,--,--,287,,
AKPL,--,--,100,,
SAHAS,--,--,10,,
SAHAS,--,--,90,,
PFL,--,--,40,,
PFL,--,--,48,,
LBBL,--,--,10,,
BHL,--,--,10,,
MLBL,--,--,200,,
AKJCL,--,--,15,,
SBL,--,--,110,,
KSBBL,--,--,50,,
AHPC,--,--,20,,
AHPC,--,--,70,,
AHPC,--,--,660,,
AHPC,--,--,250,,
BOKL,--,--,45,,
SICL,--,--,15,,
BOKL,--,--,165,,
BOKL,--,--,133,,
BOKL,--,--,439,,
ACLBSL,--,--,20,,
CZBIL,--,--,20,,
GBBL,--,--,50,,
JBLB,--,--,10,,
HIDCL,--,--,19,,
MBL,--,--,310,,
NLICL,--,--,15,,
SANIMA,--,--,50,,
NESDO,--,--,10,,
NGPL,--,--,35,,
BHL,--,--,10,,
STC,--,--,20,,
STC,--,--,10,,
STC,--,--,20,,
UPCL,--,--,485,,
DDBL,--,--,10,,
NABIL,--,--,10,,
SAHAS,--,--,40,,
ADBL,--,--,17,,
ADBL,--,--,10,,
ADBL,--,--,10,,
ADBL,--,--,100,,
NABIL,--,--,12,,
NABIL,--,--,22,,
FOWAD,--,--,35,,
HDL,--,--,10,,
BHL,--,--,10,,
PRVU,--,--,12,,
HDL,--,--,40,,
NLIC,--,--,70,,
PICL,--,--,10,,
AHPC,--,--,250,,
AHPC,--,--,300,,
AHPC,--,--,450,,
MFIL,--,--,40,,
CFCL,--,--,53,,
ENL,--,--,10,,
KBL,--,--,20,,
SWMF,--,--,100,,
EBL,--,--,10,,
BHL,--,--,10,,
CIT,--,--,10,,
CHL,--,--,15,,
HURJA,--,--,200,,
GVL,--,--,10,,
GVL,--,--,10,,
GVL,--,--,10,,
MKLB,--,--,10,,
NUBL,--,--,66,,
UMHL,--,--,10,,
KEF,--,--,1000,,
SBL,--,--,100,,
MBL,--,--,140,,
NIFRA,--,--,389,,
NIFRA,--,--,100,,
NIFRA,--,--,11,,
NCCB,--,--,543,,
NCCB,--,--,398,,
PCBL,--,--,16,,
PCBL,--,--,41,,
PCBL,--,--,224,,
PCBL,--,--,79,,
MLBL,--,--,800,,
CBL,--,--,20,,
KSBBL,--,--,18,,
ENL,--,--,18,,
NIL,--,--,130,,
NIL,--,--,20,,
KSBBL,--,--,182,,
KSBBL,--,--,118,,
CBBL,--,--,12,,
CBBL,--,--,10,,
GVL,--,--,10,,
SLICL,--,--,100,,
LBL,--,--,20,,
NEF,--,--,1414,,
NEF,--,--,1000,,
SHIVM,--,--,50,,
NTC,--,--,27,,
NIFRA,--,--,89,,
NIFRA,--,--,11,,
NICA,--,--,50,,
RULB,--,--,10,,
PCBL,--,--,16,,
GUFL,--,--,200,,
GMFIL,--,--,100,,
SLI,--,--,100,,
SLI,--,--,300,,
SLI,--,--,30,,
NIFRA,--,--,32,,
NIFRA,--,--,300,,
NIFRA,--,--,38,,
NLIC,--,--,490,,
NLIC,--,--,10,,
NGPL,--,--,65,,
NGPL,--,--,175,,
NGPL,--,--,990,,
NGPL,--,--,1000,,
NGPL,--,--,70,,
SHL,--,--,250,,
MBJC,--,--,10,,
SHINE,--,--,50,,
SHINE,--,--,110,,
SHINE,--,--,200,,
USLB,--,--,19,,
USLB,--,--,10,,
NLIC,--,--,50,,
CFCL,--,--,60,,
BHL,--,--,10,,
NMFBS,--,--,11,,
BHL,--,--,10,,
CCBL,--,--,15,,
NGPL,--,--,30,,
HIDCL,--,--,20,,
SLICL,--,--,50,,
SLBBL,--,--,70,,
NIFRA,--,--,54,,
NIFRA,--,--,54,,
SAHAS,--,--,20,,
ULBSL,--,--,10,,
KBL,--,--,310,,
MNBBL,--,--,60,,
MNBBL,--,--,20,,
MNBBL,--,--,50,,
MNBBL,--,--,127,,
API,--,--,37,,
NLIC,--,--,433,,
NLIC,--,--,166,,
API,--,--,29,,
API,--,--,134,,
UPCL,--,--,100,,
LBBL,--,--,80,,
KSBBL,--,--,20,,
AKJCL,--,--,950,,
FOWAD,--,--,40,,
NIFRA,--,--,200,,
SPDL,--,--,20,,
NABIL,--,--,54,,
KSBBL,--,--,500,,
JALPA,--,--,10,,
MLBSL,--,--,10,,
NBF3,--,--,200,,
SHPC,--,--,1000,,
