0,1,2,3,4,5
BNHC,39,35,80,,
GLH,43,52,10,,
NTC,35,34,25,,
EBL,58,44,15,,
NABBC,39,14,100,,
ENL,42,35,10,,
ENL,42,28,10,,
ENL,42,43,10,,
ENL,42,35,10,,
ENL,42,26,10,,
ENL,42,39,10,,
JBLB,14,41,50,,
FOWAD,7,33,10,,
NIFRA,44,57,16,,
ULI,40,29,20,,
ULI,40,3,10,,
ULI,40,28,350,,
ULI,40,58,100,,
ULI,40,21,10,,
ULI,40,59,10,,
ENL,3,13,10,,
ENL,3,45,10,,
API,58,57,57,,
ENL,57,49,10,,
ENL,58,56,10,,
UPPER,57,55,65,,
CHDC,45,57,40,,
CHDC,45,39,10,,
LICN,7,41,150,,
WNLB,47,57,10,,
UPCL,7,42,30,,
SPC,58,43,15,,
SPC,38,43,250,,
ENL,58,17,10,,
FOWAD,13,7,60,,
ENL,58,6,10,,
ENL,58,49,10,,
MFIL,14,50,26,,
ENL,58,32,10,,
HDHPC,6,50,100,,
AKJCL,29,34,240,,
AKJCL,35,34,20,,
GLH,43,21,10,,
ENL,58,35,10,,
RLI,57,34,10,,
ENL,58,58,10,,
ENL,58,32,10,,
CZBIL,13,43,508,,
KSBBL,45,14,300,,
KSBBL,35,14,200,,
ENL,49,48,10,,
ENL,49,22,10,,
ENL,49,6,10,,
ENL,49,29,10,,
ENL,49,42,10,,
SPDL,41,32,200,,
ENL,58,34,10,,
ENL,58,47,10,,
NMB,25,54,100,,
NMB,28,54,60,,
ENL,19,58,10,,
GBIME,58,52,148,,
ENL,19,57,10,,
API,58,35,120,,
API,58,36,21,,
ENL,19,14,10,,
GBIME,42,52,100,,
NABIL,48,55,50,,
NABIL,58,55,30,,
NABIL,45,55,25,,
NABIL,13,55,20,,
NABIL,45,55,10,,
NABIL,59,55,21,,
JSLBB,47,34,10,,
ENL,19,13,10,,
ENL,19,56,10,,
ENL,19,4,10,,
ENL,19,36,10,,
SAHAS,17,38,10,,
JLI,52,42,10,,
ENL,19,58,10,,
ENL,19,21,10,,
ENL,19,58,10,,
SHIVM,16,57,50,,
ENL,29,5,10,,
SADBL,44,56,95,,
RSDC,3,22,10,,
CBBL,58,57,20,,
GLH,43,45,10,,
MEGA,39,26,10,,
MEGA,40,26,10,,
MEGA,58,26,10,,
MEGA,6,26,10,,
RLFL,10,35,65,,
RLFL,19,35,35,,
SLI,7,29,10,,
AKPL,38,45,155,,
AKPL,42,45,30,,
NRIC,56,52,19,,
NRIC,5,52,30,,
NRIC,4,52,50,,
ENL,50,35,10,,
MBJC,35,8,10,,
ULI,21,7,10,,
NBL,34,32,100,,
NIFRA,44,47,34,,
API,57,36,500,,
