0,1,2,3,4,5
BOKL,51,36,15,,
NABIL,11,17,25,,
GLH,14,49,10,,
GLH,14,22,10,,
NABIL,45,17,75,,
NTC,58,19,20,,
LBL,45,29,180,,
LBL,45,19,20,,
MBJC,38,45,324,,
GVL,59,16,10,,
AKJCL,33,28,25,,
NTC,38,49,50,,
DHPL,28,45,50,,
SADBL,29,48,336,,
SADBL,22,48,50,,
SADBL,33,48,100,,
SADBL,6,48,14,,
MDB,7,19,10,,
MDB,51,19,20,,
MDB,51,19,50,,
MDB,4,19,10,,
SAPDBL,55,25,10,,
GILB,52,57,10,,
TPC,38,39,10,,
NLIC,38,32,10,,
UIC,34,7,10,,
KKHC,34,19,95,,
NBF2,53,28,10000,,
OHL,34,58,10,,
MFIL,38,56,100,,
PCBL,56,41,80,,
MFIL,13,56,100,,
PCBL,56,34,20,,
HURJA,10,45,42,,
HURJA,34,45,100,,
HURJA,29,45,15,,
HURJA,22,45,400,,
HURJA,6,45,100,,
HURJA,28,45,500,,
MEGA,50,29,331,,
NUBL,38,39,10,,
SHINE,4,38,10,,
PMHPL,41,57,10,,
NCCB,56,43,347,,
NCCB,56,22,653,,
GLICL,37,21,10,,
SPC,49,58,100,,
KSBBL,26,42,115,,
GBIME,29,42,30,,
SPDL,42,47,110,,
KSBBL,49,42,25,,
NCCB,18,57,444,,
SPDL,42,16,24,,
KSBBL,46,42,15,,
NCCB,58,57,100,,
KSBBL,10,42,57,,
NCCB,55,57,46,,
SADBL,8,49,50,,
SICL,40,51,17,,
GVL,7,46,10,,
GVL,7,8,10,,
GVL,7,38,10,,
GVL,7,42,10,,
GVL,7,46,10,,
JBLB,53,48,10,,
EIC,48,5,10,,
PLIC,55,48,30,,
UMHL,48,54,20,,
PLIC,39,48,64,,
BARUN,29,52,500,,
RLI,48,38,10,,
PLI,16,49,10,,
HDL,52,39,20,,
CMF1,14,1,800,,
NICA,20,26,16,,
NICA,20,54,50,,
NICA,20,34,50,,
NICA,20,25,90,,
NICA,20,26,50,,
NICA,20,56,130,,
NICA,20,13,72,,
NICA,20,50,100,,
NICA,20,48,100,,
NICA,20,1,342,,
AHPC,49,45,40,,
NYADI,45,49,10,,
SANIMA,28,17,100,,
NTC,40,19,10,,
RMF1,48,38,2000,,
SKBBL,42,22,100,,
SKBBL,42,45,100,,
SKBBL,42,57,50,,
SKBBL,42,42,10,,
SKBBL,42,32,17,,
SKBBL,42,22,100,,
SKBBL,42,25,20,,
SKBBL,42,25,10,,
SKBBL,42,25,10,,
SKBBL,42,33,29,,
NRIC,40,49,65,,
NRIC,40,52,35,,
CORBL,59,35,10,,
API,35,50,20,,
GMFIL,50,5,170,,
GMFIL,50,5,130,,
RHPL,55,22,26,,
RHPL,5,22,22,,
RHPL,25,22,12,,
NRIC,42,38,412,,
UMHL,48,54,10,,
NRIC,42,38,325,,
CCBL,25,51,36,,
NTC,38,51,20,,
NRIC,59,49,10,,
SKBBL,42,22,24,,
SKBBL,42,41,10,,
SKBBL,42,25,20,,
NHDL,4,54,10,,
PPCL,39,26,90,,
PPCL,6,26,30,,
PPCL,45,26,30,,
PPCL,35,26,50,,
PPCL,14,26,500,,
PPCL,35,26,500,,
UMHL,26,54,10,,
RADHI,54,10,676,,
RADHI,28,10,170,,
RMDC,42,45,15,,
AHPC,49,8,60,,
AHPC,17,8,280,,
SIFC,19,51,62,,
GBIME,29,26,90,,
GBIME,29,32,130,,
ULI,34,4,10,,
GMFIL,34,5,40,,
GVL,44,44,10,,
NEF,10,49,1987,,
GHL,16,59,10,,
AKPL,46,50,10,,
NESDO,50,58,10,,
NRN,56,7,10,,
SHL,56,43,200,,
HDL,42,39,15,,
PLI,48,49,10,,
MBL,55,57,118,,
MBL,55,26,100,,
MBL,55,22,195,,
MBL,55,6,30,,
MBL,55,44,253,,
MBL,55,32,40,,
LBBL,46,49,40,,
LBBL,25,49,10,,
LBBL,25,49,10,,
LBBL,25,49,10,,
