BStock,Buyer,BQty,SStock,Seller,SQty
ADBL,--,690,ADBL,--,690
AHPC,--,1620,AHPC,--,1620
AKJCL,--,20,AKJCL,--,20
AKPL,--,8024,AKPL,--,8024
API,--,5302,API,--,5302
BFC,--,3200,BFC,--,3200
BHDC,--,160,BHDC,--,160
BHL,--,320,BHL,--,320
BNHC,--,10,BNHC,--,10
CFCL,--,30,CFCL,--,30
CHCL,--,270,CHCL,--,270
CHL,--,40,CHL,--,40
CIT,--,2215,CIT,--,2215
CLBSL,--,280,CLBSL,--,280
DORDI,--,1020,DORDI,--,1020
GBBL,--,122,GBBL,--,122
GFCL,--,470,GFCL,--,470
GHL,--,1200,GHL,--,1200
GLBSL,--,1164,GLBSL,--,1164
GUFL,--,430,GUFL,--,430
GVL,--,160,GVL,--,160
HDHPC,--,1834,HDHPC,--,1834
HDL,--,620,HDL,--,620
HHL,--,40,HHL,--,40
HIDCL,--,6492,HIDCL,--,6492
HPPL,--,40,HPPL,--,40
ICFC,--,2680,ICFC,--,2680
JBBL,--,400,JBBL,--,400
JBLB,--,20,JBLB,--,20
KBL,--,508,KBL,--,508
KMCDB,--,20,KMCDB,--,20
KSBBL,--,3080,KSBBL,--,3080
LBBL,--,1200,LBBL,--,1200
LBL,--,44,LBL,--,44
LEC,--,20,LEC,--,20
MBJC,--,100,MBJC,--,100
MEN,--,820,MEN,--,820
MHNL,--,1030,MHNL,--,1030
MLBS,--,10,MLBS,--,10
MLBSL,--,30,MLBSL,--,30
MMFDB,--,10,MMFDB,--,10
MNBBL,--,100,MNBBL,--,100
MPFL,--,20,MPFL,--,20
NABBC,--,1500,NABBC,--,1500
NABIL,--,1836,NABIL,--,1836
NESDO,--,3020,NESDO,--,3020
NHPC,--,27591,NHPC,--,27591
NICLBSL,--,20,NICLBSL,--,20
NIFRA,--,1078,NIFRA,--,1078
NLIC,--,360,NLIC,--,360
NMBHF1,--,200,NMBHF1,--,200
NMBMF,--,54,NMBMF,--,54
NMFBS,--,1138,NMFBS,--,1138
NRIC,--,280,NRIC,--,280
NRN,--,630,NRN,--,630
NTC,--,300,NTC,--,300
NUBL,--,1030,NUBL,--,1030
NYADI,--,40,NYADI,--,40
PCBL,--,20,PCBL,--,20
RADHI,--,50,RADHI,--,50
RFPL,--,60,RFPL,--,60
RMDC,--,2000,RMDC,--,2000
RULB,--,20,RULB,--,20
SABSL,--,40,SABSL,--,40
SAHAS,--,280,SAHAS,--,280
SANIMA,--,200,SANIMA,--,200
SBI,--,810,SBI,--,810
SFCL,--,1608,SFCL,--,1608
SHIVM,--,7482,SHIVM,--,7482
SICL,--,600,SICL,--,600
SJCL,--,2140,SJCL,--,2140
SKBBL,--,100,SKBBL,--,100
SPC,--,220,SPC,--,220
SPDL,--,1600,SPDL,--,1600
SSHL,--,50,SSHL,--,50
TPC,--,200,TPC,--,200
UIC,--,600,UIC,--,600
ULBSL,--,200,ULBSL,--,200
UMHL,--,660,UMHL,--,660
UNHPL,--,200,UNHPL,--,200
UNL,--,20,UNL,--,20
UPCL,--,190,UPCL,--,190
UPPER,--,94,UPPER,--,94
USLB,--,40,USLB,--,40
