BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,242,ACLBSL,--,242
ADBL,--,2175,ADBL,--,2175
AHPC,--,8487,AHPC,--,8487
AKJCL,--,2970,AKJCL,--,2970
AKPL,--,33152,AKPL,--,33152
ALBSL,--,1575,ALBSL,--,1575
ALICL,--,3848,ALICL,--,3848
API,--,49516,API,--,49516
BARUN,--,790,BARUN,--,790
BBC,--,30,BBC,--,30
BFC,--,3340,BFC,--,3340
BHDC,--,440,BHDC,--,440
BHL,--,2017,BHL,--,2017
BNHC,--,440,BNHC,--,440
BNT,--,10,BNT,--,10
BOKD86,--,25,BOKD86,--,25
BPCL,--,2377,BPCL,--,2377
CBBL,--,986,CBBL,--,986
CFCL,--,12319,CFCL,--,12319
CGH,--,42,CGH,--,42
CHCL,--,6587,CHCL,--,6587
CHDC,--,280,CHDC,--,280
CHL,--,1328,CHL,--,1328
CIT,--,1391,CIT,--,1391
CLBSL,--,23,CLBSL,--,23
CMF1,--,850,CMF1,--,850
CMF2,--,1470,CMF2,--,1470
CORBL,--,1830,CORBL,--,1830
CZBIL,--,23786,CZBIL,--,23786
DDBL,--,1968,DDBL,--,1968
DHPL,--,675,DHPL,--,675
DORDI,--,3189,DORDI,--,3189
EBL,--,8678,EBL,--,8678
EDBL,--,5401,EDBL,--,5401
ENL,--,427,ENL,--,427
FMDBL,--,610,FMDBL,--,610
FOWAD,--,1427,FOWAD,--,1427
GBBL,--,7167,GBBL,--,7167
GBLBS,--,500,GBLBS,--,500
GFCL,--,4274,GFCL,--,4274
GHL,--,4619,GHL,--,4619
GILB,--,89,GILB,--,89
GIMES1,--,6900,GIMES1,--,6900
GLH,--,1875,GLH,--,1875
GMFBS,--,14,GMFBS,--,14
GMFIL,--,675,GMFIL,--,675
GRDBL,--,1750,GRDBL,--,1750
GRDBLP,--,1000,GRDBLP,--,1000
GUFL,--,9819,GUFL,--,9819
GVL,--,1733,GVL,--,1733
HBL,--,389,HBL,--,389
HDHPC,--,26401,HDHPC,--,26401
HDL,--,1311,HDL,--,1311
HEI,--,15384,HEI,--,15384
HEIP,--,100,HEIP,--,100
HHL,--,2745,HHL,--,2745
HIDCL,--,11568,HIDCL,--,11568
HIDCLP,--,16360,HIDCLP,--,16360
HPPL,--,110,HPPL,--,110
HURJA,--,503,HURJA,--,503
ICFC,--,5438,ICFC,--,5438
IGI,--,6376,IGI,--,6376
ILBS,--,707,ILBS,--,707
JALPA,--,366,JALPA,--,366
JBBL,--,6571,JBBL,--,6571
JBLB,--,1007,JBLB,--,1007
JFL,--,2550,JFL,--,2550
JOSHI,--,1830,JOSHI,--,1830
JSLBB,--,43,JSLBB,--,43
KBL,--,9416,KBL,--,9416
KDBY,--,1300,KDBY,--,1300
KEF,--,3190,KEF,--,3190
KKHC,--,2006,KKHC,--,2006
KLBSL,--,13,KLBSL,--,13
KMCDB,--,690,KMCDB,--,690
KPCL,--,793,KPCL,--,793
KRBL,--,1991,KRBL,--,1991
KSBBL,--,5427,KSBBL,--,5427
LBBL,--,5022,LBBL,--,5022
LBL,--,6143,LBL,--,6143
LEC,--,567,LEC,--,567
LICN,--,1867,LICN,--,1867
LLBS,--,82,LLBS,--,82
MBJC,--,2590,MBJC,--,2590
MBL,--,7095,MBL,--,7095
MDB,--,725,MDB,--,725
MEN,--,1680,MEN,--,1680
MERO,--,149,MERO,--,149
MFIL,--,2352,MFIL,--,2352
MHL,--,3665,MHL,--,3665
MHNL,--,4485,MHNL,--,4485
MKJC,--,5320,MKJC,--,5320
MKLB,--,96,MKLB,--,96
MLBBL,--,316,MLBBL,--,316
MLBL,--,4988,MLBL,--,4988
MLBS,--,135,MLBS,--,135
MLBSL,--,155,MLBSL,--,155
MMF1,--,20600,MMF1,--,20600
MMFDB,--,11,MMFDB,--,11
MNBBL,--,2547,MNBBL,--,2547
MPFL,--,9412,MPFL,--,9412
MSLB,--,70,MSLB,--,70
NABBC,--,5590,NABBC,--,5590
NABIL,--,50778,NABIL,--,50778
NBF2,--,1000,NBF2,--,1000
NBF3,--,14100,NBF3,--,14100
NBL,--,10805,NBL,--,10805
NCCB,--,12501,NCCB,--,12501
NEF,--,100,NEF,--,100
NESDO,--,3790,NESDO,--,3790
NFS,--,3380,NFS,--,3380
NGPL,--,1774,NGPL,--,1774
NHDL,--,254,NHDL,--,254
NHPC,--,35874,NHPC,--,35874
NIBLPF,--,6000,NIBLPF,--,6000
NIBSF2,--,7350,NIBSF2,--,7350
NICA,--,1750,NICA,--,1750
NICBF,--,9275,NICBF,--,9275
NICGF,--,500,NICGF,--,500
NICL,--,1889,NICL,--,1889
NICLBSL,--,826,NICLBSL,--,826
NICSF,--,4250,NICSF,--,4250
NIFRA,--,8237,NIFRA,--,8237
NIL,--,490,NIL,--,490
NLBBL,--,275,NLBBL,--,275
NLG,--,683,NLG,--,683
NLIC,--,2954,NLIC,--,2954
NLICL,--,4195,NLICL,--,4195
NMB,--,3973,NMB,--,3973
NMB50,--,11000,NMB50,--,11000
NMBHF1,--,280,NMBHF1,--,280
NMBMF,--,341,NMBMF,--,341
NMFBS,--,50,NMFBS,--,50
NRIC,--,16154,NRIC,--,16154
NRN,--,2770,NRN,--,2770
NTC,--,103140,NTC,--,103140
NUBL,--,2134,NUBL,--,2134
NYADI,--,330,NYADI,--,330
OHL,--,139,OHL,--,139
PCBL,--,17878,PCBL,--,17878
PFL,--,1462,PFL,--,1462
PICL,--,1590,PICL,--,1590
PMHPL,--,200,PMHPL,--,200
PPCL,--,3050,PPCL,--,3050
PROFL,--,4606,PROFL,--,4606
PRVU,--,10017,PRVU,--,10017
PSF,--,400,PSF,--,400
RADHI,--,2624,RADHI,--,2624
RBCL,--,80,RBCL,--,80
RBCLPO,--,10,RBCLPO,--,10
RFPL,--,3258,RFPL,--,3258
RHGCL,--,6690,RHGCL,--,6690
RHPL,--,3596,RHPL,--,3596
RIDI,--,21265,RIDI,--,21265
RLFL,--,4780,RLFL,--,4780
RMDC,--,605,RMDC,--,605
RSDC,--,792,RSDC,--,792
RULB,--,449,RULB,--,449
RURU,--,172,RURU,--,172
SADBL,--,2653,SADBL,--,2653
SAEF,--,200,SAEF,--,200
SAHAS,--,1880,SAHAS,--,1880
SANIMA,--,18540,SANIMA,--,18540
SAPDBL,--,860,SAPDBL,--,860
SBCF,--,500,SBCF,--,500
SBI,--,381,SBI,--,381
SBL,--,3897,SBL,--,3897
SCB,--,1739,SCB,--,1739
SDLBSL,--,15,SDLBSL,--,15
SEF,--,2500,SEF,--,2500
SFCL,--,4415,SFCL,--,4415
SGHC,--,2641,SGHC,--,2641
SHEL,--,2255,SHEL,--,2255
SHINE,--,5606,SHINE,--,5606
SHIVM,--,11577,SHIVM,--,11577
SHL,--,69075,SHL,--,69075
SHPC,--,7210,SHPC,--,7210
SICL,--,1007,SICL,--,1007
