BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,14,11,ACLBSL,17,103.0
ACLBSL,26,20,ACLBSL,21,63.0
ACLBSL,33,10,ACLBSL,26,13.0
ACLBSL,34,20,ACLBSL,34,11.0
ACLBSL,38,3,ACLBSL,38,26.0
ACLBSL,42,10,ACLBSL,41,13.0
ACLBSL,44,13,ACLBSL,42,20.0
ACLBSL,45,103,ACLBSL,45,70.0
ACLBSL,46,20,ACLBSL,46,11.0
ACLBSL,49,10,ACLBSL,58,40.0
ACLBSL,54,86,ADBL,13,194.0
ACLBSL,56,31,ADBL,14,3330.0
ACLBSL,57,10,ADBL,16,162.0
ACLBSL,58,23,ADBL,19,249.0
ADBL,1,459,ADBL,21,448.0
ADBL,11,100,ADBL,25,40.0
ADBL,13,50,ADBL,26,90.0
ADBL,14,3164,ADBL,32,30.0
ADBL,16,80,ADBL,34,120.0
ADBL,17,500,ADBL,35,191.0
ADBL,19,510,ADBL,36,1072.0
ADBL,20,165,ADBL,37,56.0
ADBL,21,1322,ADBL,38,1256.0
ADBL,22,580,ADBL,4,152.0
ADBL,25,120,ADBL,40,7144.0
ADBL,26,165,ADBL,41,162.0
ADBL,29,350,ADBL,44,1006.0
ADBL,32,455,ADBL,45,450.0
ADBL,33,83,ADBL,46,20.0
ADBL,34,1035,ADBL,49,152.0
ADBL,35,500,ADBL,5,50.0
ADBL,36,190,ADBL,51,531.0
ADBL,37,1150,ADBL,54,10.0
ADBL,38,720,ADBL,55,6815.0
ADBL,39,100,ADBL,56,45.0
ADBL,4,30,ADBL,57,25.0
ADBL,40,160,ADBL,58,200.0
ADBL,41,41,ADBL,59,260.0
ADBL,42,582,ADBL,6,616.0
ADBL,43,10,ADBL,7,15.0
ADBL,44,630,ADBL,8,50.0
ADBL,45,203,ADLB,58,10.0
ADBL,46,10,AHPC,10,110.0
ADBL,47,325,AHPC,14,20.0
ADBL,48,692,AHPC,16,1105.0
ADBL,49,1834,AHPC,17,522.0
ADBL,5,100,AHPC,21,1254.0
ADBL,50,30,AHPC,22,304.0
ADBL,51,1378,AHPC,25,950.0
ADBL,52,1361,AHPC,26,100.0
ADBL,53,310,AHPC,28,500.0
ADBL,54,50,AHPC,29,300.0
ADBL,55,523,AHPC,32,318.0
ADBL,56,1783,AHPC,34,600.0
ADBL,57,697,AHPC,35,1700.0
ADBL,58,689,AHPC,36,95.0
ADBL,59,300,AHPC,37,49.0
ADBL,6,1142,AHPC,38,400.0
ADBL,7,155,AHPC,39,89.0
ADBL,8,108,AHPC,4,316.0
ADLB,49,10,AHPC,41,98.0
AHPC,13,50,AHPC,43,165.0
AHPC,14,40,AHPC,45,4213.0
AHPC,17,20,AHPC,49,532.0
AHPC,18,100,AHPC,5,150.0
AHPC,20,20,AHPC,50,40.0
AHPC,21,350,AHPC,52,10.0
AHPC,22,120,AHPC,53,159.0
AHPC,25,180,AHPC,55,1372.0
AHPC,26,176,AHPC,57,1548.0
AHPC,28,98,AHPC,58,1235.0
AHPC,29,150,AHPC,59,20.0
AHPC,32,210,AHPC,7,115.0
AHPC,33,525,AKJCL,13,10.0
AHPC,34,1000,AKJCL,14,150.0
AHPC,35,75,AKJCL,17,50.0
AHPC,36,550,AKJCL,18,10.0
AHPC,39,300,AKJCL,21,80.0
AHPC,4,740,AKJCL,34,3000.0
AHPC,41,50,AKJCL,35,90.0
AHPC,42,210,AKJCL,36,250.0
AHPC,43,500,AKJCL,37,10.0
AHPC,44,3957,AKJCL,4,100.0
AHPC,45,2110,AKJCL,41,20.0
AHPC,48,690,AKJCL,42,110.0
AHPC,49,3996,AKJCL,45,6350.0
AHPC,5,123,AKJCL,47,20.0
AHPC,52,55,AKJCL,48,300.0
AHPC,54,24,AKJCL,49,570.0
AHPC,55,710,AKJCL,50,284.0
AHPC,57,90,AKJCL,52,10.0
AHPC,58,120,AKJCL,53,155.0
AHPC,59,100,AKJCL,56,240.0
AHPC,7,700,AKJCL,57,30.0
AHPC,8,250,AKJCL,58,200.0
AKJCL,1,100,AKJCL,7,40.0
AKJCL,11,35,AKPL,10,1180.0
AKJCL,13,200,AKPL,11,275.0
AKJCL,14,280,AKPL,14,200.0
AKJCL,19,20,AKPL,17,39.0
AKJCL,20,250,AKPL,19,117.0
AKJCL,21,300,AKPL,21,710.0
AKJCL,22,30,AKPL,22,1236.0
AKJCL,25,30,AKPL,25,1025.0
AKJCL,33,3760,AKPL,26,25.0
AKJCL,34,1100,AKPL,28,1300.0
AKJCL,35,30,AKPL,29,200.0
AKJCL,36,30,AKPL,3,1020.0
AKJCL,37,10,AKPL,36,459.0
AKJCL,38,40,AKPL,38,300.0
AKJCL,39,100,AKPL,39,155.0
AKJCL,4,200,AKPL,4,100.0
AKJCL,42,50,AKPL,41,110.0
AKJCL,43,250,AKPL,42,65.0
AKJCL,45,640,AKPL,45,3074.0
AKJCL,46,400,AKPL,47,660.0
AKJCL,47,10,AKPL,48,1030.0
AKJCL,48,1914,AKPL,49,740.0
AKJCL,49,40,AKPL,5,100.0
AKJCL,51,200,AKPL,50,249.0
AKJCL,54,100,AKPL,51,376.0
AKJCL,56,50,AKPL,52,800.0
AKJCL,57,1000,AKPL,53,150.0
AKJCL,58,910,AKPL,55,22.0
AKPL,1,16,AKPL,56,795.0
AKPL,13,300,AKPL,57,3555.0
AKPL,14,276,AKPL,58,1318.0
AKPL,16,313,AKPL,59,800.0
AKPL,17,1130,AKPL,8,1000.0
AKPL,18,30,ALBSL,14,790.0
AKPL,19,190,ALBSL,17,100.0
AKPL,21,40,ALBSL,19,10.0
AKPL,22,600,ALBSL,25,16.0
AKPL,25,250,ALBSL,28,250.0
AKPL,26,1600,ALBSL,34,103.0
AKPL,32,660,ALBSL,35,923.0
AKPL,33,300,ALBSL,38,10.0
AKPL,34,220,ALBSL,44,20.0
AKPL,36,350,ALBSL,45,10.0
AKPL,37,100,ALBSL,52,14.0
AKPL,38,600,ALICL,17,2900.0
AKPL,39,228,ALICL,20,100.0
AKPL,4,55,ALICL,21,263.0
AKPL,41,320,ALICL,22,100.0
AKPL,42,290,ALICL,25,121.0
AKPL,43,1122,ALICL,26,700.0
AKPL,44,3460,ALICL,29,200.0
AKPL,45,10,ALICL,34,364.0
AKPL,47,600,ALICL,36,592.0
AKPL,48,550,ALICL,37,190.0
AKPL,49,684,ALICL,38,249.0
AKPL,5,235,ALICL,39,500.0
AKPL,50,700,ALICL,4,500.0
AKPL,51,240,ALICL,43,220.0
AKPL,52,1139,ALICL,44,14470.0
AKPL,53,50,ALICL,45,1115.0
AKPL,54,60,ALICL,46,25.0
AKPL,55,473,ALICL,48,35.0
AKPL,56,70,ALICL,49,772.0
AKPL,57,1130,ALICL,5,175.0
AKPL,58,2087,ALICL,50,13.0
AKPL,59,36,ALICL,52,839.0
AKPL,6,651,ALICL,53,15.0
AKPL,7,2000,ALICL,57,2817.0
AKPL,8,20,ALICL,58,1000.0
ALBSL,1,100,ALICL,59,370.0
ALBSL,11,90,ALICL,8,50.0
ALBSL,13,150,API,10,216.0
ALBSL,14,20,API,11,1012.0
ALBSL,16,10,API,13,1127.0
ALBSL,19,10,API,14,1226.0
ALBSL,20,50,API,17,591.0
ALBSL,25,20,API,18,18300.0
ALBSL,26,85,API,19,1000.0
ALBSL,32,30,API,21,297.0
ALBSL,33,10,API,22,2090.0
ALBSL,34,100,API,25,303.0
ALBSL,38,170,API,26,1075.0
ALBSL,39,16,API,28,2640.0
ALBSL,41,40,API,29,135.0
ALBSL,42,70,API,3,1220.0
ALBSL,43,10,API,32,1480.0
ALBSL,44,36,API,33,2416.0
ALBSL,45,140,API,34,1415.0
ALBSL,46,20,API,35,2640.0
