0,1,2,3,4,5
UMRH,41,42,10,,
KBL,18,18,1,,
SANIMA,25,47,100,,
SPDL,46,57,10,,
NIFRA,26,39,50,,
CCBL,42,47,10,,
UPPER,40,25,100,,
CBBL,51,10,225,,
CBBL,35,10,50,,
CBBL,34,10,38,,
CBBL,1,10,10,,
CBBL,19,10,10,,
CBBL,49,10,10,,
CBBL,54,10,10,,
CBBL,34,10,54,,
CBBL,32,10,20,,
CBBL,42,10,23,,
CBBL,25,10,23,,
CBBL,35,10,50,,
CBBL,32,10,50,,
CBBL,45,10,200,,
CBBL,58,10,100,,
CBBL,10,10,20,,
CBBL,37,10,40,,
CBBL,51,10,100,,
CBBL,51,10,387,,
CBBL,45,10,50,,
CBBL,32,10,30,,
NHPC,38,46,180,,
NHPC,41,46,50,,
NHPC,57,46,70,,
NTC,20,19,150,,
SRBL,19,28,11,,
NCCB,29,59,10,,
SCB,40,45,23,,
SAHAS,51,38,10,,
ADBL,19,48,29,,
ADBL,19,39,71,,
NLICL,16,5,300,,
ULI,46,17,10,,
JLI,17,35,10,,
HDHPC,46,35,30,,
HDL,1,19,15,,
HDL,1,56,35,,
HIDCL,13,34,50,,
HIDCL,13,7,50,,
MBJC,39,39,10,,
JLI,17,38,10,,
CHCL,59,47,500,,
CHCL,59,7,40,,
HDL,57,58,20,,
HDL,1,58,10,,
HDL,22,58,10,,
HDL,34,58,15,,
HDL,38,58,10,,
HDL,34,58,10,,
SADBL,13,58,140,,
HDL,33,58,25,,
SLI,51,37,10,,
NHDL,32,6,65,,
NHDL,4,6,35,,
JBBL,3,45,16,,
UPPER,40,42,40,,
UPPER,40,42,10,,
NBL,6,36,20,,
NLIC,42,45,29,,
NIFRA,26,28,30,,
RLI,50,45,10,,
HDL,56,52,50,,
HDL,32,52,10,,
HDL,14,52,10,,
HDL,53,52,10,,
HDL,32,52,50,,
HDL,21,52,20,,
HDL,36,52,20,,
HDL,22,52,10,,
HDL,42,52,13,,
GUFL,28,41,50,,
HDL,58,56,10,,
JBLB,44,38,10,,
CFCL,28,57,1330,,
CFCL,35,57,400,,
CFCL,6,57,250,,
CFCL,13,57,20,,
MBJC,1,21,10,,
UPPER,40,1,290,,
CBBL,58,44,10,,
GBIME,22,47,50,,
HDL,42,26,37,,
HDL,46,26,10,,
HDL,48,26,16,,
HDL,6,26,27,,
HDL,50,26,10,,
PROFL,39,34,65,,
PROFL,45,34,50,,
PROFL,58,34,250,,
PROFL,56,34,195,,
FMDBL,47,49,50,,
PIC,6,45,20,,
NRIC,32,19,10,,
HDL,33,54,30,,
HDL,14,54,15,,
HDL,49,54,25,,
NIFRA,26,8,500,,
GLH,42,28,10,,
NIFRA,26,25,458,,
NIFRA,8,25,55,,
NIFRA,32,25,250,,
NIFRA,36,25,10,,
NIFRA,39,25,272,,
NIFRA,45,25,120,,
EDBL,14,56,50,,
EDBL,14,33,146,,
BNHC,14,57,10,,
GBBL,45,33,130,,
MBJC,34,41,90,,
MBJC,34,49,10,,
NYADI,22,35,10,,
SPC,21,32,10,,
LICN,14,6,100,,
JBLB,44,39,10,,
NICLBSL,41,37,10,,
UMHL,52,17,137,,
JBLB,44,17,10,,
GLH,42,29,40,,
GLH,42,41,10,,
GUFL,22,58,50,,
STC,16,34,10,,
STC,1,34,18,,
STC,49,34,10,,
NRIC,22,45,20,,
NRIC,57,45,30,,
JBLB,44,7,10,,
SGI,32,49,10,,
BNHC,14,51,10,,
AHPC,50,51,500,,
CHDC,39,49,10,,
MBJC,1,45,10,,
AKJCL,38,57,531,,
AKJCL,43,57,400,,
AKJCL,49,57,69,,
FMDBL,10,49,20,,
HDL,55,56,50,,
NRIC,57,21,20,,
CHDC,19,54,10,,
AHPC,50,51,250,,
AHPC,16,51,250,,
JBLB,44,55,10,,
JBLB,44,4,20,,
UPPER,57,14,70,,
UPPER,57,7,80,,
HDL,34,56,10,,
AKJCL,49,25,31,,
AKJCL,49,52,100,,
AKJCL,49,38,800,,
SHEL,46,4,10,,
NYADI,22,28,10,,
NGPL,38,43,10,,
GLH,44,39,10,,
NMB,42,28,500,,
FMDBL,42,49,90,,
HDL,45,56,10,,
HDL,13,56,10,,
AHPC,16,45,50,,
AHPC,16,17,100,,
JBLB,44,37,10,,
SRBL,57,38,37,,
SRBL,43,38,50,,
SRBL,25,38,80,,
HDL,49,52,65,,
HDL,32,52,20,,
HDL,22,52,15,,
