BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,3066,ACLBSL,--,3066
ADBL,--,20063,ADBL,--,20063
AHPC,--,128483,AHPC,--,128483
AKJCL,--,121146,AKJCL,--,121146
AKPL,--,241800,AKPL,--,241800
ALBSL,--,8017,ALBSL,--,8017
ALICL,--,54028,ALICL,--,54028
API,--,356966,API,--,356966
BARUN,--,34497,BARUN,--,34497
BBC,--,40,BBC,--,40
BFC,--,64812,BFC,--,64812
BHDC,--,9860,BHDC,--,9860
BHL,--,23965,BHL,--,23965
BNHC,--,3959,BNHC,--,3959
BNT,--,841,BNT,--,841
BPCL,--,12291,BPCL,--,12291
CBBL,--,13504,CBBL,--,13504
CCBL,--,39149,CCBL,--,39149
CFCL,--,70729,CFCL,--,70729
CGH,--,5697,CGH,--,5697
CHCL,--,21161,CHCL,--,21161
CHDC,--,38653,CHDC,--,38653
CHL,--,34183,CHL,--,34183
CIT,--,37831,CIT,--,37831
CLBSL,--,8825,CLBSL,--,8825
CMF1,--,96205,CMF1,--,96205
CMF2,--,1600,CMF2,--,1600
CORBL,--,19751,CORBL,--,19751
CZBIL,--,43372,CZBIL,--,43372
DDBL,--,8368,DDBL,--,8368
DHPL,--,24775,DHPL,--,24775
DORDI,--,31373,DORDI,--,31373
EBL,--,76065,EBL,--,76065
EDBL,--,135694,EDBL,--,135694
ENL,--,7372,ENL,--,7372
FMDBL,--,37066,FMDBL,--,37066
FOWAD,--,14972,FOWAD,--,14972
GBBL,--,47466,GBBL,--,47466
GBD80/81,--,200,GBD80/81,--,200
GBILD86/87,--,245,GBILD86/87,--,245
GBLBS,--,24606,GBLBS,--,24606
GFCL,--,38603,GFCL,--,38603
GHL,--,37971,GHL,--,37971
GILB,--,3710,GILB,--,3710
GIMES1,--,41989,GIMES1,--,41989
GLBSL,--,1404,GLBSL,--,1404
GLH,--,12438,GLH,--,12438
GMFBS,--,2254,GMFBS,--,2254
GMFIL,--,85142,GMFIL,--,85142
GRDBL,--,13055,GRDBL,--,13055
GUFL,--,106519,GUFL,--,106519
GVL,--,29453,GVL,--,29453
