BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,431,ACLBSL,--,431
ADBL,--,1747,ADBL,--,1747
AHPC,--,36493,AHPC,--,36493
AIL,--,900,AIL,--,900
AKJCL,--,11450,AKJCL,--,11450
AKPL,--,14011,AKPL,--,14011
ALBSL,--,32,ALBSL,--,32
ALICL,--,2080,ALICL,--,2080
API,--,44048,API,--,44048
BARUN,--,3503,BARUN,--,3503
BBC,--,30,BBC,--,30
BFC,--,2770,BFC,--,2770
BHL,--,10,BHL,--,10
BNHC,--,174,BNHC,--,174
BNT,--,39,BNT,--,39
BOKL,--,10129,BOKL,--,10129
BPCL,--,3087,BPCL,--,3087
CBBL,--,2255,CBBL,--,2255
CBL,--,8733,CBL,--,8733
CCBL,--,5606,CCBL,--,5606
CFCL,--,3535,CFCL,--,3535
CGH,--,365,CGH,--,365
CHCL,--,807,CHCL,--,807
CHDC,--,1665,CHDC,--,1665
CHL,--,381,CHL,--,381
CIT,--,4464,CIT,--,4464
CORBL,--,3635,CORBL,--,3635
CZBIL,--,8075,CZBIL,--,8075
DDBL,--,626,DDBL,--,626
DHPL,--,3260,DHPL,--,3260
EBL,--,2460,EBL,--,2460
EDBL,--,1568,EDBL,--,1568
ENL,--,225,ENL,--,225
FMDBL,--,450,FMDBL,--,450
FOWAD,--,430,FOWAD,--,430
GBBL,--,9263,GBBL,--,9263
GBIME,--,43437,GBIME,--,43437
GBLBS,--,1463,GBLBS,--,1463
GFCL,--,524,GFCL,--,524
GHL,--,1574,GHL,--,1574
GIC,--,1020,GIC,--,1020
GILB,--,90,GILB,--,90
GIMES1,--,3642,GIMES1,--,3642
GLBSL,--,32,GLBSL,--,32
GLH,--,651,GLH,--,651
GMFBS,--,40,GMFBS,--,40
GMFIL,--,630,GMFIL,--,630
GRDBL,--,109,GRDBL,--,109
GUFL,--,2174,GUFL,--,2174
GVL,--,2790,GVL,--,2790
HDHPC,--,3070,HDHPC,--,3070
HDL,--,2793,HDL,--,2793
HIDCL,--,15672,HIDCL,--,15672
HPPL,--,2530,HPPL,--,2530
HURJA,--,1000,HURJA,--,1000
ICFC,--,5100,ICFC,--,5100
ICFCD83,--,30,ICFCD83,--,30
IGI,--,765,IGI,--,765
ILBS,--,2135,ILBS,--,2135
JALPA,--,1305,JALPA,--,1305
JBBL,--,5215,JBBL,--,5215
JBLB,--,672,JBLB,--,672
JFL,--,393,JFL,--,393
JLI,--,257,JLI,--,257
JOSHI,--,2860,JOSHI,--,2860
JSLBB,--,10,JSLBB,--,10
KBL,--,11695,KBL,--,11695
KEF,--,2150,KEF,--,2150
KKHC,--,6056,KKHC,--,6056
