BStock,Buyer,BQty,SStock,Seller,SQty
LICN,--,3929,LICN,--,3929
LLBS,--,1900,LLBS,--,1900
LUK,--,1100,LUK,--,1100
MBJC,--,11487,MBJC,--,11487
MBL,--,33803,MBL,--,33803
MDB,--,8214,MDB,--,8214
MEN,--,3621,MEN,--,3621
MERO,--,2297,MERO,--,2297
MFIL,--,11142,MFIL,--,11142
MHNL,--,23082,MHNL,--,23082
MKJC,--,4741,MKJC,--,4741
MKLB,--,581,MKLB,--,581
MLBBL,--,5274,MLBBL,--,5274
MLBL,--,41097,MLBL,--,41097
MLBS,--,545,MLBS,--,545
MLBSL,--,828,MLBSL,--,828
MMF1,--,10750,MMF1,--,10750
MMFDB,--,1246,MMFDB,--,1246
MNBBL,--,14098,MNBBL,--,14098
MNBBLP,--,10000,MNBBLP,--,10000
MPFL,--,12354,MPFL,--,12354
MSLB,--,246,MSLB,--,246
NABBC,--,4620,NABBC,--,4620
NABIL,--,44431,NABIL,--,44431
NBF2,--,2100,NBF2,--,2100
NBF3,--,7270,NBF3,--,7270
NBL,--,17547,NBL,--,17547
NBLD82,--,325,NBLD82,--,325
NCCB,--,73606,NCCB,--,73606
NEF,--,11966,NEF,--,11966
NESDO,--,16272,NESDO,--,16272
NFS,--,19444,NFS,--,19444
NGPL,--,21255,NGPL,--,21255
NHDL,--,8822,NHDL,--,8822
NHPC,--,56256,NHPC,--,56256
NIBLPF,--,4000,NIBLPF,--,4000
NIBSF2,--,1300,NIBSF2,--,1300
NICA,--,35599,NICA,--,35599
NICAD8182,--,50,NICAD8182,--,50
NICBF,--,22700,NICBF,--,22700
NICGF,--,15900,NICGF,--,15900
NICL,--,4178,NICL,--,4178
NICLBSL,--,2479,NICLBSL,--,2479
NICSF,--,9750,NICSF,--,9750
NIFRA,--,46370,NIFRA,--,46370
NIL,--,8961,NIL,--,8961
NLBBL,--,5251,NLBBL,--,5251
NLG,--,2083,NLG,--,2083
NLIC,--,19968,NLIC,--,19968
NLICL,--,6885,NLICL,--,6885
NMB,--,21513,NMB,--,21513
NMB50,--,3848,NMB50,--,3848
NMBHF1,--,101555,NMBHF1,--,101555
NMBMF,--,1706,NMBMF,--,1706
NMFBS,--,6094,NMFBS,--,6094
NRIC,--,16740,NRIC,--,16740
NRN,--,8330,NRN,--,8330
NSLB,--,1350,NSLB,--,1350
NTC,--,22658,NTC,--,22658
NUBL,--,9260,NUBL,--,9260
NYADI,--,4528,NYADI,--,4528
OHL,--,1135,OHL,--,1135
PCBL,--,28265,PCBL,--,28265
PFL,--,6159,PFL,--,6159
PICL,--,6567,PICL,--,6567
PMHPL,--,11785,PMHPL,--,11785
PPCL,--,14510,PPCL,--,14510
PROFL,--,12621,PROFL,--,12621
PRVU,--,48541,PRVU,--,48541
PSF,--,24045,PSF,--,24045
RADHI,--,11878,RADHI,--,11878
RBCL,--,337,RBCL,--,337
RBCLPO,--,310,RBCLPO,--,310
RFPL,--,15115,RFPL,--,15115
RHPL,--,9863,RHPL,--,9863
RLFL,--,10829,RLFL,--,10829
RMDC,--,2387,RMDC,--,2387
RMF1,--,3750,RMF1,--,3750
RSDC,--,1963,RSDC,--,1963
RULB,--,1562,RULB,--,1562
RURU,--,184,RURU,--,184
SABSL,--,2016,SABSL,--,2016
SADBL,--,24107,SADBL,--,24107
SAEF,--,54000,SAEF,--,54000
SAHAS,--,14807,SAHAS,--,14807
SANIMA,--,19316,SANIMA,--,19316
SAPDBL,--,5326,SAPDBL,--,5326
SBCF,--,4100,SBCF,--,4100
SBI,--,7893,SBI,--,7893
SBL,--,30920,SBL,--,30920
SCB,--,4685,SCB,--,4685
SDLBSL,--,1407,SDLBSL,--,1407
SEF,--,24790,SEF,--,24790
SFCL,--,34384,SFCL,--,34384
SFMF,--,42800,SFMF,--,42800
SHEL,--,4160,SHEL,--,4160
SHINE,--,15011,SHINE,--,15011
SHIVM,--,51964,SHIVM,--,51964
SHL,--,45364,SHL,--,45364
SHPC,--,32805,SHPC,--,32805
SICL,--,4461,SICL,--,4461
SIFC,--,9940,SIFC,--,9940
SIGS2,--,128710,SIGS2,--,128710
SINDU,--,5695,SINDU,--,5695
SJCL,--,4677,SJCL,--,4677
SKBBL,--,11077,SKBBL,--,11077
SLBBL,--,4073,SLBBL,--,4073
SLBSL,--,576,SLBSL,--,576
SLCF,--,18800,SLCF,--,18800
SMATA,--,1114,SMATA,--,1114
SMB,--,220,SMB,--,220
SMFBS,--,257,SMFBS,--,257
SMFDB,--,3040,SMFDB,--,3040
SPC,--,10010,SPC,--,10010
SPDL,--,10836,SPDL,--,10836
SRBL,--,14251,SRBL,--,14251
SSHL,--,9323,SSHL,--,9323
STC,--,1597,STC,--,1597
SWBBL,--,17464,SWBBL,--,17464
SWMF,--,2446,SWMF,--,2446
TPC,--,8977,TPC,--,8977
TRH,--,880,TRH,--,880
UHEWA,--,194,UHEWA,--,194
UIC,--,14888,UIC,--,14888
ULBSL,--,2549,ULBSL,--,2549
UMHL,--,69741,UMHL,--,69741
UMRH,--,8790,UMRH,--,8790
UNHPL,--,26289,UNHPL,--,26289
UNL,--,640,UNL,--,640
UPCL,--,59588,UPCL,--,59588
UPPER,--,31753,UPPER,--,31753
USLB,--,1497,USLB,--,1497
VLBS,--,2174,VLBS,--,2174
WNLB,--,555,WNLB,--,555
