0,1,2,3,4,5
HIDCL,38,34,100,,
JBBL,4,25,30,,
MDB,3,36,10,,
AKPL,13,4,50,,
SDLBSL,52,57,50,,
SDLBSL,40,57,50,,
SDLBSL,4,57,50,,
SDLBSL,58,57,50,,
SDLBSL,33,57,20,,
SDLBSL,45,57,30,,
SDLBSL,7,57,44,,
BARUN,50,35,10,,
BNT,22,47,10,,
NHPC,47,35,10,,
NTC,34,19,100,,
OHL,7,58,10,,
OHL,21,58,10,,
AKJCL,17,58,30,,
DHPL,28,37,10,,
HURJA,53,38,100,,
SHEL,38,52,10,,
GVL,59,57,10,,
NCCB,56,55,200,,
NABBC,25,57,100,,
GVL,59,45,10,,
GVL,59,58,10,,
GVL,59,25,10,,
GVL,59,42,10,,
GVL,59,49,10,,
GVL,59,36,10,,
GVL,59,58,10,,
GVL,59,49,10,,
GVL,59,47,10,,
GVL,59,49,10,,
GVL,59,38,10,,
GVL,59,49,10,,
GVL,59,35,10,,
GVL,59,7,10,,
GVL,59,58,10,,
PPCL,51,53,10,,
SSHL,47,50,10,,
RADHI,42,58,305,,
MBJC,35,26,10,,
PCBL,57,13,10,,
PCBL,56,13,120,,
PCBL,56,37,80,,
GVL,59,35,10,,
GVL,59,48,10,,
GVL,59,42,10,,
GVL,59,38,10,,
GVL,59,46,10,,
GVL,59,57,10,,
GVL,59,6,10,,
UMHL,48,56,10,,
GVL,59,49,10,,
GVL,59,14,10,,
GVL,59,38,10,,
GVL,59,19,10,,
GVL,59,45,10,,
GVL,59,58,10,,
GVL,59,28,10,,
GVL,59,16,10,,
HDHPC,45,49,41,,
GVL,59,7,10,,
HDHPC,45,46,280,,
GVL,59,50,10,,
GVL,59,42,10,,
GVL,59,41,10,,
GVL,59,38,10,,
GVL,59,22,10,,
GVL,59,58,10,,
GVL,59,35,10,,
GVL,59,45,10,,
GVL,59,8,10,,
GVL,59,58,10,,
GVL,59,18,10,,
GVL,59,50,10,,
GVL,59,41,10,,
GVL,59,21,10,,
GVL,59,8,10,,
GVL,59,6,10,,
GVL,59,38,10,,
GVL,59,49,10,,
GVL,59,38,10,,
GVL,59,32,10,,
GVL,59,57,10,,
GVL,59,16,10,,
GVL,59,45,10,,
GVL,59,38,10,,
GVL,59,34,10,,
GVL,59,58,10,,
GVL,59,58,10,,
GVL,59,41,10,,
GVL,59,54,10,,
GVL,59,45,10,,
GVL,59,34,10,,
GVL,59,55,10,,
SHINE,4,33,10,,
GBLBS,10,48,100,,
GBLBS,41,48,100,,
API,49,45,10,,
AKJCL,57,49,10,,
ENL,58,22,10,,
ENL,58,20,10,,
HDL,38,35,20,,
HDL,43,35,10,,
PRVU,51,1,113,,
PRVU,48,1,100,,
PRVU,5,1,287,,
CCBL,34,45,100,,
HDHPC,39,56,270,,
KBL,51,22,74,,
HURJA,33,5,10,,
HDHPC,59,46,100,,
ICFC,47,44,200,,
NLIC,34,13,10,,
NLIC,51,13,70,,
NLIC,56,13,60,,
SLICL,54,34,100,,
SLICL,51,34,100,,
SLICL,54,34,102,,
SLICL,41,34,100,,
SLICL,7,34,100,,
SPDL,20,25,40,,
CZBIL,4,14,10,,
GFCL,45,34,10,,
GLH,43,14,10,,
HDHPC,51,46,10,,
MBJC,49,26,10,,
SBI,5,58,80,,
SBI,5,34,20,,
PICL,58,34,10,,
SHIVM,48,10,50,,
SHIVM,43,10,82,,
NLG,11,3,10,,
SICL,34,20,10,,
NESDO,33,46,10,,
GVL,4,56,10,,
KSBBL,28,25,10,,
AIL,45,50,20,,
API,59,45,75,,
API,32,45,50,,
API,46,45,25,,
MBL,45,22,125,,
NHDL,52,49,80,,
API,19,36,330,,
LBL,32,29,27,,
API,19,6,170,,
LBL,1,29,180,,
DHPL,58,34,65,,
HIDCL,38,22,260,,
HIDCL,38,57,190,,
HIDCL,38,21,10,,
HIDCL,38,45,35,,
CMF1,8,1,5000,,
TRH,57,6,10,,
