BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,16,67.0,ACLBSL,1,11
ACLBSL,17,6.0,ACLBSL,16,51
ACLBSL,36,11.0,ACLBSL,17,6
ACLBSL,4,20.0,ACLBSL,21,1
ACLBSL,42,27.0,ACLBSL,22,41
ACLBSL,45,22.0,ACLBSL,3,11
ACLBSL,46,170.0,ACLBSL,33,11
ACLBSL,51,10.0,ACLBSL,39,11
ACLBSL,57,11.0,ACLBSL,44,12
ADBL,1,220.0,ACLBSL,5,15
ADBL,10,100.0,ACLBSL,51,10
ADBL,13,25.0,ACLBSL,53,20
ADBL,14,150.0,ACLBSL,55,11
ADBL,16,180.0,ACLBSL,57,11
ADBL,19,50.0,ACLBSL,58,100
ADBL,21,1225.0,ACLBSL,6,22
ADBL,22,450.0,ADBL,1,100
ADBL,25,285.0,ADBL,11,310
ADBL,26,60.0,ADBL,13,1000
ADBL,28,30.0,ADBL,14,567
ADBL,29,150.0,ADBL,16,1000
ADBL,3,174.0,ADBL,17,344
ADBL,33,60.0,ADBL,21,70
ADBL,34,472.0,ADBL,22,20
ADBL,35,300.0,ADBL,25,1030
ADBL,39,800.0,ADBL,29,50
ADBL,4,160.0,ADBL,32,180
ADBL,40,100.0,ADBL,34,400
ADBL,41,70.0,ADBL,35,20
ADBL,42,1280.0,ADBL,36,20
ADBL,43,20.0,ADBL,37,648
ADBL,45,889.0,ADBL,38,160
ADBL,47,250.0,ADBL,41,399
ADBL,48,200.0,ADBL,42,50
ADBL,49,231.0,ADBL,43,200
ADBL,51,100.0,ADBL,45,278
ADBL,52,140.0,ADBL,46,34
ADBL,54,100.0,ADBL,48,150
ADBL,56,230.0,ADBL,49,815
ADBL,57,455.0,ADBL,51,25
ADBL,58,803.0,ADBL,54,176
ADBL,59,70.0,ADBL,55,160
ADBL,8,20.0,ADBL,56,645
AHPC,1,500.0,ADBL,57,155
AHPC,10,250.0,ADBL,58,553
AHPC,11,200.0,ADBL,6,280
AHPC,13,989.0,ADBL,7,10
AHPC,14,220.0,AHPC,1,1193
AHPC,16,2067.0,AHPC,10,100
AHPC,17,1737.0,AHPC,13,850
AHPC,18,110.0,AHPC,14,650
AHPC,20,5000.0,AHPC,16,2118
AHPC,21,9925.0,AHPC,17,2200
AHPC,22,2400.0,AHPC,19,1600
AHPC,25,850.0,AHPC,21,3813
AHPC,26,2665.0,AHPC,22,1865
AHPC,28,4320.0,AHPC,25,1139
AHPC,29,799.0,AHPC,26,7573
AHPC,3,3360.0,AHPC,28,1750
AHPC,32,5330.0,AHPC,29,140
AHPC,33,3530.0,AHPC,3,15759
AHPC,34,13353.0,AHPC,32,1904
AHPC,35,1000.0,AHPC,33,3650
AHPC,36,1300.0,AHPC,34,870
AHPC,37,560.0,AHPC,35,420
AHPC,38,480.0,AHPC,36,865
AHPC,39,100.0,AHPC,38,842
AHPC,4,136.0,AHPC,39,2500
AHPC,40,1814.0,AHPC,4,40
AHPC,41,700.0,AHPC,40,709
AHPC,42,450.0,AHPC,41,450
AHPC,43,1232.0,AHPC,42,2963
AHPC,44,2391.0,AHPC,44,30
AHPC,45,5900.0,AHPC,45,8751
AHPC,46,90.0,AHPC,46,392
AHPC,47,784.0,AHPC,47,1050
AHPC,48,510.0,AHPC,48,100
AHPC,49,1808.0,AHPC,49,1194
AHPC,50,2020.0,AHPC,5,1518
AHPC,51,100.0,AHPC,50,4053
AHPC,53,290.0,AHPC,52,726
AHPC,54,200.0,AHPC,53,300
AHPC,55,3025.0,AHPC,56,2315
AHPC,56,110.0,AHPC,57,7442
AHPC,57,797.0,AHPC,58,3669
AHPC,58,1285.0,AHPC,59,1180
AHPC,59,535.0,AHPC,6,120
AHPC,6,4143.0,AHPC,7,1000
AHPC,7,554.0,AHPC,8,176
AHPC,8,60.0,AIL,17,10
AIL,11,10.0,AIL,18,10
AIL,16,50.0,AIL,21,10
AIL,21,10.0,AIL,22,10
AIL,22,250.0,AIL,25,200
AIL,26,200.0,AIL,28,10
AIL,28,140.0,AIL,3,20
AIL,33,120.0,AIL,32,120
AIL,34,180.0,AIL,34,160
AIL,38,70.0,AIL,36,3
AIL,45,475.0,AIL,38,30
AIL,47,45.0,AIL,39,10
AIL,50,50.0,AIL,4,10
AIL,51,20.0,AIL,41,10
AIL,55,20.0,AIL,43,10
AIL,56,3.0,AIL,45,230
AIL,58,90.0,AIL,49,20
AIL,6,20.0,AIL,5,20
AKJCL,11,10.0,AIL,50,100
AKJCL,16,150.0,AIL,51,10
AKJCL,17,70.0,AIL,54,10
AKJCL,19,50.0,AIL,56,20
AKJCL,21,150.0,AIL,57,485
AKJCL,26,540.0,AIL,58,30
AKJCL,28,1200.0,AIL,59,10
AKJCL,33,380.0,AIL,6,195
AKJCL,34,80.0,AKJCL,1,10
AKJCL,36,215.0,AKJCL,16,268
AKJCL,37,300.0,AKJCL,17,80
AKJCL,38,1168.0,AKJCL,19,10
AKJCL,40,200.0,AKJCL,22,475
AKJCL,41,1369.0,AKJCL,28,51
AKJCL,42,200.0,AKJCL,29,200
AKJCL,43,2444.0,AKJCL,3,10
AKJCL,44,120.0,AKJCL,32,400
AKJCL,45,810.0,AKJCL,33,150
AKJCL,46,20.0,AKJCL,34,1784
AKJCL,47,500.0,AKJCL,35,300
AKJCL,48,10.0,AKJCL,36,50
AKJCL,49,5195.0,AKJCL,38,1370
AKJCL,51,100.0,AKJCL,40,5000
AKJCL,52,100.0,AKJCL,41,442
AKJCL,54,10.0,AKJCL,42,210
AKJCL,55,692.0,AKJCL,44,201
AKJCL,57,110.0,AKJCL,45,1559
AKJCL,58,629.0,AKJCL,49,710
AKJCL,7,190.0,AKJCL,51,200
AKPL,1,2430.0,AKJCL,52,100
AKPL,11,300.0,AKJCL,54,515
AKPL,13,250.0,AKJCL,55,50
AKPL,14,100.0,AKJCL,56,1070
AKPL,16,200.0,AKJCL,57,1042
AKPL,17,1540.0,AKJCL,58,310
AKPL,19,570.0,AKJCL,59,400
AKPL,20,100.0,AKJCL,7,25
AKPL,21,1610.0,AKJCL,8,20
AKPL,22,1110.0,AKPL,1,10
AKPL,25,250.0,AKPL,10,100
AKPL,26,500.0,AKPL,16,72
AKPL,28,100.0,AKPL,17,165
AKPL,29,580.0,AKPL,18,11
AKPL,3,1000.0,AKPL,19,615
AKPL,32,455.0,AKPL,21,57
AKPL,33,1285.0,AKPL,22,11
AKPL,34,802.0,AKPL,25,100
AKPL,35,135.0,AKPL,26,500
AKPL,36,1000.0,AKPL,28,6874
AKPL,38,4030.0,AKPL,29,164
AKPL,39,283.0,AKPL,3,12484
AKPL,4,100.0,AKPL,32,1415
AKPL,40,45.0,AKPL,33,1911
AKPL,41,1484.0,AKPL,34,359
AKPL,42,915.0,AKPL,35,20
AKPL,43,830.0,AKPL,36,1093
AKPL,45,1927.0,AKPL,38,34
AKPL,46,20.0,AKPL,39,1320
AKPL,47,250.0,AKPL,41,986
AKPL,48,520.0,AKPL,44,2486
AKPL,49,10418.0,AKPL,45,871
AKPL,50,225.0,AKPL,46,100
AKPL,51,1010.0,AKPL,47,800
AKPL,52,124.0,AKPL,48,300
AKPL,54,224.0,AKPL,49,1537
AKPL,55,100.0,AKPL,50,400
AKPL,56,931.0,AKPL,51,2250
AKPL,57,460.0,AKPL,52,587
AKPL,58,2130.0,AKPL,53,200
AKPL,59,1469.0,AKPL,54,600
AKPL,6,715.0,AKPL,55,20
AKPL,7,150.0,AKPL,56,2042
ALBSL,14,110.0,AKPL,57,690
ALBSL,16,1.0,AKPL,58,964
ALBSL,26,85.0,AKPL,7,464
ALBSL,43,26.0,AKPL,8,65
ALBSL,44,16.0,ALBSL,14,36
ALBSL,46,16.0,ALBSL,16,1
ALBSL,48,32.0,ALBSL,3,16
ALBSL,58,20.0,ALBSL,32,26
ALICL,13,1000.0,ALBSL,35,16
ALICL,16,460.0,ALBSL,50,85
ALICL,17,460.0,ALBSL,52,110
ALICL,19,93.0,ALBSL,6,16
ALICL,21,20.0,ALICL,10,50
ALICL,25,60.0,ALICL,16,100
ALICL,28,41.0,ALICL,19,10
ALICL,3,40.0,ALICL,33,10
ALICL,34,75.0,ALICL,34,965
ALICL,35,30.0,ALICL,35,44
ALICL,36,15.0,ALICL,38,1220
ALICL,38,130.0,ALICL,44,250
ALICL,42,50.0,ALICL,57,121
ALICL,44,25.0,ALICL,58,400
ALICL,45,150.0,API,1,212
ALICL,49,40.0,API,10,50
ALICL,50,346.0,API,11,170
ALICL,51,100.0,API,13,600
