BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,1,11,ACLBSL,1,73.0
ACLBSL,11,120,ACLBSL,11,12.0
ACLBSL,13,10,ACLBSL,16,40.0
ACLBSL,17,100,ACLBSL,21,11.0
ACLBSL,19,10,ACLBSL,22,17.0
ACLBSL,25,12,ACLBSL,32,30.0
ACLBSL,28,11,ACLBSL,35,11.0
ACLBSL,29,10,ACLBSL,36,11.0
ACLBSL,32,10,ACLBSL,38,23.0
ACLBSL,33,10,ACLBSL,42,40.0
ACLBSL,37,42,ACLBSL,43,11.0
ACLBSL,38,21,ACLBSL,44,300.0
ACLBSL,40,25,ACLBSL,45,61.0
ACLBSL,41,51,ACLBSL,47,11.0
ACLBSL,42,87,ACLBSL,51,21.0
ACLBSL,45,80,ACLBSL,55,11.0
ACLBSL,47,213,ACLBSL,56,500.0
ACLBSL,49,61,ACLBSL,57,16.0
ACLBSL,51,20,ADBL,10,122.0
ACLBSL,56,50,ADBL,13,240.0
ACLBSL,57,99,ADBL,14,777.0
ACLBSL,58,50,ADBL,16,1818.0
ACLBSL,59,96,ADBL,17,902.0
ADBL,1,424,ADBL,19,62.0
ADBL,11,231,ADBL,20,101.0
ADBL,13,435,ADBL,21,470.0
ADBL,14,1142,ADBL,22,140.0
ADBL,16,61,ADBL,25,200.0
ADBL,18,10,ADBL,26,237.0
ADBL,20,295,ADBL,28,290.0
ADBL,21,888,ADBL,29,320.0
ADBL,22,125,ADBL,33,69.0
ADBL,25,225,ADBL,34,649.0
ADBL,26,59,ADBL,36,240.0
ADBL,29,30,ADBL,38,149.0
ADBL,32,344,ADBL,42,2478.0
ADBL,33,50,ADBL,44,315.0
ADBL,34,424,ADBL,45,760.0
ADBL,35,620,ADBL,46,20.0
ADBL,36,250,ADBL,47,105.0
ADBL,38,60,ADBL,49,305.0
ADBL,39,50,ADBL,5,100.0
ADBL,4,614,ADBL,50,150.0
ADBL,40,101,ADBL,57,100.0
ADBL,41,420,ADBL,58,127.0
ADBL,42,202,ADBL,6,369.0
ADBL,43,10,ADBL,8,106.0
ADBL,44,10,AHPC,10,50.0
ADBL,45,832,AHPC,13,380.0
ADBL,46,208,AHPC,14,650.0
ADBL,48,210,AHPC,16,1616.0
ADBL,49,803,AHPC,17,408.0
ADBL,5,248,AHPC,18,38.0
ADBL,50,50,AHPC,19,570.0
ADBL,51,180,AHPC,21,590.0
ADBL,53,49,AHPC,22,576.0
ADBL,55,28,AHPC,25,600.0
ADBL,57,315,AHPC,26,6517.0
ADBL,58,918,AHPC,28,13557.0
ADBL,59,670,AHPC,29,210.0
ADBL,6,130,AHPC,3,674.0
AHPC,1,1481,AHPC,32,804.0
AHPC,10,34,AHPC,33,500.0
