0,1,2,3,4,5
NIFRA,--,--,110,,
NMB,--,--,10,,
CHCL,--,--,10,,
PCBL,--,--,85,,
PCBL,--,--,20,,
PCBL,--,--,25,,
PCBL,--,--,100,,
PCBL,--,--,500,,
PCBL,--,--,20,,
KDBY,--,--,100,,
NICL,--,--,10,,
NLBBL,--,--,14,,
NLBBL,--,--,36,,
SHL,--,--,100,,
UPPER,--,--,20,,
NLBBL,--,--,30,,
NIFRA,--,--,300,,
NIFRA,--,--,13,,
NIFRA,--,--,487,,
USLB,--,--,80,,
USLB,--,--,50,,
USLB,--,--,10,,
USLB,--,--,50,,
HDL,--,--,20,,
CHCL,--,--,283,,
CHCL,--,--,38,,
CHCL,--,--,111,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
JALPA,--,--,10,,
BARUN,--,--,50,,
SHL,--,--,200,,
NHPC,--,--,156,,
CBBL,--,--,37,,
JALPA,--,--,17,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
BHL,--,--,10,,
GVL,--,--,16,,
HHL,--,--,10,,
GIMES1,--,--,100,,
NLIC,--,--,10,,
RFPL,--,--,10,,
NIFRA,--,--,13,,
UPCL,--,--,149,,
UPCL,--,--,10,,
UPCL,--,--,41,,
RADHI,--,--,14,,
KPCL,--,--,10,,
DDBL,--,--,10,,
,--,--,100,,
MNBBL,--,--,50,,
MNBBL,--,--,100,,
MNBBL,--,--,20,,
MNBBL,--,--,26,,
LBL,--,--,25,,
SHEL,--,--,10,,
MLBSL,--,--,10,,
NTC,--,--,37,,
NTC,--,--,10,,
SANIMA,--,--,30,,
SANIMA,--,--,500,,
SANIMA,--,--,13,,
CZBIL,--,--,50,,
ACLBSL,--,--,20,,
RFPL,--,--,10,,
GMFIL,--,--,75,,
GMFIL,--,--,30,,
GMFIL,--,--,10,,
NLIC,--,--,20,,
PCBL,--,--,20,,
LEC,--,--,10,,
NIFRA,--,--,20,,
SANIMA,--,--,90,,
SANIMA,--,--,100,,
CMF1,--,--,100,,
JALPA,--,--,10,,
FMDBL,--,--,95,,
FMDBL,--,--,20,,
PBLD84,--,--,25,,
RFPL,--,--,10,,
CGH,--,--,60,,
CGH,--,--,20,,
CGH,--,--,297,,
CGH,--,--,335,,
CGH,--,--,180,,
CGH,--,--,20,,
CGH,--,--,200,,
CGH,--,--,30,,
NFS,--,--,24,,
SHL,--,--,100,,
AKJCL,--,--,10,,
SWMF,--,--,20,,
SANIMA,--,--,390,,
JBLB,--,--,10,,
SHIVM,--,--,10,,
NIL,--,--,34,,
RFPL,--,--,10,,
PCBL,--,--,10,,
RFPL,--,--,10,,
NIFRA,--,--,250,,
MLBS,--,--,10,,
SMFDB,--,--,40,,
NTC,--,--,100,,
SGHC,--,--,10,,
MBL,--,--,124,,
MBL,--,--,462,,
MBL,--,--,1249,,
MBL,--,--,165,,
MBL,--,--,1000,,
PCBL,--,--,1000,,
NFS,--,--,226,,
SANIMA,--,--,145,,
SANIMA,--,--,155,,
RURU,--,--,11,,
NIFRA,--,--,20,,
SAHAS,--,--,10,,
NMB,--,--,40,,
API,--,--,12,,
API,--,--,38,,
