BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,898,ACLBSL,--,898
ADBL,--,10037,ADBL,--,10037
ADLB,--,2,ADLB,--,2
AHPC,--,95845,AHPC,--,95845
AKJCL,--,42165,AKJCL,--,42165
AKPL,--,65302,AKPL,--,65302
ALBSL,--,1095,ALBSL,--,1095
ALICL,--,20780,ALICL,--,20780
API,--,148306,API,--,148306
BARUN,--,13966,BARUN,--,13966
BBC,--,325,BBC,--,325
BFC,--,26541,BFC,--,26541
BHDC,--,13393,BHDC,--,13393
BHL,--,15722,BHL,--,15722
BNHC,--,3220,BNHC,--,3220
BNT,--,205,BNT,--,205
BPCL,--,8859,BPCL,--,8859
CBBL,--,9561,CBBL,--,9561
CBLD88,--,50,CBLD88,--,50
CFCL,--,57524,CFCL,--,57524
CGH,--,2820,CGH,--,2820
CHCL,--,8808,CHCL,--,8808
CHDC,--,10928,CHDC,--,10928
CHL,--,10408,CHL,--,10408
CIT,--,7310,CIT,--,7310
CLBSL,--,2399,CLBSL,--,2399
CMF1,--,3300,CMF1,--,3300
CMF2,--,100,CMF2,--,100
CORBL,--,6402,CORBL,--,6402
CZBIL,--,36337,CZBIL,--,36337
DDBL,--,7397,DDBL,--,7397
DHPL,--,15341,DHPL,--,15341
DORDI,--,47375,DORDI,--,47375
EBL,--,13368,EBL,--,13368
EDBL,--,15339,EDBL,--,15339
ENL,--,2540,ENL,--,2540
FMDBL,--,16140,FMDBL,--,16140
FOWAD,--,9666,FOWAD,--,9666
GBBL,--,58075,GBBL,--,58075
GBLBS,--,3734,GBLBS,--,3734
GFCL,--,34047,GFCL,--,34047
GHL,--,17985,GHL,--,17985
GILB,--,1759,GILB,--,1759
GIMES1,--,12600,GIMES1,--,12600
GLBSL,--,2110,GLBSL,--,2110
GLH,--,6885,GLH,--,6885
GMFBS,--,224,GMFBS,--,224
GMFIL,--,33027,GMFIL,--,33027
GRDBL,--,10125,GRDBL,--,10125
GUFL,--,52894,GUFL,--,52894
GVL,--,12677,GVL,--,12677
GWFD83,--,25,GWFD83,--,25
HBL,--,7995,HBL,--,7995
HDHPC,--,29233,HDHPC,--,29233
HDL,--,12027,HDL,--,12027
HEI,--,23660,HEI,--,23660
HHL,--,26482,HHL,--,26482
HIDCL,--,120019,HIDCL,--,120019
HPPL,--,14938,HPPL,--,14938
HURJA,--,15895,HURJA,--,15895
ICFC,--,49967,ICFC,--,49967
ICFCD83,--,16,ICFCD83,--,16
IGI,--,21325,IGI,--,21325
ILBS,--,629,ILBS,--,629
JALPA,--,3141,JALPA,--,3141
JBBL,--,50568,JBBL,--,50568
JBLB,--,4657,JBLB,--,4657
JFL,--,18243,JFL,--,18243
JOSHI,--,19589,JOSHI,--,19589
JSLBB,--,1486,JSLBB,--,1486
KBL,--,27602,KBL,--,27602
KDBY,--,3300,KDBY,--,3300
KEF,--,62805,KEF,--,62805
KKHC,--,4388,KKHC,--,4388
KLBSL,--,780,KLBSL,--,780
KMCDB,--,758,KMCDB,--,758
KPCL,--,5794,KPCL,--,5794
KRBL,--,15615,KRBL,--,15615
KSBBL,--,48759,KSBBL,--,48759
LBBL,--,63424,LBBL,--,63424
LBL,--,21601,LBL,--,21601
LBLPO,--,45599,LBLPO,--,45599
LEC,--,7448,LEC,--,7448
LEMF,--,12250,LEMF,--,12250
LICN,--,3736,LICN,--,3736
LLBS,--,218,LLBS,--,218
LUK,--,29270,LUK,--,29270
MBJC,--,29779,MBJC,--,29779
MBL,--,32365,MBL,--,32365
MDB,--,15512,MDB,--,15512
MEN,--,2400,MEN,--,2400
MERO,--,4434,MERO,--,4434
MFIL,--,25810,MFIL,--,25810
MHNL,--,28889,MHNL,--,28889
MKJC,--,5303,MKJC,--,5303
MKLB,--,1753,MKLB,--,1753
MLBBL,--,315,MLBBL,--,315
MLBL,--,119482,MLBL,--,119482
MLBLPO,--,940,MLBLPO,--,940
MLBS,--,565,MLBS,--,565
MLBSL,--,1011,MLBSL,--,1011
MMF1,--,2100,MMF1,--,2100
MMFDB,--,2001,MMFDB,--,2001
MNBBL,--,20698,MNBBL,--,20698
MNBBLP,--,69362,MNBBLP,--,69362
MPFL,--,22077,MPFL,--,22077
MSLB,--,702,MSLB,--,702
NABBC,--,42063,NABBC,--,42063
NABIL,--,38483,NABIL,--,38483
NBF2,--,1900,NBF2,--,1900
NBF3,--,2600,NBF3,--,2600
NBL,--,23668,NBL,--,23668
NCCB,--,32309,NCCB,--,32309
NEF,--,4921,NEF,--,4921
NESDO,--,12629,NESDO,--,12629
NFS,--,29254,NFS,--,29254
NGPL,--,40570,NGPL,--,40570
NHDL,--,13714,NHDL,--,13714
NHPC,--,97278,NHPC,--,97278
NIBLPF,--,100,NIBLPF,--,100
NIBSF2,--,3120,NIBSF2,--,3120
NICA,--,48701,NICA,--,48701
NICBF,--,500,NICBF,--,500
NICGF,--,43500,NICGF,--,43500
NICL,--,8500,NICL,--,8500
NICLBSL,--,2875,NICLBSL,--,2875
NICSF,--,200,NICSF,--,200
NIFRA,--,53199,NIFRA,--,53199
NIL,--,7685,NIL,--,7685
NLBBL,--,7102,NLBBL,--,7102
NLG,--,6641,NLG,--,6641
NLIC,--,59005,NLIC,--,59005
NLICL,--,10919,NLICL,--,10919
NMB,--,16904,NMB,--,16904
NMB50,--,39750,NMB50,--,39750
NMBHF1,--,25501,NMBHF1,--,25501
NMBMF,--,2761,NMBMF,--,2761
NMFBS,--,2352,NMFBS,--,2352
NRIC,--,20028,NRIC,--,20028
NRN,--,15641,NRN,--,15641
NSLB,--,1043,NSLB,--,1043
NTC,--,50635,NTC,--,50635
NUBL,--,10823,NUBL,--,10823
NYADI,--,3948,NYADI,--,3948
OHL,--,675,OHL,--,675
PCBL,--,39497,PCBL,--,39497
PFL,--,17066,PFL,--,17066
PICL,--,8176,PICL,--,8176
PMHPL,--,10904,PMHPL,--,10904
PPCL,--,25707,PPCL,--,25707
PROFL,--,24157,PROFL,--,24157
PRVU,--,29294,PRVU,--,29294
PSF,--,1400,PSF,--,1400
RADHI,--,29919,RADHI,--,29919
RBCL,--,375,RBCL,--,375
RBCLPO,--,230,RBCLPO,--,230
RFPL,--,28379,RFPL,--,28379
RHPL,--,27980,RHPL,--,27980
RIDI,--,551584,RIDI,--,551584
RLFL,--,49092,RLFL,--,49092
RMDC,--,7091,RMDC,--,7091
RMF1,--,350,RMF1,--,350
RSDC,--,2605,RSDC,--,2605
RULB,--,3744,RULB,--,3744
RURU,--,864,RURU,--,864
SABSL,--,1913,SABSL,--,1913
SADBL,--,38004,SADBL,--,38004
SAEF,--,13818,SAEF,--,13818
SAHAS,--,15391,SAHAS,--,15391
SANIMA,--,18751,SANIMA,--,18751
SAPDBL,--,7944,SAPDBL,--,7944
SBCF,--,600,SBCF,--,600
SBI,--,5598,SBI,--,5598
SBL,--,22199,SBL,--,22199
SCB,--,13117,SCB,--,13117
SDLBSL,--,231,SDLBSL,--,231
SEF,--,54735,SEF,--,54735
SFCL,--,38739,SFCL,--,38739
SFMF,--,12000,SFMF,--,12000
SHEL,--,6550,SHEL,--,6550
SHINE,--,52980,SHINE,--,52980
SHIVM,--,86260,SHIVM,--,86260
SHL,--,14519,SHL,--,14519
SHPC,--,70650,SHPC,--,70650
SICL,--,9690,SICL,--,9690
SIFC,--,37589,SIFC,--,37589
SIGS2,--,6880,SIGS2,--,6880
SINDU,--,11766,SINDU,--,11766
SJCL,--,12576,SJCL,--,12576
SKBBL,--,6267,SKBBL,--,6267
SLBBL,--,2992,SLBBL,--,2992
SLBSL,--,103,SLBSL,--,103
SLCF,--,1300,SLCF,--,1300
SMATA,--,247,SMATA,--,247
SMB,--,176,SMB,--,176
SMFBS,--,141,SMFBS,--,141
SMFDB,--,1070,SMFDB,--,1070
SPC,--,3567,SPC,--,3567
SPDL,--,30445,SPDL,--,30445
SRBL,--,19871,SRBL,--,19871
SSHL,--,20047,SSHL,--,20047
STC,--,1535,STC,--,1535
SWBBL,--,24251,SWBBL,--,24251
SWMF,--,3309,SWMF,--,3309
TPC,--,5797,TPC,--,5797
TRH,--,60,TRH,--,60
UHEWA,--,90,UHEWA,--,90
UIC,--,14748,UIC,--,14748
ULBSL,--,2041,ULBSL,--,2041
UMHL,--,72781,UMHL,--,72781
UMRH,--,11125,UMRH,--,11125
UNHPL,--,36089,UNHPL,--,36089
UNL,--,125,UNL,--,125
UPCL,--,121542,UPCL,--,121542
UPPER,--,54192,UPPER,--,54192
USLB,--,30,USLB,--,30
VLBS,--,355,VLBS,--,355
WNLB,--,181,WNLB,--,181
