BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,77,ACLBSL,--,77
ADBL,--,3780,ADBL,--,3780
AHPC,--,31581,AHPC,--,31581
AKJCL,--,14482,AKJCL,--,14482
AKPL,--,62649,AKPL,--,62649
ALBSL,--,74,ALBSL,--,74
ALICL,--,8799,ALICL,--,8799
API,--,64233,API,--,64233
BARUN,--,3618,BARUN,--,3618
BFC,--,6053,BFC,--,6053
BHDC,--,3250,BHDC,--,3250
BHL,--,11619,BHL,--,11619
BNHC,--,1072,BNHC,--,1072
BNT,--,10,BNT,--,10
BPCL,--,3955,BPCL,--,3955
CBBL,--,2769,CBBL,--,2769
CFCL,--,9446,CFCL,--,9446
CGH,--,2190,CGH,--,2190
CHCL,--,6166,CHCL,--,6166
CHDC,--,2065,CHDC,--,2065
CHL,--,5204,CHL,--,5204
CIT,--,2689,CIT,--,2689
CLBSL,--,50,CLBSL,--,50
CMF1,--,2000,CMF1,--,2000
CORBL,--,2725,CORBL,--,2725
CZBIL,--,5394,CZBIL,--,5394
DDBL,--,534,DDBL,--,534
DHPL,--,3383,DHPL,--,3383
DORDI,--,10345,DORDI,--,10345
EBL,--,19566,EBL,--,19566
EDBL,--,4036,EDBL,--,4036
ENL,--,1050,ENL,--,1050
FMDBL,--,4805,FMDBL,--,4805
FOWAD,--,2464,FOWAD,--,2464
GBBL,--,22104,GBBL,--,22104
GBLBS,--,691,GBLBS,--,691
GFCL,--,10777,GFCL,--,10777
GHL,--,11821,GHL,--,11821
GILB,--,373,GILB,--,373
GLBSL,--,33,GLBSL,--,33
GLH,--,2880,GLH,--,2880
GMFBS,--,35,GMFBS,--,35
GMFIL,--,13284,GMFIL,--,13284
GRDBL,--,370,GRDBL,--,370
GUFL,--,25810,GUFL,--,25810
GVL,--,3630,GVL,--,3630
HBL,--,8629,HBL,--,8629
HDHPC,--,197140,HDHPC,--,197140
HDL,--,5549,HDL,--,5549
HEI,--,3430,HEI,--,3430
HHL,--,4443,HHL,--,4443
HIDCL,--,60644,HIDCL,--,60644
HPPL,--,2367,HPPL,--,2367
HURJA,--,1164,HURJA,--,1164
ICFC,--,28883,ICFC,--,28883
IGI,--,8120,IGI,--,8120
ILBS,--,921,ILBS,--,921
JALPA,--,1183,JALPA,--,1183
JBBL,--,18854,JBBL,--,18854
JBLB,--,1695,JBLB,--,1695
JFL,--,11268,JFL,--,11268
JOSHI,--,11735,JOSHI,--,11735
JSLBB,--,237,JSLBB,--,237
KBL,--,8932,KBL,--,8932
KDBY,--,1700,KDBY,--,1700
KEF,--,1850,KEF,--,1850
KKHC,--,5696,KKHC,--,5696
KLBSL,--,40,KLBSL,--,40
KMCDB,--,169,KMCDB,--,169
KPCL,--,1919,KPCL,--,1919
KRBL,--,5156,KRBL,--,5156
KSBBL,--,13213,KSBBL,--,13213
LBBL,--,29939,LBBL,--,29939
LBL,--,2701,LBL,--,2701
LEC,--,1294,LEC,--,1294
LICN,--,14497,LICN,--,14497
LLBS,--,22,LLBS,--,22
MBJC,--,8763,MBJC,--,8763
MBL,--,2516,MBL,--,2516
MDB,--,2110,MDB,--,2110
MEN,--,1465,MEN,--,1465
MERO,--,1149,MERO,--,1149
MFIL,--,3456,MFIL,--,3456
MHL,--,6250,MHL,--,6250
MHNL,--,13172,MHNL,--,13172
MKJC,--,1297,MKJC,--,1297
MKLB,--,188,MKLB,--,188
MLBBL,--,85,MLBBL,--,85
MLBL,--,17896,MLBL,--,17896
MLBS,--,40,MLBS,--,40
MLBSL,--,168,MLBSL,--,168
MMF1,--,22700,MMF1,--,22700
MMFDB,--,15,MMFDB,--,15
MNBBL,--,7965,MNBBL,--,7965
MPFL,--,6248,MPFL,--,6248
MSLB,--,200,MSLB,--,200
NABBC,--,1510,NABBC,--,1510
NABIL,--,11682,NABIL,--,11682
NBF3,--,1100,NBF3,--,1100
NBL,--,5995,NBL,--,5995
NCCB,--,25167,NCCB,--,25167
NESDO,--,2144,NESDO,--,2144
NFS,--,10046,NFS,--,10046
NGPL,--,7287,NGPL,--,7287
NHDL,--,10674,NHDL,--,10674
NHPC,--,24404,NHPC,--,24404
NIBLPF,--,38621,NIBLPF,--,38621
