Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,100.0,ACLBSL,11,40
ACLBSL,11,145.0,ACLBSL,13,20
ACLBSL,22,30.0,ACLBSL,14,10
ACLBSL,29,30.0,ACLBSL,19,20
ACLBSL,34,15.0,ACLBSL,22,130
ACLBSL,35,20.0,ACLBSL,25,10
ACLBSL,38,260.0,ACLBSL,32,10
ACLBSL,39,10.0,ACLBSL,35,40
ACLBSL,40,39.0,ACLBSL,36,10
ACLBSL,41,10.0,ACLBSL,38,10
ACLBSL,45,330.0,ACLBSL,39,10
ACLBSL,49,10.0,ACLBSL,4,20
ACLBSL,57,50.0,ACLBSL,40,10
ACLBSL,58,180.0,ACLBSL,41,10
ACLBSL,7,95.0,ACLBSL,42,10
ADBL,1,110.0,ACLBSL,43,40
ADBL,11,770.0,ACLBSL,45,30
ADBL,13,120.0,ACLBSL,47,20
ADBL,14,9246.0,ACLBSL,48,100
ADBL,16,260.0,ACLBSL,50,64
ADBL,17,16832.0,ACLBSL,52,210
ADBL,19,350.0,ACLBSL,56,265
ADBL,21,690.0,ACLBSL,57,225
ADBL,22,240.0,ACLBSL,59,10
ADBL,25,500.0,ADBL,1,175
ADBL,26,430.0,ADBL,14,6696
ADBL,28,230.0,ADBL,16,1395
ADBL,29,50.0,ADBL,17,15
ADBL,3,750.0,ADBL,19,10
ADBL,32,450.0,ADBL,20,100
ADBL,33,400.0,ADBL,21,545
ADBL,34,435.0,ADBL,22,469
ADBL,35,100.0,ADBL,25,208
ADBL,36,701.0,ADBL,26,150
ADBL,37,45.0,ADBL,28,1213
ADBL,38,925.0,ADBL,29,1454
ADBL,39,1600.0,ADBL,32,300
ADBL,4,150.0,ADBL,33,30
ADBL,40,452.0,ADBL,34,410
ADBL,41,165.0,ADBL,35,7444
ADBL,42,748.0,ADBL,36,91
ADBL,44,161.0,ADBL,37,185
ADBL,45,2212.0,ADBL,38,1796
ADBL,46,110.0,ADBL,4,8355
ADBL,47,110.0,ADBL,40,200
ADBL,48,570.0,ADBL,41,420
ADBL,49,6389.0,ADBL,42,3405
ADBL,5,70.0,ADBL,43,1040
ADBL,50,3164.0,ADBL,44,156
ADBL,51,1620.0,ADBL,45,3715
ADBL,52,50.0,ADBL,46,400
ADBL,53,200.0,ADBL,47,644
ADBL,54,100.0,ADBL,48,255
ADBL,56,665.0,ADBL,49,665
ADBL,57,566.0,ADBL,50,192
ADBL,58,1845.0,ADBL,51,288
ADBL,59,414.0,ADBL,52,736
ADBL,6,125.0,ADBL,53,2715
ADBL,7,110.0,ADBL,55,50
ADBL,8,150.0,ADBL,56,60
ADBLD83,38,125.0,ADBL,57,4438
AHPC,1,350.0,ADBL,58,1085
AHPC,10,100.0,ADBL,59,224
AHPC,11,50.0,ADBL,6,1891
AHPC,13,1320.0,ADBL,7,50
AHPC,14,3540.0,ADBL,8,1710
AHPC,16,5117.0,ADBLD83,10,50
AHPC,17,9160.0,ADBLD83,33,50
AHPC,19,2090.0,ADBLD83,45,25
AHPC,20,6300.0,AHPC,1,2120
AHPC,21,2170.0,AHPC,10,1000
AHPC,22,458.0,AHPC,11,3010
AHPC,25,2597.0,AHPC,13,1595
AHPC,26,3763.0,AHPC,14,4109
AHPC,28,3950.0,AHPC,16,4109
AHPC,29,2420.0,AHPC,17,1094
AHPC,3,2500.0,AHPC,18,1500
AHPC,32,2613.0,AHPC,19,736
AHPC,33,4975.0,AHPC,20,9000
AHPC,34,5248.0,AHPC,21,2011
AHPC,35,5568.0,AHPC,22,504
AHPC,36,661.0,AHPC,25,120
AHPC,37,900.0,AHPC,26,5607
AHPC,38,2724.0,AHPC,28,9257
AHPC,39,1250.0,AHPC,29,340
AHPC,4,1.0,AHPC,3,3350
AHPC,40,520.0,AHPC,32,9229
AHPC,41,2690.0,AHPC,33,3600
AHPC,42,3488.0,AHPC,34,11435
AHPC,43,670.0,AHPC,35,4728
AHPC,44,297.0,AHPC,36,184
AHPC,45,5265.0,AHPC,37,1400
AHPC,46,560.0,AHPC,38,7850
AHPC,47,800.0,AHPC,39,3410
AHPC,48,6384.0,AHPC,4,3131
AHPC,49,23414.0,AHPC,40,2162
AHPC,5,5680.0,AHPC,41,1915
AHPC,50,1100.0,AHPC,42,2893
AHPC,51,7050.0,AHPC,43,3289
AHPC,52,15874.0,AHPC,44,800
AHPC,53,1189.0,AHPC,45,12340
AHPC,54,300.0,AHPC,46,2510
AHPC,55,1300.0,AHPC,47,6358
AHPC,56,498.0,AHPC,48,8049
AHPC,57,4750.0,AHPC,49,5986
AHPC,58,36625.0,AHPC,5,5533
AHPC,59,5055.0,AHPC,50,1430
AHPC,6,1394.0,AHPC,51,4480
AHPC,7,3250.0,AHPC,52,5190
AHPC,8,1340.0,AHPC,53,85
AIL,1,680.0,AHPC,55,1600
AIL,10,10.0,AHPC,56,9689
AIL,11,10.0,AHPC,57,13920
AIL,13,20.0,AHPC,58,6675
AIL,14,200.0,AHPC,59,4805
AIL,17,1200.0,AHPC,6,1895
AIL,21,160.0,AHPC,7,1085
AIL,22,185.0,AHPC,8,2200
AIL,25,65.0,AIL,10,10
AIL,32,180.0,AIL,11,200
AIL,36,1590.0,AIL,13,10
AIL,37,170.0,AIL,14,10
AIL,39,40.0,AIL,16,210
AIL,41,70.0,AIL,17,10
AIL,42,25.0,AIL,19,110
AIL,43,30.0,AIL,20,65
AIL,44,50.0,AIL,21,20
AIL,45,125.0,AIL,22,340
AIL,49,60.0,AIL,25,180
AIL,5,30.0,AIL,26,10
AIL,52,75.0,AIL,28,130
AIL,53,30.0,AIL,29,10
AIL,54,400.0,AIL,32,30
AIL,55,10.0,AIL,33,10
AIL,57,120.0,AIL,34,70
AIL,58,40.0,AIL,35,240
AKJCL,11,200.0,AIL,37,419
AKJCL,14,200.0,AIL,38,300
AKJCL,17,300.0,AIL,39,10
AKJCL,19,30.0,AIL,4,20
AKJCL,21,140.0,AIL,40,300
AKJCL,22,40.0,AIL,41,40
AKJCL,26,20.0,AIL,42,30
AKJCL,28,100.0,AIL,44,80
AKJCL,29,90.0,AIL,45,530
AKJCL,3,10.0,AIL,47,10
AKJCL,32,70.0,AIL,48,230
AKJCL,34,130.0,AIL,49,110
AKJCL,35,160.0,AIL,5,230
AKJCL,36,200.0,AIL,52,190
AKJCL,38,270.0,AIL,53,285
