BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,195,ACLBSL,--,195
ADBL,--,19944,ADBL,--,19944
AHPC,--,33501,AHPC,--,33501
AKJCL,--,8307,AKJCL,--,8307
AKPL,--,16454,AKPL,--,16454
ALBSL,--,461,ALBSL,--,461
ALICL,--,5493,ALICL,--,5493
API,--,37132,API,--,37132
AVYAN,--,80,AVYAN,--,80
BARUN,--,1570,BARUN,--,1570
BBC,--,20,BBC,--,20
BFC,--,2599,BFC,--,2599
BHDC,--,1251,BHDC,--,1251
BHL,--,260,BHL,--,260
BNHC,--,1116,BNHC,--,1116
BNT,--,250,BNT,--,250
BPCL,--,3192,BPCL,--,3192
CBBL,--,6566,CBBL,--,6566
CFCL,--,9910,CFCL,--,9910
CGH,--,288,CGH,--,288
CHCL,--,21118,CHCL,--,21118
CHDC,--,506,CHDC,--,506
CHL,--,1655,CHL,--,1655
CIT,--,2495,CIT,--,2495
CLBSL,--,79,CLBSL,--,79
CMF1,--,1000,CMF1,--,1000
CORBL,--,1490,CORBL,--,1490
CZBIL,--,21033,CZBIL,--,21033
CZBILP,--,18172,CZBILP,--,18172
DDBL,--,3019,DDBL,--,3019
DHPL,--,1874,DHPL,--,1874
DORDI,--,2380,DORDI,--,2380
EBL,--,6004,EBL,--,6004
EDBL,--,6978,EDBL,--,6978
ENL,--,225,ENL,--,225
FMDBL,--,12867,FMDBL,--,12867
FOWAD,--,2440,FOWAD,--,2440
GBBD85,--,239,GBBD85,--,239
GBBL,--,8042,GBBL,--,8042
GBLBS,--,2035,GBLBS,--,2035
GFCL,--,6423,GFCL,--,6423
GHL,--,6465,GHL,--,6465
GILB,--,923,GILB,--,923
GIMES1,--,39576,GIMES1,--,39576
GLH,--,590,GLH,--,590
GMFIL,--,7300,GMFIL,--,7300
GRDBL,--,3570,GRDBL,--,3570
GUFL,--,27730,GUFL,--,27730
GVL,--,3452,GVL,--,3452
HBL,--,2963,HBL,--,2963
HDHPC,--,31445,HDHPC,--,31445
HDL,--,2551,HDL,--,2551
HEI,--,71376,HEI,--,71376
HEIP,--,1430,HEIP,--,1430
HHL,--,2365,HHL,--,2365
HIDCL,--,27626,HIDCL,--,27626
HIDCLP,--,493,HIDCLP,--,493
HPPL,--,980,HPPL,--,980
HURJA,--,1971,HURJA,--,1971
ICFC,--,11923,ICFC,--,11923
IGI,--,3387,IGI,--,3387
ILBS,--,839,ILBS,--,839
JALPA,--,655,JALPA,--,655
JBBL,--,15468,JBBL,--,15468
JBLB,--,1363,JBLB,--,1363
JFL,--,3163,JFL,--,3163
JOSHI,--,3498,JOSHI,--,3498
JSLBB,--,156,JSLBB,--,156
KDBY,--,850,KDBY,--,850
KEF,--,8254,KEF,--,8254
KKHC,--,2110,KKHC,--,2110
KLBSL,--,10,KLBSL,--,10
KMCDB,--,790,KMCDB,--,790
KPCL,--,1321,KPCL,--,1321
KRBL,--,11917,KRBL,--,11917
KSBBL,--,15561,KSBBL,--,15561
LBBL,--,35109,LBBL,--,35109
LBL,--,4110,LBL,--,4110
LEC,--,3175,LEC,--,3175
LEMF,--,5000,LEMF,--,5000
LICN,--,771,LICN,--,771
LLBS,--,168,LLBS,--,168
LUK,--,1230,LUK,--,1230
MBJC,--,2601,MBJC,--,2601
MBL,--,3817,MBL,--,3817
MDB,--,2605,MDB,--,2605
MEN,--,150,MEN,--,150
MERO,--,1969,MERO,--,1969
MFIL,--,3415,MFIL,--,3415
MHL,--,2261,MHL,--,2261
MHNL,--,1189,MHNL,--,1189
MKJC,--,819,MKJC,--,819
MKLB,--,80,MKLB,--,80
MLBBL,--,45,MLBBL,--,45
MLBL,--,15738,MLBL,--,15738
