BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,255,ACLBSL,--,255
ADBL,--,502,ADBL,--,502
AHPC,--,9264,AHPC,--,9264
AKJCL,--,2760,AKJCL,--,2760
AKPL,--,7583,AKPL,--,7583
ALBSL,--,300,ALBSL,--,300
ALICL,--,5350,ALICL,--,5350
API,--,48648,API,--,48648
BARUN,--,48157,BARUN,--,48157
BFC,--,1080,BFC,--,1080
BHL,--,300,BHL,--,300
BNHC,--,20,BNHC,--,20
BNT,--,10,BNT,--,10
BPCL,--,2308,BPCL,--,2308
CBBL,--,465,CBBL,--,465
CCBL,--,5793,CCBL,--,5793
CFCL,--,1102,CFCL,--,1102
CGH,--,145,CGH,--,145
CHCL,--,165,CHCL,--,165
CHDC,--,1528,CHDC,--,1528
CHL,--,1556,CHL,--,1556
CIT,--,1306,CIT,--,1306
CLBSL,--,24,CLBSL,--,24
CMF1,--,600,CMF1,--,600
CORBL,--,165,CORBL,--,165
CZBIL,--,568,CZBIL,--,568
DDBL,--,1608,DDBL,--,1608
DHPL,--,142,DHPL,--,142
DORDI,--,1500,DORDI,--,1500
EBL,--,157235,EBL,--,157235
EDBL,--,2250,EDBL,--,2250
ENL,--,2558,ENL,--,2558
FMDBL,--,2540,FMDBL,--,2540
FOWAD,--,1441,FOWAD,--,1441
GBBL,--,505,GBBL,--,505
GBLBS,--,3090,GBLBS,--,3090
GFCL,--,2780,GFCL,--,2780
GHL,--,550,GHL,--,550
GILB,--,67,GILB,--,67
GIMES1,--,8000,GIMES1,--,8000
GLH,--,40,GLH,--,40
GMFBS,--,28,GMFBS,--,28
GMFIL,--,10,GMFIL,--,10
GRDBL,--,200,GRDBL,--,200
GUFL,--,6822,GUFL,--,6822
GVL,--,3300,GVL,--,3300
HBL,--,100,HBL,--,100
HDHPC,--,1110,HDHPC,--,1110
HDL,--,2070,HDL,--,2070
HIDCL,--,7633,HIDCL,--,7633
HPPL,--,200,HPPL,--,200
HURJA,--,400,HURJA,--,400
ICFC,--,1291,ICFC,--,1291
IGI,--,875,IGI,--,875
ILBS,--,1050,ILBS,--,1050
JALPA,--,407,JALPA,--,407
JBBL,--,6864,JBBL,--,6864
JBLB,--,545,JBLB,--,545
JFL,--,590,JFL,--,590
JOSHI,--,40,JOSHI,--,40
JSLBB,--,86,JSLBB,--,86
KBL,--,3002,KBL,--,3002
KKHC,--,60,KKHC,--,60
KLBSL,--,30,KLBSL,--,30
KMCDB,--,783,KMCDB,--,783
KPCL,--,400,KPCL,--,400
KRBL,--,493,KRBL,--,493
KSBBL,--,3256,KSBBL,--,3256
LBBL,--,4344,LBBL,--,4344
LBL,--,546,LBL,--,546
LEC,--,160,LEC,--,160
