BStock,Buyer,BQty,SStock,Seller,SQty
ADBL,--,202,ADBL,--,202
AHPC,--,3346,AHPC,--,3346
AIL,--,430,AIL,--,430
AKJCL,--,2170,AKJCL,--,2170
AKPL,--,4098,AKPL,--,4098
ALBSL,--,56,ALBSL,--,56
ALICL,--,2582,ALICL,--,2582
API,--,2964,API,--,2964
BARUN,--,11,BARUN,--,11
BNHC,--,70,BNHC,--,70
BNT,--,60,BNT,--,60
BOKL,--,2390,BOKL,--,2390
BPCL,--,40,BPCL,--,40
CBBL,--,134,CBBL,--,134
CBL,--,21045,CBL,--,21045
CCBL,--,6872,CCBL,--,6872
CFCL,--,260,CFCL,--,260
CHCL,--,260,CHCL,--,260
CHDC,--,2700,CHDC,--,2700
CHL,--,20,CHL,--,20
CIT,--,280,CIT,--,280
CLBSL,--,60,CLBSL,--,60
CMF2,--,56000,CMF2,--,56000
CORBL,--,1117,CORBL,--,1117
CZBIL,--,2230,CZBIL,--,2230
DDBL,--,255,DDBL,--,255
DHPL,--,160,DHPL,--,160
EBL,--,22,EBL,--,22
EDBL,--,70,EDBL,--,70
ENL,--,10,ENL,--,10
FOWAD,--,55,FOWAD,--,55
GBBL,--,933,GBBL,--,933
GBIME,--,1380,GBIME,--,1380
GFCL,--,510,GFCL,--,510
GHL,--,2340,GHL,--,2340
GIC,--,30,GIC,--,30
GLH,--,570,GLH,--,570
GMFBS,--,25,GMFBS,--,25
GMFIL,--,1040,GMFIL,--,1040
GRDBL,--,10,GRDBL,--,10
GUFL,--,520,GUFL,--,520
GVL,--,180,GVL,--,180
HDHPC,--,1960,HDHPC,--,1960
HDL,--,508,HDL,--,508
HIDCL,--,1569,HIDCL,--,1569
ICFC,--,529,ICFC,--,529
IGI,--,200,IGI,--,200
ILBS,--,42,ILBS,--,42
JALPA,--,580,JALPA,--,580
JBBL,--,5835,JBBL,--,5835
JBLB,--,70,JBLB,--,70
JLI,--,567,JLI,--,567
JSLBB,--,12,JSLBB,--,12
KBL,--,4019,KBL,--,4019
KKHC,--,250,KKHC,--,250
KPCL,--,20,KPCL,--,20
KRBL,--,65,KRBL,--,65
KSBBL,--,399,KSBBL,--,399
LBBL,--,136,LBBL,--,136
LBL,--,572,LBL,--,572
LEC,--,30,LEC,--,30
LGIL,--,10,LGIL,--,10
LICN,--,699,LICN,--,699
MBJC,--,830,MBJC,--,830
MBL,--,1800,MBL,--,1800
MEGA,--,158085,MEGA,--,158085
MEN,--,30,MEN,--,30
MERO,--,122,MERO,--,122
MFIL,--,222,MFIL,--,222
MHNL,--,10,MHNL,--,10
MKJC,--,90,MKJC,--,90
MLBBL,--,20,MLBBL,--,20
MLBL,--,516,MLBL,--,516
MMF1,--,300,MMF1,--,300
MNBBL,--,359,MNBBL,--,359
MPFL,--,10,MPFL,--,10
MSLB,--,14,MSLB,--,14
NABBC,--,1390,NABBC,--,1390
NABIL,--,2531,NABIL,--,2531
NBF3,--,200,NBF3,--,200
NBL,--,2374,NBL,--,2374
NCCB,--,1841,NCCB,--,1841
NESDO,--,110,NESDO,--,110
NFS,--,210,NFS,--,210
NGPL,--,800,NGPL,--,800
NHPC,--,4298,NHPC,--,4298
NICA,--,3737,NICA,--,3737
NICL,--,2070,NICL,--,2070
NICLBSL,--,30,NICLBSL,--,30
NICSF,--,500,NICSF,--,500
NIFRA,--,7037,NIFRA,--,7037
NIL,--,100,NIL,--,100
NLBBL,--,160,NLBBL,--,160
NLG,--,10,NLG,--,10
NLIC,--,536,NLIC,--,536
NLICL,--,140,NLICL,--,140
NMB,--,6516,NMB,--,6516
NRIC,--,320,NRIC,--,320
NRN,--,20,NRN,--,20
NTC,--,1956,NTC,--,1956
NUBL,--,100,NUBL,--,100
NYADI,--,10,NYADI,--,10
PCBL,--,2482,PCBL,--,2482
PFL,--,60,PFL,--,60
PIC,--,88,PIC,--,88
PLI,--,50,PLI,--,50
PPCL,--,2240,PPCL,--,2240
PRIN,--,843,PRIN,--,843
PRVU,--,19289,PRVU,--,19289
PRVUPO,--,968150,PRVUPO,--,968150
PSF,--,50550,PSF,--,50550
RADHI,--,104,RADHI,--,104
RBCL,--,240,RBCL,--,240
RHPL,--,120,RHPL,--,120
RLFL,--,835,RLFL,--,835
RLI,--,70,RLI,--,70
RMDC,--,10,RMDC,--,10
RMF1,--,20400,RMF1,--,20400
RULB,--,20,RULB,--,20
RURU,--,10,RURU,--,10
SADBL,--,20,SADBL,--,20
SAHAS,--,220,SAHAS,--,220
SANIMA,--,1037,SANIMA,--,1037
SBCF,--,1000,SBCF,--,1000
SBI,--,20,SBI,--,20
SBL,--,1080,SBL,--,1080
SDLBSL,--,32,SDLBSL,--,32
SFCL,--,27,SFCL,--,27
SGI,--,10,SGI,--,10
SHEL,--,10,SHEL,--,10
SHINE,--,35,SHINE,--,35
SHIVM,--,130,SHIVM,--,130
SIFC,--,2162,SIFC,--,2162
SJCL,--,160,SJCL,--,160
SLCF,--,200,SLCF,--,200
SLI,--,60,SLI,--,60
SLICL,--,3245,SLICL,--,3245
SPC,--,40,SPC,--,40
SPDL,--,330,SPDL,--,330
SRBL,--,50,SRBL,--,50
SSHL,--,360,SSHL,--,360
STC,--,10,STC,--,10
TPC,--,30,TPC,--,30
UIC,--,40,UIC,--,40
UMHL,--,1470,UMHL,--,1470
UMRH,--,20,UMRH,--,20
UNHPL,--,180,UNHPL,--,180
UPCL,--,4039,UPCL,--,4039
UPPER,--,5305,UPPER,--,5305
USLB,--,300,USLB,--,300
