BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,45,10,ACLBSL,21,30.0
ACLBSL,48,35,ACLBSL,35,25.0
ACLBSL,49,20,ACLBSL,57,10.0
ADBL,1,60,ADBL,1,38.0
ADBL,16,10,ADBL,11,253.0
ADBL,17,168,ADBL,14,532.0
ADBL,18,50,ADBL,17,200.0
ADBL,19,55,ADBL,18,101.0
ADBL,21,42,ADBL,21,30.0
ADBL,22,225,ADBL,29,125.0
ADBL,25,13,ADBL,32,100.0
ADBL,26,20,ADBL,34,134.0
ADBL,28,10,ADBL,35,100.0
ADBL,32,550,ADBL,38,200.0
ADBL,33,120,ADBL,41,50.0
ADBL,34,100,ADBL,42,50.0
ADBL,35,242,ADBL,43,1605.0
ADBL,36,103,ADBL,45,75.0
ADBL,37,30,ADBL,46,330.0
ADBL,38,20,ADBL,47,100.0
ADBL,4,20,ADBL,48,10.0
ADBL,41,200,ADBL,49,175.0
ADBL,42,177,ADBL,51,10.0
ADBL,43,65,ADBL,52,65.0
ADBL,44,90,ADBL,55,85.0
ADBL,45,434,ADBL,57,70.0
ADBL,46,100,ADBL,58,20.0
ADBL,48,270,ADBLD83,34,25.0
ADBL,49,155,AHPC,14,100.0
ADBL,50,10,AHPC,16,8995.0
ADBL,51,36,AHPC,17,300.0
ADBL,52,100,AHPC,18,200.0
ADBL,53,197,AHPC,20,11.0
ADBL,54,50,AHPC,22,580.0
ADBL,55,40,AHPC,25,500.0
ADBL,56,20,AHPC,26,1539.0
ADBL,57,235,AHPC,29,50.0
ADBL,58,206,AHPC,3,140.0
ADBL,6,75,AHPC,34,890.0
ADBL,7,110,AHPC,35,700.0
ADBL,8,50,AHPC,36,1945.0
ADBLD83,7,25,AHPC,38,3553.0
AHPC,1,24,AHPC,4,10.0
AHPC,13,20,AHPC,41,1200.0
AHPC,21,1188,AHPC,42,42.0
AHPC,22,50,AHPC,47,250.0
AHPC,25,323,AHPC,48,845.0
AHPC,26,130,AHPC,5,405.0
AHPC,32,1900,AHPC,53,45.0
AHPC,33,300,AHPC,54,51.0
AHPC,34,3506,AHPC,57,4650.0
AHPC,35,1966,AHPC,58,2068.0
AHPC,38,3105,AHPC,8,603.0
AHPC,4,200,AKJCL,17,50.0
AHPC,40,50,AKJCL,19,67.0
AHPC,41,50,AKJCL,21,60.0
AHPC,44,1100,AKJCL,22,800.0
AHPC,45,10740,AKJCL,32,2080.0
AHPC,46,20,AKJCL,34,3410.0
AHPC,47,800,AKJCL,38,126.0
AHPC,48,1500,AKJCL,39,170.0
AHPC,5,998,AKJCL,4,1000.0
AHPC,51,128,AKJCL,45,520.0
AHPC,52,100,AKJCL,50,500.0
AHPC,56,1010,AKJCL,52,1000.0
AHPC,57,54,AKJCL,55,1000.0
AHPC,58,130,AKJCL,57,20.0
AHPC,59,100,AKJCL,58,75.0
AHPC,8,180,AKJCL,6,500.0
AKJCL,1,80,AKPL,1,280.0
AKJCL,10,60,AKPL,13,182.0
AKJCL,11,30,AKPL,14,417.0
AKJCL,16,50,AKPL,17,300.0
AKJCL,17,110,AKPL,18,200.0
AKJCL,19,10,AKPL,20,200.0
AKJCL,22,50,AKPL,22,520.0
AKJCL,25,200,AKPL,25,617.0
AKJCL,28,500,AKPL,26,340.0
AKJCL,32,20,AKPL,29,50.0
AKJCL,34,800,AKPL,3,110.0
AKJCL,35,991,AKPL,33,242.0
AKJCL,36,500,AKPL,34,20.0
AKJCL,37,243,AKPL,35,174.0
AKJCL,38,2840,AKPL,38,241.0
AKJCL,42,330,AKPL,39,500.0
AKJCL,44,10,AKPL,40,15.0
AKJCL,45,204,AKPL,41,360.0
AKJCL,47,500,AKPL,42,435.0
AKJCL,49,230,AKPL,44,16.0
AKJCL,50,1080,AKPL,45,1030.0
AKJCL,51,480,AKPL,47,115.0
AKJCL,55,1000,AKPL,48,200.0
AKJCL,57,960,AKPL,49,100.0
AKJCL,58,100,AKPL,54,343.0
AKPL,1,620,AKPL,55,1543.0
AKPL,10,25,AKPL,57,10011.0
AKPL,11,335,AKPL,58,983.0
AKPL,13,600,AKPL,6,230.0
AKPL,14,100,ALBSL,26,200.0
