BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,699,ACLBSL,--,699
ADBL,--,28233,ADBL,--,28233
AHPC,--,24946,AHPC,--,24946
AKJCL,--,13530,AKJCL,--,13530
AKPL,--,26441,AKPL,--,26441
ALBSL,--,1344,ALBSL,--,1344
ALICL,--,13888,ALICL,--,13888
API,--,181171,API,--,181171
BARUN,--,13915,BARUN,--,13915
BBC,--,10,BBC,--,10
BFC,--,3780,BFC,--,3780
BHL,--,1988,BHL,--,1988
BNHC,--,930,BNHC,--,930
BNT,--,25,BNT,--,25
BOKD86,--,47,BOKD86,--,47
BPCL,--,1555,BPCL,--,1555
CBBL,--,5107,CBBL,--,5107
CCBL,--,7939,CCBL,--,7939
CFCL,--,8655,CFCL,--,8655
CGH,--,4315,CGH,--,4315
CHCL,--,3435,CHCL,--,3435
CHDC,--,8778,CHDC,--,8778
CHL,--,3596,CHL,--,3596
CIT,--,7046,CIT,--,7046
CLBSL,--,1292,CLBSL,--,1292
CMF1,--,1575,CMF1,--,1575
CMF2,--,21278,CMF2,--,21278
CORBL,--,2166,CORBL,--,2166
CZBIL,--,9960,CZBIL,--,9960
DDBL,--,2376,DDBL,--,2376
DHPL,--,2190,DHPL,--,2190
DORDI,--,11924,DORDI,--,11924
EBL,--,16447,EBL,--,16447
EDBL,--,4746,EDBL,--,4746
ENL,--,10133,ENL,--,10133
FMDBL,--,10270,FMDBL,--,10270
FOWAD,--,4692,FOWAD,--,4692
GBBL,--,7651,GBBL,--,7651
GBILD86/87,--,80,GBILD86/87,--,80
GBLBS,--,5181,GBLBS,--,5181
GFCL,--,12963,GFCL,--,12963
GHL,--,6833,GHL,--,6833
GILB,--,774,GILB,--,774
GIMES1,--,11987,GIMES1,--,11987
GLBSL,--,10,GLBSL,--,10
GLH,--,700,GLH,--,700
GMFBS,--,95,GMFBS,--,95
GMFIL,--,4600,GMFIL,--,4600
GRDBL,--,2388,GRDBL,--,2388
GUFL,--,66858,GUFL,--,66858
GVL,--,8560,GVL,--,8560
HBL,--,6444,HBL,--,6444
HDHPC,--,16928,HDHPC,--,16928
HDL,--,7669,HDL,--,7669
HIDCL,--,27247,HIDCL,--,27247
HPPL,--,2243,HPPL,--,2243
HURJA,--,740,HURJA,--,740
ICFC,--,11704,ICFC,--,11704
IGI,--,9988,IGI,--,9988
ILBS,--,213,ILBS,--,213
JALPA,--,3806,JALPA,--,3806
JBBL,--,20236,JBBL,--,20236
JBLB,--,2524,JBLB,--,2524
JFL,--,8538,JFL,--,8538
JOSHI,--,1126,JOSHI,--,1126
JSLBB,--,1243,JSLBB,--,1243
KBL,--,22049,KBL,--,22049
KEF,--,450,KEF,--,450
KKHC,--,1909,KKHC,--,1909
KLBSL,--,30,KLBSL,--,30
KMCDB,--,73,KMCDB,--,73
KPCL,--,995,KPCL,--,995
KRBL,--,2529,KRBL,--,2529
KSBBL,--,9351,KSBBL,--,9351
LBBL,--,11183,LBBL,--,11183
