BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,--,2411,ACLBSL,--,2411
ADBL,--,19433,ADBL,--,19433
AHPC,--,161159,AHPC,--,161159
AKJCL,--,84521,AKJCL,--,84521
AKPL,--,210236,AKPL,--,210236
ALBSL,--,1859,ALBSL,--,1859
ALICL,--,61111,ALICL,--,61111
API,--,310223,API,--,310223
BARUN,--,56648,BARUN,--,56648
BBC,--,366,BBC,--,366
BFC,--,51375,BFC,--,51375
BHL,--,32780,BHL,--,32780
BNHC,--,6428,BNHC,--,6428
BNT,--,417,BNT,--,417
BOKD86,--,10,BOKD86,--,10
BPCL,--,20682,BPCL,--,20682
CBBL,--,16849,CBBL,--,16849
CBLD88,--,125,CBLD88,--,125
CCBL,--,50179,CCBL,--,50179
CFCL,--,64231,CFCL,--,64231
CGH,--,8642,CGH,--,8642
CHCL,--,15421,CHCL,--,15421
CHDC,--,28396,CHDC,--,28396
CHL,--,34101,CHL,--,34101
CIT,--,10675,CIT,--,10675
CLBSL,--,8843,CLBSL,--,8843
CMF1,--,107400,CMF1,--,107400
CMF2,--,600,CMF2,--,600
CORBL,--,17623,CORBL,--,17623
CZBIL,--,127631,CZBIL,--,127631
DDBL,--,13380,DDBL,--,13380
DHPL,--,25301,DHPL,--,25301
DORDI,--,21471,DORDI,--,21471
EBL,--,38116,EBL,--,38116
EDBL,--,32144,EDBL,--,32144
ENL,--,7431,ENL,--,7431
FMDBL,--,59162,FMDBL,--,59162
FOWAD,--,19411,FOWAD,--,19411
GBBL,--,72177,GBBL,--,72177
GBILD86/87,--,200,GBILD86/87,--,200
GBLBS,--,34763,GBLBS,--,34763
GFCL,--,45147,GFCL,--,45147
GHL,--,44401,GHL,--,44401
GILB,--,4841,GILB,--,4841
GIMES1,--,37786,GIMES1,--,37786
GLBSL,--,1666,GLBSL,--,1666
GLH,--,16838,GLH,--,16838
GMFBS,--,1250,GMFBS,--,1250
GMFIL,--,64454,GMFIL,--,64454
GRDBL,--,24882,GRDBL,--,24882
GUFL,--,131580,GUFL,--,131580
GVL,--,55927,GVL,--,55927
HBL,--,7775,HBL,--,7775
HDHPC,--,107611,HDHPC,--,107611
HDL,--,26655,HDL,--,26655
HIDCL,--,142939,HIDCL,--,142939
HPPL,--,35272,HPPL,--,35272
HURJA,--,39187,HURJA,--,39187
ICFC,--,129720,ICFC,--,129720
IGI,--,46383,IGI,--,46383
ILBS,--,4960,ILBS,--,4960
JALPA,--,5671,JALPA,--,5671
JBBL,--,106327,JBBL,--,106327
JBBLPO,--,6622,JBBLPO,--,6622
JBLB,--,8454,JBLB,--,8454
JFL,--,46998,JFL,--,46998
JOSHI,--,36325,JOSHI,--,36325
JSLBB,--,2179,JSLBB,--,2179
KBL,--,100493,KBL,--,100493
KBLD86,--,125,KBLD86,--,125
KEF,--,21650,KEF,--,21650
KKHC,--,31910,KKHC,--,31910
KLBSL,--,1442,KLBSL,--,1442
KMCDB,--,4500,KMCDB,--,4500
KPCL,--,12032,KPCL,--,12032
KRBL,--,48432,KRBL,--,48432
KSBBL,--,68451,KSBBL,--,68451
LBBL,--,102063,LBBL,--,102063
LBL,--,38879,LBL,--,38879
LEC,--,16277,LEC,--,16277
LEMF,--,9900,LEMF,--,9900
LICN,--,21788,LICN,--,21788
LLBS,--,10966,LLBS,--,10966
LUK,--,1180,LUK,--,1180
MBJC,--,41723,MBJC,--,41723
MBL,--,58240,MBL,--,58240
MDB,--,44801,MDB,--,44801
MEN,--,12246,MEN,--,12246
MERO,--,15392,MERO,--,15392
MFIL,--,53869,MFIL,--,53869
MFLD85,--,160,MFLD85,--,160
MHNL,--,73349,MHNL,--,73349
MKJC,--,11575,MKJC,--,11575
MKLB,--,846,MKLB,--,846
MLBBL,--,2997,MLBBL,--,2997
MLBL,--,112593,MLBL,--,112593
