BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,17,43,ACLBSL,10,11.0
ACLBSL,25,10,ACLBSL,11,10.0
ACLBSL,32,10,ACLBSL,16,10.0
ACLBSL,40,111,ACLBSL,26,11.0
ACLBSL,56,10,ACLBSL,34,11.0
ACLBSL,58,31,ACLBSL,4,100.0
ADBL,1,10,ACLBSL,51,10.0
ADBL,11,120,ACLBSL,56,10.0
ADBL,13,46,ACLBSL,57,10.0
ADBL,16,200,ACLBSL,58,32.0
ADBL,21,20,ADBL,1,68.0
ADBL,25,1540,ADBL,10,85.0
ADBL,35,135,ADBL,11,122.0
ADBL,40,400,ADBL,17,4380.0
ADBL,44,101,ADBL,19,1.0
ADBL,45,1494,ADBL,21,10.0
ADBL,46,100,ADBL,22,10.0
ADBL,48,100,ADBL,26,193.0
ADBL,49,6478,ADBL,29,300.0
ADBL,57,172,ADBL,32,100.0
ADBL,58,540,ADBL,34,100.0
ADBL,7,50,ADBL,38,98.0
ADBL,8,40,ADBL,4,240.0
AHPC,1,200,ADBL,40,109.0
AHPC,10,100,ADBL,41,152.0
AHPC,11,250,ADBL,43,2500.0
AHPC,14,740,ADBL,44,55.0
AHPC,17,38,ADBL,45,718.0
AHPC,19,150,ADBL,46,20.0
AHPC,20,500,ADBL,47,20.0
AHPC,21,200,ADBL,49,30.0
AHPC,22,650,ADBL,5,422.0
AHPC,25,625,ADBL,50,526.0
AHPC,26,2000,ADBL,51,200.0
AHPC,3,1800,ADBL,52,73.0
AHPC,32,500,ADBL,53,529.0
AHPC,33,100,ADBL,57,10.0
AHPC,34,2041,ADBL,58,355.0
AHPC,35,100,ADBL,7,60.0
AHPC,36,500,ADBL,8,60.0
AHPC,37,10,AHPC,16,150.0
AHPC,38,2200,AHPC,20,3000.0
AHPC,40,230,AHPC,28,100.0
AHPC,41,100,AHPC,3,1000.0
AHPC,42,715,AHPC,32,1000.0
AHPC,43,400,AHPC,34,2740.0
AHPC,44,391,AHPC,35,6193.0
AHPC,45,647,AHPC,36,1500.0
AHPC,46,375,AHPC,38,207.0
AHPC,47,200,AHPC,43,11.0
AHPC,48,220,AHPC,44,50.0
AHPC,49,368,AHPC,45,3309.0
AHPC,50,215,AHPC,46,30.0
AHPC,51,10,AHPC,47,550.0
AHPC,52,1950,AHPC,49,390.0
AHPC,53,1020,AHPC,50,2500.0
AHPC,54,1000,AHPC,52,71.0
AHPC,55,56,AHPC,53,20.0
AHPC,56,10,AHPC,57,10.0
AHPC,57,1205,AHPC,58,10.0
AHPC,58,720,AIL,1,200.0
AHPC,59,210,AIL,10,30.0
AHPC,7,95,AIL,14,130.0
AIL,19,10,AIL,16,10.0
AIL,21,1315,AIL,17,60.0
AIL,42,110,AIL,21,10.0
AIL,45,80,AIL,22,160.0
AIL,53,80,AIL,29,100.0
AIL,57,10,AIL,32,10.0
AIL,59,110,AIL,33,10.0
AIL,8,220,AIL,34,10.0
AKJCL,1,300,AIL,36,30.0
AKJCL,10,150,AIL,37,85.0
AKJCL,11,85,AIL,39,10.0
AKJCL,13,50,AIL,4,500.0
AKJCL,20,47,AIL,41,100.0
AKJCL,21,186,AIL,42,10.0
AKJCL,28,50,AIL,43,20.0
AKJCL,34,360,AIL,45,180.0
AKJCL,36,500,AIL,49,10.0
AKJCL,38,280,AIL,54,10.0
AKJCL,39,250,AIL,56,100.0
AKJCL,42,150,AIL,57,60.0
AKJCL,43,120,AIL,58,20.0
AKJCL,45,70,AIL,59,10.0
AKJCL,48,1060,AIL,6,60.0
AKJCL,49,740,AKJCL,13,490.0
AKJCL,50,100,AKJCL,25,52.0
AKJCL,51,664,AKJCL,29,188.0
AKJCL,54,10,AKJCL,32,10.0
AKJCL,56,150,AKJCL,35,800.0
AKJCL,58,593,AKJCL,38,375.0
AKJCL,7,450,AKJCL,4,90.0
AKJCL,8,50,AKJCL,40,20.0
AKPL,1,360,AKJCL,41,187.0
AKPL,11,130,AKJCL,42,200.0
AKPL,13,100,AKJCL,45,500.0
AKPL,14,100,AKJCL,46,24.0
AKPL,16,50,AKJCL,47,500.0
AKPL,17,25,AKJCL,48,200.0
AKPL,18,10,AKJCL,5,200.0
AKPL,22,15,AKJCL,50,40.0
AKPL,25,100,AKJCL,51,130.0
AKPL,26,240,AKJCL,55,350.0
AKPL,3,80,AKJCL,57,890.0
AKPL,32,50,AKJCL,59,1135.0
AKPL,33,50,AKJCL,6,34.0
AKPL,34,264,AKPL,1,593.0
AKPL,36,1000,AKPL,14,105.0
AKPL,38,300,AKPL,16,41.0
AKPL,39,100,AKPL,21,120.0
AKPL,4,600,AKPL,28,1000.0
AKPL,41,110,AKPL,29,190.0
AKPL,42,989,AKPL,3,150.0
AKPL,43,120,AKPL,32,10.0
AKPL,45,650,AKPL,33,2789.0
AKPL,47,100,AKPL,34,10.0
AKPL,49,700,AKPL,36,489.0
AKPL,50,1628,AKPL,38,100.0
AKPL,52,10,AKPL,39,200.0
AKPL,53,99,AKPL,4,14.0
AKPL,55,60,AKPL,41,10.0
AKPL,56,330,AKPL,43,20.0
AKPL,58,60,AKPL,44,290.0
AKPL,59,30,AKPL,45,50.0
AKPL,7,10,AKPL,46,50.0
ALBSL,29,24,AKPL,47,70.0
ALBSL,42,16,AKPL,48,1000.0
ALBSL,58,58,AKPL,49,90.0
ALICL,11,996,AKPL,51,1000.0
ALICL,13,500,AKPL,53,10.0
ALICL,14,120,AKPL,57,10.0
ALICL,17,350,AKPL,58,34.0
ALICL,18,10,AKPL,59,10.0
ALICL,21,120,AKPL,6,15.0
ALICL,28,100,ALBSL,16,10.0
ALICL,3,80,ALBSL,29,24.0
ALICL,32,150,ALBSL,34,38.0
ALICL,35,160,ALBSL,37,16.0
ALICL,38,450,ALBSL,58,10.0
ALICL,39,50,ALICL,10,10.0
ALICL,41,110,ALICL,13,150.0
ALICL,42,40,ALICL,14,190.0
ALICL,43,100,ALICL,16,25.0
ALICL,44,20,ALICL,17,609.0
ALICL,45,375,ALICL,19,300.0
ALICL,46,750,ALICL,20,10.0
ALICL,47,270,ALICL,25,25.0
ALICL,48,200,ALICL,26,11.0
ALICL,49,130,ALICL,32,425.0
ALICL,50,500,ALICL,33,566.0
ALICL,51,20,ALICL,34,100.0
ALICL,57,6170,ALICL,35,1320.0
ALICL,6,2984,ALICL,36,494.0
API,1,1070,ALICL,38,115.0
API,10,300,ALICL,39,250.0
API,11,420,ALICL,4,500.0
API,13,580,ALICL,41,600.0
API,14,7306,ALICL,42,45.0
API,16,3850,ALICL,43,4109.0
API,17,909,ALICL,44,2610.0
API,19,587,ALICL,45,20.0
API,20,2500,ALICL,47,200.0
API,21,2265,ALICL,49,61.0
API,22,3000,ALICL,5,280.0
API,25,945,ALICL,50,260.0
API,26,1197,ALICL,54,230.0
API,28,3460,ALICL,56,200.0
API,29,715,ALICL,57,40.0
API,3,600,ALICL,58,100.0
API,32,2812,ALICL,7,900.0
API,33,4560,API,1,50.0
API,34,2529,API,10,340.0
API,35,6099,API,13,44.0
API,36,36,API,16,1853.0
API,37,13,API,21,100.0
API,38,5070,API,25,100.0
API,39,1179,API,28,510.0
API,4,1152,API,3,40.0
API,40,600,API,32,90.0
API,41,420,API,33,200.0
API,42,1031,API,34,80.0
API,43,1650,API,36,64.0
API,44,530,API,37,100.0
API,45,5424,API,38,4095.0
API,46,37,API,39,251.0
API,47,590,API,4,506.0
API,48,3214,API,40,40.0
API,49,1581,API,41,20.0
API,5,20,API,43,3000.0
API,50,1926,API,44,25599.0
API,51,358,API,45,17874.0
API,52,514,API,47,500.0
API,53,1250,API,48,2595.0
API,54,1950,API,49,100.0
API,55,350,API,5,69.0
API,56,784,API,51,1389.0
API,57,2355,API,53,250.0
API,58,2639,API,55,1506.0
API,59,1065,API,57,630.0
API,6,935,API,58,15752.0
API,7,1360,API,6,6060.0
API,8,110,API,7,40.0
BARUN,14,10,BARUN,29,1006.0
BARUN,21,130,BARUN,32,500.0
BARUN,34,500,BARUN,38,144.0
BARUN,51,996,BARUN,45,11.0
BARUN,52,25,BBC,21,10.0
BBC,25,10,BBC,36,10.0
BBC,57,45,BBC,53,45.0
BBC,6,10,BFC,11,116.0
BFC,17,100,BFC,34,424.0
BFC,22,50,BFC,35,47.0
BFC,26,40,BFC,37,500.0
BFC,32,40,BFC,38,100.0
BFC,34,80,BFC,49,450.0
BFC,38,70,BFC,51,40.0
BFC,45,100,BFC,53,63.0
BFC,47,100,BFC,57,40.0
BFC,51,950,BNHC,11,40.0
BFC,58,50,BNHC,21,20.0
BFC,8,200,BNHC,3,10.0
BNHC,1,20,BNHC,32,10.0
BNHC,34,50,BNHC,34,10.0
BNHC,51,310,BNHC,37,20.0
BNHC,52,160,BNHC,38,30.0
BOKL,13,236,BNHC,4,40.0
BOKL,25,4448,BNHC,45,20.0
BOKL,26,428,BNHC,47,20.0
BOKL,33,50,BNHC,5,20.0
BOKL,34,93,BNHC,51,270.0
BOKL,40,20,BNHC,57,10.0
BOKL,41,401,BNHC,58,10.0
BOKL,42,30,BNHC,7,10.0
BOKL,44,100,BOKL,10,661.0
BOKL,52,200,BOKL,14,500.0
BOKL,58,87,BOKL,19,129.0
BPCL,1,10,BOKL,20,400.0
BPCL,10,180,BOKL,21,110.0
BPCL,14,480,BOKL,22,50.0
BPCL,25,100,BOKL,29,300.0
BPCL,26,200,BOKL,32,1100.0
BPCL,33,230,BOKL,34,50.0
BPCL,34,70,BOKL,36,798.0
BPCL,35,20,BOKL,4,142.0
BPCL,36,10,BOKL,45,100.0
BPCL,38,30,BOKL,47,165.0
BPCL,42,50,BOKL,49,1000.0
BPCL,45,150,BOKL,57,1.0
BPCL,48,847,BOKL,58,115.0
BPCL,49,100,BOKL,59,200.0
BPCL,55,160,BOKL,6,172.0
BPCL,58,50,BOKL,7,100.0
BPCL,6,50,BPCL,1,20.0
BPCL,7,50,BPCL,10,1100.0
CBBL,11,50,BPCL,17,40.0
CBBL,17,10,BPCL,25,210.0
CBBL,19,10,BPCL,28,100.0
CBBL,29,130,BPCL,29,55.0
CBBL,34,5,BPCL,37,595.0
CBBL,35,10,BPCL,40,11.0
CBBL,38,80,BPCL,43,10.0
CBBL,42,70,BPCL,45,10.0
CBBL,43,72,BPCL,48,220.0
CBBL,45,100,BPCL,49,25.0
CBBL,49,60,BPCL,50,70.0
CBBL,52,80,BPCL,55,242.0
CBBL,57,70,BPCL,58,65.0
CBBL,58,118,BPCL,6,14.0
CBBL,6,310,CBBL,17,300.0
CBL,13,20,CBBL,25,100.0
CBL,19,5,CBBL,29,80.0
CBL,25,350,CBBL,34,280.0
CBL,26,500,CBBL,4,177.0
CBL,29,20,CBBL,43,90.0
CBL,32,457,CBBL,57,28.0
CBL,33,350,CBBL,58,100.0
CBL,34,10,CBBL,6,10.0
CBL,35,500,CBBL,7,10.0
CBL,38,33,CBL,1,200.0
CBL,41,42,CBL,20,29.0
CBL,42,50,CBL,21,1521.0
CBL,43,268,CBL,22,91.0
CBL,44,50,CBL,25,50.0
CBL,46,100,CBL,3,42.0
CBL,49,35,CBL,34,20.0
CBL,52,100,CBL,35,200.0
CBL,53,100,CBL,38,54.0
CBL,54,200,CBL,41,133.0
CBL,57,245,CBL,43,137.0
CBL,8,200,CBL,45,558.0
CCBL,11,95,CBL,48,220.0
CCBL,19,29,CBL,49,283.0
CCBL,22,20,CBL,52,47.0
CCBL,25,60,CBL,57,10.0
CCBL,26,310,CBL,58,40.0
CCBL,34,4234,CCBL,1,110.0
CCBL,37,70,CCBL,13,152.0
CCBL,38,870,CCBL,14,1365.0
CCBL,41,44,CCBL,21,410.0
CCBL,42,20,CCBL,22,29.0
CCBL,44,100,CCBL,25,136.0
CCBL,45,3205,CCBL,26,1658.0
CCBL,47,10,CCBL,28,44.0
CCBL,49,800,CCBL,29,316.0
CCBL,50,500,CCBL,3,200.0
CCBL,51,43,CCBL,32,610.0
CCBL,54,50,CCBL,33,70.0
CCBL,55,1580,CCBL,35,11.0
CCBL,57,10,CCBL,37,24.0
CCBL,58,1051,CCBL,38,1.0
CCBL,6,19,CCBL,42,68.0
CCBL,8,1000,CCBL,43,801.0
CFCL,11,200,CCBL,45,5305.0
CFCL,16,10,CCBL,47,59.0
CFCL,17,500,CCBL,5,222.0
CFCL,20,100,CCBL,50,1020.0
CFCL,21,1420,CCBL,51,60.0
CFCL,22,50,CCBL,52,43.0
CFCL,26,300,CCBL,54,41.0
CFCL,32,50,CCBL,55,1000.0
CFCL,34,200,CCBL,58,125.0
CFCL,36,50,CCBL,6,220.0
CFCL,38,324,CCBL,7,20.0
CFCL,40,100,CFCL,13,500.0
CFCL,41,500,CFCL,18,300.0
CFCL,42,230,CFCL,26,2000.0
CFCL,44,550,CFCL,28,974.0
CFCL,45,650,CFCL,29,1000.0
CFCL,47,120,CFCL,33,501.0
CFCL,48,100,CFCL,35,50.0
CFCL,49,120,CFCL,41,2160.0
CFCL,50,50,CFCL,44,300.0
CFCL,53,1000,CFCL,48,150.0
CFCL,57,200,CFCL,57,99.0
CFCL,58,100,CGH,16,10.0
CFCL,59,70,CGH,21,10.0
CFCL,6,1040,CGH,29,30.0
CGH,21,10,CGH,38,20.0
CGH,22,40,CGH,41,20.0
CGH,26,20,CGH,46,100.0
CGH,29,10,CGH,49,20.0
CGH,3,60,CGH,51,20.0
CGH,46,20,CGH,57,10.0
CGH,47,30,CGH,58,20.0
CGH,51,10,CHCL,14,200.0
CGH,53,10,CHCL,17,1006.0
CGH,56,40,CHCL,21,1290.0
CGH,57,10,CHCL,26,141.0
CHCL,1,500,CHCL,29,500.0
CHCL,11,270,CHCL,36,50.0
CHCL,16,30,CHCL,37,1000.0
CHCL,17,50,CHCL,41,1100.0
CHCL,21,200,CHCL,42,100.0
CHCL,22,400,CHCL,45,10.0
CHCL,29,500,CHCL,46,499.0
CHCL,32,210,CHCL,47,87.0
CHCL,33,330,CHCL,58,20.0
CHCL,34,150,CHCL,6,434.0
CHCL,37,100,CHDC,1,10.0
CHCL,38,680,CHDC,11,10.0
CHCL,41,10,CHDC,14,10.0
CHCL,42,50,CHDC,17,10.0
CHCL,45,10,CHDC,18,125.0
CHCL,46,10,CHDC,21,10.0
CHCL,47,14,CHDC,25,20.0
CHCL,48,50,CHDC,26,50.0
CHCL,49,200,CHDC,29,10.0
CHCL,50,1310,CHDC,32,20.0
CHCL,53,30,CHDC,36,287.0
CHCL,57,50,CHDC,37,20.0
CHCL,58,1283,CHDC,38,265.0
CHDC,14,410,CHDC,40,10.0
CHDC,21,500,CHDC,41,500.0
CHDC,28,220,CHDC,45,50.0
CHDC,35,10,CHDC,47,10.0
CHDC,37,20,CHDC,48,10.0
CHDC,43,40,CHDC,49,40.0
CHDC,44,20,CHDC,51,80.0
CHDC,45,50,CHDC,56,10.0
CHDC,49,144,CHDC,57,20.0
CHDC,53,23,CHDC,58,40.0
CHDC,54,50,CHDC,59,30.0
CHDC,55,60,CHDC,6,10.0
CHDC,59,100,CHL,21,100.0
CHDC,6,10,CHL,26,10.0
CHL,21,100,CHL,45,35.0
CHL,36,20,CHL,49,10.0
CHL,49,10,CHL,58,10.0
CHL,54,15,CIT,1,56.0
CHL,58,10,CIT,11,25.0
CHL,7,10,CIT,16,100.0
CIT,1,10,CIT,17,470.0
CIT,10,250,CIT,21,40.0
CIT,11,70,CIT,22,50.0
CIT,13,30,CIT,26,10.0
CIT,16,20,CIT,33,720.0
CIT,17,140,CIT,34,740.0
CIT,21,180,CIT,35,8960.0
CIT,25,150,CIT,38,150.0
CIT,26,100,CIT,4,14.0
CIT,29,16,CIT,42,159.0
CIT,33,350,CIT,44,60.0
CIT,35,9007,CIT,45,80.0
CIT,38,10,CIT,46,63.0
CIT,39,87,CIT,47,100.0
CIT,4,188,CIT,49,14.0
CIT,41,160,CIT,5,30.0
CIT,43,53,CIT,50,11.0
CIT,44,30,CIT,52,13.0
CIT,45,105,CIT,57,120.0
CIT,46,30,CIT,58,40.0
CIT,47,10,CIT,59,127.0
CIT,49,180,CIT,6,50.0
CIT,51,50,CIT,7,25.0
CIT,52,120,CIT,8,10.0
CIT,54,20,CLBSL,33,19.0
CIT,56,50,CLBSL,56,361.0
CIT,57,396,CMF1,21,15500.0
CIT,59,220,CORBL,35,36.0
CIT,6,30,CORBL,39,100.0
CIT,7,175,CZBIL,17,509.0
CLBSL,21,20,CZBIL,26,270.0
CLBSL,38,200,CZBIL,32,87.0
CLBSL,45,50,CZBIL,39,200.0
CLBSL,46,10,CZBIL,4,14.0
CLBSL,58,100,CZBIL,42,218.0
CMF1,17,15500,CZBIL,43,25.0
CORBL,21,10,CZBIL,44,418.0
CORBL,41,26,CZBIL,45,5356.0
CORBL,44,100,CZBIL,49,13.0
CZBIL,13,355,CZBIL,5,150.0
CZBIL,17,100,CZBIL,51,610.0
CZBIL,20,40,CZBIL,52,51.0
CZBIL,21,110,CZBIL,55,11.0
CZBIL,22,100,CZBIL,57,221.0
CZBIL,32,599,CZBIL,58,800.0
CZBIL,35,50,CZBIL,59,134.0
CZBIL,36,216,DDBL,14,80.0
CZBIL,37,10,DDBL,28,25.0
CZBIL,39,1000,DDBL,29,184.0
CZBIL,4,14,DDBL,3,100.0
CZBIL,40,80,DDBL,36,60.0
CZBIL,41,444,DDBL,38,15.0
CZBIL,42,28,DDBL,45,10.0
CZBIL,44,46,DDBL,5,700.0
CZBIL,45,163,DDBL,53,15.0
CZBIL,46,500,DDBL,58,31.0
CZBIL,48,10,DDBL,6,20.0
CZBIL,49,4000,DHPL,17,40.0
CZBIL,5,300,DHPL,34,273.0
CZBIL,50,690,DHPL,44,20.0
CZBIL,51,20,DHPL,45,10.0
CZBIL,57,100,DHPL,47,50.0
CZBIL,58,62,DHPL,49,10.0
CZBIL,59,50,DHPL,5,22.0
DDBL,13,10,DHPL,56,200.0
DDBL,14,360,EBL,22,20.0
DDBL,17,40,EBL,25,50.0
DDBL,21,60,EBL,26,510.0
DDBL,22,40,EBL,39,20.0
DDBL,25,100,EBL,45,114.0
DDBL,28,40,EBL,52,30.0
DDBL,33,50,EBL,6,98.0
DDBL,38,20,EDBL,17,364.0
DDBL,40,10,EDBL,22,1729.0
DDBL,48,140,EDBL,26,1618.0
DDBL,57,70,EDBL,35,21.0
DDBL,7,100,EDBL,38,44.0
DDBL,8,200,EDBL,45,30.0
DHPL,14,51,EDBL,55,88.0
DHPL,17,44,EDBL,58,30.0
DHPL,19,200,EDBL,6,132.0
DHPL,21,130,EIC,14,300.0
DHPL,49,200,EIC,25,500.0
EBL,13,80,EIC,29,30.0
