BStock,Buyer,BQty,SStock,Seller,SQty
ACLBSL,21,10.0,ACLBSL,13,11
ACLBSL,28,75.0,ACLBSL,17,21
ACLBSL,41,22.0,ACLBSL,35,10
ACLBSL,53,1.0,ACLBSL,36,11
ACLBSL,58,10.0,ACLBSL,39,10
ADBL,1,370.0,ACLBSL,41,11
ADBL,11,420.0,ACLBSL,44,10
ADBL,14,120.0,ACLBSL,47,1
ADBL,17,10.0,ACLBSL,52,11
ADBL,19,11.0,ACLBSL,57,11
ADBL,21,40.0,ACLBSL,59,11
ADBL,22,20.0,ADBL,11,365
ADBL,26,400.0,ADBL,14,554
ADBL,29,40.0,ADBL,16,1605
ADBL,32,106.0,ADBL,17,100
ADBL,34,400.0,ADBL,19,173
ADBL,35,594.0,ADBL,21,100
ADBL,38,410.0,ADBL,22,13
ADBL,39,50.0,ADBL,25,100
ADBL,4,397.0,ADBL,29,10
ADBL,41,333.0,ADBL,34,66
ADBL,42,100.0,ADBL,38,669
ADBL,44,315.0,ADBL,39,120
ADBL,45,320.0,ADBL,40,64
ADBL,46,155.0,ADBL,44,208
ADBL,47,15.0,ADBL,45,96
ADBL,48,88.0,ADBL,47,265
ADBL,49,52.0,ADBL,49,330
ADBL,50,20.0,ADBL,5,40
ADBL,51,23.0,ADBL,50,12
ADBL,53,10.0,ADBL,56,30
ADBL,54,50.0,ADBL,57,163
ADBL,56,220.0,ADBL,58,281
ADBL,57,187.0,ADBL,6,195
ADBL,58,71.0,ADBL,7,380
ADBL,7,592.0,AHPC,11,43
AHPC,10,10.0,AHPC,13,805
AHPC,11,100.0,AHPC,14,350
AHPC,13,100.0,AHPC,16,303
AHPC,14,1500.0,AHPC,17,150
AHPC,16,300.0,AHPC,19,15
AHPC,21,110.0,AHPC,20,557
AHPC,22,615.0,AHPC,21,944
AHPC,25,160.0,AHPC,25,517
AHPC,28,10.0,AHPC,26,297
AHPC,29,500.0,AHPC,28,450
AHPC,32,550.0,AHPC,33,200
AHPC,33,2100.0,AHPC,34,570
AHPC,34,1925.0,AHPC,35,670
AHPC,35,200.0,AHPC,36,1972
AHPC,36,1212.0,AHPC,38,11895
AHPC,37,21.0,AHPC,39,1
AHPC,38,2205.0,AHPC,4,500
AHPC,39,100.0,AHPC,41,64
AHPC,4,360.0,AHPC,42,22
AHPC,40,30.0,AHPC,44,24
AHPC,41,2.0,AHPC,45,1151
AHPC,42,810.0,AHPC,46,577
AHPC,44,300.0,AHPC,48,50
AHPC,45,2247.0,AHPC,49,1100
AHPC,48,1338.0,AHPC,50,500
AHPC,49,3873.0,AHPC,52,27
AHPC,51,1000.0,AHPC,53,350
AHPC,52,500.0,AHPC,55,300
AHPC,53,1430.0,AHPC,57,346
AHPC,54,555.0,AHPC,58,25
AHPC,57,215.0,AHPC,6,300
AHPC,58,250.0,AIL,1,40
AHPC,7,190.0,AIL,13,100
AHPC,8,257.0,AIL,16,30
AIL,20,10.0,AIL,17,150
AIL,35,100.0,AIL,18,10
AIL,36,1000.0,AIL,19,893
AIL,38,580.0,AIL,20,10
AIL,39,20.0,AIL,21,40
AIL,42,20.0,AIL,26,135
AIL,45,283.0,AIL,32,10
AIL,49,110.0,AIL,34,200
AIL,51,40.0,AIL,35,75
AIL,55,85.0,AIL,38,10
AIL,56,50.0,AIL,39,10
AIL,57,200.0,AIL,4,10
AIL,58,30.0,AIL,40,60
AIL,59,200.0,AIL,41,30
AKJCL,11,700.0,AIL,42,120
AKJCL,13,300.0,AIL,43,10
AKJCL,14,500.0,AIL,44,10
AKJCL,17,20.0,AIL,45,40
AKJCL,29,100.0,AIL,48,230
AKJCL,34,415.0,AIL,49,40
AKJCL,36,115.0,AIL,5,75
AKJCL,38,500.0,AIL,51,110
AKJCL,4,20.0,AIL,52,20
AKJCL,40,1000.0,AIL,53,50
AKJCL,41,1165.0,AIL,54,10
AKJCL,43,190.0,AIL,56,10
AKJCL,46,200.0,AIL,57,10
AKJCL,48,250.0,AIL,58,150
AKJCL,49,1127.0,AIL,7,30
AKJCL,50,150.0,AKJCL,17,100
AKJCL,52,250.0,AKJCL,18,50
AKJCL,53,500.0,AKJCL,21,115
AKJCL,54,30.0,AKJCL,29,1014
AKJCL,55,90.0,AKJCL,34,1158
AKJCL,56,200.0,AKJCL,35,371
AKJCL,57,437.0,AKJCL,37,300
AKJCL,58,12.0,AKJCL,39,239
AKJCL,7,150.0,AKJCL,4,1025
AKJCL,8,250.0,AKJCL,42,40
AKPL,1,50.0,AKJCL,45,10
AKPL,11,437.0,AKJCL,46,854
AKPL,13,375.0,AKJCL,47,400
AKPL,14,15.0,AKJCL,48,323
AKPL,18,75.0,AKJCL,49,1060
AKPL,19,136.0,AKJCL,51,154
AKPL,20,105.0,AKJCL,52,75
AKPL,21,500.0,AKJCL,53,200
AKPL,22,3692.0,AKJCL,55,80
AKPL,29,110.0,AKJCL,57,396
AKPL,33,600.0,AKJCL,58,557
AKPL,34,923.0,AKJCL,8,150
AKPL,35,120.0,AKPL,10,150
AKPL,38,60.0,AKPL,11,100
AKPL,39,500.0,AKPL,14,170
AKPL,4,20.0,AKPL,16,1290
AKPL,41,610.0,AKPL,18,15
AKPL,42,200.0,AKPL,19,57
AKPL,44,32.0,AKPL,20,100
AKPL,45,280.0,AKPL,21,11
AKPL,47,100.0,AKPL,22,510
AKPL,48,285.0,AKPL,25,700
AKPL,49,1475.0,AKPL,26,100
AKPL,52,69.0,AKPL,29,762
AKPL,53,100.0,AKPL,34,505
AKPL,56,200.0,AKPL,36,100
AKPL,57,607.0,AKPL,38,17
AKPL,58,115.0,AKPL,4,515
